name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income,Elderly_Status
"Roanoke city, Virginia",41820.0,717.0,1.0,05000US51770,51,770,T,All,All,All,All
"Roanoke city, Virginia",24765.0,983.0,2.0,05000US51770,51,770,S,Owner,All,All,All
"Roanoke city, Virginia",6065.0,699.0,3.0,05000US51770,51,770,S,Owner,yes,All,All
"Roanoke city, Virginia",1375.0,266.0,4.0,05000US51770,51,770,S,Owner,yes,30% AMI or less,All
"Roanoke city, Virginia",385.0,140.0,5.0,05000US51770,51,770,D,Owner,yes,30% AMI or less,Elderly
"Roanoke city, Virginia",470.0,183.0,6.0,05000US51770,51,770,D,Owner,yes,30% AMI or less,Extra-elderly
"Roanoke city, Virginia",515.0,158.0,7.0,05000US51770,51,770,D,Owner,yes,30% AMI or less,Non-elderly
"Roanoke city, Virginia",1320.0,315.0,8.0,05000US51770,51,770,S,Owner,yes,30.1-50% AMI,All
"Roanoke city, Virginia",280.0,126.0,9.0,05000US51770,51,770,D,Owner,yes,30.1-50% AMI,Elderly
"Roanoke city, Virginia",265.0,113.0,10.0,05000US51770,51,770,D,Owner,yes,30.1-50% AMI,Extra-elderly
"Roanoke city, Virginia",780.0,245.0,11.0,05000US51770,51,770,D,Owner,yes,30.1-50% AMI,Non-elderly
"Roanoke city, Virginia",1965.0,452.0,12.0,05000US51770,51,770,S,Owner,yes,50.1-80% AMI,All
"Roanoke city, Virginia",200.0,104.0,13.0,05000US51770,51,770,D,Owner,yes,50.1-80% AMI,Elderly
"Roanoke city, Virginia",80.0,60.0,14.0,05000US51770,51,770,D,Owner,yes,50.1-80% AMI,Extra-elderly
"Roanoke city, Virginia",1680.0,436.0,15.0,05000US51770,51,770,D,Owner,yes,50.1-80% AMI,Non-elderly
"Roanoke city, Virginia",550.0,209.0,16.0,05000US51770,51,770,S,Owner,yes,80.1-95% AMI,All
"Roanoke city, Virginia",70.0,58.0,17.0,05000US51770,51,770,D,Owner,yes,80.1-95% AMI,Elderly
"Roanoke city, Virginia",60.0,44.0,18.0,05000US51770,51,770,D,Owner,yes,80.1-95% AMI,Extra-elderly
"Roanoke city, Virginia",425.0,185.0,19.0,05000US51770,51,770,D,Owner,yes,80.1-95% AMI,Non-elderly
"Roanoke city, Virginia",860.0,233.0,20.0,05000US51770,51,770,S,Owner,yes,95.1% AMI and above,All
"Roanoke city, Virginia",120.0,79.0,21.0,05000US51770,51,770,D,Owner,yes,95.1% AMI and above,Elderly
"Roanoke city, Virginia",20.0,37.0,22.0,05000US51770,51,770,D,Owner,yes,95.1% AMI and above,Extra-elderly
"Roanoke city, Virginia",720.0,216.0,23.0,05000US51770,51,770,D,Owner,yes,95.1% AMI and above,Non-elderly
"Roanoke city, Virginia",18570.0,896.0,24.0,05000US51770,51,770,S,Owner,no,All,All
"Roanoke city, Virginia",560.0,231.0,25.0,05000US51770,51,770,S,Owner,no,30% AMI or less,All
"Roanoke city, Virginia",115.0,81.0,26.0,05000US51770,51,770,D,Owner,no,30% AMI or less,Elderly
"Roanoke city, Virginia",290.0,155.0,27.0,05000US51770,51,770,D,Owner,no,30% AMI or less,Extra-elderly
"Roanoke city, Virginia",155.0,123.0,28.0,05000US51770,51,770,D,Owner,no,30% AMI or less,Non-elderly
"Roanoke city, Virginia",1365.0,327.0,29.0,05000US51770,51,770,S,Owner,no,30.1-50% AMI,All
"Roanoke city, Virginia",305.0,133.0,30.0,05000US51770,51,770,D,Owner,no,30.1-50% AMI,Elderly
"Roanoke city, Virginia",720.0,249.0,31.0,05000US51770,51,770,D,Owner,no,30.1-50% AMI,Extra-elderly
"Roanoke city, Virginia",340.0,175.0,32.0,05000US51770,51,770,D,Owner,no,30.1-50% AMI,Non-elderly
"Roanoke city, Virginia",2995.0,459.0,33.0,05000US51770,51,770,S,Owner,no,50.1-80% AMI,All
"Roanoke city, Virginia",760.0,253.0,34.0,05000US51770,51,770,D,Owner,no,50.1-80% AMI,Elderly
"Roanoke city, Virginia",940.0,227.0,35.0,05000US51770,51,770,D,Owner,no,50.1-80% AMI,Extra-elderly
"Roanoke city, Virginia",1295.0,308.0,36.0,05000US51770,51,770,D,Owner,no,50.1-80% AMI,Non-elderly
"Roanoke city, Virginia",1710.0,369.0,37.0,05000US51770,51,770,S,Owner,no,80.1-95% AMI,All
"Roanoke city, Virginia",355.0,160.0,38.0,05000US51770,51,770,D,Owner,no,80.1-95% AMI,Elderly
"Roanoke city, Virginia",460.0,230.0,39.0,05000US51770,51,770,D,Owner,no,80.1-95% AMI,Extra-elderly
"Roanoke city, Virginia",895.0,249.0,40.0,05000US51770,51,770,D,Owner,no,80.1-95% AMI,Non-elderly
"Roanoke city, Virginia",11945.0,811.0,41.0,05000US51770,51,770,S,Owner,no,95.1% AMI and above,All
"Roanoke city, Virginia",1865.0,337.0,42.0,05000US51770,51,770,D,Owner,no,95.1% AMI and above,Elderly
