name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income,Elderly_Status
"Winchester city, Virginia",10025.0,385.0,1.0,05000US51840,51,840,T,All,All,All,All
"Winchester city, Virginia",5095.0,416.0,2.0,05000US51840,51,840,S,Owner,All,All,All
"Winchester city, Virginia",1150.0,274.0,3.0,05000US51840,51,840,S,Owner,yes,All,All
"Winchester city, Virginia",335.0,154.0,4.0,05000US51840,51,840,S,Owner,yes,30% AMI or less,All
"Winchester city, Virginia",90.0,93.0,5.0,05000US51840,51,840,D,Owner,yes,30% AMI or less,Elderly
"Winchester city, Virginia",85.0,80.0,6.0,05000US51840,51,840,D,Owner,yes,30% AMI or less,Extra-elderly
"Winchester city, Virginia",160.0,117.0,7.0,05000US51840,51,840,D,Owner,yes,30% AMI or less,Non-elderly
"Winchester city, Virginia",190.0,126.0,8.0,05000US51840,51,840,S,Owner,yes,30.1-50% AMI,All
"Winchester city, Virginia",30.0,58.0,9.0,05000US51840,51,840,D,Owner,yes,30.1-50% AMI,Elderly
"Winchester city, Virginia",95.0,79.0,10.0,05000US51840,51,840,D,Owner,yes,30.1-50% AMI,Extra-elderly
"Winchester city, Virginia",60.0,71.0,11.0,05000US51840,51,840,D,Owner,yes,30.1-50% AMI,Non-elderly
"Winchester city, Virginia",155.0,109.0,12.0,05000US51840,51,840,S,Owner,yes,50.1-80% AMI,All
"Winchester city, Virginia",0.0,161.0,13.0,05000US51840,51,840,D,Owner,yes,50.1-80% AMI,Elderly
"Winchester city, Virginia",40.0,48.0,14.0,05000US51840,51,840,D,Owner,yes,50.1-80% AMI,Extra-elderly
"Winchester city, Virginia",120.0,101.0,15.0,05000US51840,51,840,D,Owner,yes,50.1-80% AMI,Non-elderly
"Winchester city, Virginia",125.0,90.0,16.0,05000US51840,51,840,S,Owner,yes,80.1-95% AMI,All
"Winchester city, Virginia",15.0,27.0,17.0,05000US51840,51,840,D,Owner,yes,80.1-95% AMI,Elderly
"Winchester city, Virginia",15.0,31.0,18.0,05000US51840,51,840,D,Owner,yes,80.1-95% AMI,Extra-elderly
"Winchester city, Virginia",95.0,83.0,19.0,05000US51840,51,840,D,Owner,yes,80.1-95% AMI,Non-elderly
"Winchester city, Virginia",340.0,152.0,20.0,05000US51840,51,840,S,Owner,yes,95.1% AMI and above,All
"Winchester city, Virginia",50.0,51.0,21.0,05000US51840,51,840,D,Owner,yes,95.1% AMI and above,Elderly
"Winchester city, Virginia",25.0,43.0,22.0,05000US51840,51,840,D,Owner,yes,95.1% AMI and above,Extra-elderly
"Winchester city, Virginia",265.0,131.0,23.0,05000US51840,51,840,D,Owner,yes,95.1% AMI and above,Non-elderly
"Winchester city, Virginia",3925.0,394.0,24.0,05000US51840,51,840,S,Owner,no,All,All
"Winchester city, Virginia",0.0,161.0,25.0,05000US51840,51,840,S,Owner,no,30% AMI or less,All
"Winchester city, Virginia",0.0,161.0,26.0,05000US51840,51,840,D,Owner,no,30% AMI or less,Elderly
"Winchester city, Virginia",0.0,161.0,27.0,05000US51840,51,840,D,Owner,no,30% AMI or less,Extra-elderly
"Winchester city, Virginia",0.0,161.0,28.0,05000US51840,51,840,D,Owner,no,30% AMI or less,Non-elderly
"Winchester city, Virginia",155.0,102.0,29.0,05000US51840,51,840,S,Owner,no,30.1-50% AMI,All
"Winchester city, Virginia",35.0,62.0,30.0,05000US51840,51,840,D,Owner,no,30.1-50% AMI,Elderly
"Winchester city, Virginia",120.0,83.0,31.0,05000US51840,51,840,D,Owner,no,30.1-50% AMI,Extra-elderly
"Winchester city, Virginia",0.0,161.0,32.0,05000US51840,51,840,D,Owner,no,30.1-50% AMI,Non-elderly
"Winchester city, Virginia",725.0,233.0,33.0,05000US51840,51,840,S,Owner,no,50.1-80% AMI,All
"Winchester city, Virginia",335.0,197.0,34.0,05000US51840,51,840,D,Owner,no,50.1-80% AMI,Elderly
"Winchester city, Virginia",280.0,125.0,35.0,05000US51840,51,840,D,Owner,no,50.1-80% AMI,Extra-elderly
"Winchester city, Virginia",105.0,71.0,36.0,05000US51840,51,840,D,Owner,no,50.1-80% AMI,Non-elderly
"Winchester city, Virginia",410.0,172.0,37.0,05000US51840,51,840,S,Owner,no,80.1-95% AMI,All
"Winchester city, Virginia",185.0,115.0,38.0,05000US51840,51,840,D,Owner,no,80.1-95% AMI,Elderly
"Winchester city, Virginia",130.0,90.0,39.0,05000US51840,51,840,D,Owner,no,80.1-95% AMI,Extra-elderly
"Winchester city, Virginia",95.0,71.0,40.0,05000US51840,51,840,D,Owner,no,80.1-95% AMI,Non-elderly
"Winchester city, Virginia",2635.0,399.0,41.0,05000US51840,51,840,S,Owner,no,95.1% AMI and above,All
"Winchester city, Virginia",500.0,198.0,42.0,05000US51840,51,840,D,Owner,no,95.1% AMI and above,Elderly
"Winchester city, Virginia",385.0,151.0,43.0,05000US51840,51,840,D,Owner,no,95.1% AMI and above,Extra-elderly
"Winchester city, Virginia",1750.0,347.0,44.0,05000US51840,51,840,D,Owner,no,95.1% AMI and above,Non-elderly
"Winchester city, Virginia",15.0,32.0,45.0,05000US51840,51,840,S,Owner,N/A,All,All
"Winchester city, Virginia",15.0,32.0,46.0,05000US51840,51,840,S,Owner,N/A,30% AMI or less,All
"Winchester city, Virginia",0.0,161.0,47.0,05000US51840,51,840,D,Owner,N/A,30% AMI or less,Elderly
"Winchester city, Virginia",0.0,161.0,48.0,05000US51840,51,840,D,Owner,N/A,30% AMI or less,Extra-elderly
"Winchester city, Virginia",15.0,32.0,49.0,05000US51840,51,840,D,Owner,N/A,30% AMI or less,Non-elderly
"Winchester city, Virginia",0.0,161.0,50.0,05000US51840,51,840,S,Owner,N/A,30.1-50% AMI,All
"Winchester city, Virginia",0.0,161.0,51.0,05000US51840,51,840,D,Owner,N/A,30.1-50% AMI,Elderly
"Winchester city, Virginia",0.0,161.0,52.0,05000US51840,51,840,D,Owner,N/A,30.1-50% AMI,Extra-elderly
"Winchester city, Virginia",0.0,161.0,53.0,05000US51840,51,840,D,Owner,N/A,30.1-50% AMI,Non-elderly
"Winchester city, Virginia",0.0,161.0,54.0,05000US51840,51,840,S,Owner,N/A,50.1-80% AMI,All
"Winchester city, Virginia",0.0,161.0,55.0,05000US51840,51,840,D,Owner,N/A,50.1-80% AMI,Elderly
"Winchester city, Virginia",0.0,161.0,56.0,05000US51840,51,840,D,Owner,N/A,50.1-80% AMI,Extra-elderly
"Winchester city, Virginia",0.0,161.0,57.0,05000US51840,51,840,D,Owner,N/A,50.1-80% AMI,Non-elderly
"Winchester city, Virginia",0.0,161.0,58.0,05000US51840,51,840,S,Owner,N/A,80.1-95% AMI,All
