name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income,Elderly_Status
"Loudoun County, Virginia",85655.0,1209.0,1.0,05000US51107,51,107,T,All,All,All,All
"Loudoun County, Virginia",71545.0,1186.0,2.0,05000US51107,51,107,S,Owner,All,All,All
"Loudoun County, Virginia",26380.0,1197.0,3.0,05000US51107,51,107,S,Owner,yes,All,All
"Loudoun County, Virginia",1665.0,384.0,4.0,05000US51107,51,107,S,Owner,yes,30% AMI or less,All
"Loudoun County, Virginia",340.0,148.0,5.0,05000US51107,51,107,D,Owner,yes,30% AMI or less,Elderly
"Loudoun County, Virginia",255.0,132.0,6.0,05000US51107,51,107,D,Owner,yes,30% AMI or less,Extra-elderly
"Loudoun County, Virginia",1070.0,322.0,7.0,05000US51107,51,107,D,Owner,yes,30% AMI or less,Non-elderly
"Loudoun County, Virginia",2385.0,471.0,8.0,05000US51107,51,107,S,Owner,yes,30.1-50% AMI,All
"Loudoun County, Virginia",355.0,140.0,9.0,05000US51107,51,107,D,Owner,yes,30.1-50% AMI,Elderly
"Loudoun County, Virginia",240.0,135.0,10.0,05000US51107,51,107,D,Owner,yes,30.1-50% AMI,Extra-elderly
"Loudoun County, Virginia",1790.0,423.0,11.0,05000US51107,51,107,D,Owner,yes,30.1-50% AMI,Non-elderly
"Loudoun County, Virginia",6845.0,726.0,12.0,05000US51107,51,107,S,Owner,yes,50.1-80% AMI,All
"Loudoun County, Virginia",685.0,195.0,13.0,05000US51107,51,107,D,Owner,yes,50.1-80% AMI,Elderly
"Loudoun County, Virginia",230.0,112.0,14.0,05000US51107,51,107,D,Owner,yes,50.1-80% AMI,Extra-elderly
"Loudoun County, Virginia",5930.0,714.0,15.0,05000US51107,51,107,D,Owner,yes,50.1-80% AMI,Non-elderly
"Loudoun County, Virginia",3070.0,526.0,16.0,05000US51107,51,107,S,Owner,yes,80.1-95% AMI,All
"Loudoun County, Virginia",215.0,115.0,17.0,05000US51107,51,107,D,Owner,yes,80.1-95% AMI,Elderly
"Loudoun County, Virginia",110.0,72.0,18.0,05000US51107,51,107,D,Owner,yes,80.1-95% AMI,Extra-elderly
"Loudoun County, Virginia",2745.0,509.0,19.0,05000US51107,51,107,D,Owner,yes,80.1-95% AMI,Non-elderly
"Loudoun County, Virginia",12415.0,898.0,20.0,05000US51107,51,107,S,Owner,yes,95.1% AMI and above,All
"Loudoun County, Virginia",910.0,225.0,21.0,05000US51107,51,107,D,Owner,yes,95.1% AMI and above,Elderly
"Loudoun County, Virginia",175.0,93.0,22.0,05000US51107,51,107,D,Owner,yes,95.1% AMI and above,Extra-elderly
"Loudoun County, Virginia",11330.0,828.0,23.0,05000US51107,51,107,D,Owner,yes,95.1% AMI and above,Non-elderly
"Loudoun County, Virginia",44720.0,1215.0,24.0,05000US51107,51,107,S,Owner,no,All,All
"Loudoun County, Virginia",110.0,84.0,25.0,05000US51107,51,107,S,Owner,no,30% AMI or less,All
"Loudoun County, Virginia",30.0,38.0,26.0,05000US51107,51,107,D,Owner,no,30% AMI or less,Elderly
"Loudoun County, Virginia",35.0,39.0,27.0,05000US51107,51,107,D,Owner,no,30% AMI or less,Extra-elderly
"Loudoun County, Virginia",40.0,61.0,28.0,05000US51107,51,107,D,Owner,no,30% AMI or less,Non-elderly
"Loudoun County, Virginia",560.0,221.0,29.0,05000US51107,51,107,S,Owner,no,30.1-50% AMI,All
"Loudoun County, Virginia",195.0,102.0,30.0,05000US51107,51,107,D,Owner,no,30.1-50% AMI,Elderly
"Loudoun County, Virginia",215.0,128.0,31.0,05000US51107,51,107,D,Owner,no,30.1-50% AMI,Extra-elderly
"Loudoun County, Virginia",145.0,83.0,32.0,05000US51107,51,107,D,Owner,no,30.1-50% AMI,Non-elderly
"Loudoun County, Virginia",2060.0,371.0,33.0,05000US51107,51,107,S,Owner,no,50.1-80% AMI,All
"Loudoun County, Virginia",570.0,169.0,34.0,05000US51107,51,107,D,Owner,no,50.1-80% AMI,Elderly
"Loudoun County, Virginia",415.0,141.0,35.0,05000US51107,51,107,D,Owner,no,50.1-80% AMI,Extra-elderly
"Loudoun County, Virginia",1075.0,296.0,36.0,05000US51107,51,107,D,Owner,no,50.1-80% AMI,Non-elderly
"Loudoun County, Virginia",2245.0,420.0,37.0,05000US51107,51,107,S,Owner,no,80.1-95% AMI,All
"Loudoun County, Virginia",335.0,115.0,38.0,05000US51107,51,107,D,Owner,no,80.1-95% AMI,Elderly
"Loudoun County, Virginia",185.0,84.0,39.0,05000US51107,51,107,D,Owner,no,80.1-95% AMI,Extra-elderly
"Loudoun County, Virginia",1725.0,360.0,40.0,05000US51107,51,107,D,Owner,no,80.1-95% AMI,Non-elderly
"Loudoun County, Virginia",39745.0,1225.0,41.0,05000US51107,51,107,S,Owner,no,95.1% AMI and above,All
"Loudoun County, Virginia",3555.0,451.0,42.0,05000US51107,51,107,D,Owner,no,95.1% AMI and above,Elderly
"Loudoun County, Virginia",1215.0,178.0,43.0,05000US51107,51,107,D,Owner,no,95.1% AMI and above,Extra-elderly
"Loudoun County, Virginia",34975.0,1148.0,44.0,05000US51107,51,107,D,Owner,no,95.1% AMI and above,Non-elderly
"Loudoun County, Virginia",445.0,231.0,45.0,05000US51107,51,107,S,Owner,N/A,All,All
"Loudoun County, Virginia",445.0,231.0,46.0,05000US51107,51,107,S,Owner,N/A,30% AMI or less,All
"Loudoun County, Virginia",65.0,109.0,47.0,05000US51107,51,107,D,Owner,N/A,30% AMI or less,Elderly
"Loudoun County, Virginia",20.0,28.0,48.0,05000US51107,51,107,D,Owner,N/A,30% AMI or less,Extra-elderly
"Loudoun County, Virginia",355.0,201.0,49.0,05000US51107,51,107,D,Owner,N/A,30% AMI or less,Non-elderly
"Loudoun County, Virginia",0.0,161.0,50.0,05000US51107,51,107,S,Owner,N/A,30.1-50% AMI,All
"Loudoun County, Virginia",0.0,161.0,51.0,05000US51107,51,107,D,Owner,N/A,30.1-50% AMI,Elderly
"Loudoun County, Virginia",0.0,161.0,52.0,05000US51107,51,107,D,Owner,N/A,30.1-50% AMI,Extra-elderly
"Loudoun County, Virginia",0.0,161.0,53.0,05000US51107,51,107,D,Owner,N/A,30.1-50% AMI,Non-elderly
"Loudoun County, Virginia",0.0,161.0,54.0,05000US51107,51,107,S,Owner,N/A,50.1-80% AMI,All
"Loudoun County, Virginia",0.0,161.0,55.0,05000US51107,51,107,D,Owner,N/A,50.1-80% AMI,Elderly
"Loudoun County, Virginia",0.0,161.0,56.0,05000US51107,51,107,D,Owner,N/A,50.1-80% AMI,Extra-elderly
"Loudoun County, Virginia",0.0,161.0,57.0,05000US51107,51,107,D,Owner,N/A,50.1-80% AMI,Non-elderly
"Loudoun County, Virginia",0.0,161.0,58.0,05000US51107,51,107,S,Owner,N/A,80.1-95% AMI,All
"Loudoun County, Virginia",0.0,161.0,59.0,05000US51107,51,107,D,Owner,N/A,80.1-95% AMI,Elderly
"Loudoun County, Virginia",0.0,161.0,60.0,05000US51107,51,107,D,Owner,N/A,80.1-95% AMI,Extra-elderly
"Loudoun County, Virginia",0.0,161.0,61.0,05000US51107,51,107,D,Owner,N/A,80.1-95% AMI,Non-elderly
"Loudoun County, Virginia",0.0,161.0,62.0,05000US51107,51,107,S,Owner,N/A,95.1% AMI and above,All
"Loudoun County, Virginia",0.0,161.0,63.0,05000US51107,51,107,D,Owner,N/A,95.1% AMI and above,Elderly
"Loudoun County, Virginia",0.0,161.0,64.0,05000US51107,51,107,D,Owner,N/A,95.1% AMI and above,Extra-elderly
"Loudoun County, Virginia",0.0,161.0,65.0,05000US51107,51,107,D,Owner,N/A,95.1% AMI and above,Non-elderly
"Loudoun County, Virginia",14115.0,992.0,66.0,05000US51107,51,107,S,Renter,All,All,All
"Loudoun County, Virginia",6215.0,697.0,67.0,05000US51107,51,107,S,Renter,Yes,All,All
"Loudoun County, Virginia",1485.0,411.0,68.0,05000US51107,51,107,S,Renter,Yes,30% AMI or less,All
"Loudoun County, Virginia",240.0,123.0,69.0,05000US51107,51,107,D,Renter,Yes,30% AMI or less,Elderly
"Loudoun County, Virginia",165.0,127.0,70.0,05000US51107,51,107,D,Renter,Yes,30% AMI or less,Extra-elderly
"Loudoun County, Virginia",1080.0,367.0,71.0,05000US51107,51,107,D,Renter,Yes,30% AMI or less,Non-elderly
"Loudoun County, Virginia",1900.0,438.0,72.0,05000US51107,51,107,S,Renter,Yes,30.1-50% AMI,All
