name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income,Elderly_Status
"Powhatan County, Virginia",8075.0,327.0,1.0,05000US51145,51,145,T,All,All,All,All
"Powhatan County, Virginia",7290.0,406.0,2.0,05000US51145,51,145,S,Owner,All,All,All
"Powhatan County, Virginia",1280.0,277.0,3.0,05000US51145,51,145,S,Owner,yes,All,All
"Powhatan County, Virginia",150.0,119.0,4.0,05000US51145,51,145,S,Owner,yes,30% AMI or less,All
"Powhatan County, Virginia",35.0,54.0,5.0,05000US51145,51,145,D,Owner,yes,30% AMI or less,Elderly
"Powhatan County, Virginia",40.0,62.0,6.0,05000US51145,51,145,D,Owner,yes,30% AMI or less,Extra-elderly
"Powhatan County, Virginia",75.0,86.0,7.0,05000US51145,51,145,D,Owner,yes,30% AMI or less,Non-elderly
"Powhatan County, Virginia",170.0,137.0,8.0,05000US51145,51,145,S,Owner,yes,30.1-50% AMI,All
"Powhatan County, Virginia",55.0,67.0,9.0,05000US51145,51,145,D,Owner,yes,30.1-50% AMI,Elderly
"Powhatan County, Virginia",85.0,125.0,10.0,05000US51145,51,145,D,Owner,yes,30.1-50% AMI,Extra-elderly
"Powhatan County, Virginia",25.0,41.0,11.0,05000US51145,51,145,D,Owner,yes,30.1-50% AMI,Non-elderly
"Powhatan County, Virginia",435.0,179.0,12.0,05000US51145,51,145,S,Owner,yes,50.1-80% AMI,All
"Powhatan County, Virginia",4.0,8.0,13.0,05000US51145,51,145,D,Owner,yes,50.1-80% AMI,Elderly
"Powhatan County, Virginia",55.0,65.0,14.0,05000US51145,51,145,D,Owner,yes,50.1-80% AMI,Extra-elderly
"Powhatan County, Virginia",380.0,168.0,15.0,05000US51145,51,145,D,Owner,yes,50.1-80% AMI,Non-elderly
"Powhatan County, Virginia",120.0,89.0,16.0,05000US51145,51,145,S,Owner,yes,80.1-95% AMI,All
"Powhatan County, Virginia",35.0,41.0,17.0,05000US51145,51,145,D,Owner,yes,80.1-95% AMI,Elderly
"Powhatan County, Virginia",0.0,161.0,18.0,05000US51145,51,145,D,Owner,yes,80.1-95% AMI,Extra-elderly
"Powhatan County, Virginia",85.0,76.0,19.0,05000US51145,51,145,D,Owner,yes,80.1-95% AMI,Non-elderly
"Powhatan County, Virginia",405.0,168.0,20.0,05000US51145,51,145,S,Owner,yes,95.1% AMI and above,All
"Powhatan County, Virginia",40.0,59.0,21.0,05000US51145,51,145,D,Owner,yes,95.1% AMI and above,Elderly
"Powhatan County, Virginia",15.0,24.0,22.0,05000US51145,51,145,D,Owner,yes,95.1% AMI and above,Extra-elderly
"Powhatan County, Virginia",355.0,156.0,23.0,05000US51145,51,145,D,Owner,yes,95.1% AMI and above,Non-elderly
"Powhatan County, Virginia",6010.0,439.0,24.0,05000US51145,51,145,S,Owner,no,All,All
"Powhatan County, Virginia",4.0,16.0,25.0,05000US51145,51,145,S,Owner,no,30% AMI or less,All
"Powhatan County, Virginia",4.0,9.0,26.0,05000US51145,51,145,D,Owner,no,30% AMI or less,Elderly
"Powhatan County, Virginia",4.0,10.0,27.0,05000US51145,51,145,D,Owner,no,30% AMI or less,Extra-elderly
"Powhatan County, Virginia",4.0,8.0,28.0,05000US51145,51,145,D,Owner,no,30% AMI or less,Non-elderly
"Powhatan County, Virginia",255.0,152.0,29.0,05000US51145,51,145,S,Owner,no,30.1-50% AMI,All
