name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income,Elderly_Status
"Salem city, Virginia",9680.0,383.0,1.0,05000US51775,51,775,T,All,All,All,All
"Salem city, Virginia",6740.0,358.0,2.0,05000US51775,51,775,S,Owner,All,All,All
"Salem city, Virginia",1295.0,248.0,3.0,05000US51775,51,775,S,Owner,yes,All,All
"Salem city, Virginia",335.0,139.0,4.0,05000US51775,51,775,S,Owner,yes,30% AMI or less,All
"Salem city, Virginia",80.0,66.0,5.0,05000US51775,51,775,D,Owner,yes,30% AMI or less,Elderly
"Salem city, Virginia",135.0,99.0,6.0,05000US51775,51,775,D,Owner,yes,30% AMI or less,Extra-elderly
"Salem city, Virginia",120.0,76.0,7.0,05000US51775,51,775,D,Owner,yes,30% AMI or less,Non-elderly
"Salem city, Virginia",100.0,72.0,8.0,05000US51775,51,775,S,Owner,yes,30.1-50% AMI,All
"Salem city, Virginia",15.0,31.0,9.0,05000US51775,51,775,D,Owner,yes,30.1-50% AMI,Elderly
"Salem city, Virginia",35.0,46.0,10.0,05000US51775,51,775,D,Owner,yes,30.1-50% AMI,Extra-elderly
"Salem city, Virginia",50.0,47.0,11.0,05000US51775,51,775,D,Owner,yes,30.1-50% AMI,Non-elderly
"Salem city, Virginia",505.0,182.0,12.0,05000US51775,51,775,S,Owner,yes,50.1-80% AMI,All
"Salem city, Virginia",75.0,79.0,13.0,05000US51775,51,775,D,Owner,yes,50.1-80% AMI,Elderly
"Salem city, Virginia",60.0,73.0,14.0,05000US51775,51,775,D,Owner,yes,50.1-80% AMI,Extra-elderly
"Salem city, Virginia",375.0,165.0,15.0,05000US51775,51,775,D,Owner,yes,50.1-80% AMI,Non-elderly
"Salem city, Virginia",135.0,146.0,16.0,05000US51775,51,775,S,Owner,yes,80.1-95% AMI,All
"Salem city, Virginia",0.0,161.0,17.0,05000US51775,51,775,D,Owner,yes,80.1-95% AMI,Elderly
"Salem city, Virginia",95.0,137.0,18.0,05000US51775,51,775,D,Owner,yes,80.1-95% AMI,Extra-elderly
"Salem city, Virginia",40.0,48.0,19.0,05000US51775,51,775,D,Owner,yes,80.1-95% AMI,Non-elderly
"Salem city, Virginia",220.0,121.0,20.0,05000US51775,51,775,S,Owner,yes,95.1% AMI and above,All
"Salem city, Virginia",70.0,67.0,21.0,05000US51775,51,775,D,Owner,yes,95.1% AMI and above,Elderly
"Salem city, Virginia",15.0,32.0,22.0,05000US51775,51,775,D,Owner,yes,95.1% AMI and above,Extra-elderly
"Salem city, Virginia",135.0,101.0,23.0,05000US51775,51,775,D,Owner,yes,95.1% AMI and above,Non-elderly
"Salem city, Virginia",5380.0,401.0,24.0,05000US51775,51,775,S,Owner,no,All,All
"Salem city, Virginia",80.0,73.0,25.0,05000US51775,51,775,S,Owner,no,30% AMI or less,All
"Salem city, Virginia",20.0,34.0,26.0,05000US51775,51,775,D,Owner,no,30% AMI or less,Elderly
"Salem city, Virginia",40.0,50.0,27.0,05000US51775,51,775,D,Owner,no,30% AMI or less,Extra-elderly
"Salem city, Virginia",20.0,39.0,28.0,05000US51775,51,775,D,Owner,no,30% AMI or less,Non-elderly
"Salem city, Virginia",135.0,98.0,29.0,05000US51775,51,775,S,Owner,no,30.1-50% AMI,All
"Salem city, Virginia",40.0,51.0,30.0,05000US51775,51,775,D,Owner,no,30.1-50% AMI,Elderly
"Salem city, Virginia",80.0,70.0,31.0,05000US51775,51,775,D,Owner,no,30.1-50% AMI,Extra-elderly
"Salem city, Virginia",15.0,24.0,32.0,05000US51775,51,775,D,Owner,no,30.1-50% AMI,Non-elderly
"Salem city, Virginia",435.0,198.0,33.0,05000US51775,51,775,S,Owner,no,50.1-80% AMI,All
"Salem city, Virginia",280.0,150.0,34.0,05000US51775,51,775,D,Owner,no,50.1-80% AMI,Elderly
"Salem city, Virginia",125.0,93.0,35.0,05000US51775,51,775,D,Owner,no,50.1-80% AMI,Extra-elderly
"Salem city, Virginia",35.0,42.0,36.0,05000US51775,51,775,D,Owner,no,50.1-80% AMI,Non-elderly
"Salem city, Virginia",425.0,194.0,37.0,05000US51775,51,775,S,Owner,no,80.1-95% AMI,All
"Salem city, Virginia",135.0,90.0,38.0,05000US51775,51,775,D,Owner,no,80.1-95% AMI,Elderly
"Salem city, Virginia",105.0,95.0,39.0,05000US51775,51,775,D,Owner,no,80.1-95% AMI,Extra-elderly
"Salem city, Virginia",180.0,136.0,40.0,05000US51775,51,775,D,Owner,no,80.1-95% AMI,Non-elderly
"Salem city, Virginia",4305.0,365.0,41.0,05000US51775,51,775,S,Owner,no,95.1% AMI and above,All
"Salem city, Virginia",810.0,205.0,42.0,05000US51775,51,775,D,Owner,no,95.1% AMI and above,Elderly
"Salem city, Virginia",450.0,156.0,43.0,05000US51775,51,775,D,Owner,no,95.1% AMI and above,Extra-elderly
"Salem city, Virginia",3045.0,335.0,44.0,05000US51775,51,775,D,Owner,no,95.1% AMI and above,Non-elderly
"Salem city, Virginia",65.0,101.0,45.0,05000US51775,51,775,S,Owner,N/A,All,All
"Salem city, Virginia",65.0,101.0,46.0,05000US51775,51,775,S,Owner,N/A,30% AMI or less,All
"Salem city, Virginia",0.0,161.0,47.0,05000US51775,51,775,D,Owner,N/A,30% AMI or less,Elderly
"Salem city, Virginia",65.0,101.0,48.0,05000US51775,51,775,D,Owner,N/A,30% AMI or less,Extra-elderly
"Salem city, Virginia",0.0,161.0,49.0,05000US51775,51,775,D,Owner,N/A,30% AMI or less,Non-elderly
"Salem city, Virginia",0.0,161.0,50.0,05000US51775,51,775,S,Owner,N/A,30.1-50% AMI,All
"Salem city, Virginia",0.0,161.0,51.0,05000US51775,51,775,D,Owner,N/A,30.1-50% AMI,Elderly
"Salem city, Virginia",0.0,161.0,52.0,05000US51775,51,775,D,Owner,N/A,30.1-50% AMI,Extra-elderly
"Salem city, Virginia",0.0,161.0,53.0,05000US51775,51,775,D,Owner,N/A,30.1-50% AMI,Non-elderly
"Salem city, Virginia",0.0,161.0,54.0,05000US51775,51,775,S,Owner,N/A,50.1-80% AMI,All
"Salem city, Virginia",0.0,161.0,55.0,05000US51775,51,775,D,Owner,N/A,50.1-80% AMI,Elderly
"Salem city, Virginia",0.0,161.0,56.0,05000US51775,51,775,D,Owner,N/A,50.1-80% AMI,Extra-elderly
"Salem city, Virginia",0.0,161.0,57.0,05000US51775,51,775,D,Owner,N/A,50.1-80% AMI,Non-elderly
"Salem city, Virginia",0.0,161.0,58.0,05000US51775,51,775,S,Owner,N/A,80.1-95% AMI,All
"Salem city, Virginia",0.0,161.0,59.0,05000US51775,51,775,D,Owner,N/A,80.1-95% AMI,Elderly
"Salem city, Virginia",0.0,161.0,60.0,05000US51775,51,775,D,Owner,N/A,80.1-95% AMI,Extra-elderly
"Salem city, Virginia",0.0,161.0,61.0,05000US51775,51,775,D,Owner,N/A,80.1-95% AMI,Non-elderly
"Salem city, Virginia",0.0,161.0,62.0,05000US51775,51,775,S,Owner,N/A,95.1% AMI and above,All
"Salem city, Virginia",0.0,161.0,63.0,05000US51775,51,775,D,Owner,N/A,95.1% AMI and above,Elderly
"Salem city, Virginia",0.0,161.0,64.0,05000US51775,51,775,D,Owner,N/A,95.1% AMI and above,Extra-elderly
"Salem city, Virginia",0.0,161.0,65.0,05000US51775,51,775,D,Owner,N/A,95.1% AMI and above,Non-elderly
"Salem city, Virginia",2940.0,389.0,66.0,05000US51775,51,775,S,Renter,All,All,All
"Salem city, Virginia",1150.0,285.0,67.0,05000US51775,51,775,S,Renter,Yes,All,All
"Salem city, Virginia",365.0,183.0,68.0,05000US51775,51,775,S,Renter,Yes,30% AMI or less,All
"Salem city, Virginia",0.0,161.0,69.0,05000US51775,51,775,D,Renter,Yes,30% AMI or less,Elderly
"Salem city, Virginia",50.0,58.0,70.0,05000US51775,51,775,D,Renter,Yes,30% AMI or less,Extra-elderly
"Salem city, Virginia",315.0,170.0,71.0,05000US51775,51,775,D,Renter,Yes,30% AMI or less,Non-elderly
"Salem city, Virginia",380.0,202.0,72.0,05000US51775,51,775,S,Renter,Yes,30.1-50% AMI,All
"Salem city, Virginia",100.0,86.0,73.0,05000US51775,51,775,D,Renter,Yes,30.1-50% AMI,Elderly
"Salem city, Virginia",15.0,31.0,74.0,05000US51775,51,775,D,Renter,Yes,30.1-50% AMI,Extra-elderly
"Salem city, Virginia",265.0,176.0,75.0,05000US51775,51,775,D,Renter,Yes,30.1-50% AMI,Non-elderly
"Salem city, Virginia",400.0,198.0,76.0,05000US51775,51,775,S,Renter,Yes,50.1-80% AMI,All
"Salem city, Virginia",135.0,126.0,77.0,05000US51775,51,775,D,Renter,Yes,50.1-80% AMI,Elderly
"Salem city, Virginia",40.0,47.0,78.0,05000US51775,51,775,D,Renter,Yes,50.1-80% AMI,Extra-elderly
"Salem city, Virginia",230.0,162.0,79.0,05000US51775,51,775,D,Renter,Yes,50.1-80% AMI,Non-elderly
"Salem city, Virginia",0.0,161.0,80.0,05000US51775,51,775,S,Renter,Yes,80.1-95% AMI,All
"Salem city, Virginia",0.0,161.0,81.0,05000US51775,51,775,D,Renter,Yes,80.1-95% AMI,Elderly
"Salem city, Virginia",0.0,161.0,82.0,05000US51775,51,775,D,Renter,Yes,80.1-95% AMI,Extra-elderly
"Salem city, Virginia",0.0,161.0,83.0,05000US51775,51,775,D,Renter,Yes,80.1-95% AMI,Non-elderly
"Salem city, Virginia",0.0,161.0,84.0,05000US51775,51,775,S,Renter,Yes,95.1% AMI and above,All
"Salem city, Virginia",0.0,161.0,85.0,05000US51775,51,775,D,Renter,Yes,95.1% AMI and above,Elderly
"Salem city, Virginia",0.0,161.0,86.0,05000US51775,51,775,D,Renter,Yes,95.1% AMI and above,Extra-elderly
"Salem city, Virginia",0.0,161.0,87.0,05000US51775,51,775,D,Renter,Yes,95.1% AMI and above,Non-elderly
"Salem city, Virginia",1575.0,301.0,88.0,05000US51775,51,775,S,Renter,No,All,All
"Salem city, Virginia",0.0,161.0,89.0,05000US51775,51,775,S,Renter,No,30% AMI or less,All
"Salem city, Virginia",0.0,161.0,90.0,05000US51775,51,775,D,Renter,No,30% AMI or less,Elderly
"Salem city, Virginia",0.0,161.0,91.0,05000US51775,51,775,D,Renter,No,30% AMI or less,Extra-elderly
"Salem city, Virginia",0.0,161.0,92.0,05000US51775,51,775,D,Renter,No,30% AMI or less,Non-elderly
"Salem city, Virginia",200.0,174.0,93.0,05000US51775,51,775,S,Renter,No,30.1-50% AMI,All
"Salem city, Virginia",20.0,34.0,94.0,05000US51775,51,775,D,Renter,No,30.1-50% AMI,Elderly
"Salem city, Virginia",0.0,161.0,95.0,05000US51775,51,775,D,Renter,No,30.1-50% AMI,Extra-elderly
"Salem city, Virginia",180.0,171.0,96.0,05000US51775,51,775,D,Renter,No,30.1-50% AMI,Non-elderly
"Salem city, Virginia",510.0,161.0,97.0,05000US51775,51,775,S,Renter,No,50.1-80% AMI,All
"Salem city, Virginia",50.0,54.0,98.0,05000US51775,51,775,D,Renter,No,50.1-80% AMI,Elderly
"Salem city, Virginia",40.0,46.0,99.0,05000US51775,51,775,D,Renter,No,50.1-80% AMI,Extra-elderly
"Salem city, Virginia",420.0,156.0,100.0,05000US51775,51,775,D,Renter,No,50.1-80% AMI,Non-elderly
"Salem city, Virginia",195.0,121.0,101.0,05000US51775,51,775,S,Renter,No,80.1-95% AMI,All
"Salem city, Virginia",15.0,24.0,102.0,05000US51775,51,775,D,Renter,No,80.1-95% AMI,Elderly
"Salem city, Virginia",30.0,50.0,103.0,05000US51775,51,775,D,Renter,No,80.1-95% AMI,Extra-elderly
"Salem city, Virginia",150.0,121.0,104.0,05000US51775,51,775,D,Renter,No,80.1-95% AMI,Non-elderly
"Salem city, Virginia",670.0,224.0,105.0,05000US51775,51,775,S,Renter,No,95.1% AMI and above,All
"Salem city, Virginia",30.0,54.0,106.0,05000US51775,51,775,D,Renter,No,95.1% AMI and above,Elderly
"Salem city, Virginia",45.0,52.0,107.0,05000US51775,51,775,D,Renter,No,95.1% AMI and above,Extra-elderly
"Salem city, Virginia",595.0,230.0,108.0,05000US51775,51,775,D,Renter,No,95.1% AMI and above,Non-elderly
"Salem city, Virginia",215.0,151.0,109.0,05000US51775,51,775,S,Renter,N/A,All,All
"Salem city, Virginia",95.0,117.0,110.0,05000US51775,51,775,S,Renter,N/A,30% AMI or less,All
"Salem city, Virginia",20.0,38.0,111.0,05000US51775,51,775,D,Renter,N/A,30% AMI or less,Elderly
"Salem city, Virginia",0.0,161.0,112.0,05000US51775,51,775,D,Renter,N/A,30% AMI or less,Extra-elderly
"Salem city, Virginia",75.0,113.0,113.0,05000US51775,51,775,D,Renter,N/A,30% AMI or less,Non-elderly
"Salem city, Virginia",50.0,63.0,114.0,05000US51775,51,775,S,Renter,N/A,30.1-50% AMI,All
"Salem city, Virginia",25.0,41.0,115.0,05000US51775,51,775,D,Renter,N/A,30.1-50% AMI,Elderly
"Salem city, Virginia",30.0,48.0,116.0,05000US51775,51,775,D,Renter,N/A,30.1-50% AMI,Extra-elderly
"Salem city, Virginia",0.0,161.0,117.0,05000US51775,51,775,D,Renter,N/A,30.1-50% AMI,Non-elderly
"Salem city, Virginia",0.0,161.0,118.0,05000US51775,51,775,S,Renter,N/A,50.1-80% AMI,All
"Salem city, Virginia",0.0,161.0,119.0,05000US51775,51,775,D,Renter,N/A,50.1-80% AMI,Elderly
"Salem city, Virginia",0.0,161.0,120.0,05000US51775,51,775,D,Renter,N/A,50.1-80% AMI,Extra-elderly
"Salem city, Virginia",0.0,161.0,121.0,05000US51775,51,775,D,Renter,N/A,50.1-80% AMI,Non-elderly
"Salem city, Virginia",45.0,51.0,122.0,05000US51775,51,775,S,Renter,N/A,80.1-95% AMI,All
"Salem city, Virginia",0.0,161.0,123.0,05000US51775,51,775,D,Renter,N/A,80.1-95% AMI,Elderly
"Salem city, Virginia",0.0,161.0,124.0,05000US51775,51,775,D,Renter,N/A,80.1-95% AMI,Extra-elderly
"Salem city, Virginia",45.0,51.0,125.0,05000US51775,51,775,D,Renter,N/A,80.1-95% AMI,Non-elderly
"Salem city, Virginia",20.0,37.0,126.0,05000US51775,51,775,S,Renter,N/A,95.1% AMI and above,All
"Salem city, Virginia",0.0,161.0,127.0,05000US51775,51,775,D,Renter,N/A,95.1% AMI and above,Elderly
"Salem city, Virginia",0.0,161.0,128.0,05000US51775,51,775,D,Renter,N/A,95.1% AMI and above,Extra-elderly
"Salem city, Virginia",20.0,37.0,129.0,05000US51775,51,775,D,Renter,N/A,95.1% AMI and above,Non-elderly
