name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income,Elderly_Status
"Henrico County, Virginia",116620.0,1288.0,1.0,05000US51087,51,087,T,All,All,All,All
"Henrico County, Virginia",78365.0,1269.0,2.0,05000US51087,51,087,S,Owner,All,All,All
"Henrico County, Virginia",20345.0,1195.0,3.0,05000US51087,51,087,S,Owner,yes,All,All
"Henrico County, Virginia",2615.0,481.0,4.0,05000US51087,51,087,S,Owner,yes,30% AMI or less,All
"Henrico County, Virginia",570.0,171.0,5.0,05000US51087,51,087,D,Owner,yes,30% AMI or less,Elderly
"Henrico County, Virginia",530.0,146.0,6.0,05000US51087,51,087,D,Owner,yes,30% AMI or less,Extra-elderly
"Henrico County, Virginia",1515.0,423.0,7.0,05000US51087,51,087,D,Owner,yes,30% AMI or less,Non-elderly
"Henrico County, Virginia",3110.0,455.0,8.0,05000US51087,51,087,S,Owner,yes,30.1-50% AMI,All
"Henrico County, Virginia",690.0,191.0,9.0,05000US51087,51,087,D,Owner,yes,30.1-50% AMI,Elderly
"Henrico County, Virginia",510.0,200.0,10.0,05000US51087,51,087,D,Owner,yes,30.1-50% AMI,Extra-elderly
"Henrico County, Virginia",1910.0,352.0,11.0,05000US51087,51,087,D,Owner,yes,30.1-50% AMI,Non-elderly
"Henrico County, Virginia",7075.0,730.0,12.0,05000US51087,51,087,S,Owner,yes,50.1-80% AMI,All
"Henrico County, Virginia",1470.0,364.0,13.0,05000US51087,51,087,D,Owner,yes,50.1-80% AMI,Elderly
"Henrico County, Virginia",470.0,151.0,14.0,05000US51087,51,087,D,Owner,yes,50.1-80% AMI,Extra-elderly
"Henrico County, Virginia",5135.0,672.0,15.0,05000US51087,51,087,D,Owner,yes,50.1-80% AMI,Non-elderly
"Henrico County, Virginia",2370.0,487.0,16.0,05000US51087,51,087,S,Owner,yes,80.1-95% AMI,All
"Henrico County, Virginia",290.0,128.0,17.0,05000US51087,51,087,D,Owner,yes,80.1-95% AMI,Elderly
"Henrico County, Virginia",110.0,84.0,18.0,05000US51087,51,087,D,Owner,yes,80.1-95% AMI,Extra-elderly
"Henrico County, Virginia",1975.0,461.0,19.0,05000US51087,51,087,D,Owner,yes,80.1-95% AMI,Non-elderly
"Henrico County, Virginia",5170.0,585.0,20.0,05000US51087,51,087,S,Owner,yes,95.1% AMI and above,All
"Henrico County, Virginia",580.0,189.0,21.0,05000US51087,51,087,D,Owner,yes,95.1% AMI and above,Elderly
"Henrico County, Virginia",215.0,101.0,22.0,05000US51087,51,087,D,Owner,yes,95.1% AMI and above,Extra-elderly
"Henrico County, Virginia",4380.0,512.0,23.0,05000US51087,51,087,D,Owner,yes,95.1% AMI and above,Non-elderly
"Henrico County, Virginia",57765.0,1482.0,24.0,05000US51087,51,087,S,Owner,no,All,All
"Henrico County, Virginia",350.0,141.0,25.0,05000US51087,51,087,S,Owner,no,30% AMI or less,All
"Henrico County, Virginia",140.0,80.0,26.0,05000US51087,51,087,D,Owner,no,30% AMI or less,Elderly
"Henrico County, Virginia",165.0,102.0,27.0,05000US51087,51,087,D,Owner,no,30% AMI or less,Extra-elderly
"Henrico County, Virginia",40.0,48.0,28.0,05000US51087,51,087,D,Owner,no,30% AMI or less,Non-elderly
"Henrico County, Virginia",1735.0,347.0,29.0,05000US51087,51,087,S,Owner,no,30.1-50% AMI,All
"Henrico County, Virginia",590.0,210.0,30.0,05000US51087,51,087,D,Owner,no,30.1-50% AMI,Elderly
"Henrico County, Virginia",670.0,194.0,31.0,05000US51087,51,087,D,Owner,no,30.1-50% AMI,Extra-elderly
"Henrico County, Virginia",475.0,191.0,32.0,05000US51087,51,087,D,Owner,no,30.1-50% AMI,Non-elderly
"Henrico County, Virginia",4950.0,573.0,33.0,05000US51087,51,087,S,Owner,no,50.1-80% AMI,All
"Henrico County, Virginia",1310.0,264.0,34.0,05000US51087,51,087,D,Owner,no,50.1-80% AMI,Elderly
"Henrico County, Virginia",1560.0,283.0,35.0,05000US51087,51,087,D,Owner,no,50.1-80% AMI,Extra-elderly
"Henrico County, Virginia",2080.0,409.0,36.0,05000US51087,51,087,D,Owner,no,50.1-80% AMI,Non-elderly
"Henrico County, Virginia",3980.0,524.0,37.0,05000US51087,51,087,S,Owner,no,80.1-95% AMI,All
"Henrico County, Virginia",715.0,177.0,38.0,05000US51087,51,087,D,Owner,no,80.1-95% AMI,Elderly
"Henrico County, Virginia",795.0,201.0,39.0,05000US51087,51,087,D,Owner,no,80.1-95% AMI,Extra-elderly
"Henrico County, Virginia",2470.0,436.0,40.0,05000US51087,51,087,D,Owner,no,80.1-95% AMI,Non-elderly
"Henrico County, Virginia",46755.0,1546.0,41.0,05000US51087,51,087,S,Owner,no,95.1% AMI and above,All
"Henrico County, Virginia",6575.0,482.0,42.0,05000US51087,51,087,D,Owner,no,95.1% AMI and above,Elderly
"Henrico County, Virginia",3590.0,398.0,43.0,05000US51087,51,087,D,Owner,no,95.1% AMI and above,Extra-elderly
"Henrico County, Virginia",36585.0,1466.0,44.0,05000US51087,51,087,D,Owner,no,95.1% AMI and above,Non-elderly
"Henrico County, Virginia",260.0,158.0,45.0,05000US51087,51,087,S,Owner,N/A,All,All
"Henrico County, Virginia",260.0,158.0,46.0,05000US51087,51,087,S,Owner,N/A,30% AMI or less,All
"Henrico County, Virginia",25.0,39.0,47.0,05000US51087,51,087,D,Owner,N/A,30% AMI or less,Elderly
"Henrico County, Virginia",85.0,86.0,48.0,05000US51087,51,087,D,Owner,N/A,30% AMI or less,Extra-elderly
"Henrico County, Virginia",150.0,113.0,49.0,05000US51087,51,087,D,Owner,N/A,30% AMI or less,Non-elderly
"Henrico County, Virginia",0.0,161.0,50.0,05000US51087,51,087,S,Owner,N/A,30.1-50% AMI,All
"Henrico County, Virginia",0.0,161.0,51.0,05000US51087,51,087,D,Owner,N/A,30.1-50% AMI,Elderly
"Henrico County, Virginia",0.0,161.0,52.0,05000US51087,51,087,D,Owner,N/A,30.1-50% AMI,Extra-elderly
"Henrico County, Virginia",0.0,161.0,53.0,05000US51087,51,087,D,Owner,N/A,30.1-50% AMI,Non-elderly
"Henrico County, Virginia",0.0,161.0,54.0,05000US51087,51,087,S,Owner,N/A,50.1-80% AMI,All
"Henrico County, Virginia",0.0,161.0,55.0,05000US51087,51,087,D,Owner,N/A,50.1-80% AMI,Elderly
"Henrico County, Virginia",0.0,161.0,56.0,05000US51087,51,087,D,Owner,N/A,50.1-80% AMI,Extra-elderly
"Henrico County, Virginia",0.0,161.0,57.0,05000US51087,51,087,D,Owner,N/A,50.1-80% AMI,Non-elderly
"Henrico County, Virginia",0.0,161.0,58.0,05000US51087,51,087,S,Owner,N/A,80.1-95% AMI,All
"Henrico County, Virginia",0.0,161.0,59.0,05000US51087,51,087,D,Owner,N/A,80.1-95% AMI,Elderly
"Henrico County, Virginia",0.0,161.0,60.0,05000US51087,51,087,D,Owner,N/A,80.1-95% AMI,Extra-elderly
"Henrico County, Virginia",0.0,161.0,61.0,05000US51087,51,087,D,Owner,N/A,80.1-95% AMI,Non-elderly
"Henrico County, Virginia",0.0,161.0,62.0,05000US51087,51,087,S,Owner,N/A,95.1% AMI and above,All
"Henrico County, Virginia",0.0,161.0,63.0,05000US51087,51,087,D,Owner,N/A,95.1% AMI and above,Elderly
