name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income,Elderly_Status
"Henry County, Virginia",22955.0,567.0,1.0,05000US51089,51,089,T,All,All,All,All
"Henry County, Virginia",17735.0,631.0,2.0,05000US51089,51,089,S,Owner,All,All,All
"Henry County, Virginia",3395.0,530.0,3.0,05000US51089,51,089,S,Owner,yes,All,All
"Henry County, Virginia",950.0,267.0,4.0,05000US51089,51,089,S,Owner,yes,30% AMI or less,All
"Henry County, Virginia",245.0,146.0,5.0,05000US51089,51,089,D,Owner,yes,30% AMI or less,Elderly
"Henry County, Virginia",280.0,106.0,6.0,05000US51089,51,089,D,Owner,yes,30% AMI or less,Extra-elderly
"Henry County, Virginia",425.0,182.0,7.0,05000US51089,51,089,D,Owner,yes,30% AMI or less,Non-elderly
"Henry County, Virginia",830.0,239.0,8.0,05000US51089,51,089,S,Owner,yes,30.1-50% AMI,All
"Henry County, Virginia",190.0,96.0,9.0,05000US51089,51,089,D,Owner,yes,30.1-50% AMI,Elderly
"Henry County, Virginia",160.0,108.0,10.0,05000US51089,51,089,D,Owner,yes,30.1-50% AMI,Extra-elderly
"Henry County, Virginia",480.0,206.0,11.0,05000US51089,51,089,D,Owner,yes,30.1-50% AMI,Non-elderly
"Henry County, Virginia",985.0,318.0,12.0,05000US51089,51,089,S,Owner,yes,50.1-80% AMI,All
"Henry County, Virginia",140.0,76.0,13.0,05000US51089,51,089,D,Owner,yes,50.1-80% AMI,Elderly
"Henry County, Virginia",130.0,85.0,14.0,05000US51089,51,089,D,Owner,yes,50.1-80% AMI,Extra-elderly
"Henry County, Virginia",715.0,292.0,15.0,05000US51089,51,089,D,Owner,yes,50.1-80% AMI,Non-elderly
"Henry County, Virginia",275.0,133.0,16.0,05000US51089,51,089,S,Owner,yes,80.1-95% AMI,All
"Henry County, Virginia",0.0,161.0,17.0,05000US51089,51,089,D,Owner,yes,80.1-95% AMI,Elderly
"Henry County, Virginia",0.0,161.0,18.0,05000US51089,51,089,D,Owner,yes,80.1-95% AMI,Extra-elderly
"Henry County, Virginia",275.0,133.0,19.0,05000US51089,51,089,D,Owner,yes,80.1-95% AMI,Non-elderly
