name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income,Elderly_Status
"Wise County, Virginia",16025.0,492.0,1.0,05000US51195,51,195,T,All,All,All,All
"Wise County, Virginia",11095.0,578.0,2.0,05000US51195,51,195,S,Owner,All,All,All
"Wise County, Virginia",1780.0,322.0,3.0,05000US51195,51,195,S,Owner,yes,All,All
"Wise County, Virginia",860.0,257.0,4.0,05000US51195,51,195,S,Owner,yes,30% AMI or less,All
"Wise County, Virginia",220.0,125.0,5.0,05000US51195,51,195,D,Owner,yes,30% AMI or less,Elderly
"Wise County, Virginia",160.0,102.0,6.0,05000US51195,51,195,D,Owner,yes,30% AMI or less,Extra-elderly
"Wise County, Virginia",480.0,219.0,7.0,05000US51195,51,195,D,Owner,yes,30% AMI or less,Non-elderly
"Wise County, Virginia",255.0,130.0,8.0,05000US51195,51,195,S,Owner,yes,30.1-50% AMI,All
"Wise County, Virginia",145.0,98.0,9.0,05000US51195,51,195,D,Owner,yes,30.1-50% AMI,Elderly
"Wise County, Virginia",30.0,35.0,10.0,05000US51195,51,195,D,Owner,yes,30.1-50% AMI,Extra-elderly
"Wise County, Virginia",80.0,78.0,11.0,05000US51195,51,195,D,Owner,yes,30.1-50% AMI,Non-elderly
"Wise County, Virginia",385.0,169.0,12.0,05000US51195,51,195,S,Owner,yes,50.1-80% AMI,All
"Wise County, Virginia",145.0,122.0,13.0,05000US51195,51,195,D,Owner,yes,50.1-80% AMI,Elderly
"Wise County, Virginia",35.0,46.0,14.0,05000US51195,51,195,D,Owner,yes,50.1-80% AMI,Extra-elderly
"Wise County, Virginia",205.0,107.0,15.0,05000US51195,51,195,D,Owner,yes,50.1-80% AMI,Non-elderly
"Wise County, Virginia",85.0,87.0,16.0,05000US51195,51,195,S,Owner,yes,80.1-95% AMI,All
"Wise County, Virginia",40.0,67.0,17.0,05000US51195,51,195,D,Owner,yes,80.1-95% AMI,Elderly
"Wise County, Virginia",0.0,161.0,18.0,05000US51195,51,195,D,Owner,yes,80.1-95% AMI,Extra-elderly
"Wise County, Virginia",45.0,53.0,19.0,05000US51195,51,195,D,Owner,yes,80.1-95% AMI,Non-elderly
"Wise County, Virginia",200.0,121.0,20.0,05000US51195,51,195,S,Owner,yes,95.1% AMI and above,All
"Wise County, Virginia",40.0,43.0,21.0,05000US51195,51,195,D,Owner,yes,95.1% AMI and above,Elderly
"Wise County, Virginia",0.0,161.0,22.0,05000US51195,51,195,D,Owner,yes,95.1% AMI and above,Extra-elderly
"Wise County, Virginia",160.0,113.0,23.0,05000US51195,51,195,D,Owner,yes,95.1% AMI and above,Non-elderly
"Wise County, Virginia",9315.0,569.0,24.0,05000US51195,51,195,S,Owner,no,All,All
"Wise County, Virginia",225.0,129.0,25.0,05000US51195,51,195,S,Owner,no,30% AMI or less,All
"Wise County, Virginia",120.0,92.0,26.0,05000US51195,51,195,D,Owner,no,30% AMI or less,Elderly
"Wise County, Virginia",30.0,41.0,27.0,05000US51195,51,195,D,Owner,no,30% AMI or less,Extra-elderly
"Wise County, Virginia",75.0,75.0,28.0,05000US51195,51,195,D,Owner,no,30% AMI or less,Non-elderly
"Wise County, Virginia",1110.0,277.0,29.0,05000US51195,51,195,S,Owner,no,30.1-50% AMI,All
"Wise County, Virginia",185.0,106.0,30.0,05000US51195,51,195,D,Owner,no,30.1-50% AMI,Elderly
"Wise County, Virginia",385.0,131.0,31.0,05000US51195,51,195,D,Owner,no,30.1-50% AMI,Extra-elderly
"Wise County, Virginia",540.0,208.0,32.0,05000US51195,51,195,D,Owner,no,30.1-50% AMI,Non-elderly
"Wise County, Virginia",2050.0,339.0,33.0,05000US51195,51,195,S,Owner,no,50.1-80% AMI,All
"Wise County, Virginia",450.0,145.0,34.0,05000US51195,51,195,D,Owner,no,50.1-80% AMI,Elderly
"Wise County, Virginia",490.0,145.0,35.0,05000US51195,51,195,D,Owner,no,50.1-80% AMI,Extra-elderly
"Wise County, Virginia",1105.0,277.0,36.0,05000US51195,51,195,D,Owner,no,50.1-80% AMI,Non-elderly
"Wise County, Virginia",875.0,278.0,37.0,05000US51195,51,195,S,Owner,no,80.1-95% AMI,All
"Wise County, Virginia",200.0,116.0,38.0,05000US51195,51,195,D,Owner,no,80.1-95% AMI,Elderly
"Wise County, Virginia",135.0,75.0,39.0,05000US51195,51,195,D,Owner,no,80.1-95% AMI,Extra-elderly
"Wise County, Virginia",545.0,208.0,40.0,05000US51195,51,195,D,Owner,no,80.1-95% AMI,Non-elderly
"Wise County, Virginia",5050.0,542.0,41.0,05000US51195,51,195,S,Owner,no,95.1% AMI and above,All
"Wise County, Virginia",740.0,233.0,42.0,05000US51195,51,195,D,Owner,no,95.1% AMI and above,Elderly
"Wise County, Virginia",465.0,150.0,43.0,05000US51195,51,195,D,Owner,no,95.1% AMI and above,Extra-elderly
"Wise County, Virginia",3845.0,476.0,44.0,05000US51195,51,195,D,Owner,no,95.1% AMI and above,Non-elderly
"Wise County, Virginia",0.0,161.0,45.0,05000US51195,51,195,S,Owner,N/A,All,All
"Wise County, Virginia",0.0,161.0,46.0,05000US51195,51,195,S,Owner,N/A,30% AMI or less,All
"Wise County, Virginia",0.0,161.0,47.0,05000US51195,51,195,D,Owner,N/A,30% AMI or less,Elderly
"Wise County, Virginia",0.0,161.0,48.0,05000US51195,51,195,D,Owner,N/A,30% AMI or less,Extra-elderly
"Wise County, Virginia",0.0,161.0,49.0,05000US51195,51,195,D,Owner,N/A,30% AMI or less,Non-elderly
"Wise County, Virginia",0.0,161.0,50.0,05000US51195,51,195,S,Owner,N/A,30.1-50% AMI,All
"Wise County, Virginia",0.0,161.0,51.0,05000US51195,51,195,D,Owner,N/A,30.1-50% AMI,Elderly
"Wise County, Virginia",0.0,161.0,52.0,05000US51195,51,195,D,Owner,N/A,30.1-50% AMI,Extra-elderly
"Wise County, Virginia",0.0,161.0,53.0,05000US51195,51,195,D,Owner,N/A,30.1-50% AMI,Non-elderly
"Wise County, Virginia",0.0,161.0,54.0,05000US51195,51,195,S,Owner,N/A,50.1-80% AMI,All
"Wise County, Virginia",0.0,161.0,55.0,05000US51195,51,195,D,Owner,N/A,50.1-80% AMI,Elderly
"Wise County, Virginia",0.0,161.0,56.0,05000US51195,51,195,D,Owner,N/A,50.1-80% AMI,Extra-elderly
"Wise County, Virginia",0.0,161.0,57.0,05000US51195,51,195,D,Owner,N/A,50.1-80% AMI,Non-elderly
"Wise County, Virginia",0.0,161.0,58.0,05000US51195,51,195,S,Owner,N/A,80.1-95% AMI,All
"Wise County, Virginia",0.0,161.0,59.0,05000US51195,51,195,D,Owner,N/A,80.1-95% AMI,Elderly
"Wise County, Virginia",0.0,161.0,60.0,05000US51195,51,195,D,Owner,N/A,80.1-95% AMI,Extra-elderly
"Wise County, Virginia",0.0,161.0,61.0,05000US51195,51,195,D,Owner,N/A,80.1-95% AMI,Non-elderly
"Wise County, Virginia",0.0,161.0,62.0,05000US51195,51,195,S,Owner,N/A,95.1% AMI and above,All
