name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income,Elderly_Status
"Halifax County, Virginia",14465.0,534.0,1.0,05000US51083,51,083,T,All,All,All,All
"Halifax County, Virginia",11060.0,580.0,2.0,05000US51083,51,083,S,Owner,All,All,All
"Halifax County, Virginia",2680.0,453.0,3.0,05000US51083,51,083,S,Owner,yes,All,All
"Halifax County, Virginia",895.0,250.0,4.0,05000US51083,51,083,S,Owner,yes,30% AMI or less,All
"Halifax County, Virginia",170.0,98.0,5.0,05000US51083,51,083,D,Owner,yes,30% AMI or less,Elderly
"Halifax County, Virginia",340.0,167.0,6.0,05000US51083,51,083,D,Owner,yes,30% AMI or less,Extra-elderly
"Halifax County, Virginia",385.0,150.0,7.0,05000US51083,51,083,D,Owner,yes,30% AMI or less,Non-elderly
"Halifax County, Virginia",690.0,227.0,8.0,05000US51083,51,083,S,Owner,yes,30.1-50% AMI,All
"Halifax County, Virginia",120.0,77.0,9.0,05000US51083,51,083,D,Owner,yes,30.1-50% AMI,Elderly
"Halifax County, Virginia",275.0,129.0,10.0,05000US51083,51,083,D,Owner,yes,30.1-50% AMI,Extra-elderly
"Halifax County, Virginia",290.0,185.0,11.0,05000US51083,51,083,D,Owner,yes,30.1-50% AMI,Non-elderly
"Halifax County, Virginia",380.0,182.0,12.0,05000US51083,51,083,S,Owner,yes,50.1-80% AMI,All
"Halifax County, Virginia",90.0,68.0,13.0,05000US51083,51,083,D,Owner,yes,50.1-80% AMI,Elderly
"Halifax County, Virginia",20.0,32.0,14.0,05000US51083,51,083,D,Owner,yes,50.1-80% AMI,Extra-elderly
"Halifax County, Virginia",275.0,161.0,15.0,05000US51083,51,083,D,Owner,yes,50.1-80% AMI,Non-elderly
"Halifax County, Virginia",320.0,161.0,16.0,05000US51083,51,083,S,Owner,yes,80.1-95% AMI,All
"Halifax County, Virginia",15.0,31.0,17.0,05000US51083,51,083,D,Owner,yes,80.1-95% AMI,Elderly
"Halifax County, Virginia",15.0,23.0,18.0,05000US51083,51,083,D,Owner,yes,80.1-95% AMI,Extra-elderly
"Halifax County, Virginia",290.0,162.0,19.0,05000US51083,51,083,D,Owner,yes,80.1-95% AMI,Non-elderly
"Halifax County, Virginia",395.0,175.0,20.0,05000US51083,51,083,S,Owner,yes,95.1% AMI and above,All
"Halifax County, Virginia",35.0,50.0,21.0,05000US51083,51,083,D,Owner,yes,95.1% AMI and above,Elderly
"Halifax County, Virginia",15.0,24.0,22.0,05000US51083,51,083,D,Owner,yes,95.1% AMI and above,Extra-elderly
"Halifax County, Virginia",345.0,157.0,23.0,05000US51083,51,083,D,Owner,yes,95.1% AMI and above,Non-elderly
"Halifax County, Virginia",8275.0,623.0,24.0,05000US51083,51,083,S,Owner,no,All,All
"Halifax County, Virginia",245.0,114.0,25.0,05000US51083,51,083,S,Owner,no,30% AMI or less,All
"Halifax County, Virginia",60.0,53.0,26.0,05000US51083,51,083,D,Owner,no,30% AMI or less,Elderly
"Halifax County, Virginia",110.0,68.0,27.0,05000US51083,51,083,D,Owner,no,30% AMI or less,Extra-elderly
"Halifax County, Virginia",75.0,74.0,28.0,05000US51083,51,083,D,Owner,no,30% AMI or less,Non-elderly
"Halifax County, Virginia",1090.0,289.0,29.0,05000US51083,51,083,S,Owner,no,30.1-50% AMI,All
"Halifax County, Virginia",450.0,226.0,30.0,05000US51083,51,083,D,Owner,no,30.1-50% AMI,Elderly
"Halifax County, Virginia",465.0,164.0,31.0,05000US51083,51,083,D,Owner,no,30.1-50% AMI,Extra-elderly
"Halifax County, Virginia",180.0,161.0,32.0,05000US51083,51,083,D,Owner,no,30.1-50% AMI,Non-elderly
"Halifax County, Virginia",1565.0,433.0,33.0,05000US51083,51,083,S,Owner,no,50.1-80% AMI,All
"Halifax County, Virginia",405.0,168.0,34.0,05000US51083,51,083,D,Owner,no,50.1-80% AMI,Elderly
"Halifax County, Virginia",375.0,156.0,35.0,05000US51083,51,083,D,Owner,no,50.1-80% AMI,Extra-elderly
"Halifax County, Virginia",785.0,327.0,36.0,05000US51083,51,083,D,Owner,no,50.1-80% AMI,Non-elderly
"Halifax County, Virginia",500.0,190.0,37.0,05000US51083,51,083,S,Owner,no,80.1-95% AMI,All
"Halifax County, Virginia",115.0,92.0,38.0,05000US51083,51,083,D,Owner,no,80.1-95% AMI,Elderly
"Halifax County, Virginia",85.0,86.0,39.0,05000US51083,51,083,D,Owner,no,80.1-95% AMI,Extra-elderly
"Halifax County, Virginia",300.0,163.0,40.0,05000US51083,51,083,D,Owner,no,80.1-95% AMI,Non-elderly
"Halifax County, Virginia",4870.0,441.0,41.0,05000US51083,51,083,S,Owner,no,95.1% AMI and above,All
"Halifax County, Virginia",950.0,205.0,42.0,05000US51083,51,083,D,Owner,no,95.1% AMI and above,Elderly
"Halifax County, Virginia",410.0,123.0,43.0,05000US51083,51,083,D,Owner,no,95.1% AMI and above,Extra-elderly
"Halifax County, Virginia",3510.0,343.0,44.0,05000US51083,51,083,D,Owner,no,95.1% AMI and above,Non-elderly
"Halifax County, Virginia",105.0,80.0,45.0,05000US51083,51,083,S,Owner,N/A,All,All
"Halifax County, Virginia",105.0,80.0,46.0,05000US51083,51,083,S,Owner,N/A,30% AMI or less,All
"Halifax County, Virginia",20.0,36.0,47.0,05000US51083,51,083,D,Owner,N/A,30% AMI or less,Elderly
"Halifax County, Virginia",60.0,59.0,48.0,05000US51083,51,083,D,Owner,N/A,30% AMI or less,Extra-elderly
"Halifax County, Virginia",25.0,42.0,49.0,05000US51083,51,083,D,Owner,N/A,30% AMI or less,Non-elderly
"Halifax County, Virginia",0.0,161.0,50.0,05000US51083,51,083,S,Owner,N/A,30.1-50% AMI,All
"Halifax County, Virginia",0.0,161.0,51.0,05000US51083,51,083,D,Owner,N/A,30.1-50% AMI,Elderly
"Halifax County, Virginia",0.0,161.0,52.0,05000US51083,51,083,D,Owner,N/A,30.1-50% AMI,Extra-elderly
"Halifax County, Virginia",0.0,161.0,53.0,05000US51083,51,083,D,Owner,N/A,30.1-50% AMI,Non-elderly
"Halifax County, Virginia",0.0,161.0,54.0,05000US51083,51,083,S,Owner,N/A,50.1-80% AMI,All
"Halifax County, Virginia",0.0,161.0,55.0,05000US51083,51,083,D,Owner,N/A,50.1-80% AMI,Elderly
"Halifax County, Virginia",0.0,161.0,56.0,05000US51083,51,083,D,Owner,N/A,50.1-80% AMI,Extra-elderly
"Halifax County, Virginia",0.0,161.0,57.0,05000US51083,51,083,D,Owner,N/A,50.1-80% AMI,Non-elderly
"Halifax County, Virginia",0.0,161.0,58.0,05000US51083,51,083,S,Owner,N/A,80.1-95% AMI,All
"Halifax County, Virginia",0.0,161.0,59.0,05000US51083,51,083,D,Owner,N/A,80.1-95% AMI,Elderly
"Halifax County, Virginia",0.0,161.0,60.0,05000US51083,51,083,D,Owner,N/A,80.1-95% AMI,Extra-elderly
"Halifax County, Virginia",0.0,161.0,61.0,05000US51083,51,083,D,Owner,N/A,80.1-95% AMI,Non-elderly
"Halifax County, Virginia",0.0,161.0,62.0,05000US51083,51,083,S,Owner,N/A,95.1% AMI and above,All
"Halifax County, Virginia",0.0,161.0,63.0,05000US51083,51,083,D,Owner,N/A,95.1% AMI and above,Elderly
"Halifax County, Virginia",0.0,161.0,64.0,05000US51083,51,083,D,Owner,N/A,95.1% AMI and above,Extra-elderly
"Halifax County, Virginia",0.0,161.0,65.0,05000US51083,51,083,D,Owner,N/A,95.1% AMI and above,Non-elderly
"Halifax County, Virginia",3405.0,476.0,66.0,05000US51083,51,083,S,Renter,All,All,All
"Halifax County, Virginia",1165.0,321.0,67.0,05000US51083,51,083,S,Renter,Yes,All,All
"Halifax County, Virginia",645.0,253.0,68.0,05000US51083,51,083,S,Renter,Yes,30% AMI or less,All
"Halifax County, Virginia",200.0,149.0,69.0,05000US51083,51,083,D,Renter,Yes,30% AMI or less,Elderly
"Halifax County, Virginia",0.0,161.0,70.0,05000US51083,51,083,D,Renter,Yes,30% AMI or less,Extra-elderly
"Halifax County, Virginia",445.0,239.0,71.0,05000US51083,51,083,D,Renter,Yes,30% AMI or less,Non-elderly
"Halifax County, Virginia",205.0,110.0,72.0,05000US51083,51,083,S,Renter,Yes,30.1-50% AMI,All
"Halifax County, Virginia",70.0,71.0,73.0,05000US51083,51,083,D,Renter,Yes,30.1-50% AMI,Elderly
"Halifax County, Virginia",0.0,161.0,74.0,05000US51083,51,083,D,Renter,Yes,30.1-50% AMI,Extra-elderly
"Halifax County, Virginia",135.0,93.0,75.0,05000US51083,51,083,D,Renter,Yes,30.1-50% AMI,Non-elderly
"Halifax County, Virginia",305.0,209.0,76.0,05000US51083,51,083,S,Renter,Yes,50.1-80% AMI,All
"Halifax County, Virginia",0.0,161.0,77.0,05000US51083,51,083,D,Renter,Yes,50.1-80% AMI,Elderly
"Halifax County, Virginia",15.0,31.0,78.0,05000US51083,51,083,D,Renter,Yes,50.1-80% AMI,Extra-elderly
"Halifax County, Virginia",290.0,200.0,79.0,05000US51083,51,083,D,Renter,Yes,50.1-80% AMI,Non-elderly
"Halifax County, Virginia",0.0,161.0,80.0,05000US51083,51,083,S,Renter,Yes,80.1-95% AMI,All
"Halifax County, Virginia",0.0,161.0,81.0,05000US51083,51,083,D,Renter,Yes,80.1-95% AMI,Elderly
"Halifax County, Virginia",0.0,161.0,82.0,05000US51083,51,083,D,Renter,Yes,80.1-95% AMI,Extra-elderly
"Halifax County, Virginia",0.0,161.0,83.0,05000US51083,51,083,D,Renter,Yes,80.1-95% AMI,Non-elderly
"Halifax County, Virginia",10.0,16.0,84.0,05000US51083,51,083,S,Renter,Yes,95.1% AMI and above,All
"Halifax County, Virginia",0.0,161.0,85.0,05000US51083,51,083,D,Renter,Yes,95.1% AMI and above,Elderly
"Halifax County, Virginia",0.0,161.0,86.0,05000US51083,51,083,D,Renter,Yes,95.1% AMI and above,Extra-elderly
"Halifax County, Virginia",10.0,16.0,87.0,05000US51083,51,083,D,Renter,Yes,95.1% AMI and above,Non-elderly
"Halifax County, Virginia",1585.0,359.0,88.0,05000US51083,51,083,S,Renter,No,All,All
"Halifax County, Virginia",135.0,118.0,89.0,05000US51083,51,083,S,Renter,No,30% AMI or less,All
"Halifax County, Virginia",15.0,25.0,90.0,05000US51083,51,083,D,Renter,No,30% AMI or less,Elderly
"Halifax County, Virginia",20.0,34.0,91.0,05000US51083,51,083,D,Renter,No,30% AMI or less,Extra-elderly
"Halifax County, Virginia",100.0,111.0,92.0,05000US51083,51,083,D,Renter,No,30% AMI or less,Non-elderly
"Halifax County, Virginia",190.0,132.0,93.0,05000US51083,51,083,S,Renter,No,30.1-50% AMI,All
"Halifax County, Virginia",0.0,161.0,94.0,05000US51083,51,083,D,Renter,No,30.1-50% AMI,Elderly
"Halifax County, Virginia",0.0,161.0,95.0,05000US51083,51,083,D,Renter,No,30.1-50% AMI,Extra-elderly
"Halifax County, Virginia",190.0,132.0,96.0,05000US51083,51,083,D,Renter,No,30.1-50% AMI,Non-elderly
"Halifax County, Virginia",285.0,155.0,97.0,05000US51083,51,083,S,Renter,No,50.1-80% AMI,All
"Halifax County, Virginia",50.0,58.0,98.0,05000US51083,51,083,D,Renter,No,50.1-80% AMI,Elderly
"Halifax County, Virginia",40.0,52.0,99.0,05000US51083,51,083,D,Renter,No,50.1-80% AMI,Extra-elderly
"Halifax County, Virginia",195.0,136.0,100.0,05000US51083,51,083,D,Renter,No,50.1-80% AMI,Non-elderly
"Halifax County, Virginia",305.0,169.0,101.0,05000US51083,51,083,S,Renter,No,80.1-95% AMI,All
"Halifax County, Virginia",15.0,28.0,102.0,05000US51083,51,083,D,Renter,No,80.1-95% AMI,Elderly
"Halifax County, Virginia",0.0,161.0,103.0,05000US51083,51,083,D,Renter,No,80.1-95% AMI,Extra-elderly
"Halifax County, Virginia",290.0,167.0,104.0,05000US51083,51,083,D,Renter,No,80.1-95% AMI,Non-elderly
"Halifax County, Virginia",670.0,257.0,105.0,05000US51083,51,083,S,Renter,No,95.1% AMI and above,All
"Halifax County, Virginia",110.0,100.0,106.0,05000US51083,51,083,D,Renter,No,95.1% AMI and above,Elderly
"Halifax County, Virginia",0.0,161.0,107.0,05000US51083,51,083,D,Renter,No,95.1% AMI and above,Extra-elderly
"Halifax County, Virginia",560.0,243.0,108.0,05000US51083,51,083,D,Renter,No,95.1% AMI and above,Non-elderly
"Halifax County, Virginia",655.0,224.0,109.0,05000US51083,51,083,S,Renter,N/A,All,All
"Halifax County, Virginia",225.0,118.0,110.0,05000US51083,51,083,S,Renter,N/A,30% AMI or less,All
"Halifax County, Virginia",65.0,61.0,111.0,05000US51083,51,083,D,Renter,N/A,30% AMI or less,Elderly
"Halifax County, Virginia",55.0,65.0,112.0,05000US51083,51,083,D,Renter,N/A,30% AMI or less,Extra-elderly
