name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income,Elderly_Status
"Manassas city, Virginia",11705.0,435.0,1.0,05000US51683,51,683,T,All,All,All,All
"Manassas city, Virginia",8160.0,518.0,2.0,05000US51683,51,683,S,Owner,All,All,All
"Manassas city, Virginia",2665.0,440.0,3.0,05000US51683,51,683,S,Owner,yes,All,All
"Manassas city, Virginia",315.0,165.0,4.0,05000US51683,51,683,S,Owner,yes,30% AMI or less,All
"Manassas city, Virginia",35.0,46.0,5.0,05000US51683,51,683,D,Owner,yes,30% AMI or less,Elderly
"Manassas city, Virginia",150.0,118.0,6.0,05000US51683,51,683,D,Owner,yes,30% AMI or less,Extra-elderly
"Manassas city, Virginia",130.0,105.0,7.0,05000US51683,51,683,D,Owner,yes,30% AMI or less,Non-elderly
"Manassas city, Virginia",440.0,192.0,8.0,05000US51683,51,683,S,Owner,yes,30.1-50% AMI,All
"Manassas city, Virginia",70.0,70.0,9.0,05000US51683,51,683,D,Owner,yes,30.1-50% AMI,Elderly
"Manassas city, Virginia",40.0,51.0,10.0,05000US51683,51,683,D,Owner,yes,30.1-50% AMI,Extra-elderly
"Manassas city, Virginia",325.0,172.0,11.0,05000US51683,51,683,D,Owner,yes,30.1-50% AMI,Non-elderly
"Manassas city, Virginia",975.0,255.0,12.0,05000US51683,51,683,S,Owner,yes,50.1-80% AMI,All
"Manassas city, Virginia",195.0,132.0,13.0,05000US51683,51,683,D,Owner,yes,50.1-80% AMI,Elderly
"Manassas city, Virginia",10.0,22.0,14.0,05000US51683,51,683,D,Owner,yes,50.1-80% AMI,Extra-elderly
"Manassas city, Virginia",765.0,215.0,15.0,05000US51683,51,683,D,Owner,yes,50.1-80% AMI,Non-elderly
"Manassas city, Virginia",305.0,141.0,16.0,05000US51683,51,683,S,Owner,yes,80.1-95% AMI,All
"Manassas city, Virginia",20.0,37.0,17.0,05000US51683,51,683,D,Owner,yes,80.1-95% AMI,Elderly
"Manassas city, Virginia",0.0,161.0,18.0,05000US51683,51,683,D,Owner,yes,80.1-95% AMI,Extra-elderly
"Manassas city, Virginia",285.0,135.0,19.0,05000US51683,51,683,D,Owner,yes,80.1-95% AMI,Non-elderly
"Manassas city, Virginia",630.0,263.0,20.0,05000US51683,51,683,S,Owner,yes,95.1% AMI and above,All
"Manassas city, Virginia",55.0,70.0,21.0,05000US51683,51,683,D,Owner,yes,95.1% AMI and above,Elderly
"Manassas city, Virginia",15.0,25.0,22.0,05000US51683,51,683,D,Owner,yes,95.1% AMI and above,Extra-elderly
"Manassas city, Virginia",565.0,234.0,23.0,05000US51683,51,683,D,Owner,yes,95.1% AMI and above,Non-elderly
"Manassas city, Virginia",5485.0,496.0,24.0,05000US51683,51,683,S,Owner,no,All,All
"Manassas city, Virginia",0.0,161.0,25.0,05000US51683,51,683,S,Owner,no,30% AMI or less,All
