name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income,Elderly_Status
"Franklin County, Virginia",20700.0,645.0,1.0,05000US51067,51,067,T,All,All,All,All
"Franklin County, Virginia",16825.0,623.0,2.0,05000US51067,51,067,S,Owner,All,All,All
"Franklin County, Virginia",3840.0,614.0,3.0,05000US51067,51,067,S,Owner,yes,All,All
"Franklin County, Virginia",845.0,272.0,4.0,05000US51067,51,067,S,Owner,yes,30% AMI or less,All
"Franklin County, Virginia",275.0,143.0,5.0,05000US51067,51,067,D,Owner,yes,30% AMI or less,Elderly
"Franklin County, Virginia",195.0,135.0,6.0,05000US51067,51,067,D,Owner,yes,30% AMI or less,Extra-elderly
"Franklin County, Virginia",375.0,172.0,7.0,05000US51067,51,067,D,Owner,yes,30% AMI or less,Non-elderly
"Franklin County, Virginia",685.0,219.0,8.0,05000US51067,51,067,S,Owner,yes,30.1-50% AMI,All
"Franklin County, Virginia",120.0,98.0,9.0,05000US51067,51,067,D,Owner,yes,30.1-50% AMI,Elderly
"Franklin County, Virginia",75.0,73.0,10.0,05000US51067,51,067,D,Owner,yes,30.1-50% AMI,Extra-elderly
"Franklin County, Virginia",495.0,207.0,11.0,05000US51067,51,067,D,Owner,yes,30.1-50% AMI,Non-elderly
"Franklin County, Virginia",855.0,290.0,12.0,05000US51067,51,067,S,Owner,yes,50.1-80% AMI,All
"Franklin County, Virginia",80.0,75.0,13.0,05000US51067,51,067,D,Owner,yes,50.1-80% AMI,Elderly
"Franklin County, Virginia",15.0,26.0,14.0,05000US51067,51,067,D,Owner,yes,50.1-80% AMI,Extra-elderly
"Franklin County, Virginia",760.0,286.0,15.0,05000US51067,51,067,D,Owner,yes,50.1-80% AMI,Non-elderly
"Franklin County, Virginia",370.0,200.0,16.0,05000US51067,51,067,S,Owner,yes,80.1-95% AMI,All
"Franklin County, Virginia",60.0,97.0,17.0,05000US51067,51,067,D,Owner,yes,80.1-95% AMI,Elderly
"Franklin County, Virginia",0.0,161.0,18.0,05000US51067,51,067,D,Owner,yes,80.1-95% AMI,Extra-elderly
"Franklin County, Virginia",310.0,165.0,19.0,05000US51067,51,067,D,Owner,yes,80.1-95% AMI,Non-elderly
"Franklin County, Virginia",1080.0,307.0,20.0,05000US51067,51,067,S,Owner,yes,95.1% AMI and above,All
