name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income,Elderly_Status
"Washington County, Virginia",22135.0,557.0,1.0,05000US51191,51,191,T,All,All,All,All
"Washington County, Virginia",16715.0,653.0,2.0,05000US51191,51,191,S,Owner,All,All,All
"Washington County, Virginia",3060.0,456.0,3.0,05000US51191,51,191,S,Owner,yes,All,All
"Washington County, Virginia",935.0,280.0,4.0,05000US51191,51,191,S,Owner,yes,30% AMI or less,All
"Washington County, Virginia",170.0,100.0,5.0,05000US51191,51,191,D,Owner,yes,30% AMI or less,Elderly
"Washington County, Virginia",275.0,132.0,6.0,05000US51191,51,191,D,Owner,yes,30% AMI or less,Extra-elderly
"Washington County, Virginia",485.0,208.0,7.0,05000US51191,51,191,D,Owner,yes,30% AMI or less,Non-elderly
"Washington County, Virginia",695.0,248.0,8.0,05000US51191,51,191,S,Owner,yes,30.1-50% AMI,All
"Washington County, Virginia",185.0,102.0,9.0,05000US51191,51,191,D,Owner,yes,30.1-50% AMI,Elderly
"Washington County, Virginia",175.0,134.0,10.0,05000US51191,51,191,D,Owner,yes,30.1-50% AMI,Extra-elderly
"Washington County, Virginia",330.0,190.0,11.0,05000US51191,51,191,D,Owner,yes,30.1-50% AMI,Non-elderly
"Washington County, Virginia",495.0,177.0,12.0,05000US51191,51,191,S,Owner,yes,50.1-80% AMI,All
"Washington County, Virginia",105.0,74.0,13.0,05000US51191,51,191,D,Owner,yes,50.1-80% AMI,Elderly
"Washington County, Virginia",60.0,56.0,14.0,05000US51191,51,191,D,Owner,yes,50.1-80% AMI,Extra-elderly
"Washington County, Virginia",330.0,154.0,15.0,05000US51191,51,191,D,Owner,yes,50.1-80% AMI,Non-elderly
"Washington County, Virginia",130.0,67.0,16.0,05000US51191,51,191,S,Owner,yes,80.1-95% AMI,All
"Washington County, Virginia",60.0,43.0,17.0,05000US51191,51,191,D,Owner,yes,80.1-95% AMI,Elderly
"Washington County, Virginia",4.0,10.0,18.0,05000US51191,51,191,D,Owner,yes,80.1-95% AMI,Extra-elderly
"Washington County, Virginia",65.0,50.0,19.0,05000US51191,51,191,D,Owner,yes,80.1-95% AMI,Non-elderly
"Washington County, Virginia",810.0,229.0,20.0,05000US51191,51,191,S,Owner,yes,95.1% AMI and above,All
"Washington County, Virginia",150.0,70.0,21.0,05000US51191,51,191,D,Owner,yes,95.1% AMI and above,Elderly
"Washington County, Virginia",35.0,44.0,22.0,05000US51191,51,191,D,Owner,yes,95.1% AMI and above,Extra-elderly
"Washington County, Virginia",620.0,226.0,23.0,05000US51191,51,191,D,Owner,yes,95.1% AMI and above,Non-elderly
"Washington County, Virginia",13635.0,600.0,24.0,05000US51191,51,191,S,Owner,no,All,All
"Washington County, Virginia",160.0,105.0,25.0,05000US51191,51,191,S,Owner,no,30% AMI or less,All
"Washington County, Virginia",60.0,56.0,26.0,05000US51191,51,191,D,Owner,no,30% AMI or less,Elderly
"Washington County, Virginia",0.0,161.0,27.0,05000US51191,51,191,D,Owner,no,30% AMI or less,Extra-elderly
"Washington County, Virginia",100.0,88.0,28.0,05000US51191,51,191,D,Owner,no,30% AMI or less,Non-elderly
"Washington County, Virginia",1220.0,251.0,29.0,05000US51191,51,191,S,Owner,no,30.1-50% AMI,All
"Washington County, Virginia",365.0,155.0,30.0,05000US51191,51,191,D,Owner,no,30.1-50% AMI,Elderly
"Washington County, Virginia",530.0,187.0,31.0,05000US51191,51,191,D,Owner,no,30.1-50% AMI,Extra-elderly
"Washington County, Virginia",325.0,138.0,32.0,05000US51191,51,191,D,Owner,no,30.1-50% AMI,Non-elderly
"Washington County, Virginia",1810.0,387.0,33.0,05000US51191,51,191,S,Owner,no,50.1-80% AMI,All
"Washington County, Virginia",405.0,151.0,34.0,05000US51191,51,191,D,Owner,no,50.1-80% AMI,Elderly
"Washington County, Virginia",435.0,153.0,35.0,05000US51191,51,191,D,Owner,no,50.1-80% AMI,Extra-elderly
"Washington County, Virginia",970.0,303.0,36.0,05000US51191,51,191,D,Owner,no,50.1-80% AMI,Non-elderly
"Washington County, Virginia",985.0,320.0,37.0,05000US51191,51,191,S,Owner,no,80.1-95% AMI,All
"Washington County, Virginia",240.0,111.0,38.0,05000US51191,51,191,D,Owner,no,80.1-95% AMI,Elderly
"Washington County, Virginia",170.0,91.0,39.0,05000US51191,51,191,D,Owner,no,80.1-95% AMI,Extra-elderly
"Washington County, Virginia",575.0,271.0,40.0,05000US51191,51,191,D,Owner,no,80.1-95% AMI,Non-elderly
"Washington County, Virginia",9465.0,657.0,41.0,05000US51191,51,191,S,Owner,no,95.1% AMI and above,All
"Washington County, Virginia",1840.0,269.0,42.0,05000US51191,51,191,D,Owner,no,95.1% AMI and above,Elderly
"Washington County, Virginia",955.0,248.0,43.0,05000US51191,51,191,D,Owner,no,95.1% AMI and above,Extra-elderly
"Washington County, Virginia",6670.0,596.0,44.0,05000US51191,51,191,D,Owner,no,95.1% AMI and above,Non-elderly
"Washington County, Virginia",25.0,35.0,45.0,05000US51191,51,191,S,Owner,N/A,All,All
"Washington County, Virginia",25.0,35.0,46.0,05000US51191,51,191,S,Owner,N/A,30% AMI or less,All
"Washington County, Virginia",20.0,35.0,47.0,05000US51191,51,191,D,Owner,N/A,30% AMI or less,Elderly
"Washington County, Virginia",0.0,161.0,48.0,05000US51191,51,191,D,Owner,N/A,30% AMI or less,Extra-elderly
"Washington County, Virginia",4.0,9.0,49.0,05000US51191,51,191,D,Owner,N/A,30% AMI or less,Non-elderly
"Washington County, Virginia",0.0,161.0,50.0,05000US51191,51,191,S,Owner,N/A,30.1-50% AMI,All
"Washington County, Virginia",0.0,161.0,51.0,05000US51191,51,191,D,Owner,N/A,30.1-50% AMI,Elderly
"Washington County, Virginia",0.0,161.0,52.0,05000US51191,51,191,D,Owner,N/A,30.1-50% AMI,Extra-elderly
"Washington County, Virginia",0.0,161.0,53.0,05000US51191,51,191,D,Owner,N/A,30.1-50% AMI,Non-elderly
"Washington County, Virginia",0.0,161.0,54.0,05000US51191,51,191,S,Owner,N/A,50.1-80% AMI,All
"Washington County, Virginia",0.0,161.0,55.0,05000US51191,51,191,D,Owner,N/A,50.1-80% AMI,Elderly
"Washington County, Virginia",0.0,161.0,56.0,05000US51191,51,191,D,Owner,N/A,50.1-80% AMI,Extra-elderly
"Washington County, Virginia",0.0,161.0,57.0,05000US51191,51,191,D,Owner,N/A,50.1-80% AMI,Non-elderly
"Washington County, Virginia",0.0,161.0,58.0,05000US51191,51,191,S,Owner,N/A,80.1-95% AMI,All
"Washington County, Virginia",0.0,161.0,59.0,05000US51191,51,191,D,Owner,N/A,80.1-95% AMI,Elderly
"Washington County, Virginia",0.0,161.0,60.0,05000US51191,51,191,D,Owner,N/A,80.1-95% AMI,Extra-elderly
"Washington County, Virginia",0.0,161.0,61.0,05000US51191,51,191,D,Owner,N/A,80.1-95% AMI,Non-elderly
"Washington County, Virginia",0.0,161.0,62.0,05000US51191,51,191,S,Owner,N/A,95.1% AMI and above,All
"Washington County, Virginia",0.0,161.0,63.0,05000US51191,51,191,D,Owner,N/A,95.1% AMI and above,Elderly
"Washington County, Virginia",0.0,161.0,64.0,05000US51191,51,191,D,Owner,N/A,95.1% AMI and above,Extra-elderly
"Washington County, Virginia",0.0,161.0,65.0,05000US51191,51,191,D,Owner,N/A,95.1% AMI and above,Non-elderly
"Washington County, Virginia",5420.0,677.0,66.0,05000US51191,51,191,S,Renter,All,All,All
"Washington County, Virginia",2440.0,605.0,67.0,05000US51191,51,191,S,Renter,Yes,All,All
"Washington County, Virginia",1045.0,353.0,68.0,05000US51191,51,191,S,Renter,Yes,30% AMI or less,All
"Washington County, Virginia",45.0,51.0,69.0,05000US51191,51,191,D,Renter,Yes,30% AMI or less,Elderly
"Washington County, Virginia",45.0,46.0,70.0,05000US51191,51,191,D,Renter,Yes,30% AMI or less,Extra-elderly
"Washington County, Virginia",955.0,341.0,71.0,05000US51191,51,191,D,Renter,Yes,30% AMI or less,Non-elderly
"Washington County, Virginia",630.0,328.0,72.0,05000US51191,51,191,S,Renter,Yes,30.1-50% AMI,All
"Washington County, Virginia",65.0,75.0,73.0,05000US51191,51,191,D,Renter,Yes,30.1-50% AMI,Elderly
"Washington County, Virginia",4.0,10.0,74.0,05000US51191,51,191,D,Renter,Yes,30.1-50% AMI,Extra-elderly
"Washington County, Virginia",560.0,328.0,75.0,05000US51191,51,191,D,Renter,Yes,30.1-50% AMI,Non-elderly
"Washington County, Virginia",705.0,394.0,76.0,05000US51191,51,191,S,Renter,Yes,50.1-80% AMI,All
"Washington County, Virginia",55.0,56.0,77.0,05000US51191,51,191,D,Renter,Yes,50.1-80% AMI,Elderly
"Washington County, Virginia",20.0,37.0,78.0,05000US51191,51,191,D,Renter,Yes,50.1-80% AMI,Extra-elderly
"Washington County, Virginia",630.0,389.0,79.0,05000US51191,51,191,D,Renter,Yes,50.1-80% AMI,Non-elderly
"Washington County, Virginia",25.0,43.0,80.0,05000US51191,51,191,S,Renter,Yes,80.1-95% AMI,All
"Washington County, Virginia",0.0,161.0,81.0,05000US51191,51,191,D,Renter,Yes,80.1-95% AMI,Elderly
"Washington County, Virginia",0.0,161.0,82.0,05000US51191,51,191,D,Renter,Yes,80.1-95% AMI,Extra-elderly
"Washington County, Virginia",25.0,43.0,83.0,05000US51191,51,191,D,Renter,Yes,80.1-95% AMI,Non-elderly
"Washington County, Virginia",30.0,53.0,84.0,05000US51191,51,191,S,Renter,Yes,95.1% AMI and above,All
"Washington County, Virginia",0.0,161.0,85.0,05000US51191,51,191,D,Renter,Yes,95.1% AMI and above,Elderly
"Washington County, Virginia",0.0,161.0,86.0,05000US51191,51,191,D,Renter,Yes,95.1% AMI and above,Extra-elderly
"Washington County, Virginia",30.0,53.0,87.0,05000US51191,51,191,D,Renter,Yes,95.1% AMI and above,Non-elderly
"Washington County, Virginia",2240.0,444.0,88.0,05000US51191,51,191,S,Renter,No,All,All
"Washington County, Virginia",45.0,39.0,89.0,05000US51191,51,191,S,Renter,No,30% AMI or less,All
"Washington County, Virginia",20.0,30.0,90.0,05000US51191,51,191,D,Renter,No,30% AMI or less,Elderly
"Washington County, Virginia",20.0,32.0,91.0,05000US51191,51,191,D,Renter,No,30% AMI or less,Extra-elderly
"Washington County, Virginia",4.0,1.0,92.0,05000US51191,51,191,D,Renter,No,30% AMI or less,Non-elderly
"Washington County, Virginia",250.0,129.0,93.0,05000US51191,51,191,S,Renter,No,30.1-50% AMI,All
"Washington County, Virginia",65.0,62.0,94.0,05000US51191,51,191,D,Renter,No,30.1-50% AMI,Elderly
"Washington County, Virginia",65.0,62.0,95.0,05000US51191,51,191,D,Renter,No,30.1-50% AMI,Extra-elderly
"Washington County, Virginia",120.0,106.0,96.0,05000US51191,51,191,D,Renter,No,30.1-50% AMI,Non-elderly
"Washington County, Virginia",565.0,200.0,97.0,05000US51191,51,191,S,Renter,No,50.1-80% AMI,All
"Washington County, Virginia",0.0,161.0,98.0,05000US51191,51,191,D,Renter,No,50.1-80% AMI,Elderly
"Washington County, Virginia",35.0,33.0,99.0,05000US51191,51,191,D,Renter,No,50.1-80% AMI,Extra-elderly
"Washington County, Virginia",530.0,199.0,100.0,05000US51191,51,191,D,Renter,No,50.1-80% AMI,Non-elderly
"Washington County, Virginia",435.0,256.0,101.0,05000US51191,51,191,S,Renter,No,80.1-95% AMI,All
"Washington County, Virginia",4.0,10.0,102.0,05000US51191,51,191,D,Renter,No,80.1-95% AMI,Elderly
"Washington County, Virginia",30.0,38.0,103.0,05000US51191,51,191,D,Renter,No,80.1-95% AMI,Extra-elderly
"Washington County, Virginia",400.0,249.0,104.0,05000US51191,51,191,D,Renter,No,80.1-95% AMI,Non-elderly
"Washington County, Virginia",945.0,297.0,105.0,05000US51191,51,191,S,Renter,No,95.1% AMI and above,All
"Washington County, Virginia",85.0,63.0,106.0,05000US51191,51,191,D,Renter,No,95.1% AMI and above,Elderly
"Washington County, Virginia",20.0,38.0,107.0,05000US51191,51,191,D,Renter,No,95.1% AMI and above,Extra-elderly
"Washington County, Virginia",840.0,286.0,108.0,05000US51191,51,191,D,Renter,No,95.1% AMI and above,Non-elderly
"Washington County, Virginia",740.0,268.0,109.0,05000US51191,51,191,S,Renter,N/A,All,All
"Washington County, Virginia",155.0,104.0,110.0,05000US51191,51,191,S,Renter,N/A,30% AMI or less,All
"Washington County, Virginia",0.0,161.0,111.0,05000US51191,51,191,D,Renter,N/A,30% AMI or less,Elderly
"Washington County, Virginia",15.0,26.0,112.0,05000US51191,51,191,D,Renter,N/A,30% AMI or less,Extra-elderly
"Washington County, Virginia",140.0,99.0,113.0,05000US51191,51,191,D,Renter,N/A,30% AMI or less,Non-elderly
"Washington County, Virginia",130.0,89.0,114.0,05000US51191,51,191,S,Renter,N/A,30.1-50% AMI,All
"Washington County, Virginia",40.0,51.0,115.0,05000US51191,51,191,D,Renter,N/A,30.1-50% AMI,Elderly
"Washington County, Virginia",40.0,43.0,116.0,05000US51191,51,191,D,Renter,N/A,30.1-50% AMI,Extra-elderly
"Washington County, Virginia",50.0,50.0,117.0,05000US51191,51,191,D,Renter,N/A,30.1-50% AMI,Non-elderly
"Washington County, Virginia",145.0,171.0,118.0,05000US51191,51,191,S,Renter,N/A,50.1-80% AMI,All
