name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income,Elderly_Status
"Suffolk city, Virginia",29860.0,431.0,1.0,05000US51800,51,800,T,All,All,All,All
"Suffolk city, Virginia",21285.0,618.0,2.0,05000US51800,51,800,S,Owner,All,All,All
"Suffolk city, Virginia",5670.0,559.0,3.0,05000US51800,51,800,S,Owner,yes,All,All
"Suffolk city, Virginia",730.0,196.0,4.0,05000US51800,51,800,S,Owner,yes,30% AMI or less,All
"Suffolk city, Virginia",255.0,133.0,5.0,05000US51800,51,800,D,Owner,yes,30% AMI or less,Elderly
"Suffolk city, Virginia",235.0,126.0,6.0,05000US51800,51,800,D,Owner,yes,30% AMI or less,Extra-elderly
"Suffolk city, Virginia",245.0,122.0,7.0,05000US51800,51,800,D,Owner,yes,30% AMI or less,Non-elderly
"Suffolk city, Virginia",765.0,214.0,8.0,05000US51800,51,800,S,Owner,yes,30.1-50% AMI,All
"Suffolk city, Virginia",245.0,104.0,9.0,05000US51800,51,800,D,Owner,yes,30.1-50% AMI,Elderly
"Suffolk city, Virginia",210.0,117.0,10.0,05000US51800,51,800,D,Owner,yes,30.1-50% AMI,Extra-elderly
"Suffolk city, Virginia",315.0,158.0,11.0,05000US51800,51,800,D,Owner,yes,30.1-50% AMI,Non-elderly
"Suffolk city, Virginia",1175.0,260.0,12.0,05000US51800,51,800,S,Owner,yes,50.1-80% AMI,All
"Suffolk city, Virginia",325.0,126.0,13.0,05000US51800,51,800,D,Owner,yes,50.1-80% AMI,Elderly
"Suffolk city, Virginia",60.0,52.0,14.0,05000US51800,51,800,D,Owner,yes,50.1-80% AMI,Extra-elderly
"Suffolk city, Virginia",785.0,220.0,15.0,05000US51800,51,800,D,Owner,yes,50.1-80% AMI,Non-elderly
"Suffolk city, Virginia",730.0,238.0,16.0,05000US51800,51,800,S,Owner,yes,80.1-95% AMI,All
"Suffolk city, Virginia",110.0,83.0,17.0,05000US51800,51,800,D,Owner,yes,80.1-95% AMI,Elderly
"Suffolk city, Virginia",30.0,35.0,18.0,05000US51800,51,800,D,Owner,yes,80.1-95% AMI,Extra-elderly
"Suffolk city, Virginia",590.0,215.0,19.0,05000US51800,51,800,D,Owner,yes,80.1-95% AMI,Non-elderly
"Suffolk city, Virginia",2270.0,413.0,20.0,05000US51800,51,800,S,Owner,yes,95.1% AMI and above,All
"Suffolk city, Virginia",65.0,65.0,21.0,05000US51800,51,800,D,Owner,yes,95.1% AMI and above,Elderly
"Suffolk city, Virginia",175.0,121.0,22.0,05000US51800,51,800,D,Owner,yes,95.1% AMI and above,Extra-elderly
"Suffolk city, Virginia",2030.0,384.0,23.0,05000US51800,51,800,D,Owner,yes,95.1% AMI and above,Non-elderly
"Suffolk city, Virginia",15550.0,646.0,24.0,05000US51800,51,800,S,Owner,no,All,All
"Suffolk city, Virginia",170.0,95.0,25.0,05000US51800,51,800,S,Owner,no,30% AMI or less,All
"Suffolk city, Virginia",45.0,55.0,26.0,05000US51800,51,800,D,Owner,no,30% AMI or less,Elderly
"Suffolk city, Virginia",65.0,66.0,27.0,05000US51800,51,800,D,Owner,no,30% AMI or less,Extra-elderly
"Suffolk city, Virginia",65.0,78.0,28.0,05000US51800,51,800,D,Owner,no,30% AMI or less,Non-elderly
"Suffolk city, Virginia",750.0,188.0,29.0,05000US51800,51,800,S,Owner,no,30.1-50% AMI,All
"Suffolk city, Virginia",345.0,146.0,30.0,05000US51800,51,800,D,Owner,no,30.1-50% AMI,Elderly
"Suffolk city, Virginia",300.0,111.0,31.0,05000US51800,51,800,D,Owner,no,30.1-50% AMI,Extra-elderly
"Suffolk city, Virginia",105.0,69.0,32.0,05000US51800,51,800,D,Owner,no,30.1-50% AMI,Non-elderly
"Suffolk city, Virginia",1215.0,267.0,33.0,05000US51800,51,800,S,Owner,no,50.1-80% AMI,All
"Suffolk city, Virginia",340.0,149.0,34.0,05000US51800,51,800,D,Owner,no,50.1-80% AMI,Elderly
"Suffolk city, Virginia",375.0,132.0,35.0,05000US51800,51,800,D,Owner,no,50.1-80% AMI,Extra-elderly
