name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income,Elderly_Status
"Norfolk city, Virginia",85130.0,861.0,1.0,05000US51710,51,710,T,All,All,All,All
"Norfolk city, Virginia",40005.0,1037.0,2.0,05000US51710,51,710,S,Owner,All,All,All
"Norfolk city, Virginia",13810.0,1036.0,3.0,05000US51710,51,710,S,Owner,yes,All,All
"Norfolk city, Virginia",2500.0,409.0,4.0,05000US51710,51,710,S,Owner,yes,30% AMI or less,All
"Norfolk city, Virginia",595.0,187.0,5.0,05000US51710,51,710,D,Owner,yes,30% AMI or less,Elderly
"Norfolk city, Virginia",645.0,193.0,6.0,05000US51710,51,710,D,Owner,yes,30% AMI or less,Extra-elderly
"Norfolk city, Virginia",1260.0,303.0,7.0,05000US51710,51,710,D,Owner,yes,30% AMI or less,Non-elderly
"Norfolk city, Virginia",2525.0,394.0,8.0,05000US51710,51,710,S,Owner,yes,30.1-50% AMI,All
"Norfolk city, Virginia",520.0,178.0,9.0,05000US51710,51,710,D,Owner,yes,30.1-50% AMI,Elderly
"Norfolk city, Virginia",770.0,192.0,10.0,05000US51710,51,710,D,Owner,yes,30.1-50% AMI,Extra-elderly
"Norfolk city, Virginia",1235.0,329.0,11.0,05000US51710,51,710,D,Owner,yes,30.1-50% AMI,Non-elderly
"Norfolk city, Virginia",3880.0,528.0,12.0,05000US51710,51,710,S,Owner,yes,50.1-80% AMI,All
"Norfolk city, Virginia",650.0,217.0,13.0,05000US51710,51,710,D,Owner,yes,50.1-80% AMI,Elderly
"Norfolk city, Virginia",335.0,144.0,14.0,05000US51710,51,710,D,Owner,yes,50.1-80% AMI,Extra-elderly
"Norfolk city, Virginia",2895.0,471.0,15.0,05000US51710,51,710,D,Owner,yes,50.1-80% AMI,Non-elderly
"Norfolk city, Virginia",1285.0,337.0,16.0,05000US51710,51,710,S,Owner,yes,80.1-95% AMI,All
"Norfolk city, Virginia",160.0,91.0,17.0,05000US51710,51,710,D,Owner,yes,80.1-95% AMI,Elderly
"Norfolk city, Virginia",20.0,36.0,18.0,05000US51710,51,710,D,Owner,yes,80.1-95% AMI,Extra-elderly
"Norfolk city, Virginia",1105.0,289.0,19.0,05000US51710,51,710,D,Owner,yes,80.1-95% AMI,Non-elderly
"Norfolk city, Virginia",3620.0,554.0,20.0,05000US51710,51,710,S,Owner,yes,95.1% AMI and above,All
"Norfolk city, Virginia",535.0,160.0,21.0,05000US51710,51,710,D,Owner,yes,95.1% AMI and above,Elderly
"Norfolk city, Virginia",185.0,121.0,22.0,05000US51710,51,710,D,Owner,yes,95.1% AMI and above,Extra-elderly
"Norfolk city, Virginia",2905.0,546.0,23.0,05000US51710,51,710,D,Owner,yes,95.1% AMI and above,Non-elderly
"Norfolk city, Virginia",25975.0,949.0,24.0,05000US51710,51,710,S,Owner,no,All,All
"Norfolk city, Virginia",330.0,140.0,25.0,05000US51710,51,710,S,Owner,no,30% AMI or less,All
"Norfolk city, Virginia",125.0,74.0,26.0,05000US51710,51,710,D,Owner,no,30% AMI or less,Elderly
"Norfolk city, Virginia",155.0,96.0,27.0,05000US51710,51,710,D,Owner,no,30% AMI or less,Extra-elderly
"Norfolk city, Virginia",50.0,48.0,28.0,05000US51710,51,710,D,Owner,no,30% AMI or less,Non-elderly
"Norfolk city, Virginia",750.0,172.0,29.0,05000US51710,51,710,S,Owner,no,30.1-50% AMI,All
"Norfolk city, Virginia",255.0,90.0,30.0,05000US51710,51,710,D,Owner,no,30.1-50% AMI,Elderly
"Norfolk city, Virginia",415.0,151.0,31.0,05000US51710,51,710,D,Owner,no,30.1-50% AMI,Extra-elderly
"Norfolk city, Virginia",80.0,78.0,32.0,05000US51710,51,710,D,Owner,no,30.1-50% AMI,Non-elderly
"Norfolk city, Virginia",3285.0,406.0,33.0,05000US51710,51,710,S,Owner,no,50.1-80% AMI,All
"Norfolk city, Virginia",765.0,192.0,34.0,05000US51710,51,710,D,Owner,no,50.1-80% AMI,Elderly
"Norfolk city, Virginia",1280.0,254.0,35.0,05000US51710,51,710,D,Owner,no,50.1-80% AMI,Extra-elderly
"Norfolk city, Virginia",1235.0,272.0,36.0,05000US51710,51,710,D,Owner,no,50.1-80% AMI,Non-elderly
"Norfolk city, Virginia",2275.0,325.0,37.0,05000US51710,51,710,S,Owner,no,80.1-95% AMI,All
