name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income,Elderly_Status
"Caroline County, Virginia",9730.0,369.0,1.0,05000US51033,51,033,T,All,All,All,All
"Caroline County, Virginia",8030.0,412.0,2.0,05000US51033,51,033,S,Owner,All,All,All
"Caroline County, Virginia",2190.0,282.0,3.0,05000US51033,51,033,S,Owner,yes,All,All
"Caroline County, Virginia",360.0,153.0,4.0,05000US51033,51,033,S,Owner,yes,30% AMI or less,All
"Caroline County, Virginia",130.0,103.0,5.0,05000US51033,51,033,D,Owner,yes,30% AMI or less,Elderly
"Caroline County, Virginia",35.0,40.0,6.0,05000US51033,51,033,D,Owner,yes,30% AMI or less,Extra-elderly
"Caroline County, Virginia",200.0,121.0,7.0,05000US51033,51,033,D,Owner,yes,30% AMI or less,Non-elderly
"Caroline County, Virginia",350.0,130.0,8.0,05000US51033,51,033,S,Owner,yes,30.1-50% AMI,All
"Caroline County, Virginia",75.0,58.0,9.0,05000US51033,51,033,D,Owner,yes,30.1-50% AMI,Elderly
"Caroline County, Virginia",40.0,40.0,10.0,05000US51033,51,033,D,Owner,yes,30.1-50% AMI,Extra-elderly
"Caroline County, Virginia",235.0,109.0,11.0,05000US51033,51,033,D,Owner,yes,30.1-50% AMI,Non-elderly
"Caroline County, Virginia",700.0,222.0,12.0,05000US51033,51,033,S,Owner,yes,50.1-80% AMI,All
"Caroline County, Virginia",45.0,52.0,13.0,05000US51033,51,033,D,Owner,yes,50.1-80% AMI,Elderly
"Caroline County, Virginia",50.0,55.0,14.0,05000US51033,51,033,D,Owner,yes,50.1-80% AMI,Extra-elderly
"Caroline County, Virginia",605.0,207.0,15.0,05000US51033,51,033,D,Owner,yes,50.1-80% AMI,Non-elderly
"Caroline County, Virginia",260.0,146.0,16.0,05000US51033,51,033,S,Owner,yes,80.1-95% AMI,All
"Caroline County, Virginia",40.0,41.0,17.0,05000US51033,51,033,D,Owner,yes,80.1-95% AMI,Elderly
"Caroline County, Virginia",0.0,161.0,18.0,05000US51033,51,033,D,Owner,yes,80.1-95% AMI,Extra-elderly
"Caroline County, Virginia",220.0,138.0,19.0,05000US51033,51,033,D,Owner,yes,80.1-95% AMI,Non-elderly
"Caroline County, Virginia",515.0,146.0,20.0,05000US51033,51,033,S,Owner,yes,95.1% AMI and above,All
"Caroline County, Virginia",120.0,82.0,21.0,05000US51033,51,033,D,Owner,yes,95.1% AMI and above,Elderly
"Caroline County, Virginia",0.0,161.0,22.0,05000US51033,51,033,D,Owner,yes,95.1% AMI and above,Extra-elderly
"Caroline County, Virginia",390.0,139.0,23.0,05000US51033,51,033,D,Owner,yes,95.1% AMI and above,Non-elderly
"Caroline County, Virginia",5800.0,417.0,24.0,05000US51033,51,033,S,Owner,no,All,All
