name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Race,Cost_Burden
"Halifax County, Virginia",14465.0,534.0,1.0,05000US51083,51,083,T,All,All,All
"Halifax County, Virginia",11060.0,580.0,2.0,05000US51083,51,083,S,Owner,All,All
"Halifax County, Virginia",7215.0,407.0,3.0,05000US51083,51,083,S,Owner,White,All
"Halifax County, Virginia",5710.0,432.0,4.0,05000US51083,51,083,D,Owner,White,No cost burden
"Halifax County, Virginia",905.0,280.0,5.0,05000US51083,51,083,D,Owner,White,Moderate cost burden
"Halifax County, Virginia",515.0,205.0,6.0,05000US51083,51,083,D,Owner,White,Severe cost burden
"Halifax County, Virginia",85.0,73.0,7.0,05000US51083,51,083,D,Owner,White,N/A
"Halifax County, Virginia",3670.0,486.0,8.0,05000US51083,51,083,S,Owner,Black,All
"Halifax County, Virginia",2525.0,410.0,9.0,05000US51083,51,083,D,Owner,Black,No cost burden
"Halifax County, Virginia",710.0,232.0,10.0,05000US51083,51,083,D,Owner,Black,Moderate cost burden
"Halifax County, Virginia",410.0,175.0,11.0,05000US51083,51,083,D,Owner,Black,Severe cost burden
"Halifax County, Virginia",20.0,36.0,12.0,05000US51083,51,083,D,Owner,Black,N/A
"Halifax County, Virginia",15.0,26.0,13.0,05000US51083,51,083,S,Owner,Asian,All
"Halifax County, Virginia",15.0,26.0,14.0,05000US51083,51,083,D,Owner,Asian,No cost burden
"Halifax County, Virginia",0.0,161.0,15.0,05000US51083,51,083,D,Owner,Asian,Moderate cost burden
"Halifax County, Virginia",0.0,161.0,16.0,05000US51083,51,083,D,Owner,Asian,Severe cost burden
"Halifax County, Virginia",0.0,161.0,17.0,05000US51083,51,083,D,Owner,Asian,N/A
"Halifax County, Virginia",25.0,44.0,18.0,05000US51083,51,083,S,Owner,American Indian,All
"Halifax County, Virginia",25.0,44.0,19.0,05000US51083,51,083,D,Owner,American Indian,No cost burden
"Halifax County, Virginia",0.0,161.0,20.0,05000US51083,51,083,D,Owner,American Indian,Moderate cost burden
"Halifax County, Virginia",0.0,161.0,21.0,05000US51083,51,083,D,Owner,American Indian,Severe cost burden
"Halifax County, Virginia",0.0,161.0,22.0,05000US51083,51,083,D,Owner,American Indian,N/A
"Halifax County, Virginia",0.0,161.0,23.0,05000US51083,51,083,S,Owner,Pacific Islander,All
"Halifax County, Virginia",0.0,161.0,24.0,05000US51083,51,083,D,Owner,Pacific Islander,No cost burden
"Halifax County, Virginia",0.0,161.0,25.0,05000US51083,51,083,D,Owner,Pacific Islander,Moderate cost burden
"Halifax County, Virginia",0.0,161.0,26.0,05000US51083,51,083,D,Owner,Pacific Islander,Severe cost burden
"Halifax County, Virginia",0.0,161.0,27.0,05000US51083,51,083,D,Owner,Pacific Islander,N/A
"Halifax County, Virginia",90.0,37.0,28.0,05000US51083,51,083,S,Owner,Hispanic,All
"Halifax County, Virginia",45.0,56.0,29.0,05000US51083,51,083,D,Owner,Hispanic,No cost burden
"Halifax County, Virginia",40.0,57.0,30.0,05000US51083,51,083,D,Owner,Hispanic,Moderate cost burden
"Halifax County, Virginia",0.0,161.0,31.0,05000US51083,51,083,D,Owner,Hispanic,Severe cost burden
"Halifax County, Virginia",0.0,161.0,32.0,05000US51083,51,083,D,Owner,Hispanic,N/A
"Halifax County, Virginia",45.0,56.0,33.0,05000US51083,51,083,S,Owner,Other,All
"Halifax County, Virginia",25.0,36.0,34.0,05000US51083,51,083,D,Owner,Other,No cost burden
"Halifax County, Virginia",0.0,161.0,35.0,05000US51083,51,083,D,Owner,Other,Moderate cost burden
"Halifax County, Virginia",20.0,39.0,36.0,05000US51083,51,083,D,Owner,Other,Severe cost burden
"Halifax County, Virginia",0.0,161.0,37.0,05000US51083,51,083,D,Owner,Other,N/A
"Halifax County, Virginia",3405.0,476.0,38.0,05000US51083,51,083,S,Renter,All,All
"Halifax County, Virginia",1705.0,336.0,39.0,05000US51083,51,083,S,Renter,White,All
"Halifax County, Virginia",1090.0,286.0,40.0,05000US51083,51,083,D,Renter,White,No cost burden
"Halifax County, Virginia",155.0,162.0,41.0,05000US51083,51,083,D,Renter,White,Moderate cost burden
"Halifax County, Virginia",240.0,165.0,42.0,05000US51083,51,083,D,Renter,White,Severe cost burden
"Halifax County, Virginia",220.0,126.0,43.0,05000US51083,51,083,D,Renter,White,N/A
"Halifax County, Virginia",1555.0,377.0,44.0,05000US51083,51,083,S,Renter,Black,All
"Halifax County, Virginia",465.0,224.0,45.0,05000US51083,51,083,D,Renter,Black,No cost burden
"Halifax County, Virginia",520.0,208.0,46.0,05000US51083,51,083,D,Renter,Black,Moderate cost burden
"Halifax County, Virginia",180.0,142.0,47.0,05000US51083,51,083,D,Renter,Black,Severe cost burden
"Halifax County, Virginia",390.0,197.0,48.0,05000US51083,51,083,D,Renter,Black,N/A
"Halifax County, Virginia",0.0,161.0,49.0,05000US51083,51,083,S,Renter,Asian,All
"Halifax County, Virginia",0.0,161.0,50.0,05000US51083,51,083,D,Renter,Asian,No cost burden
"Halifax County, Virginia",0.0,161.0,51.0,05000US51083,51,083,D,Renter,Asian,Moderate cost burden
"Halifax County, Virginia",0.0,161.0,52.0,05000US51083,51,083,D,Renter,Asian,Severe cost burden
"Halifax County, Virginia",0.0,161.0,53.0,05000US51083,51,083,D,Renter,Asian,N/A
"Halifax County, Virginia",0.0,161.0,54.0,05000US51083,51,083,S,Renter,American Indian,All
"Halifax County, Virginia",0.0,161.0,55.0,05000US51083,51,083,D,Renter,American Indian,No cost burden
"Halifax County, Virginia",0.0,161.0,56.0,05000US51083,51,083,D,Renter,American Indian,Moderate cost burden
"Halifax County, Virginia",0.0,161.0,57.0,05000US51083,51,083,D,Renter,American Indian,Severe cost burden
"Halifax County, Virginia",0.0,161.0,58.0,05000US51083,51,083,D,Renter,American Indian,N/A
"Halifax County, Virginia",25.0,40.0,59.0,05000US51083,51,083,S,Renter,Pacific Islander,All
"Halifax County, Virginia",25.0,40.0,60.0,05000US51083,51,083,D,Renter,Pacific Islander,No cost burden
"Halifax County, Virginia",0.0,161.0,61.0,05000US51083,51,083,D,Renter,Pacific Islander,Moderate cost burden
"Halifax County, Virginia",0.0,161.0,62.0,05000US51083,51,083,D,Renter,Pacific Islander,Severe cost burden
"Halifax County, Virginia",0.0,161.0,63.0,05000US51083,51,083,D,Renter,Pacific Islander,N/A
"Halifax County, Virginia",30.0,46.0,64.0,05000US51083,51,083,S,Renter,Hispanic,All
"Halifax County, Virginia",0.0,161.0,65.0,05000US51083,51,083,D,Renter,Hispanic,No cost burden
"Halifax County, Virginia",0.0,161.0,66.0,05000US51083,51,083,D,Renter,Hispanic,Moderate cost burden
"Halifax County, Virginia",0.0,161.0,67.0,05000US51083,51,083,D,Renter,Hispanic,Severe cost burden
"Halifax County, Virginia",30.0,46.0,68.0,05000US51083,51,083,D,Renter,Hispanic,N/A
"Halifax County, Virginia",90.0,119.0,69.0,05000US51083,51,083,S,Renter,Other,All
"Halifax County, Virginia",80.0,118.0,70.0,05000US51083,51,083,D,Renter,Other,No cost burden
"Halifax County, Virginia",0.0,161.0,71.0,05000US51083,51,083,D,Renter,Other,Moderate cost burden
"Halifax County, Virginia",0.0,161.0,72.0,05000US51083,51,083,D,Renter,Other,Severe cost burden
"Halifax County, Virginia",15.0,23.0,73.0,05000US51083,51,083,D,Renter,Other,N/A
