name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Race,Cost_Burden
"Henrico County, Virginia",116620.0,1288.0,1.0,05000US51087,51,087,T,All,All,All
"Henrico County, Virginia",78365.0,1269.0,2.0,05000US51087,51,087,S,Owner,All,All
"Henrico County, Virginia",57205.0,976.0,3.0,05000US51087,51,087,S,Owner,White,All
"Henrico County, Virginia",44890.0,1257.0,4.0,05000US51087,51,087,D,Owner,White,No cost burden
"Henrico County, Virginia",9050.0,771.0,5.0,05000US51087,51,087,D,Owner,White,Moderate cost burden
"Henrico County, Virginia",3135.0,554.0,6.0,05000US51087,51,087,D,Owner,White,Severe cost burden
"Henrico County, Virginia",130.0,113.0,7.0,05000US51087,51,087,D,Owner,White,N/A
"Henrico County, Virginia",15910.0,849.0,8.0,05000US51087,51,087,S,Owner,Black,All
"Henrico County, Virginia",9915.0,671.0,9.0,05000US51087,51,087,D,Owner,Black,No cost burden
"Henrico County, Virginia",4270.0,642.0,10.0,05000US51087,51,087,D,Owner,Black,Moderate cost burden
"Henrico County, Virginia",1655.0,331.0,11.0,05000US51087,51,087,D,Owner,Black,Severe cost burden
"Henrico County, Virginia",70.0,74.0,12.0,05000US51087,51,087,D,Owner,Black,N/A
"Henrico County, Virginia",3175.0,342.0,13.0,05000US51087,51,087,S,Owner,Asian,All
"Henrico County, Virginia",1820.0,306.0,14.0,05000US51087,51,087,D,Owner,Asian,No cost burden
"Henrico County, Virginia",580.0,201.0,15.0,05000US51087,51,087,D,Owner,Asian,Moderate cost burden
"Henrico County, Virginia",740.0,213.0,16.0,05000US51087,51,087,D,Owner,Asian,Severe cost burden
"Henrico County, Virginia",40.0,46.0,17.0,05000US51087,51,087,D,Owner,Asian,N/A
"Henrico County, Virginia",215.0,123.0,18.0,05000US51087,51,087,S,Owner,American Indian,All
"Henrico County, Virginia",175.0,115.0,19.0,05000US51087,51,087,D,Owner,American Indian,No cost burden
"Henrico County, Virginia",40.0,50.0,20.0,05000US51087,51,087,D,Owner,American Indian,Moderate cost burden
"Henrico County, Virginia",0.0,161.0,21.0,05000US51087,51,087,D,Owner,American Indian,Severe cost burden
