name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Race,Cost_Burden
"King George County, Virginia",7695.0,321.0,1.0,05000US51099,51,099,T,All,All,All
"King George County, Virginia",5925.0,377.0,2.0,05000US51099,51,099,S,Owner,All,All
"King George County, Virginia",4875.0,322.0,3.0,05000US51099,51,099,S,Owner,White,All
"King George County, Virginia",3650.0,290.0,4.0,05000US51099,51,099,D,Owner,White,No cost burden
"King George County, Virginia",735.0,204.0,5.0,05000US51099,51,099,D,Owner,White,Moderate cost burden
"King George County, Virginia",480.0,168.0,6.0,05000US51099,51,099,D,Owner,White,Severe cost burden
"King George County, Virginia",15.0,30.0,7.0,05000US51099,51,099,D,Owner,White,N/A
"King George County, Virginia",820.0,169.0,8.0,05000US51099,51,099,S,Owner,Black,All
"King George County, Virginia",545.0,175.0,9.0,05000US51099,51,099,D,Owner,Black,No cost burden
"King George County, Virginia",195.0,118.0,10.0,05000US51099,51,099,D,Owner,Black,Moderate cost burden
"King George County, Virginia",80.0,78.0,11.0,05000US51099,51,099,D,Owner,Black,Severe cost burden
"King George County, Virginia",0.0,161.0,12.0,05000US51099,51,099,D,Owner,Black,N/A
"King George County, Virginia",75.0,56.0,13.0,05000US51099,51,099,S,Owner,Asian,All
"King George County, Virginia",45.0,53.0,14.0,05000US51099,51,099,D,Owner,Asian,No cost burden
"King George County, Virginia",30.0,41.0,15.0,05000US51099,51,099,D,Owner,Asian,Moderate cost burden
"King George County, Virginia",0.0,161.0,16.0,05000US51099,51,099,D,Owner,Asian,Severe cost burden
"King George County, Virginia",0.0,161.0,17.0,05000US51099,51,099,D,Owner,Asian,N/A
"King George County, Virginia",20.0,37.0,18.0,05000US51099,51,099,S,Owner,American Indian,All
"King George County, Virginia",20.0,37.0,19.0,05000US51099,51,099,D,Owner,American Indian,No cost burden
"King George County, Virginia",0.0,161.0,20.0,05000US51099,51,099,D,Owner,American Indian,Moderate cost burden
"King George County, Virginia",0.0,161.0,21.0,05000US51099,51,099,D,Owner,American Indian,Severe cost burden
"King George County, Virginia",0.0,161.0,22.0,05000US51099,51,099,D,Owner,American Indian,N/A
"King George County, Virginia",0.0,161.0,23.0,05000US51099,51,099,S,Owner,Pacific Islander,All
"King George County, Virginia",0.0,161.0,24.0,05000US51099,51,099,D,Owner,Pacific Islander,No cost burden
"King George County, Virginia",0.0,161.0,25.0,05000US51099,51,099,D,Owner,Pacific Islander,Moderate cost burden
"King George County, Virginia",0.0,161.0,26.0,05000US51099,51,099,D,Owner,Pacific Islander,Severe cost burden
"King George County, Virginia",0.0,161.0,27.0,05000US51099,51,099,D,Owner,Pacific Islander,N/A
"King George County, Virginia",65.0,70.0,28.0,05000US51099,51,099,S,Owner,Hispanic,All
"King George County, Virginia",45.0,57.0,29.0,05000US51099,51,099,D,Owner,Hispanic,No cost burden
"King George County, Virginia",20.0,39.0,30.0,05000US51099,51,099,D,Owner,Hispanic,Moderate cost burden
"King George County, Virginia",0.0,161.0,31.0,05000US51099,51,099,D,Owner,Hispanic,Severe cost burden
"King George County, Virginia",0.0,161.0,32.0,05000US51099,51,099,D,Owner,Hispanic,N/A
"King George County, Virginia",70.0,75.0,33.0,05000US51099,51,099,S,Owner,Other,All
"King George County, Virginia",70.0,75.0,34.0,05000US51099,51,099,D,Owner,Other,No cost burden
