name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Race,Cost_Burden
"Powhatan County, Virginia",8075.0,327.0,1.0,05000US51145,51,145,T,All,All,All
"Powhatan County, Virginia",7290.0,406.0,2.0,05000US51145,51,145,S,Owner,All,All
"Powhatan County, Virginia",6620.0,448.0,3.0,05000US51145,51,145,S,Owner,White,All
"Powhatan County, Virginia",5550.0,475.0,4.0,05000US51145,51,145,D,Owner,White,No cost burden
"Powhatan County, Virginia",795.0,236.0,5.0,05000US51145,51,145,D,Owner,White,Moderate cost burden
"Powhatan County, Virginia",280.0,152.0,6.0,05000US51145,51,145,D,Owner,White,Severe cost burden
"Powhatan County, Virginia",0.0,161.0,7.0,05000US51145,51,145,D,Owner,White,N/A
"Powhatan County, Virginia",560.0,214.0,8.0,05000US51145,51,145,S,Owner,Black,All
"Powhatan County, Virginia",405.0,196.0,9.0,05000US51145,51,145,D,Owner,Black,No cost burden
"Powhatan County, Virginia",125.0,82.0,10.0,05000US51145,51,145,D,Owner,Black,Moderate cost burden
"Powhatan County, Virginia",30.0,44.0,11.0,05000US51145,51,145,D,Owner,Black,Severe cost burden
"Powhatan County, Virginia",0.0,161.0,12.0,05000US51145,51,145,D,Owner,Black,N/A
"Powhatan County, Virginia",30.0,50.0,13.0,05000US51145,51,145,S,Owner,Asian,All
"Powhatan County, Virginia",30.0,49.0,14.0,05000US51145,51,145,D,Owner,Asian,No cost burden
"Powhatan County, Virginia",4.0,8.0,15.0,05000US51145,51,145,D,Owner,Asian,Moderate cost burden
"Powhatan County, Virginia",0.0,161.0,16.0,05000US51145,51,145,D,Owner,Asian,Severe cost burden
"Powhatan County, Virginia",0.0,161.0,17.0,05000US51145,51,145,D,Owner,Asian,N/A
"Powhatan County, Virginia",0.0,161.0,18.0,05000US51145,51,145,S,Owner,American Indian,All
"Powhatan County, Virginia",0.0,161.0,19.0,05000US51145,51,145,D,Owner,American Indian,No cost burden
"Powhatan County, Virginia",0.0,161.0,20.0,05000US51145,51,145,D,Owner,American Indian,Moderate cost burden
