name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Race,Cost_Burden
"Russell County, Virginia",12225.0,337.0,1.0,05000US51167,51,167,T,All,All,All
"Russell County, Virginia",9160.0,470.0,2.0,05000US51167,51,167,S,Owner,All,All
"Russell County, Virginia",8955.0,450.0,3.0,05000US51167,51,167,S,Owner,White,All
"Russell County, Virginia",7500.0,516.0,4.0,05000US51167,51,167,D,Owner,White,No cost burden
"Russell County, Virginia",1140.0,331.0,5.0,05000US51167,51,167,D,Owner,White,Moderate cost burden
"Russell County, Virginia",315.0,172.0,6.0,05000US51167,51,167,D,Owner,White,Severe cost burden
"Russell County, Virginia",0.0,161.0,7.0,05000US51167,51,167,D,Owner,White,N/A
"Russell County, Virginia",130.0,112.0,8.0,05000US51167,51,167,S,Owner,Black,All
"Russell County, Virginia",110.0,106.0,9.0,05000US51167,51,167,D,Owner,Black,No cost burden
"Russell County, Virginia",20.0,38.0,10.0,05000US51167,51,167,D,Owner,Black,Moderate cost burden
"Russell County, Virginia",0.0,161.0,11.0,05000US51167,51,167,D,Owner,Black,Severe cost burden
"Russell County, Virginia",0.0,161.0,12.0,05000US51167,51,167,D,Owner,Black,N/A
"Russell County, Virginia",0.0,161.0,13.0,05000US51167,51,167,S,Owner,Asian,All
"Russell County, Virginia",0.0,161.0,14.0,05000US51167,51,167,D,Owner,Asian,No cost burden
"Russell County, Virginia",0.0,161.0,15.0,05000US51167,51,167,D,Owner,Asian,Moderate cost burden
"Russell County, Virginia",0.0,161.0,16.0,05000US51167,51,167,D,Owner,Asian,Severe cost burden
"Russell County, Virginia",0.0,161.0,17.0,05000US51167,51,167,D,Owner,Asian,N/A
"Russell County, Virginia",45.0,57.0,18.0,05000US51167,51,167,S,Owner,American Indian,All
"Russell County, Virginia",45.0,57.0,19.0,05000US51167,51,167,D,Owner,American Indian,No cost burden
"Russell County, Virginia",0.0,161.0,20.0,05000US51167,51,167,D,Owner,American Indian,Moderate cost burden
"Russell County, Virginia",0.0,161.0,21.0,05000US51167,51,167,D,Owner,American Indian,Severe cost burden
"Russell County, Virginia",0.0,161.0,22.0,05000US51167,51,167,D,Owner,American Indian,N/A
"Russell County, Virginia",0.0,161.0,23.0,05000US51167,51,167,S,Owner,Pacific Islander,All
"Russell County, Virginia",0.0,161.0,24.0,05000US51167,51,167,D,Owner,Pacific Islander,No cost burden
"Russell County, Virginia",0.0,161.0,25.0,05000US51167,51,167,D,Owner,Pacific Islander,Moderate cost burden
"Russell County, Virginia",0.0,161.0,26.0,05000US51167,51,167,D,Owner,Pacific Islander,Severe cost burden
"Russell County, Virginia",0.0,161.0,27.0,05000US51167,51,167,D,Owner,Pacific Islander,N/A
"Russell County, Virginia",0.0,161.0,28.0,05000US51167,51,167,S,Owner,Hispanic,All
"Russell County, Virginia",0.0,161.0,29.0,05000US51167,51,167,D,Owner,Hispanic,No cost burden
"Russell County, Virginia",0.0,161.0,30.0,05000US51167,51,167,D,Owner,Hispanic,Moderate cost burden
"Russell County, Virginia",0.0,161.0,31.0,05000US51167,51,167,D,Owner,Hispanic,Severe cost burden
"Russell County, Virginia",0.0,161.0,32.0,05000US51167,51,167,D,Owner,Hispanic,N/A
"Russell County, Virginia",30.0,59.0,33.0,05000US51167,51,167,S,Owner,Other,All
"Russell County, Virginia",0.0,161.0,34.0,05000US51167,51,167,D,Owner,Other,No cost burden
"Russell County, Virginia",0.0,161.0,35.0,05000US51167,51,167,D,Owner,Other,Moderate cost burden
"Russell County, Virginia",30.0,59.0,36.0,05000US51167,51,167,D,Owner,Other,Severe cost burden
"Russell County, Virginia",0.0,161.0,37.0,05000US51167,51,167,D,Owner,Other,N/A
"Russell County, Virginia",3065.0,484.0,38.0,05000US51167,51,167,S,Renter,All,All
"Russell County, Virginia",3065.0,484.0,39.0,05000US51167,51,167,S,Renter,White,All
"Russell County, Virginia",950.0,300.0,40.0,05000US51167,51,167,D,Renter,White,No cost burden
"Russell County, Virginia",450.0,239.0,41.0,05000US51167,51,167,D,Renter,White,Moderate cost burden
"Russell County, Virginia",610.0,262.0,42.0,05000US51167,51,167,D,Renter,White,Severe cost burden
"Russell County, Virginia",1055.0,343.0,43.0,05000US51167,51,167,D,Renter,White,N/A
"Russell County, Virginia",0.0,161.0,44.0,05000US51167,51,167,S,Renter,Black,All
"Russell County, Virginia",0.0,161.0,45.0,05000US51167,51,167,D,Renter,Black,No cost burden
"Russell County, Virginia",0.0,161.0,46.0,05000US51167,51,167,D,Renter,Black,Moderate cost burden
"Russell County, Virginia",0.0,161.0,47.0,05000US51167,51,167,D,Renter,Black,Severe cost burden
"Russell County, Virginia",0.0,161.0,48.0,05000US51167,51,167,D,Renter,Black,N/A
"Russell County, Virginia",0.0,161.0,49.0,05000US51167,51,167,S,Renter,Asian,All
"Russell County, Virginia",0.0,161.0,50.0,05000US51167,51,167,D,Renter,Asian,No cost burden
"Russell County, Virginia",0.0,161.0,51.0,05000US51167,51,167,D,Renter,Asian,Moderate cost burden
"Russell County, Virginia",0.0,161.0,52.0,05000US51167,51,167,D,Renter,Asian,Severe cost burden
"Russell County, Virginia",0.0,161.0,53.0,05000US51167,51,167,D,Renter,Asian,N/A
"Russell County, Virginia",0.0,161.0,54.0,05000US51167,51,167,S,Renter,American Indian,All
"Russell County, Virginia",0.0,161.0,55.0,05000US51167,51,167,D,Renter,American Indian,No cost burden
"Russell County, Virginia",0.0,161.0,56.0,05000US51167,51,167,D,Renter,American Indian,Moderate cost burden
"Russell County, Virginia",0.0,161.0,57.0,05000US51167,51,167,D,Renter,American Indian,Severe cost burden
"Russell County, Virginia",0.0,161.0,58.0,05000US51167,51,167,D,Renter,American Indian,N/A
"Russell County, Virginia",0.0,161.0,59.0,05000US51167,51,167,S,Renter,Pacific Islander,All
"Russell County, Virginia",0.0,161.0,60.0,05000US51167,51,167,D,Renter,Pacific Islander,No cost burden
"Russell County, Virginia",0.0,161.0,61.0,05000US51167,51,167,D,Renter,Pacific Islander,Moderate cost burden
"Russell County, Virginia",0.0,161.0,62.0,05000US51167,51,167,D,Renter,Pacific Islander,Severe cost burden
"Russell County, Virginia",0.0,161.0,63.0,05000US51167,51,167,D,Renter,Pacific Islander,N/A
"Russell County, Virginia",0.0,161.0,64.0,05000US51167,51,167,S,Renter,Hispanic,All
"Russell County, Virginia",0.0,161.0,65.0,05000US51167,51,167,D,Renter,Hispanic,No cost burden
"Russell County, Virginia",0.0,161.0,66.0,05000US51167,51,167,D,Renter,Hispanic,Moderate cost burden
"Russell County, Virginia",0.0,161.0,67.0,05000US51167,51,167,D,Renter,Hispanic,Severe cost burden
"Russell County, Virginia",0.0,161.0,68.0,05000US51167,51,167,D,Renter,Hispanic,N/A
"Russell County, Virginia",0.0,161.0,69.0,05000US51167,51,167,S,Renter,Other,All
"Russell County, Virginia",0.0,161.0,70.0,05000US51167,51,167,D,Renter,Other,No cost burden
"Russell County, Virginia",0.0,161.0,71.0,05000US51167,51,167,D,Renter,Other,Moderate cost burden
"Russell County, Virginia",0.0,161.0,72.0,05000US51167,51,167,D,Renter,Other,Severe cost burden
"Russell County, Virginia",0.0,161.0,73.0,05000US51167,51,167,D,Renter,Other,N/A
