name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Race,Cost_Burden
"Fluvanna County, Virginia",9330.0,251.0,1.0,05000US51065,51,065,T,All,All,All
"Fluvanna County, Virginia",7440.0,473.0,2.0,05000US51065,51,065,S,Owner,All,All
"Fluvanna County, Virginia",6115.0,440.0,3.0,05000US51065,51,065,S,Owner,White,All
"Fluvanna County, Virginia",4475.0,380.0,4.0,05000US51065,51,065,D,Owner,White,No cost burden
"Fluvanna County, Virginia",1255.0,367.0,5.0,05000US51065,51,065,D,Owner,White,Moderate cost burden
"Fluvanna County, Virginia",385.0,176.0,6.0,05000US51065,51,065,D,Owner,White,Severe cost burden
"Fluvanna County, Virginia",0.0,161.0,7.0,05000US51065,51,065,D,Owner,White,N/A
"Fluvanna County, Virginia",1005.0,334.0,8.0,05000US51065,51,065,S,Owner,Black,All
"Fluvanna County, Virginia",745.0,323.0,9.0,05000US51065,51,065,D,Owner,Black,No cost burden
"Fluvanna County, Virginia",125.0,92.0,10.0,05000US51065,51,065,D,Owner,Black,Moderate cost burden
"Fluvanna County, Virginia",125.0,127.0,11.0,05000US51065,51,065,D,Owner,Black,Severe cost burden
"Fluvanna County, Virginia",10.0,17.0,12.0,05000US51065,51,065,D,Owner,Black,N/A
"Fluvanna County, Virginia",30.0,53.0,13.0,05000US51065,51,065,S,Owner,Asian,All
"Fluvanna County, Virginia",30.0,53.0,14.0,05000US51065,51,065,D,Owner,Asian,No cost burden
"Fluvanna County, Virginia",0.0,161.0,15.0,05000US51065,51,065,D,Owner,Asian,Moderate cost burden
"Fluvanna County, Virginia",0.0,161.0,16.0,05000US51065,51,065,D,Owner,Asian,Severe cost burden
"Fluvanna County, Virginia",0.0,161.0,17.0,05000US51065,51,065,D,Owner,Asian,N/A
"Fluvanna County, Virginia",100.0,116.0,18.0,05000US51065,51,065,S,Owner,American Indian,All
"Fluvanna County, Virginia",60.0,110.0,19.0,05000US51065,51,065,D,Owner,American Indian,No cost burden
"Fluvanna County, Virginia",35.0,43.0,20.0,05000US51065,51,065,D,Owner,American Indian,Moderate cost burden
"Fluvanna County, Virginia",0.0,161.0,21.0,05000US51065,51,065,D,Owner,American Indian,Severe cost burden
"Fluvanna County, Virginia",0.0,161.0,22.0,05000US51065,51,065,D,Owner,American Indian,N/A
"Fluvanna County, Virginia",0.0,161.0,23.0,05000US51065,51,065,S,Owner,Pacific Islander,All
"Fluvanna County, Virginia",0.0,161.0,24.0,05000US51065,51,065,D,Owner,Pacific Islander,No cost burden
"Fluvanna County, Virginia",0.0,161.0,25.0,05000US51065,51,065,D,Owner,Pacific Islander,Moderate cost burden
"Fluvanna County, Virginia",0.0,161.0,26.0,05000US51065,51,065,D,Owner,Pacific Islander,Severe cost burden
"Fluvanna County, Virginia",0.0,161.0,27.0,05000US51065,51,065,D,Owner,Pacific Islander,N/A
"Fluvanna County, Virginia",170.0,119.0,28.0,05000US51065,51,065,S,Owner,Hispanic,All
"Fluvanna County, Virginia",70.0,70.0,29.0,05000US51065,51,065,D,Owner,Hispanic,No cost burden
"Fluvanna County, Virginia",0.0,161.0,30.0,05000US51065,51,065,D,Owner,Hispanic,Moderate cost burden
"Fluvanna County, Virginia",105.0,113.0,31.0,05000US51065,51,065,D,Owner,Hispanic,Severe cost burden
"Fluvanna County, Virginia",0.0,161.0,32.0,05000US51065,51,065,D,Owner,Hispanic,N/A
"Fluvanna County, Virginia",20.0,33.0,33.0,05000US51065,51,065,S,Owner,Other,All
"Fluvanna County, Virginia",20.0,33.0,34.0,05000US51065,51,065,D,Owner,Other,No cost burden
"Fluvanna County, Virginia",0.0,161.0,35.0,05000US51065,51,065,D,Owner,Other,Moderate cost burden
"Fluvanna County, Virginia",0.0,161.0,36.0,05000US51065,51,065,D,Owner,Other,Severe cost burden
"Fluvanna County, Virginia",0.0,161.0,37.0,05000US51065,51,065,D,Owner,Other,N/A
"Fluvanna County, Virginia",1890.0,427.0,38.0,05000US51065,51,065,S,Renter,All,All
"Fluvanna County, Virginia",1330.0,325.0,39.0,05000US51065,51,065,S,Renter,White,All
"Fluvanna County, Virginia",780.0,276.0,40.0,05000US51065,51,065,D,Renter,White,No cost burden
"Fluvanna County, Virginia",165.0,115.0,41.0,05000US51065,51,065,D,Renter,White,Moderate cost burden
"Fluvanna County, Virginia",170.0,124.0,42.0,05000US51065,51,065,D,Renter,White,Severe cost burden
"Fluvanna County, Virginia",220.0,149.0,43.0,05000US51065,51,065,D,Renter,White,N/A
"Fluvanna County, Virginia",480.0,304.0,44.0,05000US51065,51,065,S,Renter,Black,All
"Fluvanna County, Virginia",335.0,293.0,45.0,05000US51065,51,065,D,Renter,Black,No cost burden
"Fluvanna County, Virginia",0.0,161.0,46.0,05000US51065,51,065,D,Renter,Black,Moderate cost burden
"Fluvanna County, Virginia",95.0,102.0,47.0,05000US51065,51,065,D,Renter,Black,Severe cost burden
"Fluvanna County, Virginia",50.0,74.0,48.0,05000US51065,51,065,D,Renter,Black,N/A
"Fluvanna County, Virginia",0.0,161.0,49.0,05000US51065,51,065,S,Renter,Asian,All
"Fluvanna County, Virginia",0.0,161.0,50.0,05000US51065,51,065,D,Renter,Asian,No cost burden
"Fluvanna County, Virginia",0.0,161.0,51.0,05000US51065,51,065,D,Renter,Asian,Moderate cost burden
"Fluvanna County, Virginia",0.0,161.0,52.0,05000US51065,51,065,D,Renter,Asian,Severe cost burden
"Fluvanna County, Virginia",0.0,161.0,53.0,05000US51065,51,065,D,Renter,Asian,N/A
"Fluvanna County, Virginia",0.0,161.0,54.0,05000US51065,51,065,S,Renter,American Indian,All
"Fluvanna County, Virginia",0.0,161.0,55.0,05000US51065,51,065,D,Renter,American Indian,No cost burden
"Fluvanna County, Virginia",0.0,161.0,56.0,05000US51065,51,065,D,Renter,American Indian,Moderate cost burden
"Fluvanna County, Virginia",0.0,161.0,57.0,05000US51065,51,065,D,Renter,American Indian,Severe cost burden
"Fluvanna County, Virginia",0.0,161.0,58.0,05000US51065,51,065,D,Renter,American Indian,N/A
"Fluvanna County, Virginia",0.0,161.0,59.0,05000US51065,51,065,S,Renter,Pacific Islander,All
"Fluvanna County, Virginia",0.0,161.0,60.0,05000US51065,51,065,D,Renter,Pacific Islander,No cost burden
"Fluvanna County, Virginia",0.0,161.0,61.0,05000US51065,51,065,D,Renter,Pacific Islander,Moderate cost burden
"Fluvanna County, Virginia",0.0,161.0,62.0,05000US51065,51,065,D,Renter,Pacific Islander,Severe cost burden
"Fluvanna County, Virginia",0.0,161.0,63.0,05000US51065,51,065,D,Renter,Pacific Islander,N/A
"Fluvanna County, Virginia",55.0,41.0,64.0,05000US51065,51,065,S,Renter,Hispanic,All
"Fluvanna County, Virginia",35.0,35.0,65.0,05000US51065,51,065,D,Renter,Hispanic,No cost burden
"Fluvanna County, Virginia",0.0,161.0,66.0,05000US51065,51,065,D,Renter,Hispanic,Moderate cost burden
"Fluvanna County, Virginia",20.0,40.0,67.0,05000US51065,51,065,D,Renter,Hispanic,Severe cost burden
"Fluvanna County, Virginia",0.0,161.0,68.0,05000US51065,51,065,D,Renter,Hispanic,N/A
"Fluvanna County, Virginia",25.0,51.0,69.0,05000US51065,51,065,S,Renter,Other,All
"Fluvanna County, Virginia",0.0,161.0,70.0,05000US51065,51,065,D,Renter,Other,No cost burden
"Fluvanna County, Virginia",25.0,51.0,71.0,05000US51065,51,065,D,Renter,Other,Moderate cost burden
"Fluvanna County, Virginia",0.0,161.0,72.0,05000US51065,51,065,D,Renter,Other,Severe cost burden
"Fluvanna County, Virginia",0.0,161.0,73.0,05000US51065,51,065,D,Renter,Other,N/A
