name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Race,Cost_Burden
"Wise County, Virginia",16025.0,492.0,1.0,05000US51195,51,195,T,All,All,All
"Wise County, Virginia",11095.0,578.0,2.0,05000US51195,51,195,S,Owner,All,All
"Wise County, Virginia",10720.0,558.0,3.0,05000US51195,51,195,S,Owner,White,All
"Wise County, Virginia",9135.0,566.0,4.0,05000US51195,51,195,D,Owner,White,No cost burden
"Wise County, Virginia",1130.0,245.0,5.0,05000US51195,51,195,D,Owner,White,Moderate cost burden
"Wise County, Virginia",460.0,193.0,6.0,05000US51195,51,195,D,Owner,White,Severe cost burden
"Wise County, Virginia",0.0,161.0,7.0,05000US51195,51,195,D,Owner,White,N/A
"Wise County, Virginia",180.0,149.0,8.0,05000US51195,51,195,S,Owner,Black,All
"Wise County, Virginia",135.0,110.0,9.0,05000US51195,51,195,D,Owner,Black,No cost burden
"Wise County, Virginia",0.0,161.0,10.0,05000US51195,51,195,D,Owner,Black,Moderate cost burden
"Wise County, Virginia",45.0,86.0,11.0,05000US51195,51,195,D,Owner,Black,Severe cost burden
"Wise County, Virginia",0.0,161.0,12.0,05000US51195,51,195,D,Owner,Black,N/A
"Wise County, Virginia",40.0,70.0,13.0,05000US51195,51,195,S,Owner,Asian,All
"Wise County, Virginia",0.0,161.0,14.0,05000US51195,51,195,D,Owner,Asian,No cost burden
"Wise County, Virginia",40.0,70.0,15.0,05000US51195,51,195,D,Owner,Asian,Moderate cost burden
"Wise County, Virginia",0.0,161.0,16.0,05000US51195,51,195,D,Owner,Asian,Severe cost burden
"Wise County, Virginia",0.0,161.0,17.0,05000US51195,51,195,D,Owner,Asian,N/A
"Wise County, Virginia",4.0,5.0,18.0,05000US51195,51,195,S,Owner,American Indian,All
"Wise County, Virginia",0.0,161.0,19.0,05000US51195,51,195,D,Owner,American Indian,No cost burden
"Wise County, Virginia",4.0,5.0,20.0,05000US51195,51,195,D,Owner,American Indian,Moderate cost burden
"Wise County, Virginia",0.0,161.0,21.0,05000US51195,51,195,D,Owner,American Indian,Severe cost burden
"Wise County, Virginia",0.0,161.0,22.0,05000US51195,51,195,D,Owner,American Indian,N/A
"Wise County, Virginia",0.0,161.0,23.0,05000US51195,51,195,S,Owner,Pacific Islander,All
"Wise County, Virginia",0.0,161.0,24.0,05000US51195,51,195,D,Owner,Pacific Islander,No cost burden
"Wise County, Virginia",0.0,161.0,25.0,05000US51195,51,195,D,Owner,Pacific Islander,Moderate cost burden
"Wise County, Virginia",0.0,161.0,26.0,05000US51195,51,195,D,Owner,Pacific Islander,Severe cost burden
"Wise County, Virginia",0.0,161.0,27.0,05000US51195,51,195,D,Owner,Pacific Islander,N/A
"Wise County, Virginia",65.0,79.0,28.0,05000US51195,51,195,S,Owner,Hispanic,All
"Wise County, Virginia",30.0,52.0,29.0,05000US51195,51,195,D,Owner,Hispanic,No cost burden
