name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Race,Cost_Burden
"Augusta County, Virginia",27370.0,424.0,1.0,05000US51015,51,015,T,All,All,All
"Augusta County, Virginia",21725.0,665.0,2.0,05000US51015,51,015,S,Owner,All,All
"Augusta County, Virginia",20965.0,644.0,3.0,05000US51015,51,015,S,Owner,White,All
"Augusta County, Virginia",16505.0,771.0,4.0,05000US51015,51,015,D,Owner,White,No cost burden
"Augusta County, Virginia",2845.0,505.0,5.0,05000US51015,51,015,D,Owner,White,Moderate cost burden
"Augusta County, Virginia",1540.0,420.0,6.0,05000US51015,51,015,D,Owner,White,Severe cost burden
"Augusta County, Virginia",70.0,69.0,7.0,05000US51015,51,015,D,Owner,White,N/A
"Augusta County, Virginia",255.0,120.0,8.0,05000US51015,51,015,S,Owner,Black,All
"Augusta County, Virginia",230.0,126.0,9.0,05000US51015,51,015,D,Owner,Black,No cost burden
"Augusta County, Virginia",25.0,40.0,10.0,05000US51015,51,015,D,Owner,Black,Moderate cost burden
"Augusta County, Virginia",0.0,161.0,11.0,05000US51015,51,015,D,Owner,Black,Severe cost burden
"Augusta County, Virginia",0.0,161.0,12.0,05000US51015,51,015,D,Owner,Black,N/A
"Augusta County, Virginia",35.0,43.0,13.0,05000US51015,51,015,S,Owner,Asian,All
"Augusta County, Virginia",15.0,25.0,14.0,05000US51015,51,015,D,Owner,Asian,No cost burden
"Augusta County, Virginia",0.0,161.0,15.0,05000US51015,51,015,D,Owner,Asian,Moderate cost burden
"Augusta County, Virginia",20.0,37.0,16.0,05000US51015,51,015,D,Owner,Asian,Severe cost burden
"Augusta County, Virginia",0.0,161.0,17.0,05000US51015,51,015,D,Owner,Asian,N/A
"Augusta County, Virginia",75.0,53.0,18.0,05000US51015,51,015,S,Owner,American Indian,All
"Augusta County, Virginia",15.0,29.0,19.0,05000US51015,51,015,D,Owner,American Indian,No cost burden
"Augusta County, Virginia",45.0,52.0,20.0,05000US51015,51,015,D,Owner,American Indian,Moderate cost burden
"Augusta County, Virginia",15.0,25.0,21.0,05000US51015,51,015,D,Owner,American Indian,Severe cost burden
"Augusta County, Virginia",0.0,161.0,22.0,05000US51015,51,015,D,Owner,American Indian,N/A
"Augusta County, Virginia",0.0,161.0,23.0,05000US51015,51,015,S,Owner,Pacific Islander,All
"Augusta County, Virginia",0.0,161.0,24.0,05000US51015,51,015,D,Owner,Pacific Islander,No cost burden
"Augusta County, Virginia",0.0,161.0,25.0,05000US51015,51,015,D,Owner,Pacific Islander,Moderate cost burden
"Augusta County, Virginia",0.0,161.0,26.0,05000US51015,51,015,D,Owner,Pacific Islander,Severe cost burden
