name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Race,Cost_Burden
"Shenandoah County, Virginia",16750.0,464.0,1.0,05000US51171,51,171,T,All,All,All
"Shenandoah County, Virginia",11760.0,517.0,2.0,05000US51171,51,171,S,Owner,All,All
"Shenandoah County, Virginia",11280.0,519.0,3.0,05000US51171,51,171,S,Owner,White,All
"Shenandoah County, Virginia",8425.0,586.0,4.0,05000US51171,51,171,D,Owner,White,No cost burden
"Shenandoah County, Virginia",1935.0,358.0,5.0,05000US51171,51,171,D,Owner,White,Moderate cost burden
"Shenandoah County, Virginia",900.0,298.0,6.0,05000US51171,51,171,D,Owner,White,Severe cost burden
"Shenandoah County, Virginia",25.0,42.0,7.0,05000US51171,51,171,D,Owner,White,N/A
"Shenandoah County, Virginia",195.0,87.0,8.0,05000US51171,51,171,S,Owner,Black,All
"Shenandoah County, Virginia",180.0,81.0,9.0,05000US51171,51,171,D,Owner,Black,No cost burden
"Shenandoah County, Virginia",0.0,161.0,10.0,05000US51171,51,171,D,Owner,Black,Moderate cost burden
"Shenandoah County, Virginia",15.0,30.0,11.0,05000US51171,51,171,D,Owner,Black,Severe cost burden
"Shenandoah County, Virginia",0.0,161.0,12.0,05000US51171,51,171,D,Owner,Black,N/A
"Shenandoah County, Virginia",55.0,52.0,13.0,05000US51171,51,171,S,Owner,Asian,All
"Shenandoah County, Virginia",30.0,56.0,14.0,05000US51171,51,171,D,Owner,Asian,No cost burden
"Shenandoah County, Virginia",15.0,26.0,15.0,05000US51171,51,171,D,Owner,Asian,Moderate cost burden
"Shenandoah County, Virginia",4.0,20.0,16.0,05000US51171,51,171,D,Owner,Asian,Severe cost burden
"Shenandoah County, Virginia",0.0,161.0,17.0,05000US51171,51,171,D,Owner,Asian,N/A
"Shenandoah County, Virginia",0.0,161.0,18.0,05000US51171,51,171,S,Owner,American Indian,All
"Shenandoah County, Virginia",0.0,161.0,19.0,05000US51171,51,171,D,Owner,American Indian,No cost burden
"Shenandoah County, Virginia",0.0,161.0,20.0,05000US51171,51,171,D,Owner,American Indian,Moderate cost burden
"Shenandoah County, Virginia",0.0,161.0,21.0,05000US51171,51,171,D,Owner,American Indian,Severe cost burden
"Shenandoah County, Virginia",0.0,161.0,22.0,05000US51171,51,171,D,Owner,American Indian,N/A
"Shenandoah County, Virginia",0.0,161.0,23.0,05000US51171,51,171,S,Owner,Pacific Islander,All
"Shenandoah County, Virginia",0.0,161.0,24.0,05000US51171,51,171,D,Owner,Pacific Islander,No cost burden
"Shenandoah County, Virginia",0.0,161.0,25.0,05000US51171,51,171,D,Owner,Pacific Islander,Moderate cost burden
"Shenandoah County, Virginia",0.0,161.0,26.0,05000US51171,51,171,D,Owner,Pacific Islander,Severe cost burden
"Shenandoah County, Virginia",0.0,161.0,27.0,05000US51171,51,171,D,Owner,Pacific Islander,N/A
"Shenandoah County, Virginia",145.0,127.0,28.0,05000US51171,51,171,S,Owner,Hispanic,All
"Shenandoah County, Virginia",145.0,127.0,29.0,05000US51171,51,171,D,Owner,Hispanic,No cost burden
"Shenandoah County, Virginia",0.0,161.0,30.0,05000US51171,51,171,D,Owner,Hispanic,Moderate cost burden
"Shenandoah County, Virginia",0.0,161.0,31.0,05000US51171,51,171,D,Owner,Hispanic,Severe cost burden
"Shenandoah County, Virginia",0.0,161.0,32.0,05000US51171,51,171,D,Owner,Hispanic,N/A
"Shenandoah County, Virginia",85.0,113.0,33.0,05000US51171,51,171,S,Owner,Other,All
"Shenandoah County, Virginia",10.0,24.0,34.0,05000US51171,51,171,D,Owner,Other,No cost burden
"Shenandoah County, Virginia",0.0,161.0,35.0,05000US51171,51,171,D,Owner,Other,Moderate cost burden
"Shenandoah County, Virginia",75.0,110.0,36.0,05000US51171,51,171,D,Owner,Other,Severe cost burden
"Shenandoah County, Virginia",0.0,161.0,37.0,05000US51171,51,171,D,Owner,Other,N/A
"Shenandoah County, Virginia",4990.0,509.0,38.0,05000US51171,51,171,S,Renter,All,All
