name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Race,Cost_Burden
"Gloucester County, Virginia",14380.0,432.0,1.0,05000US51073,51,073,T,All,All,All
"Gloucester County, Virginia",11495.0,586.0,2.0,05000US51073,51,073,S,Owner,All,All
"Gloucester County, Virginia",9970.0,459.0,3.0,05000US51073,51,073,S,Owner,White,All
"Gloucester County, Virginia",7670.0,413.0,4.0,05000US51073,51,073,D,Owner,White,No cost burden
"Gloucester County, Virginia",1565.0,347.0,5.0,05000US51073,51,073,D,Owner,White,Moderate cost burden
"Gloucester County, Virginia",625.0,228.0,6.0,05000US51073,51,073,D,Owner,White,Severe cost burden
"Gloucester County, Virginia",110.0,116.0,7.0,05000US51073,51,073,D,Owner,White,N/A
"Gloucester County, Virginia",1045.0,221.0,8.0,05000US51073,51,073,S,Owner,Black,All
"Gloucester County, Virginia",840.0,275.0,9.0,05000US51073,51,073,D,Owner,Black,No cost burden
"Gloucester County, Virginia",160.0,109.0,10.0,05000US51073,51,073,D,Owner,Black,Moderate cost burden
"Gloucester County, Virginia",45.0,49.0,11.0,05000US51073,51,073,D,Owner,Black,Severe cost burden
"Gloucester County, Virginia",0.0,161.0,12.0,05000US51073,51,073,D,Owner,Black,N/A
"Gloucester County, Virginia",40.0,38.0,13.0,05000US51073,51,073,S,Owner,Asian,All
"Gloucester County, Virginia",40.0,38.0,14.0,05000US51073,51,073,D,Owner,Asian,No cost burden
"Gloucester County, Virginia",0.0,161.0,15.0,05000US51073,51,073,D,Owner,Asian,Moderate cost burden
"Gloucester County, Virginia",0.0,161.0,16.0,05000US51073,51,073,D,Owner,Asian,Severe cost burden
"Gloucester County, Virginia",0.0,161.0,17.0,05000US51073,51,073,D,Owner,Asian,N/A
"Gloucester County, Virginia",30.0,45.0,18.0,05000US51073,51,073,S,Owner,American Indian,All
"Gloucester County, Virginia",0.0,161.0,19.0,05000US51073,51,073,D,Owner,American Indian,No cost burden
"Gloucester County, Virginia",30.0,45.0,20.0,05000US51073,51,073,D,Owner,American Indian,Moderate cost burden
"Gloucester County, Virginia",0.0,161.0,21.0,05000US51073,51,073,D,Owner,American Indian,Severe cost burden
"Gloucester County, Virginia",0.0,161.0,22.0,05000US51073,51,073,D,Owner,American Indian,N/A
"Gloucester County, Virginia",0.0,161.0,23.0,05000US51073,51,073,S,Owner,Pacific Islander,All
"Gloucester County, Virginia",0.0,161.0,24.0,05000US51073,51,073,D,Owner,Pacific Islander,No cost burden
"Gloucester County, Virginia",0.0,161.0,25.0,05000US51073,51,073,D,Owner,Pacific Islander,Moderate cost burden
"Gloucester County, Virginia",0.0,161.0,26.0,05000US51073,51,073,D,Owner,Pacific Islander,Severe cost burden
"Gloucester County, Virginia",0.0,161.0,27.0,05000US51073,51,073,D,Owner,Pacific Islander,N/A
"Gloucester County, Virginia",280.0,116.0,28.0,05000US51073,51,073,S,Owner,Hispanic,All
"Gloucester County, Virginia",210.0,129.0,29.0,05000US51073,51,073,D,Owner,Hispanic,No cost burden
"Gloucester County, Virginia",65.0,73.0,30.0,05000US51073,51,073,D,Owner,Hispanic,Moderate cost burden
"Gloucester County, Virginia",0.0,161.0,31.0,05000US51073,51,073,D,Owner,Hispanic,Severe cost burden
"Gloucester County, Virginia",0.0,161.0,32.0,05000US51073,51,073,D,Owner,Hispanic,N/A
"Gloucester County, Virginia",130.0,91.0,33.0,05000US51073,51,073,S,Owner,Other,All
"Gloucester County, Virginia",60.0,71.0,34.0,05000US51073,51,073,D,Owner,Other,No cost burden
"Gloucester County, Virginia",45.0,52.0,35.0,05000US51073,51,073,D,Owner,Other,Moderate cost burden
"Gloucester County, Virginia",25.0,45.0,36.0,05000US51073,51,073,D,Owner,Other,Severe cost burden
"Gloucester County, Virginia",0.0,161.0,37.0,05000US51073,51,073,D,Owner,Other,N/A
"Gloucester County, Virginia",2885.0,463.0,38.0,05000US51073,51,073,S,Renter,All,All
"Gloucester County, Virginia",2105.0,402.0,39.0,05000US51073,51,073,S,Renter,White,All
"Gloucester County, Virginia",1050.0,339.0,40.0,05000US51073,51,073,D,Renter,White,No cost burden
"Gloucester County, Virginia",525.0,269.0,41.0,05000US51073,51,073,D,Renter,White,Moderate cost burden
"Gloucester County, Virginia",270.0,165.0,42.0,05000US51073,51,073,D,Renter,White,Severe cost burden
"Gloucester County, Virginia",255.0,150.0,43.0,05000US51073,51,073,D,Renter,White,N/A
"Gloucester County, Virginia",675.0,182.0,44.0,05000US51073,51,073,S,Renter,Black,All
"Gloucester County, Virginia",340.0,206.0,45.0,05000US51073,51,073,D,Renter,Black,No cost burden
"Gloucester County, Virginia",95.0,78.0,46.0,05000US51073,51,073,D,Renter,Black,Moderate cost burden
"Gloucester County, Virginia",115.0,153.0,47.0,05000US51073,51,073,D,Renter,Black,Severe cost burden
"Gloucester County, Virginia",125.0,101.0,48.0,05000US51073,51,073,D,Renter,Black,N/A
"Gloucester County, Virginia",50.0,72.0,49.0,05000US51073,51,073,S,Renter,Asian,All
"Gloucester County, Virginia",50.0,72.0,50.0,05000US51073,51,073,D,Renter,Asian,No cost burden
"Gloucester County, Virginia",0.0,161.0,51.0,05000US51073,51,073,D,Renter,Asian,Moderate cost burden
"Gloucester County, Virginia",0.0,161.0,52.0,05000US51073,51,073,D,Renter,Asian,Severe cost burden
"Gloucester County, Virginia",0.0,161.0,53.0,05000US51073,51,073,D,Renter,Asian,N/A
"Gloucester County, Virginia",0.0,161.0,54.0,05000US51073,51,073,S,Renter,American Indian,All
"Gloucester County, Virginia",0.0,161.0,55.0,05000US51073,51,073,D,Renter,American Indian,No cost burden
"Gloucester County, Virginia",0.0,161.0,56.0,05000US51073,51,073,D,Renter,American Indian,Moderate cost burden
"Gloucester County, Virginia",0.0,161.0,57.0,05000US51073,51,073,D,Renter,American Indian,Severe cost burden
"Gloucester County, Virginia",0.0,161.0,58.0,05000US51073,51,073,D,Renter,American Indian,N/A
"Gloucester County, Virginia",0.0,161.0,59.0,05000US51073,51,073,S,Renter,Pacific Islander,All
"Gloucester County, Virginia",0.0,161.0,60.0,05000US51073,51,073,D,Renter,Pacific Islander,No cost burden
"Gloucester County, Virginia",0.0,161.0,61.0,05000US51073,51,073,D,Renter,Pacific Islander,Moderate cost burden
"Gloucester County, Virginia",0.0,161.0,62.0,05000US51073,51,073,D,Renter,Pacific Islander,Severe cost burden
"Gloucester County, Virginia",0.0,161.0,63.0,05000US51073,51,073,D,Renter,Pacific Islander,N/A
"Gloucester County, Virginia",0.0,161.0,64.0,05000US51073,51,073,S,Renter,Hispanic,All
"Gloucester County, Virginia",0.0,161.0,65.0,05000US51073,51,073,D,Renter,Hispanic,No cost burden
"Gloucester County, Virginia",0.0,161.0,66.0,05000US51073,51,073,D,Renter,Hispanic,Moderate cost burden
"Gloucester County, Virginia",0.0,161.0,67.0,05000US51073,51,073,D,Renter,Hispanic,Severe cost burden
"Gloucester County, Virginia",0.0,161.0,68.0,05000US51073,51,073,D,Renter,Hispanic,N/A
"Gloucester County, Virginia",55.0,93.0,69.0,05000US51073,51,073,S,Renter,Other,All
"Gloucester County, Virginia",0.0,161.0,70.0,05000US51073,51,073,D,Renter,Other,No cost burden
"Gloucester County, Virginia",0.0,161.0,71.0,05000US51073,51,073,D,Renter,Other,Moderate cost burden
"Gloucester County, Virginia",0.0,161.0,72.0,05000US51073,51,073,D,Renter,Other,Severe cost burden
"Gloucester County, Virginia",55.0,93.0,73.0,05000US51073,51,073,D,Renter,Other,N/A
