name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Race,Cost_Burden
"Montgomery County, Virginia",32105.0,637.0,1.0,05000US51121,51,121,T,All,All,All
"Montgomery County, Virginia",18305.0,666.0,2.0,05000US51121,51,121,S,Owner,All,All
"Montgomery County, Virginia",17165.0,584.0,3.0,05000US51121,51,121,S,Owner,White,All
"Montgomery County, Virginia",14030.0,592.0,4.0,05000US51121,51,121,D,Owner,White,No cost burden
"Montgomery County, Virginia",2075.0,322.0,5.0,05000US51121,51,121,D,Owner,White,Moderate cost burden
"Montgomery County, Virginia",955.0,257.0,6.0,05000US51121,51,121,D,Owner,White,Severe cost burden
"Montgomery County, Virginia",105.0,117.0,7.0,05000US51121,51,121,D,Owner,White,N/A
"Montgomery County, Virginia",480.0,124.0,8.0,05000US51121,51,121,S,Owner,Black,All
"Montgomery County, Virginia",360.0,118.0,9.0,05000US51121,51,121,D,Owner,Black,No cost burden
"Montgomery County, Virginia",115.0,73.0,10.0,05000US51121,51,121,D,Owner,Black,Moderate cost burden
"Montgomery County, Virginia",0.0,161.0,11.0,05000US51121,51,121,D,Owner,Black,Severe cost burden
"Montgomery County, Virginia",0.0,161.0,12.0,05000US51121,51,121,D,Owner,Black,N/A
"Montgomery County, Virginia",360.0,170.0,13.0,05000US51121,51,121,S,Owner,Asian,All
"Montgomery County, Virginia",315.0,160.0,14.0,05000US51121,51,121,D,Owner,Asian,No cost burden
"Montgomery County, Virginia",25.0,43.0,15.0,05000US51121,51,121,D,Owner,Asian,Moderate cost burden
"Montgomery County, Virginia",20.0,37.0,16.0,05000US51121,51,121,D,Owner,Asian,Severe cost burden
"Montgomery County, Virginia",0.0,161.0,17.0,05000US51121,51,121,D,Owner,Asian,N/A
"Montgomery County, Virginia",0.0,161.0,18.0,05000US51121,51,121,S,Owner,American Indian,All
"Montgomery County, Virginia",0.0,161.0,19.0,05000US51121,51,121,D,Owner,American Indian,No cost burden
"Montgomery County, Virginia",0.0,161.0,20.0,05000US51121,51,121,D,Owner,American Indian,Moderate cost burden
"Montgomery County, Virginia",0.0,161.0,21.0,05000US51121,51,121,D,Owner,American Indian,Severe cost burden
"Montgomery County, Virginia",0.0,161.0,22.0,05000US51121,51,121,D,Owner,American Indian,N/A
"Montgomery County, Virginia",0.0,161.0,23.0,05000US51121,51,121,S,Owner,Pacific Islander,All
"Montgomery County, Virginia",0.0,161.0,24.0,05000US51121,51,121,D,Owner,Pacific Islander,No cost burden
"Montgomery County, Virginia",0.0,161.0,25.0,05000US51121,51,121,D,Owner,Pacific Islander,Moderate cost burden
"Montgomery County, Virginia",0.0,161.0,26.0,05000US51121,51,121,D,Owner,Pacific Islander,Severe cost burden
"Montgomery County, Virginia",0.0,161.0,27.0,05000US51121,51,121,D,Owner,Pacific Islander,N/A
"Montgomery County, Virginia",230.0,141.0,28.0,05000US51121,51,121,S,Owner,Hispanic,All
"Montgomery County, Virginia",140.0,91.0,29.0,05000US51121,51,121,D,Owner,Hispanic,No cost burden
"Montgomery County, Virginia",70.0,87.0,30.0,05000US51121,51,121,D,Owner,Hispanic,Moderate cost burden
"Montgomery County, Virginia",20.0,41.0,31.0,05000US51121,51,121,D,Owner,Hispanic,Severe cost burden
"Montgomery County, Virginia",0.0,161.0,32.0,05000US51121,51,121,D,Owner,Hispanic,N/A
"Montgomery County, Virginia",75.0,79.0,33.0,05000US51121,51,121,S,Owner,Other,All
"Montgomery County, Virginia",40.0,44.0,34.0,05000US51121,51,121,D,Owner,Other,No cost burden
"Montgomery County, Virginia",40.0,67.0,35.0,05000US51121,51,121,D,Owner,Other,Moderate cost burden
"Montgomery County, Virginia",0.0,161.0,36.0,05000US51121,51,121,D,Owner,Other,Severe cost burden
"Montgomery County, Virginia",0.0,161.0,37.0,05000US51121,51,121,D,Owner,Other,N/A
"Montgomery County, Virginia",13800.0,846.0,38.0,05000US51121,51,121,S,Renter,All,All
"Montgomery County, Virginia",10995.0,831.0,39.0,05000US51121,51,121,S,Renter,White,All
"Montgomery County, Virginia",4590.0,604.0,40.0,05000US51121,51,121,D,Renter,White,No cost burden
"Montgomery County, Virginia",2020.0,521.0,41.0,05000US51121,51,121,D,Renter,White,Moderate cost burden
"Montgomery County, Virginia",3475.0,502.0,42.0,05000US51121,51,121,D,Renter,White,Severe cost burden
"Montgomery County, Virginia",910.0,327.0,43.0,05000US51121,51,121,D,Renter,White,N/A
"Montgomery County, Virginia",1055.0,243.0,44.0,05000US51121,51,121,S,Renter,Black,All
"Montgomery County, Virginia",490.0,155.0,45.0,05000US51121,51,121,D,Renter,Black,No cost burden
"Montgomery County, Virginia",230.0,134.0,46.0,05000US51121,51,121,D,Renter,Black,Moderate cost burden
"Montgomery County, Virginia",320.0,187.0,47.0,05000US51121,51,121,D,Renter,Black,Severe cost burden
"Montgomery County, Virginia",15.0,28.0,48.0,05000US51121,51,121,D,Renter,Black,N/A
"Montgomery County, Virginia",1345.0,270.0,49.0,05000US51121,51,121,S,Renter,Asian,All
"Montgomery County, Virginia",550.0,185.0,50.0,05000US51121,51,121,D,Renter,Asian,No cost burden
"Montgomery County, Virginia",280.0,153.0,51.0,05000US51121,51,121,D,Renter,Asian,Moderate cost burden
"Montgomery County, Virginia",415.0,272.0,52.0,05000US51121,51,121,D,Renter,Asian,Severe cost burden
"Montgomery County, Virginia",100.0,155.0,53.0,05000US51121,51,121,D,Renter,Asian,N/A
"Montgomery County, Virginia",0.0,161.0,54.0,05000US51121,51,121,S,Renter,American Indian,All
"Montgomery County, Virginia",0.0,161.0,55.0,05000US51121,51,121,D,Renter,American Indian,No cost burden
"Montgomery County, Virginia",0.0,161.0,56.0,05000US51121,51,121,D,Renter,American Indian,Moderate cost burden
