name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Race,Cost_Burden
"Lee County, Virginia",9415.0,468.0,1.0,05000US51105,51,105,T,All,All,All
"Lee County, Virginia",6710.0,434.0,2.0,05000US51105,51,105,S,Owner,All,All
"Lee County, Virginia",6650.0,432.0,3.0,05000US51105,51,105,S,Owner,White,All
"Lee County, Virginia",5620.0,458.0,4.0,05000US51105,51,105,D,Owner,White,No cost burden
"Lee County, Virginia",575.0,226.0,5.0,05000US51105,51,105,D,Owner,White,Moderate cost burden
"Lee County, Virginia",445.0,191.0,6.0,05000US51105,51,105,D,Owner,White,Severe cost burden
"Lee County, Virginia",4.0,9.0,7.0,05000US51105,51,105,D,Owner,White,N/A
"Lee County, Virginia",20.0,40.0,8.0,05000US51105,51,105,S,Owner,Black,All
"Lee County, Virginia",20.0,40.0,9.0,05000US51105,51,105,D,Owner,Black,No cost burden
"Lee County, Virginia",0.0,161.0,10.0,05000US51105,51,105,D,Owner,Black,Moderate cost burden
"Lee County, Virginia",0.0,161.0,11.0,05000US51105,51,105,D,Owner,Black,Severe cost burden
"Lee County, Virginia",0.0,161.0,12.0,05000US51105,51,105,D,Owner,Black,N/A
"Lee County, Virginia",0.0,161.0,13.0,05000US51105,51,105,S,Owner,Asian,All
"Lee County, Virginia",0.0,161.0,14.0,05000US51105,51,105,D,Owner,Asian,No cost burden
"Lee County, Virginia",0.0,161.0,15.0,05000US51105,51,105,D,Owner,Asian,Moderate cost burden
"Lee County, Virginia",0.0,161.0,16.0,05000US51105,51,105,D,Owner,Asian,Severe cost burden
"Lee County, Virginia",0.0,161.0,17.0,05000US51105,51,105,D,Owner,Asian,N/A
"Lee County, Virginia",20.0,39.0,18.0,05000US51105,51,105,S,Owner,American Indian,All
"Lee County, Virginia",20.0,39.0,19.0,05000US51105,51,105,D,Owner,American Indian,No cost burden
"Lee County, Virginia",0.0,161.0,20.0,05000US51105,51,105,D,Owner,American Indian,Moderate cost burden
"Lee County, Virginia",0.0,161.0,21.0,05000US51105,51,105,D,Owner,American Indian,Severe cost burden
"Lee County, Virginia",0.0,161.0,22.0,05000US51105,51,105,D,Owner,American Indian,N/A
"Lee County, Virginia",0.0,161.0,23.0,05000US51105,51,105,S,Owner,Pacific Islander,All
"Lee County, Virginia",0.0,161.0,24.0,05000US51105,51,105,D,Owner,Pacific Islander,No cost burden
"Lee County, Virginia",0.0,161.0,25.0,05000US51105,51,105,D,Owner,Pacific Islander,Moderate cost burden
"Lee County, Virginia",0.0,161.0,26.0,05000US51105,51,105,D,Owner,Pacific Islander,Severe cost burden
"Lee County, Virginia",0.0,161.0,27.0,05000US51105,51,105,D,Owner,Pacific Islander,N/A
