name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Race,Cost_Burden
"Hanover County, Virginia",35485.0,484.0,1.0,05000US51085,51,085,T,All,All,All
"Hanover County, Virginia",29775.0,594.0,2.0,05000US51085,51,085,S,Owner,All,All
"Hanover County, Virginia",26835.0,571.0,3.0,05000US51085,51,085,S,Owner,White,All
"Hanover County, Virginia",21700.0,742.0,4.0,05000US51085,51,085,D,Owner,White,No cost burden
"Hanover County, Virginia",3795.0,520.0,5.0,05000US51085,51,085,D,Owner,White,Moderate cost burden
"Hanover County, Virginia",1300.0,322.0,6.0,05000US51085,51,085,D,Owner,White,Severe cost burden
"Hanover County, Virginia",40.0,49.0,7.0,05000US51085,51,085,D,Owner,White,N/A
"Hanover County, Virginia",2070.0,217.0,8.0,05000US51085,51,085,S,Owner,Black,All
"Hanover County, Virginia",1380.0,232.0,9.0,05000US51085,51,085,D,Owner,Black,No cost burden
"Hanover County, Virginia",385.0,128.0,10.0,05000US51085,51,085,D,Owner,Black,Moderate cost burden
"Hanover County, Virginia",290.0,136.0,11.0,05000US51085,51,085,D,Owner,Black,Severe cost burden
"Hanover County, Virginia",15.0,25.0,12.0,05000US51085,51,085,D,Owner,Black,N/A
"Hanover County, Virginia",270.0,89.0,13.0,05000US51085,51,085,S,Owner,Asian,All
"Hanover County, Virginia",195.0,87.0,14.0,05000US51085,51,085,D,Owner,Asian,No cost burden
"Hanover County, Virginia",45.0,50.0,15.0,05000US51085,51,085,D,Owner,Asian,Moderate cost burden
"Hanover County, Virginia",0.0,161.0,16.0,05000US51085,51,085,D,Owner,Asian,Severe cost burden
"Hanover County, Virginia",35.0,55.0,17.0,05000US51085,51,085,D,Owner,Asian,N/A
"Hanover County, Virginia",30.0,35.0,18.0,05000US51085,51,085,S,Owner,American Indian,All
"Hanover County, Virginia",30.0,35.0,19.0,05000US51085,51,085,D,Owner,American Indian,No cost burden
"Hanover County, Virginia",0.0,161.0,20.0,05000US51085,51,085,D,Owner,American Indian,Moderate cost burden
"Hanover County, Virginia",0.0,161.0,21.0,05000US51085,51,085,D,Owner,American Indian,Severe cost burden
"Hanover County, Virginia",0.0,161.0,22.0,05000US51085,51,085,D,Owner,American Indian,N/A
"Hanover County, Virginia",0.0,161.0,23.0,05000US51085,51,085,S,Owner,Pacific Islander,All
"Hanover County, Virginia",0.0,161.0,24.0,05000US51085,51,085,D,Owner,Pacific Islander,No cost burden
"Hanover County, Virginia",0.0,161.0,25.0,05000US51085,51,085,D,Owner,Pacific Islander,Moderate cost burden
"Hanover County, Virginia",0.0,161.0,26.0,05000US51085,51,085,D,Owner,Pacific Islander,Severe cost burden
"Hanover County, Virginia",0.0,161.0,27.0,05000US51085,51,085,D,Owner,Pacific Islander,N/A
"Hanover County, Virginia",265.0,178.0,28.0,05000US51085,51,085,S,Owner,Hispanic,All
"Hanover County, Virginia",160.0,146.0,29.0,05000US51085,51,085,D,Owner,Hispanic,No cost burden
"Hanover County, Virginia",55.0,74.0,30.0,05000US51085,51,085,D,Owner,Hispanic,Moderate cost burden
"Hanover County, Virginia",50.0,58.0,31.0,05000US51085,51,085,D,Owner,Hispanic,Severe cost burden
"Hanover County, Virginia",0.0,161.0,32.0,05000US51085,51,085,D,Owner,Hispanic,N/A
"Hanover County, Virginia",305.0,107.0,33.0,05000US51085,51,085,S,Owner,Other,All
"Hanover County, Virginia",215.0,94.0,34.0,05000US51085,51,085,D,Owner,Other,No cost burden
"Hanover County, Virginia",55.0,52.0,35.0,05000US51085,51,085,D,Owner,Other,Moderate cost burden
"Hanover County, Virginia",35.0,29.0,36.0,05000US51085,51,085,D,Owner,Other,Severe cost burden
"Hanover County, Virginia",0.0,161.0,37.0,05000US51085,51,085,D,Owner,Other,N/A
"Hanover County, Virginia",5705.0,551.0,38.0,05000US51085,51,085,S,Renter,All,All
"Hanover County, Virginia",4385.0,511.0,39.0,05000US51085,51,085,S,Renter,White,All
"Hanover County, Virginia",2610.0,424.0,40.0,05000US51085,51,085,D,Renter,White,No cost burden
"Hanover County, Virginia",710.0,218.0,41.0,05000US51085,51,085,D,Renter,White,Moderate cost burden
"Hanover County, Virginia",735.0,259.0,42.0,05000US51085,51,085,D,Renter,White,Severe cost burden
"Hanover County, Virginia",330.0,140.0,43.0,05000US51085,51,085,D,Renter,White,N/A
"Hanover County, Virginia",960.0,252.0,44.0,05000US51085,51,085,S,Renter,Black,All
"Hanover County, Virginia",595.0,226.0,45.0,05000US51085,51,085,D,Renter,Black,No cost burden
"Hanover County, Virginia",145.0,96.0,46.0,05000US51085,51,085,D,Renter,Black,Moderate cost burden
"Hanover County, Virginia",130.0,102.0,47.0,05000US51085,51,085,D,Renter,Black,Severe cost burden
"Hanover County, Virginia",95.0,94.0,48.0,05000US51085,51,085,D,Renter,Black,N/A
"Hanover County, Virginia",45.0,61.0,49.0,05000US51085,51,085,S,Renter,Asian,All
"Hanover County, Virginia",45.0,61.0,50.0,05000US51085,51,085,D,Renter,Asian,No cost burden
"Hanover County, Virginia",0.0,161.0,51.0,05000US51085,51,085,D,Renter,Asian,Moderate cost burden
