name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Race,Cost_Burden
"Spotsylvania County, Virginia",40855.0,580.0,1.0,05000US51177,51,177,T,All,All,All
"Spotsylvania County, Virginia",33355.0,828.0,2.0,05000US51177,51,177,S,Owner,All,All
"Spotsylvania County, Virginia",26635.0,817.0,3.0,05000US51177,51,177,S,Owner,White,All
"Spotsylvania County, Virginia",19370.0,881.0,4.0,05000US51177,51,177,D,Owner,White,No cost burden
"Spotsylvania County, Virginia",4790.0,517.0,5.0,05000US51177,51,177,D,Owner,White,Moderate cost burden
"Spotsylvania County, Virginia",2335.0,506.0,6.0,05000US51177,51,177,D,Owner,White,Severe cost burden
"Spotsylvania County, Virginia",145.0,104.0,7.0,05000US51177,51,177,D,Owner,White,N/A
"Spotsylvania County, Virginia",4325.0,433.0,8.0,05000US51177,51,177,S,Owner,Black,All
"Spotsylvania County, Virginia",2635.0,412.0,9.0,05000US51177,51,177,D,Owner,Black,No cost burden
"Spotsylvania County, Virginia",1105.0,273.0,10.0,05000US51177,51,177,D,Owner,Black,Moderate cost burden
"Spotsylvania County, Virginia",590.0,270.0,11.0,05000US51177,51,177,D,Owner,Black,Severe cost burden
"Spotsylvania County, Virginia",0.0,161.0,12.0,05000US51177,51,177,D,Owner,Black,N/A
"Spotsylvania County, Virginia",560.0,153.0,13.0,05000US51177,51,177,S,Owner,Asian,All
"Spotsylvania County, Virginia",275.0,144.0,14.0,05000US51177,51,177,D,Owner,Asian,No cost burden
"Spotsylvania County, Virginia",185.0,130.0,15.0,05000US51177,51,177,D,Owner,Asian,Moderate cost burden
"Spotsylvania County, Virginia",100.0,73.0,16.0,05000US51177,51,177,D,Owner,Asian,Severe cost burden
"Spotsylvania County, Virginia",0.0,161.0,17.0,05000US51177,51,177,D,Owner,Asian,N/A
"Spotsylvania County, Virginia",75.0,76.0,18.0,05000US51177,51,177,S,Owner,American Indian,All
"Spotsylvania County, Virginia",20.0,34.0,19.0,05000US51177,51,177,D,Owner,American Indian,No cost burden
"Spotsylvania County, Virginia",0.0,161.0,20.0,05000US51177,51,177,D,Owner,American Indian,Moderate cost burden
"Spotsylvania County, Virginia",35.0,59.0,21.0,05000US51177,51,177,D,Owner,American Indian,Severe cost burden
"Spotsylvania County, Virginia",20.0,40.0,22.0,05000US51177,51,177,D,Owner,American Indian,N/A
"Spotsylvania County, Virginia",20.0,36.0,23.0,05000US51177,51,177,S,Owner,Pacific Islander,All
"Spotsylvania County, Virginia",0.0,161.0,24.0,05000US51177,51,177,D,Owner,Pacific Islander,No cost burden
"Spotsylvania County, Virginia",20.0,36.0,25.0,05000US51177,51,177,D,Owner,Pacific Islander,Moderate cost burden
"Spotsylvania County, Virginia",0.0,161.0,26.0,05000US51177,51,177,D,Owner,Pacific Islander,Severe cost burden
"Spotsylvania County, Virginia",0.0,161.0,27.0,05000US51177,51,177,D,Owner,Pacific Islander,N/A
"Spotsylvania County, Virginia",1275.0,339.0,28.0,05000US51177,51,177,S,Owner,Hispanic,All
"Spotsylvania County, Virginia",530.0,217.0,29.0,05000US51177,51,177,D,Owner,Hispanic,No cost burden
"Spotsylvania County, Virginia",380.0,174.0,30.0,05000US51177,51,177,D,Owner,Hispanic,Moderate cost burden
"Spotsylvania County, Virginia",365.0,214.0,31.0,05000US51177,51,177,D,Owner,Hispanic,Severe cost burden
"Spotsylvania County, Virginia",0.0,161.0,32.0,05000US51177,51,177,D,Owner,Hispanic,N/A
"Spotsylvania County, Virginia",460.0,198.0,33.0,05000US51177,51,177,S,Owner,Other,All
"Spotsylvania County, Virginia",225.0,146.0,34.0,05000US51177,51,177,D,Owner,Other,No cost burden
"Spotsylvania County, Virginia",65.0,65.0,35.0,05000US51177,51,177,D,Owner,Other,Moderate cost burden
"Spotsylvania County, Virginia",165.0,150.0,36.0,05000US51177,51,177,D,Owner,Other,Severe cost burden
"Spotsylvania County, Virginia",0.0,161.0,37.0,05000US51177,51,177,D,Owner,Other,N/A
"Spotsylvania County, Virginia",7505.0,678.0,38.0,05000US51177,51,177,S,Renter,All,All
"Spotsylvania County, Virginia",5870.0,620.0,39.0,05000US51177,51,177,S,Renter,White,All
"Spotsylvania County, Virginia",2945.0,522.0,40.0,05000US51177,51,177,D,Renter,White,No cost burden
"Spotsylvania County, Virginia",1310.0,375.0,41.0,05000US51177,51,177,D,Renter,White,Moderate cost burden
"Spotsylvania County, Virginia",1185.0,389.0,42.0,05000US51177,51,177,D,Renter,White,Severe cost burden
"Spotsylvania County, Virginia",430.0,178.0,43.0,05000US51177,51,177,D,Renter,White,N/A
"Spotsylvania County, Virginia",1200.0,344.0,44.0,05000US51177,51,177,S,Renter,Black,All
"Spotsylvania County, Virginia",610.0,284.0,45.0,05000US51177,51,177,D,Renter,Black,No cost burden
"Spotsylvania County, Virginia",190.0,172.0,46.0,05000US51177,51,177,D,Renter,Black,Moderate cost burden
"Spotsylvania County, Virginia",355.0,199.0,47.0,05000US51177,51,177,D,Renter,Black,Severe cost burden
"Spotsylvania County, Virginia",45.0,70.0,48.0,05000US51177,51,177,D,Renter,Black,N/A
"Spotsylvania County, Virginia",120.0,120.0,49.0,05000US51177,51,177,S,Renter,Asian,All
"Spotsylvania County, Virginia",120.0,120.0,50.0,05000US51177,51,177,D,Renter,Asian,No cost burden
"Spotsylvania County, Virginia",0.0,161.0,51.0,05000US51177,51,177,D,Renter,Asian,Moderate cost burden
"Spotsylvania County, Virginia",0.0,161.0,52.0,05000US51177,51,177,D,Renter,Asian,Severe cost burden
"Spotsylvania County, Virginia",0.0,161.0,53.0,05000US51177,51,177,D,Renter,Asian,N/A
"Spotsylvania County, Virginia",20.0,37.0,54.0,05000US51177,51,177,S,Renter,American Indian,All
"Spotsylvania County, Virginia",20.0,37.0,55.0,05000US51177,51,177,D,Renter,American Indian,No cost burden
"Spotsylvania County, Virginia",0.0,161.0,56.0,05000US51177,51,177,D,Renter,American Indian,Moderate cost burden
"Spotsylvania County, Virginia",0.0,161.0,57.0,05000US51177,51,177,D,Renter,American Indian,Severe cost burden
"Spotsylvania County, Virginia",0.0,161.0,58.0,05000US51177,51,177,D,Renter,American Indian,N/A
"Spotsylvania County, Virginia",0.0,161.0,59.0,05000US51177,51,177,S,Renter,Pacific Islander,All
"Spotsylvania County, Virginia",0.0,161.0,60.0,05000US51177,51,177,D,Renter,Pacific Islander,No cost burden
"Spotsylvania County, Virginia",0.0,161.0,61.0,05000US51177,51,177,D,Renter,Pacific Islander,Moderate cost burden
"Spotsylvania County, Virginia",0.0,161.0,62.0,05000US51177,51,177,D,Renter,Pacific Islander,Severe cost burden
"Spotsylvania County, Virginia",0.0,161.0,63.0,05000US51177,51,177,D,Renter,Pacific Islander,N/A
"Spotsylvania County, Virginia",230.0,105.0,64.0,05000US51177,51,177,S,Renter,Hispanic,All
"Spotsylvania County, Virginia",230.0,105.0,65.0,05000US51177,51,177,D,Renter,Hispanic,No cost burden
"Spotsylvania County, Virginia",0.0,161.0,66.0,05000US51177,51,177,D,Renter,Hispanic,Moderate cost burden
"Spotsylvania County, Virginia",0.0,161.0,67.0,05000US51177,51,177,D,Renter,Hispanic,Severe cost burden
"Spotsylvania County, Virginia",0.0,161.0,68.0,05000US51177,51,177,D,Renter,Hispanic,N/A
"Spotsylvania County, Virginia",65.0,65.0,69.0,05000US51177,51,177,S,Renter,Other,All
"Spotsylvania County, Virginia",0.0,161.0,70.0,05000US51177,51,177,D,Renter,Other,No cost burden
"Spotsylvania County, Virginia",45.0,52.0,71.0,05000US51177,51,177,D,Renter,Other,Moderate cost burden
"Spotsylvania County, Virginia",20.0,39.0,72.0,05000US51177,51,177,D,Renter,Other,Severe cost burden
"Spotsylvania County, Virginia",0.0,161.0,73.0,05000US51177,51,177,D,Renter,Other,N/A
