name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Race,Cost_Burden
"Roanoke County, Virginia",36830.0,553.0,1.0,05000US51161,51,161,T,All,All,All
"Roanoke County, Virginia",29200.0,731.0,2.0,05000US51161,51,161,S,Owner,All,All
"Roanoke County, Virginia",27680.0,765.0,3.0,05000US51161,51,161,S,Owner,White,All
"Roanoke County, Virginia",22815.0,800.0,4.0,05000US51161,51,161,D,Owner,White,No cost burden
"Roanoke County, Virginia",3120.0,487.0,5.0,05000US51161,51,161,D,Owner,White,Moderate cost burden
"Roanoke County, Virginia",1675.0,390.0,6.0,05000US51161,51,161,D,Owner,White,Severe cost burden
"Roanoke County, Virginia",70.0,66.0,7.0,05000US51161,51,161,D,Owner,White,N/A
"Roanoke County, Virginia",670.0,265.0,8.0,05000US51161,51,161,S,Owner,Black,All
"Roanoke County, Virginia",525.0,238.0,9.0,05000US51161,51,161,D,Owner,Black,No cost burden
"Roanoke County, Virginia",115.0,101.0,10.0,05000US51161,51,161,D,Owner,Black,Moderate cost burden
"Roanoke County, Virginia",30.0,37.0,11.0,05000US51161,51,161,D,Owner,Black,Severe cost burden
"Roanoke County, Virginia",0.0,161.0,12.0,05000US51161,51,161,D,Owner,Black,N/A
"Roanoke County, Virginia",420.0,108.0,13.0,05000US51161,51,161,S,Owner,Asian,All
"Roanoke County, Virginia",340.0,123.0,14.0,05000US51161,51,161,D,Owner,Asian,No cost burden
"Roanoke County, Virginia",65.0,69.0,15.0,05000US51161,51,161,D,Owner,Asian,Moderate cost burden
"Roanoke County, Virginia",15.0,24.0,16.0,05000US51161,51,161,D,Owner,Asian,Severe cost burden
"Roanoke County, Virginia",0.0,161.0,17.0,05000US51161,51,161,D,Owner,Asian,N/A
"Roanoke County, Virginia",95.0,59.0,18.0,05000US51161,51,161,S,Owner,American Indian,All
"Roanoke County, Virginia",95.0,59.0,19.0,05000US51161,51,161,D,Owner,American Indian,No cost burden
"Roanoke County, Virginia",0.0,161.0,20.0,05000US51161,51,161,D,Owner,American Indian,Moderate cost burden
"Roanoke County, Virginia",0.0,161.0,21.0,05000US51161,51,161,D,Owner,American Indian,Severe cost burden
"Roanoke County, Virginia",0.0,161.0,22.0,05000US51161,51,161,D,Owner,American Indian,N/A
"Roanoke County, Virginia",0.0,161.0,23.0,05000US51161,51,161,S,Owner,Pacific Islander,All
"Roanoke County, Virginia",0.0,161.0,24.0,05000US51161,51,161,D,Owner,Pacific Islander,No cost burden
"Roanoke County, Virginia",0.0,161.0,25.0,05000US51161,51,161,D,Owner,Pacific Islander,Moderate cost burden
"Roanoke County, Virginia",0.0,161.0,26.0,05000US51161,51,161,D,Owner,Pacific Islander,Severe cost burden
"Roanoke County, Virginia",0.0,161.0,27.0,05000US51161,51,161,D,Owner,Pacific Islander,N/A
"Roanoke County, Virginia",215.0,100.0,28.0,05000US51161,51,161,S,Owner,Hispanic,All
"Roanoke County, Virginia",175.0,95.0,29.0,05000US51161,51,161,D,Owner,Hispanic,No cost burden
"Roanoke County, Virginia",40.0,50.0,30.0,05000US51161,51,161,D,Owner,Hispanic,Moderate cost burden
"Roanoke County, Virginia",0.0,161.0,31.0,05000US51161,51,161,D,Owner,Hispanic,Severe cost burden
"Roanoke County, Virginia",0.0,161.0,32.0,05000US51161,51,161,D,Owner,Hispanic,N/A
"Roanoke County, Virginia",125.0,101.0,33.0,05000US51161,51,161,S,Owner,Other,All
"Roanoke County, Virginia",110.0,99.0,34.0,05000US51161,51,161,D,Owner,Other,No cost burden
"Roanoke County, Virginia",0.0,161.0,35.0,05000US51161,51,161,D,Owner,Other,Moderate cost burden
"Roanoke County, Virginia",15.0,30.0,36.0,05000US51161,51,161,D,Owner,Other,Severe cost burden
"Roanoke County, Virginia",0.0,161.0,37.0,05000US51161,51,161,D,Owner,Other,N/A
"Roanoke County, Virginia",7630.0,748.0,38.0,05000US51161,51,161,S,Renter,All,All
