name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Substandard_Housing,Affordability,Household_Income,Bedrooms
"Louisa County, Virginia",6885.0,564.0,1.0,05000US51109,51,109,T,All,All,All,All
"Louisa County, Virginia",0.0,161.0,2.0,05000US51109,51,109,S,Substandard,All,All,All
"Louisa County, Virginia",6885.0,564.0,3.0,05000US51109,51,109,S,Standard,All,All,All
"Louisa County, Virginia",570.0,228.0,4.0,05000US51109,51,109,S,Standard,VHUD50,All,All
"Louisa County, Virginia",20.0,38.0,5.0,05000US51109,51,109,S,Standard,VHUD50,30% AMI or less,All
"Louisa County, Virginia",0.0,161.0,6.0,05000US51109,51,109,D,Standard,VHUD50,30% AMI or less,0 or 1
"Louisa County, Virginia",20.0,38.0,7.0,05000US51109,51,109,D,Standard,VHUD50,30% AMI or less,2
"Louisa County, Virginia",0.0,161.0,8.0,05000US51109,51,109,D,Standard,VHUD50,30% AMI or less,3 or more
"Louisa County, Virginia",35.0,46.0,9.0,05000US51109,51,109,S,Standard,VHUD50,30.1-50% AMI,All
"Louisa County, Virginia",0.0,161.0,10.0,05000US51109,51,109,D,Standard,VHUD50,30.1-50% AMI,0 or 1
"Louisa County, Virginia",15.0,36.0,11.0,05000US51109,51,109,D,Standard,VHUD50,30.1-50% AMI,2
"Louisa County, Virginia",20.0,34.0,12.0,05000US51109,51,109,D,Standard,VHUD50,30.1-50% AMI,3 or more
"Louisa County, Virginia",210.0,159.0,13.0,05000US51109,51,109,S,Standard,VHUD50,50.1-80% AMI,All
"Louisa County, Virginia",0.0,161.0,14.0,05000US51109,51,109,D,Standard,VHUD50,50.1-80% AMI,0 or 1
"Louisa County, Virginia",20.0,37.0,15.0,05000US51109,51,109,D,Standard,VHUD50,50.1-80% AMI,2
"Louisa County, Virginia",190.0,155.0,16.0,05000US51109,51,109,D,Standard,VHUD50,50.1-80% AMI,3 or more
"Louisa County, Virginia",30.0,42.0,17.0,05000US51109,51,109,S,Standard,VHUD50,80.1-95% AMI,All
"Louisa County, Virginia",0.0,161.0,18.0,05000US51109,51,109,D,Standard,VHUD50,80.1-95% AMI,0 or 1
"Louisa County, Virginia",0.0,161.0,19.0,05000US51109,51,109,D,Standard,VHUD50,80.1-95% AMI,2
"Louisa County, Virginia",30.0,42.0,20.0,05000US51109,51,109,D,Standard,VHUD50,80.1-95% AMI,3 or more
"Louisa County, Virginia",270.0,179.0,21.0,05000US51109,51,109,S,Standard,VHUD50,95.1% AMI and above,All
"Louisa County, Virginia",0.0,161.0,22.0,05000US51109,51,109,D,Standard,VHUD50,95.1% AMI and above,0 or 1
"Louisa County, Virginia",40.0,59.0,23.0,05000US51109,51,109,D,Standard,VHUD50,95.1% AMI and above,2
"Louisa County, Virginia",235.0,172.0,24.0,05000US51109,51,109,D,Standard,VHUD50,95.1% AMI and above,3 or more
"Louisa County, Virginia",2195.0,495.0,25.0,05000US51109,51,109,S,Standard,VHUD80,All,All
"Louisa County, Virginia",130.0,109.0,26.0,05000US51109,51,109,S,Standard,VHUD80,30% AMI or less,All
"Louisa County, Virginia",0.0,161.0,27.0,05000US51109,51,109,D,Standard,VHUD80,30% AMI or less,0 or 1
"Louisa County, Virginia",20.0,35.0,28.0,05000US51109,51,109,D,Standard,VHUD80,30% AMI or less,2
"Louisa County, Virginia",110.0,106.0,29.0,05000US51109,51,109,D,Standard,VHUD80,30% AMI or less,3 or more
"Louisa County, Virginia",135.0,104.0,30.0,05000US51109,51,109,S,Standard,VHUD80,30.1-50% AMI,All
"Louisa County, Virginia",0.0,161.0,31.0,05000US51109,51,109,D,Standard,VHUD80,30.1-50% AMI,0 or 1
"Louisa County, Virginia",0.0,161.0,32.0,05000US51109,51,109,D,Standard,VHUD80,30.1-50% AMI,2
"Louisa County, Virginia",135.0,104.0,33.0,05000US51109,51,109,D,Standard,VHUD80,30.1-50% AMI,3 or more
"Louisa County, Virginia",635.0,290.0,34.0,05000US51109,51,109,S,Standard,VHUD80,50.1-80% AMI,All
"Louisa County, Virginia",0.0,161.0,35.0,05000US51109,51,109,D,Standard,VHUD80,50.1-80% AMI,0 or 1
"Louisa County, Virginia",120.0,103.0,36.0,05000US51109,51,109,D,Standard,VHUD80,50.1-80% AMI,2
"Louisa County, Virginia",515.0,263.0,37.0,05000US51109,51,109,D,Standard,VHUD80,50.1-80% AMI,3 or more
"Louisa County, Virginia",145.0,124.0,38.0,05000US51109,51,109,S,Standard,VHUD80,80.1-95% AMI,All
"Louisa County, Virginia",0.0,161.0,39.0,05000US51109,51,109,D,Standard,VHUD80,80.1-95% AMI,0 or 1
"Louisa County, Virginia",0.0,161.0,40.0,05000US51109,51,109,D,Standard,VHUD80,80.1-95% AMI,2
"Louisa County, Virginia",145.0,124.0,41.0,05000US51109,51,109,D,Standard,VHUD80,80.1-95% AMI,3 or more
"Louisa County, Virginia",1155.0,376.0,42.0,05000US51109,51,109,S,Standard,VHUD80,95.1% AMI and above,All
"Louisa County, Virginia",0.0,161.0,43.0,05000US51109,51,109,D,Standard,VHUD80,95.1% AMI and above,0 or 1
"Louisa County, Virginia",65.0,58.0,44.0,05000US51109,51,109,D,Standard,VHUD80,95.1% AMI and above,2
