name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Substandard_Housing,Affordability,Household_Income,Bedrooms
"Warren County, Virginia",7410.0,476.0,1.0,05000US51187,51,187,T,All,All,All,All
"Warren County, Virginia",10.0,15.0,2.0,05000US51187,51,187,S,Substandard,All,All,All
"Warren County, Virginia",7400.0,476.0,3.0,05000US51187,51,187,S,Standard,All,All,All
"Warren County, Virginia",450.0,144.0,4.0,05000US51187,51,187,S,Standard,VHUD50,All,All
"Warren County, Virginia",40.0,48.0,5.0,05000US51187,51,187,S,Standard,VHUD50,30% AMI or less,All
"Warren County, Virginia",0.0,161.0,6.0,05000US51187,51,187,D,Standard,VHUD50,30% AMI or less,0 or 1
"Warren County, Virginia",20.0,36.0,7.0,05000US51187,51,187,D,Standard,VHUD50,30% AMI or less,2
"Warren County, Virginia",20.0,35.0,8.0,05000US51187,51,187,D,Standard,VHUD50,30% AMI or less,3 or more
"Warren County, Virginia",55.0,71.0,9.0,05000US51187,51,187,S,Standard,VHUD50,30.1-50% AMI,All
"Warren County, Virginia",0.0,161.0,10.0,05000US51187,51,187,D,Standard,VHUD50,30.1-50% AMI,0 or 1
"Warren County, Virginia",0.0,161.0,11.0,05000US51187,51,187,D,Standard,VHUD50,30.1-50% AMI,2
"Warren County, Virginia",55.0,71.0,12.0,05000US51187,51,187,D,Standard,VHUD50,30.1-50% AMI,3 or more
"Warren County, Virginia",40.0,37.0,13.0,05000US51187,51,187,S,Standard,VHUD50,50.1-80% AMI,All
"Warren County, Virginia",0.0,161.0,14.0,05000US51187,51,187,D,Standard,VHUD50,50.1-80% AMI,0 or 1
"Warren County, Virginia",20.0,32.0,15.0,05000US51187,51,187,D,Standard,VHUD50,50.1-80% AMI,2
"Warren County, Virginia",20.0,29.0,16.0,05000US51187,51,187,D,Standard,VHUD50,50.1-80% AMI,3 or more
"Warren County, Virginia",55.0,56.0,17.0,05000US51187,51,187,S,Standard,VHUD50,80.1-95% AMI,All
"Warren County, Virginia",10.0,20.0,18.0,05000US51187,51,187,D,Standard,VHUD50,80.1-95% AMI,0 or 1
"Warren County, Virginia",15.0,28.0,19.0,05000US51187,51,187,D,Standard,VHUD50,80.1-95% AMI,2
"Warren County, Virginia",30.0,48.0,20.0,05000US51187,51,187,D,Standard,VHUD50,80.1-95% AMI,3 or more
"Warren County, Virginia",255.0,112.0,21.0,05000US51187,51,187,S,Standard,VHUD50,95.1% AMI and above,All
"Warren County, Virginia",0.0,161.0,22.0,05000US51187,51,187,D,Standard,VHUD50,95.1% AMI and above,0 or 1
"Warren County, Virginia",20.0,42.0,23.0,05000US51187,51,187,D,Standard,VHUD50,95.1% AMI and above,2
"Warren County, Virginia",235.0,107.0,24.0,05000US51187,51,187,D,Standard,VHUD50,95.1% AMI and above,3 or more
"Warren County, Virginia",1235.0,293.0,25.0,05000US51187,51,187,S,Standard,VHUD80,All,All
"Warren County, Virginia",25.0,48.0,26.0,05000US51187,51,187,S,Standard,VHUD80,30% AMI or less,All
"Warren County, Virginia",0.0,161.0,27.0,05000US51187,51,187,D,Standard,VHUD80,30% AMI or less,0 or 1
"Warren County, Virginia",0.0,161.0,28.0,05000US51187,51,187,D,Standard,VHUD80,30% AMI or less,2
"Warren County, Virginia",25.0,48.0,29.0,05000US51187,51,187,D,Standard,VHUD80,30% AMI or less,3 or more
"Warren County, Virginia",15.0,29.0,30.0,05000US51187,51,187,S,Standard,VHUD80,30.1-50% AMI,All
"Warren County, Virginia",0.0,161.0,31.0,05000US51187,51,187,D,Standard,VHUD80,30.1-50% AMI,0 or 1
"Warren County, Virginia",15.0,29.0,32.0,05000US51187,51,187,D,Standard,VHUD80,30.1-50% AMI,2
"Warren County, Virginia",0.0,161.0,33.0,05000US51187,51,187,D,Standard,VHUD80,30.1-50% AMI,3 or more
"Warren County, Virginia",505.0,212.0,34.0,05000US51187,51,187,S,Standard,VHUD80,50.1-80% AMI,All
"Warren County, Virginia",0.0,161.0,35.0,05000US51187,51,187,D,Standard,VHUD80,50.1-80% AMI,0 or 1
"Warren County, Virginia",140.0,92.0,36.0,05000US51187,51,187,D,Standard,VHUD80,50.1-80% AMI,2
"Warren County, Virginia",365.0,190.0,37.0,05000US51187,51,187,D,Standard,VHUD80,50.1-80% AMI,3 or more
"Warren County, Virginia",75.0,77.0,38.0,05000US51187,51,187,S,Standard,VHUD80,80.1-95% AMI,All
"Warren County, Virginia",0.0,161.0,39.0,05000US51187,51,187,D,Standard,VHUD80,80.1-95% AMI,0 or 1
"Warren County, Virginia",0.0,161.0,40.0,05000US51187,51,187,D,Standard,VHUD80,80.1-95% AMI,2
"Warren County, Virginia",75.0,77.0,41.0,05000US51187,51,187,D,Standard,VHUD80,80.1-95% AMI,3 or more
"Warren County, Virginia",615.0,216.0,42.0,05000US51187,51,187,S,Standard,VHUD80,95.1% AMI and above,All
"Warren County, Virginia",0.0,161.0,43.0,05000US51187,51,187,D,Standard,VHUD80,95.1% AMI and above,0 or 1
"Warren County, Virginia",175.0,125.0,44.0,05000US51187,51,187,D,Standard,VHUD80,95.1% AMI and above,2
"Warren County, Virginia",440.0,176.0,45.0,05000US51187,51,187,D,Standard,VHUD80,95.1% AMI and above,3 or more
"Warren County, Virginia",1405.0,311.0,46.0,05000US51187,51,187,S,Standard,VHUD100,All,All
"Warren County, Virginia",70.0,97.0,47.0,05000US51187,51,187,S,Standard,VHUD100,30% AMI or less,All
"Warren County, Virginia",0.0,161.0,48.0,05000US51187,51,187,D,Standard,VHUD100,30% AMI or less,0 or 1
"Warren County, Virginia",0.0,161.0,49.0,05000US51187,51,187,D,Standard,VHUD100,30% AMI or less,2
"Warren County, Virginia",70.0,97.0,50.0,05000US51187,51,187,D,Standard,VHUD100,30% AMI or less,3 or more
"Warren County, Virginia",105.0,109.0,51.0,05000US51187,51,187,S,Standard,VHUD100,30.1-50% AMI,All
"Warren County, Virginia",0.0,161.0,52.0,05000US51187,51,187,D,Standard,VHUD100,30.1-50% AMI,0 or 1
"Warren County, Virginia",4.0,14.0,53.0,05000US51187,51,187,D,Standard,VHUD100,30.1-50% AMI,2
"Warren County, Virginia",100.0,109.0,54.0,05000US51187,51,187,D,Standard,VHUD100,30.1-50% AMI,3 or more
"Warren County, Virginia",335.0,173.0,55.0,05000US51187,51,187,S,Standard,VHUD100,50.1-80% AMI,All
"Warren County, Virginia",0.0,161.0,56.0,05000US51187,51,187,D,Standard,VHUD100,50.1-80% AMI,0 or 1
"Warren County, Virginia",50.0,58.0,57.0,05000US51187,51,187,D,Standard,VHUD100,50.1-80% AMI,2
"Warren County, Virginia",285.0,163.0,58.0,05000US51187,51,187,D,Standard,VHUD100,50.1-80% AMI,3 or more
"Warren County, Virginia",80.0,63.0,59.0,05000US51187,51,187,S,Standard,VHUD100,80.1-95% AMI,All
"Warren County, Virginia",0.0,161.0,60.0,05000US51187,51,187,D,Standard,VHUD100,80.1-95% AMI,0 or 1
"Warren County, Virginia",15.0,27.0,61.0,05000US51187,51,187,D,Standard,VHUD100,80.1-95% AMI,2
"Warren County, Virginia",65.0,57.0,62.0,05000US51187,51,187,D,Standard,VHUD100,80.1-95% AMI,3 or more
"Warren County, Virginia",815.0,231.0,63.0,05000US51187,51,187,S,Standard,VHUD100,95.1% AMI and above,All
"Warren County, Virginia",50.0,61.0,64.0,05000US51187,51,187,D,Standard,VHUD100,95.1% AMI and above,0 or 1
"Warren County, Virginia",105.0,95.0,65.0,05000US51187,51,187,D,Standard,VHUD100,95.1% AMI and above,2
"Warren County, Virginia",660.0,192.0,66.0,05000US51187,51,187,D,Standard,VHUD100,95.1% AMI and above,3 or more
"Warren County, Virginia",4310.0,407.0,67.0,05000US51187,51,187,S,Standard,Greater than VHUD100,All,All
"Warren County, Virginia",100.0,83.0,68.0,05000US51187,51,187,S,Standard,Greater than VHUD100,30% AMI or less,All
"Warren County, Virginia",50.0,58.0,69.0,05000US51187,51,187,D,Standard,Greater than VHUD100,30% AMI or less,0 or 1
"Warren County, Virginia",0.0,161.0,70.0,05000US51187,51,187,D,Standard,Greater than VHUD100,30% AMI or less,2
"Warren County, Virginia",50.0,63.0,71.0,05000US51187,51,187,D,Standard,Greater than VHUD100,30% AMI or less,3 or more
"Warren County, Virginia",75.0,83.0,72.0,05000US51187,51,187,S,Standard,Greater than VHUD100,30.1-50% AMI,All
"Warren County, Virginia",0.0,161.0,73.0,05000US51187,51,187,D,Standard,Greater than VHUD100,30.1-50% AMI,0 or 1
"Warren County, Virginia",25.0,43.0,74.0,05000US51187,51,187,D,Standard,Greater than VHUD100,30.1-50% AMI,2
"Warren County, Virginia",55.0,70.0,75.0,05000US51187,51,187,D,Standard,Greater than VHUD100,30.1-50% AMI,3 or more
"Warren County, Virginia",220.0,111.0,76.0,05000US51187,51,187,S,Standard,Greater than VHUD100,50.1-80% AMI,All
"Warren County, Virginia",15.0,25.0,77.0,05000US51187,51,187,D,Standard,Greater than VHUD100,50.1-80% AMI,0 or 1
"Warren County, Virginia",30.0,53.0,78.0,05000US51187,51,187,D,Standard,Greater than VHUD100,50.1-80% AMI,2
"Warren County, Virginia",180.0,98.0,79.0,05000US51187,51,187,D,Standard,Greater than VHUD100,50.1-80% AMI,3 or more
"Warren County, Virginia",345.0,169.0,80.0,05000US51187,51,187,S,Standard,Greater than VHUD100,80.1-95% AMI,All
"Warren County, Virginia",20.0,42.0,81.0,05000US51187,51,187,D,Standard,Greater than VHUD100,80.1-95% AMI,0 or 1
"Warren County, Virginia",65.0,65.0,82.0,05000US51187,51,187,D,Standard,Greater than VHUD100,80.1-95% AMI,2
"Warren County, Virginia",260.0,141.0,83.0,05000US51187,51,187,D,Standard,Greater than VHUD100,80.1-95% AMI,3 or more
"Warren County, Virginia",3565.0,386.0,84.0,05000US51187,51,187,S,Standard,Greater than VHUD100,95.1% AMI and above,All
"Warren County, Virginia",25.0,36.0,85.0,05000US51187,51,187,D,Standard,Greater than VHUD100,95.1% AMI and above,0 or 1
"Warren County, Virginia",460.0,157.0,86.0,05000US51187,51,187,D,Standard,Greater than VHUD100,95.1% AMI and above,2
"Warren County, Virginia",3080.0,381.0,87.0,05000US51187,51,187,D,Standard,Greater than VHUD100,95.1% AMI and above,3 or more
