name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Substandard_Housing,Affordability,Household_Income,Bedrooms
"Henrico County, Virginia",61295.0,1368.0,1.0,05000US51087,51,087,T,All,All,All,All
"Henrico County, Virginia",190.0,110.0,2.0,05000US51087,51,087,S,Substandard,All,All,All
"Henrico County, Virginia",61105.0,1371.0,3.0,05000US51087,51,087,S,Standard,All,All,All
"Henrico County, Virginia",5980.0,617.0,4.0,05000US51087,51,087,S,Standard,VHUD50,All,All
"Henrico County, Virginia",440.0,216.0,5.0,05000US51087,51,087,S,Standard,VHUD50,30% AMI or less,All
"Henrico County, Virginia",0.0,161.0,6.0,05000US51087,51,087,D,Standard,VHUD50,30% AMI or less,0 or 1
"Henrico County, Virginia",240.0,162.0,7.0,05000US51087,51,087,D,Standard,VHUD50,30% AMI or less,2
"Henrico County, Virginia",205.0,137.0,8.0,05000US51087,51,087,D,Standard,VHUD50,30% AMI or less,3 or more
"Henrico County, Virginia",730.0,248.0,9.0,05000US51087,51,087,S,Standard,VHUD50,30.1-50% AMI,All
"Henrico County, Virginia",0.0,161.0,10.0,05000US51087,51,087,D,Standard,VHUD50,30.1-50% AMI,0 or 1
"Henrico County, Virginia",155.0,125.0,11.0,05000US51087,51,087,D,Standard,VHUD50,30.1-50% AMI,2
"Henrico County, Virginia",570.0,211.0,12.0,05000US51087,51,087,D,Standard,VHUD50,30.1-50% AMI,3 or more
"Henrico County, Virginia",1765.0,345.0,13.0,05000US51087,51,087,S,Standard,VHUD50,50.1-80% AMI,All
"Henrico County, Virginia",55.0,57.0,14.0,05000US51087,51,087,D,Standard,VHUD50,50.1-80% AMI,0 or 1
"Henrico County, Virginia",385.0,175.0,15.0,05000US51087,51,087,D,Standard,VHUD50,50.1-80% AMI,2
"Henrico County, Virginia",1325.0,312.0,16.0,05000US51087,51,087,D,Standard,VHUD50,50.1-80% AMI,3 or more
"Henrico County, Virginia",890.0,366.0,17.0,05000US51087,51,087,S,Standard,VHUD50,80.1-95% AMI,All
"Henrico County, Virginia",0.0,161.0,18.0,05000US51087,51,087,D,Standard,VHUD50,80.1-95% AMI,0 or 1
"Henrico County, Virginia",70.0,73.0,19.0,05000US51087,51,087,D,Standard,VHUD50,80.1-95% AMI,2
"Henrico County, Virginia",815.0,344.0,20.0,05000US51087,51,087,D,Standard,VHUD50,80.1-95% AMI,3 or more
"Henrico County, Virginia",2155.0,377.0,21.0,05000US51087,51,087,S,Standard,VHUD50,95.1% AMI and above,All
