name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Year_Structure_Built,Household_Income,Cost_Burden
"Chesapeake city, Virginia",77810.0,623.0,1.0,05000US51550,51,550,T,All,All,All,All
"Chesapeake city, Virginia",58470.0,986.0,2.0,05000US51550,51,550,S,Owner,All,All,All
"Chesapeake city, Virginia",7320.0,590.0,3.0,05000US51550,51,550,S,Owner,2000+,All,All
"Chesapeake city, Virginia",360.0,203.0,4.0,05000US51550,51,550,S,Owner,2000+,<=50% AMI,All
"Chesapeake city, Virginia",15.0,26.0,5.0,05000US51550,51,550,D,Owner,2000+,<=50% AMI,No cost burden
"Chesapeake city, Virginia",45.0,46.0,6.0,05000US51550,51,550,D,Owner,2000+,<=50% AMI,Moderate cost burden
"Chesapeake city, Virginia",295.0,208.0,7.0,05000US51550,51,550,D,Owner,2000+,<=50% AMI,Severe cost burden
"Chesapeake city, Virginia",0.0,161.0,8.0,05000US51550,51,550,D,Owner,2000+,<=50% AMI,N/A
"Chesapeake city, Virginia",765.0,282.0,9.0,05000US51550,51,550,S,Owner,2000+,50.1-80% AMI,All
"Chesapeake city, Virginia",60.0,47.0,10.0,05000US51550,51,550,D,Owner,2000+,50.1-80% AMI,No cost burden
"Chesapeake city, Virginia",360.0,164.0,11.0,05000US51550,51,550,D,Owner,2000+,50.1-80% AMI,Moderate cost burden
"Chesapeake city, Virginia",350.0,197.0,12.0,05000US51550,51,550,D,Owner,2000+,50.1-80% AMI,Severe cost burden
"Chesapeake city, Virginia",0.0,161.0,13.0,05000US51550,51,550,D,Owner,2000+,50.1-80% AMI,N/A
"Chesapeake city, Virginia",845.0,226.0,14.0,05000US51550,51,550,S,Owner,2000+,80.1-120% AMI,All
"Chesapeake city, Virginia",185.0,92.0,15.0,05000US51550,51,550,D,Owner,2000+,80.1-120% AMI,No cost burden
"Chesapeake city, Virginia",515.0,180.0,16.0,05000US51550,51,550,D,Owner,2000+,80.1-120% AMI,Moderate cost burden
"Chesapeake city, Virginia",140.0,115.0,17.0,05000US51550,51,550,D,Owner,2000+,80.1-120% AMI,Severe cost burden
"Chesapeake city, Virginia",0.0,161.0,18.0,05000US51550,51,550,D,Owner,2000+,80.1-120% AMI,N/A
"Chesapeake city, Virginia",5350.0,522.0,19.0,05000US51550,51,550,S,Owner,2000+,>120% AMI,All
"Chesapeake city, Virginia",3795.0,537.0,20.0,05000US51550,51,550,D,Owner,2000+,>120% AMI,No cost burden
"Chesapeake city, Virginia",1260.0,245.0,21.0,05000US51550,51,550,D,Owner,2000+,>120% AMI,Moderate cost burden
"Chesapeake city, Virginia",290.0,150.0,22.0,05000US51550,51,550,D,Owner,2000+,>120% AMI,Severe cost burden
"Chesapeake city, Virginia",0.0,161.0,23.0,05000US51550,51,550,D,Owner,2000+,>120% AMI,N/A
"Chesapeake city, Virginia",27700.0,1105.0,24.0,05000US51550,51,550,S,Owner,1980 to 1999,All,All
"Chesapeake city, Virginia",1870.0,351.0,25.0,05000US51550,51,550,S,Owner,1980 to 1999,<=50% AMI,All
"Chesapeake city, Virginia",300.0,138.0,26.0,05000US51550,51,550,D,Owner,1980 to 1999,<=50% AMI,No cost burden
"Chesapeake city, Virginia",315.0,131.0,27.0,05000US51550,51,550,D,Owner,1980 to 1999,<=50% AMI,Moderate cost burden
"Chesapeake city, Virginia",1135.0,298.0,28.0,05000US51550,51,550,D,Owner,1980 to 1999,<=50% AMI,Severe cost burden
"Chesapeake city, Virginia",115.0,85.0,29.0,05000US51550,51,550,D,Owner,1980 to 1999,<=50% AMI,N/A
"Chesapeake city, Virginia",2380.0,412.0,30.0,05000US51550,51,550,S,Owner,1980 to 1999,50.1-80% AMI,All
"Chesapeake city, Virginia",760.0,218.0,31.0,05000US51550,51,550,D,Owner,1980 to 1999,50.1-80% AMI,No cost burden
"Chesapeake city, Virginia",835.0,245.0,32.0,05000US51550,51,550,D,Owner,1980 to 1999,50.1-80% AMI,Moderate cost burden
"Chesapeake city, Virginia",785.0,275.0,33.0,05000US51550,51,550,D,Owner,1980 to 1999,50.1-80% AMI,Severe cost burden
"Chesapeake city, Virginia",0.0,161.0,34.0,05000US51550,51,550,D,Owner,1980 to 1999,50.1-80% AMI,N/A
"Chesapeake city, Virginia",5150.0,663.0,35.0,05000US51550,51,550,S,Owner,1980 to 1999,80.1-120% AMI,All
"Chesapeake city, Virginia",2975.0,472.0,36.0,05000US51550,51,550,D,Owner,1980 to 1999,80.1-120% AMI,No cost burden
