name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Year_Structure_Built,Household_Income,Cost_Burden
"Smyth County, Virginia",13355.0,418.0,1.0,05000US51173,51,173,T,All,All,All,All
"Smyth County, Virginia",9870.0,489.0,2.0,05000US51173,51,173,S,Owner,All,All,All
"Smyth County, Virginia",740.0,249.0,3.0,05000US51173,51,173,S,Owner,2000+,All,All
"Smyth County, Virginia",65.0,63.0,4.0,05000US51173,51,173,S,Owner,2000+,<=50% AMI,All
"Smyth County, Virginia",20.0,35.0,5.0,05000US51173,51,173,D,Owner,2000+,<=50% AMI,No cost burden
"Smyth County, Virginia",20.0,35.0,6.0,05000US51173,51,173,D,Owner,2000+,<=50% AMI,Moderate cost burden
"Smyth County, Virginia",25.0,44.0,7.0,05000US51173,51,173,D,Owner,2000+,<=50% AMI,Severe cost burden
"Smyth County, Virginia",0.0,161.0,8.0,05000US51173,51,173,D,Owner,2000+,<=50% AMI,N/A
"Smyth County, Virginia",120.0,106.0,9.0,05000US51173,51,173,S,Owner,2000+,50.1-80% AMI,All
"Smyth County, Virginia",70.0,85.0,10.0,05000US51173,51,173,D,Owner,2000+,50.1-80% AMI,No cost burden
"Smyth County, Virginia",50.0,64.0,11.0,05000US51173,51,173,D,Owner,2000+,50.1-80% AMI,Moderate cost burden
"Smyth County, Virginia",0.0,161.0,12.0,05000US51173,51,173,D,Owner,2000+,50.1-80% AMI,Severe cost burden
"Smyth County, Virginia",0.0,161.0,13.0,05000US51173,51,173,D,Owner,2000+,50.1-80% AMI,N/A
"Smyth County, Virginia",220.0,131.0,14.0,05000US51173,51,173,S,Owner,2000+,80.1-120% AMI,All
"Smyth County, Virginia",175.0,123.0,15.0,05000US51173,51,173,D,Owner,2000+,80.1-120% AMI,No cost burden
"Smyth County, Virginia",50.0,57.0,16.0,05000US51173,51,173,D,Owner,2000+,80.1-120% AMI,Moderate cost burden
"Smyth County, Virginia",0.0,161.0,17.0,05000US51173,51,173,D,Owner,2000+,80.1-120% AMI,Severe cost burden
"Smyth County, Virginia",0.0,161.0,18.0,05000US51173,51,173,D,Owner,2000+,80.1-120% AMI,N/A
"Smyth County, Virginia",335.0,157.0,19.0,05000US51173,51,173,S,Owner,2000+,>120% AMI,All
"Smyth County, Virginia",320.0,155.0,20.0,05000US51173,51,173,D,Owner,2000+,>120% AMI,No cost burden
"Smyth County, Virginia",0.0,161.0,21.0,05000US51173,51,173,D,Owner,2000+,>120% AMI,Moderate cost burden
"Smyth County, Virginia",15.0,26.0,22.0,05000US51173,51,173,D,Owner,2000+,>120% AMI,Severe cost burden
"Smyth County, Virginia",0.0,161.0,23.0,05000US51173,51,173,D,Owner,2000+,>120% AMI,N/A
"Smyth County, Virginia",2670.0,422.0,24.0,05000US51173,51,173,S,Owner,1980 to 1999,All,All
"Smyth County, Virginia",310.0,141.0,25.0,05000US51173,51,173,S,Owner,1980 to 1999,<=50% AMI,All
"Smyth County, Virginia",200.0,111.0,26.0,05000US51173,51,173,D,Owner,1980 to 1999,<=50% AMI,No cost burden
"Smyth County, Virginia",20.0,29.0,27.0,05000US51173,51,173,D,Owner,1980 to 1999,<=50% AMI,Moderate cost burden
"Smyth County, Virginia",90.0,72.0,28.0,05000US51173,51,173,D,Owner,1980 to 1999,<=50% AMI,Severe cost burden
"Smyth County, Virginia",0.0,161.0,29.0,05000US51173,51,173,D,Owner,1980 to 1999,<=50% AMI,N/A
"Smyth County, Virginia",430.0,190.0,30.0,05000US51173,51,173,S,Owner,1980 to 1999,50.1-80% AMI,All
"Smyth County, Virginia",290.0,167.0,31.0,05000US51173,51,173,D,Owner,1980 to 1999,50.1-80% AMI,No cost burden
"Smyth County, Virginia",70.0,62.0,32.0,05000US51173,51,173,D,Owner,1980 to 1999,50.1-80% AMI,Moderate cost burden
"Smyth County, Virginia",70.0,84.0,33.0,05000US51173,51,173,D,Owner,1980 to 1999,50.1-80% AMI,Severe cost burden
"Smyth County, Virginia",0.0,161.0,34.0,05000US51173,51,173,D,Owner,1980 to 1999,50.1-80% AMI,N/A
"Smyth County, Virginia",745.0,227.0,35.0,05000US51173,51,173,S,Owner,1980 to 1999,80.1-120% AMI,All
"Smyth County, Virginia",715.0,224.0,36.0,05000US51173,51,173,D,Owner,1980 to 1999,80.1-120% AMI,No cost burden
"Smyth County, Virginia",25.0,48.0,37.0,05000US51173,51,173,D,Owner,1980 to 1999,80.1-120% AMI,Moderate cost burden
"Smyth County, Virginia",0.0,161.0,38.0,05000US51173,51,173,D,Owner,1980 to 1999,80.1-120% AMI,Severe cost burden
"Smyth County, Virginia",0.0,161.0,39.0,05000US51173,51,173,D,Owner,1980 to 1999,80.1-120% AMI,N/A
"Smyth County, Virginia",1185.0,321.0,40.0,05000US51173,51,173,S,Owner,1980 to 1999,>120% AMI,All
"Smyth County, Virginia",1170.0,318.0,41.0,05000US51173,51,173,D,Owner,1980 to 1999,>120% AMI,No cost burden
"Smyth County, Virginia",0.0,161.0,42.0,05000US51173,51,173,D,Owner,1980 to 1999,>120% AMI,Moderate cost burden
"Smyth County, Virginia",10.0,23.0,43.0,05000US51173,51,173,D,Owner,1980 to 1999,>120% AMI,Severe cost burden
"Smyth County, Virginia",0.0,161.0,44.0,05000US51173,51,173,D,Owner,1980 to 1999,>120% AMI,N/A
"Smyth County, Virginia",3370.0,356.0,45.0,05000US51173,51,173,S,Owner,1960 to 1979,All,All
"Smyth County, Virginia",770.0,207.0,46.0,05000US51173,51,173,S,Owner,1960 to 1979,<=50% AMI,All
"Smyth County, Virginia",415.0,149.0,47.0,05000US51173,51,173,D,Owner,1960 to 1979,<=50% AMI,No cost burden
"Smyth County, Virginia",240.0,139.0,48.0,05000US51173,51,173,D,Owner,1960 to 1979,<=50% AMI,Moderate cost burden
"Smyth County, Virginia",115.0,76.0,49.0,05000US51173,51,173,D,Owner,1960 to 1979,<=50% AMI,Severe cost burden
"Smyth County, Virginia",0.0,161.0,50.0,05000US51173,51,173,D,Owner,1960 to 1979,<=50% AMI,N/A
"Smyth County, Virginia",550.0,183.0,51.0,05000US51173,51,173,S,Owner,1960 to 1979,50.1-80% AMI,All
"Smyth County, Virginia",485.0,182.0,52.0,05000US51173,51,173,D,Owner,1960 to 1979,50.1-80% AMI,No cost burden
"Smyth County, Virginia",65.0,65.0,53.0,05000US51173,51,173,D,Owner,1960 to 1979,50.1-80% AMI,Moderate cost burden
"Smyth County, Virginia",0.0,161.0,54.0,05000US51173,51,173,D,Owner,1960 to 1979,50.1-80% AMI,Severe cost burden
"Smyth County, Virginia",0.0,161.0,55.0,05000US51173,51,173,D,Owner,1960 to 1979,50.1-80% AMI,N/A
