name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Year_Structure_Built,Household_Income,Cost_Burden
"Augusta County, Virginia",27370.0,424.0,1.0,05000US51015,51,015,T,All,All,All,All
"Augusta County, Virginia",21725.0,665.0,2.0,05000US51015,51,015,S,Owner,All,All,All
"Augusta County, Virginia",1125.0,267.0,3.0,05000US51015,51,015,S,Owner,2000+,All,All
"Augusta County, Virginia",100.0,80.0,4.0,05000US51015,51,015,S,Owner,2000+,<=50% AMI,All
"Augusta County, Virginia",40.0,45.0,5.0,05000US51015,51,015,D,Owner,2000+,<=50% AMI,No cost burden
"Augusta County, Virginia",20.0,39.0,6.0,05000US51015,51,015,D,Owner,2000+,<=50% AMI,Moderate cost burden
"Augusta County, Virginia",40.0,51.0,7.0,05000US51015,51,015,D,Owner,2000+,<=50% AMI,Severe cost burden
"Augusta County, Virginia",0.0,161.0,8.0,05000US51015,51,015,D,Owner,2000+,<=50% AMI,N/A
"Augusta County, Virginia",110.0,69.0,9.0,05000US51015,51,015,S,Owner,2000+,50.1-80% AMI,All
"Augusta County, Virginia",30.0,40.0,10.0,05000US51015,51,015,D,Owner,2000+,50.1-80% AMI,No cost burden
"Augusta County, Virginia",60.0,58.0,11.0,05000US51015,51,015,D,Owner,2000+,50.1-80% AMI,Moderate cost burden
"Augusta County, Virginia",20.0,41.0,12.0,05000US51015,51,015,D,Owner,2000+,50.1-80% AMI,Severe cost burden
"Augusta County, Virginia",0.0,161.0,13.0,05000US51015,51,015,D,Owner,2000+,50.1-80% AMI,N/A
"Augusta County, Virginia",210.0,126.0,14.0,05000US51015,51,015,S,Owner,2000+,80.1-120% AMI,All
"Augusta County, Virginia",115.0,80.0,15.0,05000US51015,51,015,D,Owner,2000+,80.1-120% AMI,No cost burden
"Augusta County, Virginia",95.0,81.0,16.0,05000US51015,51,015,D,Owner,2000+,80.1-120% AMI,Moderate cost burden
"Augusta County, Virginia",0.0,161.0,17.0,05000US51015,51,015,D,Owner,2000+,80.1-120% AMI,Severe cost burden
"Augusta County, Virginia",0.0,161.0,18.0,05000US51015,51,015,D,Owner,2000+,80.1-120% AMI,N/A
