name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Year_Structure_Built,Household_Income,Cost_Burden
"Roanoke County, Virginia",36830.0,553.0,1.0,05000US51161,51,161,T,All,All,All,All
"Roanoke County, Virginia",29200.0,731.0,2.0,05000US51161,51,161,S,Owner,All,All,All
"Roanoke County, Virginia",2505.0,308.0,3.0,05000US51161,51,161,S,Owner,2000+,All,All
"Roanoke County, Virginia",90.0,77.0,4.0,05000US51161,51,161,S,Owner,2000+,<=50% AMI,All
"Roanoke County, Virginia",25.0,30.0,5.0,05000US51161,51,161,D,Owner,2000+,<=50% AMI,No cost burden
"Roanoke County, Virginia",55.0,72.0,6.0,05000US51161,51,161,D,Owner,2000+,<=50% AMI,Moderate cost burden
"Roanoke County, Virginia",10.0,19.0,7.0,05000US51161,51,161,D,Owner,2000+,<=50% AMI,Severe cost burden
"Roanoke County, Virginia",0.0,161.0,8.0,05000US51161,51,161,D,Owner,2000+,<=50% AMI,N/A
"Roanoke County, Virginia",260.0,200.0,9.0,05000US51161,51,161,S,Owner,2000+,50.1-80% AMI,All
"Roanoke County, Virginia",90.0,56.0,10.0,05000US51161,51,161,D,Owner,2000+,50.1-80% AMI,No cost burden
"Roanoke County, Virginia",10.0,18.0,11.0,05000US51161,51,161,D,Owner,2000+,50.1-80% AMI,Moderate cost burden
"Roanoke County, Virginia",160.0,181.0,12.0,05000US51161,51,161,D,Owner,2000+,50.1-80% AMI,Severe cost burden
"Roanoke County, Virginia",0.0,161.0,13.0,05000US51161,51,161,D,Owner,2000+,50.1-80% AMI,N/A
"Roanoke County, Virginia",470.0,210.0,14.0,05000US51161,51,161,S,Owner,2000+,80.1-120% AMI,All
"Roanoke County, Virginia",380.0,200.0,15.0,05000US51161,51,161,D,Owner,2000+,80.1-120% AMI,No cost burden
"Roanoke County, Virginia",95.0,126.0,16.0,05000US51161,51,161,D,Owner,2000+,80.1-120% AMI,Moderate cost burden
"Roanoke County, Virginia",0.0,161.0,17.0,05000US51161,51,161,D,Owner,2000+,80.1-120% AMI,Severe cost burden
"Roanoke County, Virginia",0.0,161.0,18.0,05000US51161,51,161,D,Owner,2000+,80.1-120% AMI,N/A
"Roanoke County, Virginia",1685.0,234.0,19.0,05000US51161,51,161,S,Owner,2000+,>120% AMI,All
"Roanoke County, Virginia",1540.0,220.0,20.0,05000US51161,51,161,D,Owner,2000+,>120% AMI,No cost burden
"Roanoke County, Virginia",130.0,77.0,21.0,05000US51161,51,161,D,Owner,2000+,>120% AMI,Moderate cost burden
"Roanoke County, Virginia",15.0,26.0,22.0,05000US51161,51,161,D,Owner,2000+,>120% AMI,Severe cost burden
"Roanoke County, Virginia",0.0,161.0,23.0,05000US51161,51,161,D,Owner,2000+,>120% AMI,N/A
"Roanoke County, Virginia",9335.0,630.0,24.0,05000US51161,51,161,S,Owner,1980 to 1999,All,All
"Roanoke County, Virginia",655.0,219.0,25.0,05000US51161,51,161,S,Owner,1980 to 1999,<=50% AMI,All
"Roanoke County, Virginia",75.0,64.0,26.0,05000US51161,51,161,D,Owner,1980 to 1999,<=50% AMI,No cost burden
"Roanoke County, Virginia",270.0,157.0,27.0,05000US51161,51,161,D,Owner,1980 to 1999,<=50% AMI,Moderate cost burden
"Roanoke County, Virginia",250.0,117.0,28.0,05000US51161,51,161,D,Owner,1980 to 1999,<=50% AMI,Severe cost burden
"Roanoke County, Virginia",55.0,55.0,29.0,05000US51161,51,161,D,Owner,1980 to 1999,<=50% AMI,N/A
"Roanoke County, Virginia",1020.0,338.0,30.0,05000US51161,51,161,S,Owner,1980 to 1999,50.1-80% AMI,All
"Roanoke County, Virginia",545.0,230.0,31.0,05000US51161,51,161,D,Owner,1980 to 1999,50.1-80% AMI,No cost burden
"Roanoke County, Virginia",270.0,182.0,32.0,05000US51161,51,161,D,Owner,1980 to 1999,50.1-80% AMI,Moderate cost burden
"Roanoke County, Virginia",210.0,113.0,33.0,05000US51161,51,161,D,Owner,1980 to 1999,50.1-80% AMI,Severe cost burden
"Roanoke County, Virginia",0.0,161.0,34.0,05000US51161,51,161,D,Owner,1980 to 1999,50.1-80% AMI,N/A
"Roanoke County, Virginia",1490.0,264.0,35.0,05000US51161,51,161,S,Owner,1980 to 1999,80.1-120% AMI,All
"Roanoke County, Virginia",1055.0,246.0,36.0,05000US51161,51,161,D,Owner,1980 to 1999,80.1-120% AMI,No cost burden
"Roanoke County, Virginia",360.0,161.0,37.0,05000US51161,51,161,D,Owner,1980 to 1999,80.1-120% AMI,Moderate cost burden
"Roanoke County, Virginia",75.0,70.0,38.0,05000US51161,51,161,D,Owner,1980 to 1999,80.1-120% AMI,Severe cost burden
"Roanoke County, Virginia",0.0,161.0,39.0,05000US51161,51,161,D,Owner,1980 to 1999,80.1-120% AMI,N/A
"Roanoke County, Virginia",6170.0,608.0,40.0,05000US51161,51,161,S,Owner,1980 to 1999,>120% AMI,All
"Roanoke County, Virginia",5840.0,573.0,41.0,05000US51161,51,161,D,Owner,1980 to 1999,>120% AMI,No cost burden
"Roanoke County, Virginia",285.0,142.0,42.0,05000US51161,51,161,D,Owner,1980 to 1999,>120% AMI,Moderate cost burden
"Roanoke County, Virginia",45.0,52.0,43.0,05000US51161,51,161,D,Owner,1980 to 1999,>120% AMI,Severe cost burden
"Roanoke County, Virginia",0.0,161.0,44.0,05000US51161,51,161,D,Owner,1980 to 1999,>120% AMI,N/A
"Roanoke County, Virginia",11595.0,650.0,45.0,05000US51161,51,161,S,Owner,1960 to 1979,All,All
"Roanoke County, Virginia",1270.0,293.0,46.0,05000US51161,51,161,S,Owner,1960 to 1979,<=50% AMI,All
"Roanoke County, Virginia",755.0,239.0,47.0,05000US51161,51,161,D,Owner,1960 to 1979,<=50% AMI,No cost burden
"Roanoke County, Virginia",190.0,96.0,48.0,05000US51161,51,161,D,Owner,1960 to 1979,<=50% AMI,Moderate cost burden
"Roanoke County, Virginia",325.0,137.0,49.0,05000US51161,51,161,D,Owner,1960 to 1979,<=50% AMI,Severe cost burden
"Roanoke County, Virginia",0.0,161.0,50.0,05000US51161,51,161,D,Owner,1960 to 1979,<=50% AMI,N/A
"Roanoke County, Virginia",1680.0,346.0,51.0,05000US51161,51,161,S,Owner,1960 to 1979,50.1-80% AMI,All
"Roanoke County, Virginia",1200.0,290.0,52.0,05000US51161,51,161,D,Owner,1960 to 1979,50.1-80% AMI,No cost burden
"Roanoke County, Virginia",320.0,142.0,53.0,05000US51161,51,161,D,Owner,1960 to 1979,50.1-80% AMI,Moderate cost burden
"Roanoke County, Virginia",160.0,136.0,54.0,05000US51161,51,161,D,Owner,1960 to 1979,50.1-80% AMI,Severe cost burden
"Roanoke County, Virginia",0.0,161.0,55.0,05000US51161,51,161,D,Owner,1960 to 1979,50.1-80% AMI,N/A
"Roanoke County, Virginia",2550.0,442.0,56.0,05000US51161,51,161,S,Owner,1960 to 1979,80.1-120% AMI,All
"Roanoke County, Virginia",2185.0,411.0,57.0,05000US51161,51,161,D,Owner,1960 to 1979,80.1-120% AMI,No cost burden
"Roanoke County, Virginia",350.0,159.0,58.0,05000US51161,51,161,D,Owner,1960 to 1979,80.1-120% AMI,Moderate cost burden
"Roanoke County, Virginia",15.0,23.0,59.0,05000US51161,51,161,D,Owner,1960 to 1979,80.1-120% AMI,Severe cost burden
"Roanoke County, Virginia",0.0,161.0,60.0,05000US51161,51,161,D,Owner,1960 to 1979,80.1-120% AMI,N/A
"Roanoke County, Virginia",6095.0,536.0,61.0,05000US51161,51,161,S,Owner,1960 to 1979,>120% AMI,All
"Roanoke County, Virginia",5975.0,540.0,62.0,05000US51161,51,161,D,Owner,1960 to 1979,>120% AMI,No cost burden
"Roanoke County, Virginia",120.0,74.0,63.0,05000US51161,51,161,D,Owner,1960 to 1979,>120% AMI,Moderate cost burden
"Roanoke County, Virginia",0.0,161.0,64.0,05000US51161,51,161,D,Owner,1960 to 1979,>120% AMI,Severe cost burden
"Roanoke County, Virginia",0.0,161.0,65.0,05000US51161,51,161,D,Owner,1960 to 1979,>120% AMI,N/A
"Roanoke County, Virginia",4280.0,424.0,66.0,05000US51161,51,161,S,Owner,1940 to 1959,All,All
"Roanoke County, Virginia",920.0,256.0,67.0,05000US51161,51,161,S,Owner,1940 to 1959,<=50% AMI,All
"Roanoke County, Virginia",410.0,176.0,68.0,05000US51161,51,161,D,Owner,1940 to 1959,<=50% AMI,No cost burden
"Roanoke County, Virginia",185.0,101.0,69.0,05000US51161,51,161,D,Owner,1940 to 1959,<=50% AMI,Moderate cost burden
"Roanoke County, Virginia",305.0,145.0,70.0,05000US51161,51,161,D,Owner,1940 to 1959,<=50% AMI,Severe cost burden
"Roanoke County, Virginia",15.0,26.0,71.0,05000US51161,51,161,D,Owner,1940 to 1959,<=50% AMI,N/A
"Roanoke County, Virginia",670.0,183.0,72.0,05000US51161,51,161,S,Owner,1940 to 1959,50.1-80% AMI,All
"Roanoke County, Virginia",505.0,162.0,73.0,05000US51161,51,161,D,Owner,1940 to 1959,50.1-80% AMI,No cost burden
