name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Year_Structure_Built,Household_Income,Cost_Burden
"Scott County, Virginia",10055.0,307.0,1.0,05000US51169,51,169,T,All,All,All,All
"Scott County, Virginia",7620.0,353.0,2.0,05000US51169,51,169,S,Owner,All,All,All
"Scott County, Virginia",350.0,172.0,3.0,05000US51169,51,169,S,Owner,2000+,All,All
"Scott County, Virginia",115.0,70.0,4.0,05000US51169,51,169,S,Owner,2000+,<=50% AMI,All
"Scott County, Virginia",75.0,56.0,5.0,05000US51169,51,169,D,Owner,2000+,<=50% AMI,No cost burden
"Scott County, Virginia",25.0,29.0,6.0,05000US51169,51,169,D,Owner,2000+,<=50% AMI,Moderate cost burden
"Scott County, Virginia",15.0,28.0,7.0,05000US51169,51,169,D,Owner,2000+,<=50% AMI,Severe cost burden
"Scott County, Virginia",0.0,161.0,8.0,05000US51169,51,169,D,Owner,2000+,<=50% AMI,N/A
"Scott County, Virginia",20.0,35.0,9.0,05000US51169,51,169,S,Owner,2000+,50.1-80% AMI,All
"Scott County, Virginia",20.0,35.0,10.0,05000US51169,51,169,D,Owner,2000+,50.1-80% AMI,No cost burden
"Scott County, Virginia",0.0,161.0,11.0,05000US51169,51,169,D,Owner,2000+,50.1-80% AMI,Moderate cost burden
"Scott County, Virginia",0.0,161.0,12.0,05000US51169,51,169,D,Owner,2000+,50.1-80% AMI,Severe cost burden
"Scott County, Virginia",0.0,161.0,13.0,05000US51169,51,169,D,Owner,2000+,50.1-80% AMI,N/A
"Scott County, Virginia",25.0,38.0,14.0,05000US51169,51,169,S,Owner,2000+,80.1-120% AMI,All
"Scott County, Virginia",20.0,39.0,15.0,05000US51169,51,169,D,Owner,2000+,80.1-120% AMI,No cost burden
"Scott County, Virginia",0.0,161.0,16.0,05000US51169,51,169,D,Owner,2000+,80.1-120% AMI,Moderate cost burden
"Scott County, Virginia",4.0,2.0,17.0,05000US51169,51,169,D,Owner,2000+,80.1-120% AMI,Severe cost burden
"Scott County, Virginia",0.0,161.0,18.0,05000US51169,51,169,D,Owner,2000+,80.1-120% AMI,N/A
"Scott County, Virginia",195.0,154.0,19.0,05000US51169,51,169,S,Owner,2000+,>120% AMI,All
"Scott County, Virginia",195.0,154.0,20.0,05000US51169,51,169,D,Owner,2000+,>120% AMI,No cost burden
"Scott County, Virginia",0.0,161.0,21.0,05000US51169,51,169,D,Owner,2000+,>120% AMI,Moderate cost burden
"Scott County, Virginia",0.0,161.0,22.0,05000US51169,51,169,D,Owner,2000+,>120% AMI,Severe cost burden
"Scott County, Virginia",0.0,161.0,23.0,05000US51169,51,169,D,Owner,2000+,>120% AMI,N/A
"Scott County, Virginia",2250.0,359.0,24.0,05000US51169,51,169,S,Owner,1980 to 1999,All,All
"Scott County, Virginia",380.0,158.0,25.0,05000US51169,51,169,S,Owner,1980 to 1999,<=50% AMI,All
"Scott County, Virginia",225.0,116.0,26.0,05000US51169,51,169,D,Owner,1980 to 1999,<=50% AMI,No cost burden
"Scott County, Virginia",135.0,101.0,27.0,05000US51169,51,169,D,Owner,1980 to 1999,<=50% AMI,Moderate cost burden
"Scott County, Virginia",15.0,28.0,28.0,05000US51169,51,169,D,Owner,1980 to 1999,<=50% AMI,Severe cost burden
"Scott County, Virginia",4.0,11.0,29.0,05000US51169,51,169,D,Owner,1980 to 1999,<=50% AMI,N/A
"Scott County, Virginia",470.0,208.0,30.0,05000US51169,51,169,S,Owner,1980 to 1999,50.1-80% AMI,All
"Scott County, Virginia",375.0,207.0,31.0,05000US51169,51,169,D,Owner,1980 to 1999,50.1-80% AMI,No cost burden
"Scott County, Virginia",95.0,84.0,32.0,05000US51169,51,169,D,Owner,1980 to 1999,50.1-80% AMI,Moderate cost burden
"Scott County, Virginia",0.0,161.0,33.0,05000US51169,51,169,D,Owner,1980 to 1999,50.1-80% AMI,Severe cost burden
"Scott County, Virginia",0.0,161.0,34.0,05000US51169,51,169,D,Owner,1980 to 1999,50.1-80% AMI,N/A
"Scott County, Virginia",295.0,154.0,35.0,05000US51169,51,169,S,Owner,1980 to 1999,80.1-120% AMI,All
"Scott County, Virginia",230.0,131.0,36.0,05000US51169,51,169,D,Owner,1980 to 1999,80.1-120% AMI,No cost burden
"Scott County, Virginia",65.0,81.0,37.0,05000US51169,51,169,D,Owner,1980 to 1999,80.1-120% AMI,Moderate cost burden
"Scott County, Virginia",0.0,161.0,38.0,05000US51169,51,169,D,Owner,1980 to 1999,80.1-120% AMI,Severe cost burden
"Scott County, Virginia",0.0,161.0,39.0,05000US51169,51,169,D,Owner,1980 to 1999,80.1-120% AMI,N/A
"Scott County, Virginia",1105.0,288.0,40.0,05000US51169,51,169,S,Owner,1980 to 1999,>120% AMI,All
"Scott County, Virginia",1025.0,277.0,41.0,05000US51169,51,169,D,Owner,1980 to 1999,>120% AMI,No cost burden
"Scott County, Virginia",80.0,105.0,42.0,05000US51169,51,169,D,Owner,1980 to 1999,>120% AMI,Moderate cost burden
"Scott County, Virginia",0.0,161.0,43.0,05000US51169,51,169,D,Owner,1980 to 1999,>120% AMI,Severe cost burden
"Scott County, Virginia",0.0,161.0,44.0,05000US51169,51,169,D,Owner,1980 to 1999,>120% AMI,N/A
"Scott County, Virginia",2350.0,294.0,45.0,05000US51169,51,169,S,Owner,1960 to 1979,All,All
"Scott County, Virginia",730.0,223.0,46.0,05000US51169,51,169,S,Owner,1960 to 1979,<=50% AMI,All
"Scott County, Virginia",435.0,165.0,47.0,05000US51169,51,169,D,Owner,1960 to 1979,<=50% AMI,No cost burden
"Scott County, Virginia",225.0,119.0,48.0,05000US51169,51,169,D,Owner,1960 to 1979,<=50% AMI,Moderate cost burden
"Scott County, Virginia",70.0,47.0,49.0,05000US51169,51,169,D,Owner,1960 to 1979,<=50% AMI,Severe cost burden
"Scott County, Virginia",0.0,161.0,50.0,05000US51169,51,169,D,Owner,1960 to 1979,<=50% AMI,N/A
