name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Year_Structure_Built,Household_Income,Cost_Burden
"Tazewell County, Virginia",17755.0,507.0,1.0,05000US51185,51,185,T,All,All,All,All
"Tazewell County, Virginia",13110.0,549.0,2.0,05000US51185,51,185,S,Owner,All,All,All
"Tazewell County, Virginia",635.0,214.0,3.0,05000US51185,51,185,S,Owner,2000+,All,All
"Tazewell County, Virginia",35.0,42.0,4.0,05000US51185,51,185,S,Owner,2000+,<=50% AMI,All
"Tazewell County, Virginia",15.0,26.0,5.0,05000US51185,51,185,D,Owner,2000+,<=50% AMI,No cost burden
"Tazewell County, Virginia",0.0,161.0,6.0,05000US51185,51,185,D,Owner,2000+,<=50% AMI,Moderate cost burden
"Tazewell County, Virginia",20.0,36.0,7.0,05000US51185,51,185,D,Owner,2000+,<=50% AMI,Severe cost burden
"Tazewell County, Virginia",0.0,161.0,8.0,05000US51185,51,185,D,Owner,2000+,<=50% AMI,N/A
"Tazewell County, Virginia",180.0,139.0,9.0,05000US51185,51,185,S,Owner,2000+,50.1-80% AMI,All
"Tazewell County, Virginia",125.0,115.0,10.0,05000US51185,51,185,D,Owner,2000+,50.1-80% AMI,No cost burden
"Tazewell County, Virginia",55.0,84.0,11.0,05000US51185,51,185,D,Owner,2000+,50.1-80% AMI,Moderate cost burden
"Tazewell County, Virginia",0.0,161.0,12.0,05000US51185,51,185,D,Owner,2000+,50.1-80% AMI,Severe cost burden
"Tazewell County, Virginia",0.0,161.0,13.0,05000US51185,51,185,D,Owner,2000+,50.1-80% AMI,N/A
"Tazewell County, Virginia",165.0,99.0,14.0,05000US51185,51,185,S,Owner,2000+,80.1-120% AMI,All
"Tazewell County, Virginia",165.0,99.0,15.0,05000US51185,51,185,D,Owner,2000+,80.1-120% AMI,No cost burden
"Tazewell County, Virginia",0.0,161.0,16.0,05000US51185,51,185,D,Owner,2000+,80.1-120% AMI,Moderate cost burden
"Tazewell County, Virginia",0.0,161.0,17.0,05000US51185,51,185,D,Owner,2000+,80.1-120% AMI,Severe cost burden
"Tazewell County, Virginia",0.0,161.0,18.0,05000US51185,51,185,D,Owner,2000+,80.1-120% AMI,N/A
"Tazewell County, Virginia",255.0,156.0,19.0,05000US51185,51,185,S,Owner,2000+,>120% AMI,All
"Tazewell County, Virginia",225.0,143.0,20.0,05000US51185,51,185,D,Owner,2000+,>120% AMI,No cost burden
"Tazewell County, Virginia",30.0,48.0,21.0,05000US51185,51,185,D,Owner,2000+,>120% AMI,Moderate cost burden
"Tazewell County, Virginia",0.0,161.0,22.0,05000US51185,51,185,D,Owner,2000+,>120% AMI,Severe cost burden
"Tazewell County, Virginia",0.0,161.0,23.0,05000US51185,51,185,D,Owner,2000+,>120% AMI,N/A
"Tazewell County, Virginia",4025.0,491.0,24.0,05000US51185,51,185,S,Owner,1980 to 1999,All,All
