name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Year_Structure_Built,Household_Income,Cost_Burden
"Loudoun County, Virginia",85655.0,1209.0,1.0,05000US51107,51,107,T,All,All,All,All
"Loudoun County, Virginia",71545.0,1186.0,2.0,05000US51107,51,107,S,Owner,All,All,All
"Loudoun County, Virginia",25710.0,936.0,3.0,05000US51107,51,107,S,Owner,2000+,All,All
"Loudoun County, Virginia",1035.0,311.0,4.0,05000US51107,51,107,S,Owner,2000+,<=50% AMI,All
"Loudoun County, Virginia",95.0,67.0,5.0,05000US51107,51,107,D,Owner,2000+,<=50% AMI,No cost burden
"Loudoun County, Virginia",140.0,123.0,6.0,05000US51107,51,107,D,Owner,2000+,<=50% AMI,Moderate cost burden
"Loudoun County, Virginia",605.0,199.0,7.0,05000US51107,51,107,D,Owner,2000+,<=50% AMI,Severe cost burden
"Loudoun County, Virginia",200.0,168.0,8.0,05000US51107,51,107,D,Owner,2000+,<=50% AMI,N/A
"Loudoun County, Virginia",2865.0,571.0,9.0,05000US51107,51,107,S,Owner,2000+,50.1-80% AMI,All
"Loudoun County, Virginia",575.0,235.0,10.0,05000US51107,51,107,D,Owner,2000+,50.1-80% AMI,No cost burden
"Loudoun County, Virginia",715.0,221.0,11.0,05000US51107,51,107,D,Owner,2000+,50.1-80% AMI,Moderate cost burden
"Loudoun County, Virginia",1570.0,436.0,12.0,05000US51107,51,107,D,Owner,2000+,50.1-80% AMI,Severe cost burden
"Loudoun County, Virginia",0.0,161.0,13.0,05000US51107,51,107,D,Owner,2000+,50.1-80% AMI,N/A
"Loudoun County, Virginia",5005.0,658.0,14.0,05000US51107,51,107,S,Owner,2000+,80.1-120% AMI,All
"Loudoun County, Virginia",1650.0,321.0,15.0,05000US51107,51,107,D,Owner,2000+,80.1-120% AMI,No cost burden
"Loudoun County, Virginia",2665.0,461.0,16.0,05000US51107,51,107,D,Owner,2000+,80.1-120% AMI,Moderate cost burden
"Loudoun County, Virginia",690.0,271.0,17.0,05000US51107,51,107,D,Owner,2000+,80.1-120% AMI,Severe cost burden
"Loudoun County, Virginia",0.0,161.0,18.0,05000US51107,51,107,D,Owner,2000+,80.1-120% AMI,N/A
"Loudoun County, Virginia",16810.0,968.0,19.0,05000US51107,51,107,S,Owner,2000+,>120% AMI,All
"Loudoun County, Virginia",12230.0,972.0,20.0,05000US51107,51,107,D,Owner,2000+,>120% AMI,No cost burden
"Loudoun County, Virginia",4050.0,520.0,21.0,05000US51107,51,107,D,Owner,2000+,>120% AMI,Moderate cost burden
"Loudoun County, Virginia",525.0,219.0,22.0,05000US51107,51,107,D,Owner,2000+,>120% AMI,Severe cost burden
"Loudoun County, Virginia",0.0,161.0,23.0,05000US51107,51,107,D,Owner,2000+,>120% AMI,N/A
"Loudoun County, Virginia",34280.0,1035.0,24.0,05000US51107,51,107,S,Owner,1980 to 1999,All,All
"Loudoun County, Virginia",2075.0,415.0,25.0,05000US51107,51,107,S,Owner,1980 to 1999,<=50% AMI,All
"Loudoun County, Virginia",90.0,69.0,26.0,05000US51107,51,107,D,Owner,1980 to 1999,<=50% AMI,No cost burden
"Loudoun County, Virginia",270.0,145.0,27.0,05000US51107,51,107,D,Owner,1980 to 1999,<=50% AMI,Moderate cost burden
"Loudoun County, Virginia",1500.0,415.0,28.0,05000US51107,51,107,D,Owner,1980 to 1999,<=50% AMI,Severe cost burden
"Loudoun County, Virginia",220.0,159.0,29.0,05000US51107,51,107,D,Owner,1980 to 1999,<=50% AMI,N/A
"Loudoun County, Virginia",4020.0,448.0,30.0,05000US51107,51,107,S,Owner,1980 to 1999,50.1-80% AMI,All
"Loudoun County, Virginia",670.0,195.0,31.0,05000US51107,51,107,D,Owner,1980 to 1999,50.1-80% AMI,No cost burden
"Loudoun County, Virginia",1835.0,347.0,32.0,05000US51107,51,107,D,Owner,1980 to 1999,50.1-80% AMI,Moderate cost burden
"Loudoun County, Virginia",1510.0,367.0,33.0,05000US51107,51,107,D,Owner,1980 to 1999,50.1-80% AMI,Severe cost burden
"Loudoun County, Virginia",0.0,161.0,34.0,05000US51107,51,107,D,Owner,1980 to 1999,50.1-80% AMI,N/A
"Loudoun County, Virginia",7390.0,660.0,35.0,05000US51107,51,107,S,Owner,1980 to 1999,80.1-120% AMI,All
"Loudoun County, Virginia",4030.0,509.0,36.0,05000US51107,51,107,D,Owner,1980 to 1999,80.1-120% AMI,No cost burden
"Loudoun County, Virginia",2740.0,425.0,37.0,05000US51107,51,107,D,Owner,1980 to 1999,80.1-120% AMI,Moderate cost burden
"Loudoun County, Virginia",620.0,289.0,38.0,05000US51107,51,107,D,Owner,1980 to 1999,80.1-120% AMI,Severe cost burden
"Loudoun County, Virginia",0.0,161.0,39.0,05000US51107,51,107,D,Owner,1980 to 1999,80.1-120% AMI,N/A
"Loudoun County, Virginia",20800.0,919.0,40.0,05000US51107,51,107,S,Owner,1980 to 1999,>120% AMI,All
"Loudoun County, Virginia",18225.0,987.0,41.0,05000US51107,51,107,D,Owner,1980 to 1999,>120% AMI,No cost burden
"Loudoun County, Virginia",2305.0,417.0,42.0,05000US51107,51,107,D,Owner,1980 to 1999,>120% AMI,Moderate cost burden
"Loudoun County, Virginia",270.0,183.0,43.0,05000US51107,51,107,D,Owner,1980 to 1999,>120% AMI,Severe cost burden
"Loudoun County, Virginia",0.0,161.0,44.0,05000US51107,51,107,D,Owner,1980 to 1999,>120% AMI,N/A
"Loudoun County, Virginia",8515.0,686.0,45.0,05000US51107,51,107,S,Owner,1960 to 1979,All,All
"Loudoun County, Virginia",1460.0,350.0,46.0,05000US51107,51,107,S,Owner,1960 to 1979,<=50% AMI,All
"Loudoun County, Virginia",275.0,131.0,47.0,05000US51107,51,107,D,Owner,1960 to 1979,<=50% AMI,No cost burden
"Loudoun County, Virginia",185.0,102.0,48.0,05000US51107,51,107,D,Owner,1960 to 1979,<=50% AMI,Moderate cost burden
"Loudoun County, Virginia",970.0,326.0,49.0,05000US51107,51,107,D,Owner,1960 to 1979,<=50% AMI,Severe cost burden
"Loudoun County, Virginia",30.0,29.0,50.0,05000US51107,51,107,D,Owner,1960 to 1979,<=50% AMI,N/A
"Loudoun County, Virginia",1610.0,355.0,51.0,05000US51107,51,107,S,Owner,1960 to 1979,50.1-80% AMI,All
"Loudoun County, Virginia",600.0,180.0,52.0,05000US51107,51,107,D,Owner,1960 to 1979,50.1-80% AMI,No cost burden
"Loudoun County, Virginia",510.0,171.0,53.0,05000US51107,51,107,D,Owner,1960 to 1979,50.1-80% AMI,Moderate cost burden
"Loudoun County, Virginia",495.0,224.0,54.0,05000US51107,51,107,D,Owner,1960 to 1979,50.1-80% AMI,Severe cost burden
"Loudoun County, Virginia",0.0,161.0,55.0,05000US51107,51,107,D,Owner,1960 to 1979,50.1-80% AMI,N/A
"Loudoun County, Virginia",2320.0,407.0,56.0,05000US51107,51,107,S,Owner,1960 to 1979,80.1-120% AMI,All
"Loudoun County, Virginia",1685.0,349.0,57.0,05000US51107,51,107,D,Owner,1960 to 1979,80.1-120% AMI,No cost burden
"Loudoun County, Virginia",470.0,204.0,58.0,05000US51107,51,107,D,Owner,1960 to 1979,80.1-120% AMI,Moderate cost burden
"Loudoun County, Virginia",165.0,135.0,59.0,05000US51107,51,107,D,Owner,1960 to 1979,80.1-120% AMI,Severe cost burden
"Loudoun County, Virginia",0.0,161.0,60.0,05000US51107,51,107,D,Owner,1960 to 1979,80.1-120% AMI,N/A
"Loudoun County, Virginia",3125.0,406.0,61.0,05000US51107,51,107,S,Owner,1960 to 1979,>120% AMI,All
"Loudoun County, Virginia",2855.0,368.0,62.0,05000US51107,51,107,D,Owner,1960 to 1979,>120% AMI,No cost burden
"Loudoun County, Virginia",275.0,130.0,63.0,05000US51107,51,107,D,Owner,1960 to 1979,>120% AMI,Moderate cost burden
"Loudoun County, Virginia",0.0,161.0,64.0,05000US51107,51,107,D,Owner,1960 to 1979,>120% AMI,Severe cost burden
"Loudoun County, Virginia",0.0,161.0,65.0,05000US51107,51,107,D,Owner,1960 to 1979,>120% AMI,N/A
"Loudoun County, Virginia",1145.0,318.0,66.0,05000US51107,51,107,S,Owner,1940 to 1959,All,All
"Loudoun County, Virginia",270.0,150.0,67.0,05000US51107,51,107,S,Owner,1940 to 1959,<=50% AMI,All
"Loudoun County, Virginia",150.0,112.0,68.0,05000US51107,51,107,D,Owner,1940 to 1959,<=50% AMI,No cost burden
"Loudoun County, Virginia",35.0,35.0,69.0,05000US51107,51,107,D,Owner,1940 to 1959,<=50% AMI,Moderate cost burden
