name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Year_Structure_Built,Household_Income,Cost_Burden
"Wise County, Virginia",16025.0,492.0,1.0,05000US51195,51,195,T,All,All,All,All
"Wise County, Virginia",11095.0,578.0,2.0,05000US51195,51,195,S,Owner,All,All,All
"Wise County, Virginia",720.0,245.0,3.0,05000US51195,51,195,S,Owner,2000+,All,All
"Wise County, Virginia",175.0,121.0,4.0,05000US51195,51,195,S,Owner,2000+,<=50% AMI,All
"Wise County, Virginia",50.0,81.0,5.0,05000US51195,51,195,D,Owner,2000+,<=50% AMI,No cost burden
"Wise County, Virginia",90.0,80.0,6.0,05000US51195,51,195,D,Owner,2000+,<=50% AMI,Moderate cost burden
"Wise County, Virginia",35.0,50.0,7.0,05000US51195,51,195,D,Owner,2000+,<=50% AMI,Severe cost burden
"Wise County, Virginia",0.0,161.0,8.0,05000US51195,51,195,D,Owner,2000+,<=50% AMI,N/A
"Wise County, Virginia",215.0,136.0,9.0,05000US51195,51,195,S,Owner,2000+,50.1-80% AMI,All
"Wise County, Virginia",185.0,139.0,10.0,05000US51195,51,195,D,Owner,2000+,50.1-80% AMI,No cost burden
"Wise County, Virginia",30.0,37.0,11.0,05000US51195,51,195,D,Owner,2000+,50.1-80% AMI,Moderate cost burden
"Wise County, Virginia",0.0,161.0,12.0,05000US51195,51,195,D,Owner,2000+,50.1-80% AMI,Severe cost burden
"Wise County, Virginia",0.0,161.0,13.0,05000US51195,51,195,D,Owner,2000+,50.1-80% AMI,N/A
"Wise County, Virginia",180.0,118.0,14.0,05000US51195,51,195,S,Owner,2000+,80.1-120% AMI,All
"Wise County, Virginia",150.0,110.0,15.0,05000US51195,51,195,D,Owner,2000+,80.1-120% AMI,No cost burden
"Wise County, Virginia",30.0,47.0,16.0,05000US51195,51,195,D,Owner,2000+,80.1-120% AMI,Moderate cost burden
"Wise County, Virginia",0.0,161.0,17.0,05000US51195,51,195,D,Owner,2000+,80.1-120% AMI,Severe cost burden
"Wise County, Virginia",0.0,161.0,18.0,05000US51195,51,195,D,Owner,2000+,80.1-120% AMI,N/A
"Wise County, Virginia",150.0,97.0,19.0,05000US51195,51,195,S,Owner,2000+,>120% AMI,All
"Wise County, Virginia",150.0,97.0,20.0,05000US51195,51,195,D,Owner,2000+,>120% AMI,No cost burden
"Wise County, Virginia",0.0,161.0,21.0,05000US51195,51,195,D,Owner,2000+,>120% AMI,Moderate cost burden
"Wise County, Virginia",0.0,161.0,22.0,05000US51195,51,195,D,Owner,2000+,>120% AMI,Severe cost burden
"Wise County, Virginia",0.0,161.0,23.0,05000US51195,51,195,D,Owner,2000+,>120% AMI,N/A
"Wise County, Virginia",3780.0,520.0,24.0,05000US51195,51,195,S,Owner,1980 to 1999,All,All
"Wise County, Virginia",655.0,238.0,25.0,05000US51195,51,195,S,Owner,1980 to 1999,<=50% AMI,All
"Wise County, Virginia",435.0,177.0,26.0,05000US51195,51,195,D,Owner,1980 to 1999,<=50% AMI,No cost burden
"Wise County, Virginia",45.0,42.0,27.0,05000US51195,51,195,D,Owner,1980 to 1999,<=50% AMI,Moderate cost burden
"Wise County, Virginia",180.0,161.0,28.0,05000US51195,51,195,D,Owner,1980 to 1999,<=50% AMI,Severe cost burden
"Wise County, Virginia",0.0,161.0,29.0,05000US51195,51,195,D,Owner,1980 to 1999,<=50% AMI,N/A
"Wise County, Virginia",815.0,268.0,30.0,05000US51195,51,195,S,Owner,1980 to 1999,50.1-80% AMI,All
"Wise County, Virginia",630.0,231.0,31.0,05000US51195,51,195,D,Owner,1980 to 1999,50.1-80% AMI,No cost burden
"Wise County, Virginia",160.0,124.0,32.0,05000US51195,51,195,D,Owner,1980 to 1999,50.1-80% AMI,Moderate cost burden
"Wise County, Virginia",25.0,42.0,33.0,05000US51195,51,195,D,Owner,1980 to 1999,50.1-80% AMI,Severe cost burden
"Wise County, Virginia",0.0,161.0,34.0,05000US51195,51,195,D,Owner,1980 to 1999,50.1-80% AMI,N/A
"Wise County, Virginia",845.0,263.0,35.0,05000US51195,51,195,S,Owner,1980 to 1999,80.1-120% AMI,All
"Wise County, Virginia",760.0,236.0,36.0,05000US51195,51,195,D,Owner,1980 to 1999,80.1-120% AMI,No cost burden
"Wise County, Virginia",45.0,44.0,37.0,05000US51195,51,195,D,Owner,1980 to 1999,80.1-120% AMI,Moderate cost burden
"Wise County, Virginia",40.0,67.0,38.0,05000US51195,51,195,D,Owner,1980 to 1999,80.1-120% AMI,Severe cost burden
"Wise County, Virginia",0.0,161.0,39.0,05000US51195,51,195,D,Owner,1980 to 1999,80.1-120% AMI,N/A
"Wise County, Virginia",1465.0,345.0,40.0,05000US51195,51,195,S,Owner,1980 to 1999,>120% AMI,All
"Wise County, Virginia",1445.0,345.0,41.0,05000US51195,51,195,D,Owner,1980 to 1999,>120% AMI,No cost burden
"Wise County, Virginia",20.0,36.0,42.0,05000US51195,51,195,D,Owner,1980 to 1999,>120% AMI,Moderate cost burden
"Wise County, Virginia",0.0,161.0,43.0,05000US51195,51,195,D,Owner,1980 to 1999,>120% AMI,Severe cost burden
"Wise County, Virginia",0.0,161.0,44.0,05000US51195,51,195,D,Owner,1980 to 1999,>120% AMI,N/A
"Wise County, Virginia",3400.0,450.0,45.0,05000US51195,51,195,S,Owner,1960 to 1979,All,All
"Wise County, Virginia",900.0,299.0,46.0,05000US51195,51,195,S,Owner,1960 to 1979,<=50% AMI,All
"Wise County, Virginia",505.0,199.0,47.0,05000US51195,51,195,D,Owner,1960 to 1979,<=50% AMI,No cost burden
"Wise County, Virginia",245.0,124.0,48.0,05000US51195,51,195,D,Owner,1960 to 1979,<=50% AMI,Moderate cost burden
"Wise County, Virginia",155.0,123.0,49.0,05000US51195,51,195,D,Owner,1960 to 1979,<=50% AMI,Severe cost burden
"Wise County, Virginia",0.0,161.0,50.0,05000US51195,51,195,D,Owner,1960 to 1979,<=50% AMI,N/A
"Wise County, Virginia",535.0,141.0,51.0,05000US51195,51,195,S,Owner,1960 to 1979,50.1-80% AMI,All
"Wise County, Virginia",470.0,140.0,52.0,05000US51195,51,195,D,Owner,1960 to 1979,50.1-80% AMI,No cost burden
"Wise County, Virginia",65.0,61.0,53.0,05000US51195,51,195,D,Owner,1960 to 1979,50.1-80% AMI,Moderate cost burden
"Wise County, Virginia",0.0,161.0,54.0,05000US51195,51,195,D,Owner,1960 to 1979,50.1-80% AMI,Severe cost burden
"Wise County, Virginia",0.0,161.0,55.0,05000US51195,51,195,D,Owner,1960 to 1979,50.1-80% AMI,N/A
"Wise County, Virginia",610.0,192.0,56.0,05000US51195,51,195,S,Owner,1960 to 1979,80.1-120% AMI,All
"Wise County, Virginia",580.0,194.0,57.0,05000US51195,51,195,D,Owner,1960 to 1979,80.1-120% AMI,No cost burden
"Wise County, Virginia",30.0,41.0,58.0,05000US51195,51,195,D,Owner,1960 to 1979,80.1-120% AMI,Moderate cost burden
"Wise County, Virginia",0.0,161.0,59.0,05000US51195,51,195,D,Owner,1960 to 1979,80.1-120% AMI,Severe cost burden
