name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Year_Structure_Built,Household_Income,Cost_Burden
"Frederick County, Virginia",26545.0,470.0,1.0,05000US51069,51,069,T,All,All,All,All
"Frederick County, Virginia",20985.0,674.0,2.0,05000US51069,51,069,S,Owner,All,All,All
"Frederick County, Virginia",4330.0,477.0,3.0,05000US51069,51,069,S,Owner,2000+,All,All
"Frederick County, Virginia",320.0,171.0,4.0,05000US51069,51,069,S,Owner,2000+,<=50% AMI,All
"Frederick County, Virginia",100.0,110.0,5.0,05000US51069,51,069,D,Owner,2000+,<=50% AMI,No cost burden
"Frederick County, Virginia",35.0,43.0,6.0,05000US51069,51,069,D,Owner,2000+,<=50% AMI,Moderate cost burden
"Frederick County, Virginia",185.0,139.0,7.0,05000US51069,51,069,D,Owner,2000+,<=50% AMI,Severe cost burden
"Frederick County, Virginia",0.0,161.0,8.0,05000US51069,51,069,D,Owner,2000+,<=50% AMI,N/A
"Frederick County, Virginia",480.0,205.0,9.0,05000US51069,51,069,S,Owner,2000+,50.1-80% AMI,All
"Frederick County, Virginia",165.0,104.0,10.0,05000US51069,51,069,D,Owner,2000+,50.1-80% AMI,No cost burden
"Frederick County, Virginia",145.0,115.0,11.0,05000US51069,51,069,D,Owner,2000+,50.1-80% AMI,Moderate cost burden
"Frederick County, Virginia",170.0,137.0,12.0,05000US51069,51,069,D,Owner,2000+,50.1-80% AMI,Severe cost burden
"Frederick County, Virginia",0.0,161.0,13.0,05000US51069,51,069,D,Owner,2000+,50.1-80% AMI,N/A
"Frederick County, Virginia",795.0,233.0,14.0,05000US51069,51,069,S,Owner,2000+,80.1-120% AMI,All
"Frederick County, Virginia",450.0,184.0,15.0,05000US51069,51,069,D,Owner,2000+,80.1-120% AMI,No cost burden
"Frederick County, Virginia",310.0,182.0,16.0,05000US51069,51,069,D,Owner,2000+,80.1-120% AMI,Moderate cost burden
"Frederick County, Virginia",30.0,37.0,17.0,05000US51069,51,069,D,Owner,2000+,80.1-120% AMI,Severe cost burden
"Frederick County, Virginia",0.0,161.0,18.0,05000US51069,51,069,D,Owner,2000+,80.1-120% AMI,N/A
"Frederick County, Virginia",2730.0,390.0,19.0,05000US51069,51,069,S,Owner,2000+,>120% AMI,All
"Frederick County, Virginia",2160.0,355.0,20.0,05000US51069,51,069,D,Owner,2000+,>120% AMI,No cost burden
"Frederick County, Virginia",445.0,154.0,21.0,05000US51069,51,069,D,Owner,2000+,>120% AMI,Moderate cost burden
"Frederick County, Virginia",125.0,108.0,22.0,05000US51069,51,069,D,Owner,2000+,>120% AMI,Severe cost burden
"Frederick County, Virginia",0.0,161.0,23.0,05000US51069,51,069,D,Owner,2000+,>120% AMI,N/A
"Frederick County, Virginia",9475.0,621.0,24.0,05000US51069,51,069,S,Owner,1980 to 1999,All,All
"Frederick County, Virginia",925.0,350.0,25.0,05000US51069,51,069,S,Owner,1980 to 1999,<=50% AMI,All
"Frederick County, Virginia",195.0,115.0,26.0,05000US51069,51,069,D,Owner,1980 to 1999,<=50% AMI,No cost burden
"Frederick County, Virginia",335.0,248.0,27.0,05000US51069,51,069,D,Owner,1980 to 1999,<=50% AMI,Moderate cost burden
"Frederick County, Virginia",365.0,215.0,28.0,05000US51069,51,069,D,Owner,1980 to 1999,<=50% AMI,Severe cost burden
"Frederick County, Virginia",25.0,38.0,29.0,05000US51069,51,069,D,Owner,1980 to 1999,<=50% AMI,N/A
"Frederick County, Virginia",1195.0,305.0,30.0,05000US51069,51,069,S,Owner,1980 to 1999,50.1-80% AMI,All
"Frederick County, Virginia",795.0,215.0,31.0,05000US51069,51,069,D,Owner,1980 to 1999,50.1-80% AMI,No cost burden
"Frederick County, Virginia",260.0,154.0,32.0,05000US51069,51,069,D,Owner,1980 to 1999,50.1-80% AMI,Moderate cost burden
"Frederick County, Virginia",140.0,133.0,33.0,05000US51069,51,069,D,Owner,1980 to 1999,50.1-80% AMI,Severe cost burden
"Frederick County, Virginia",0.0,161.0,34.0,05000US51069,51,069,D,Owner,1980 to 1999,50.1-80% AMI,N/A
"Frederick County, Virginia",1990.0,349.0,35.0,05000US51069,51,069,S,Owner,1980 to 1999,80.1-120% AMI,All
"Frederick County, Virginia",1280.0,279.0,36.0,05000US51069,51,069,D,Owner,1980 to 1999,80.1-120% AMI,No cost burden
"Frederick County, Virginia",625.0,224.0,37.0,05000US51069,51,069,D,Owner,1980 to 1999,80.1-120% AMI,Moderate cost burden
"Frederick County, Virginia",80.0,58.0,38.0,05000US51069,51,069,D,Owner,1980 to 1999,80.1-120% AMI,Severe cost burden
"Frederick County, Virginia",0.0,161.0,39.0,05000US51069,51,069,D,Owner,1980 to 1999,80.1-120% AMI,N/A
"Frederick County, Virginia",5365.0,507.0,40.0,05000US51069,51,069,S,Owner,1980 to 1999,>120% AMI,All
"Frederick County, Virginia",4885.0,497.0,41.0,05000US51069,51,069,D,Owner,1980 to 1999,>120% AMI,No cost burden
"Frederick County, Virginia",440.0,221.0,42.0,05000US51069,51,069,D,Owner,1980 to 1999,>120% AMI,Moderate cost burden
