name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Year_Structure_Built,Household_Income,Cost_Burden
"Campbell County, Virginia",21800.0,371.0,1.0,05000US51031,51,031,T,All,All,All,All
"Campbell County, Virginia",16340.0,650.0,2.0,05000US51031,51,031,S,Owner,All,All,All
"Campbell County, Virginia",1005.0,310.0,3.0,05000US51031,51,031,S,Owner,2000+,All,All
"Campbell County, Virginia",90.0,85.0,4.0,05000US51031,51,031,S,Owner,2000+,<=50% AMI,All
"Campbell County, Virginia",0.0,161.0,5.0,05000US51031,51,031,D,Owner,2000+,<=50% AMI,No cost burden
"Campbell County, Virginia",15.0,26.0,6.0,05000US51031,51,031,D,Owner,2000+,<=50% AMI,Moderate cost burden
"Campbell County, Virginia",75.0,80.0,7.0,05000US51031,51,031,D,Owner,2000+,<=50% AMI,Severe cost burden
"Campbell County, Virginia",0.0,161.0,8.0,05000US51031,51,031,D,Owner,2000+,<=50% AMI,N/A
"Campbell County, Virginia",200.0,150.0,9.0,05000US51031,51,031,S,Owner,2000+,50.1-80% AMI,All
"Campbell County, Virginia",200.0,150.0,10.0,05000US51031,51,031,D,Owner,2000+,50.1-80% AMI,No cost burden
"Campbell County, Virginia",0.0,161.0,11.0,05000US51031,51,031,D,Owner,2000+,50.1-80% AMI,Moderate cost burden
"Campbell County, Virginia",0.0,161.0,12.0,05000US51031,51,031,D,Owner,2000+,50.1-80% AMI,Severe cost burden
"Campbell County, Virginia",0.0,161.0,13.0,05000US51031,51,031,D,Owner,2000+,50.1-80% AMI,N/A
"Campbell County, Virginia",155.0,101.0,14.0,05000US51031,51,031,S,Owner,2000+,80.1-120% AMI,All
"Campbell County, Virginia",155.0,101.0,15.0,05000US51031,51,031,D,Owner,2000+,80.1-120% AMI,No cost burden
"Campbell County, Virginia",0.0,161.0,16.0,05000US51031,51,031,D,Owner,2000+,80.1-120% AMI,Moderate cost burden
"Campbell County, Virginia",0.0,161.0,17.0,05000US51031,51,031,D,Owner,2000+,80.1-120% AMI,Severe cost burden
"Campbell County, Virginia",0.0,161.0,18.0,05000US51031,51,031,D,Owner,2000+,80.1-120% AMI,N/A
"Campbell County, Virginia",560.0,230.0,19.0,05000US51031,51,031,S,Owner,2000+,>120% AMI,All
"Campbell County, Virginia",520.0,228.0,20.0,05000US51031,51,031,D,Owner,2000+,>120% AMI,No cost burden
"Campbell County, Virginia",15.0,30.0,21.0,05000US51031,51,031,D,Owner,2000+,>120% AMI,Moderate cost burden
"Campbell County, Virginia",25.0,43.0,22.0,05000US51031,51,031,D,Owner,2000+,>120% AMI,Severe cost burden
"Campbell County, Virginia",0.0,161.0,23.0,05000US51031,51,031,D,Owner,2000+,>120% AMI,N/A
