name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Year_Structure_Built,Household_Income,Cost_Burden
"Gloucester County, Virginia",14380.0,432.0,1.0,05000US51073,51,073,T,All,All,All,All
"Gloucester County, Virginia",11495.0,586.0,2.0,05000US51073,51,073,S,Owner,All,All,All
"Gloucester County, Virginia",795.0,257.0,3.0,05000US51073,51,073,S,Owner,2000+,All,All
"Gloucester County, Virginia",65.0,99.0,4.0,05000US51073,51,073,S,Owner,2000+,<=50% AMI,All
"Gloucester County, Virginia",0.0,161.0,5.0,05000US51073,51,073,D,Owner,2000+,<=50% AMI,No cost burden
"Gloucester County, Virginia",0.0,161.0,6.0,05000US51073,51,073,D,Owner,2000+,<=50% AMI,Moderate cost burden
"Gloucester County, Virginia",0.0,161.0,7.0,05000US51073,51,073,D,Owner,2000+,<=50% AMI,Severe cost burden
"Gloucester County, Virginia",65.0,99.0,8.0,05000US51073,51,073,D,Owner,2000+,<=50% AMI,N/A
"Gloucester County, Virginia",50.0,61.0,9.0,05000US51073,51,073,S,Owner,2000+,50.1-80% AMI,All
"Gloucester County, Virginia",0.0,161.0,10.0,05000US51073,51,073,D,Owner,2000+,50.1-80% AMI,No cost burden
"Gloucester County, Virginia",50.0,61.0,11.0,05000US51073,51,073,D,Owner,2000+,50.1-80% AMI,Moderate cost burden
"Gloucester County, Virginia",0.0,161.0,12.0,05000US51073,51,073,D,Owner,2000+,50.1-80% AMI,Severe cost burden
"Gloucester County, Virginia",0.0,161.0,13.0,05000US51073,51,073,D,Owner,2000+,50.1-80% AMI,N/A
"Gloucester County, Virginia",160.0,87.0,14.0,05000US51073,51,073,S,Owner,2000+,80.1-120% AMI,All
"Gloucester County, Virginia",160.0,87.0,15.0,05000US51073,51,073,D,Owner,2000+,80.1-120% AMI,No cost burden
"Gloucester County, Virginia",0.0,161.0,16.0,05000US51073,51,073,D,Owner,2000+,80.1-120% AMI,Moderate cost burden
"Gloucester County, Virginia",0.0,161.0,17.0,05000US51073,51,073,D,Owner,2000+,80.1-120% AMI,Severe cost burden
"Gloucester County, Virginia",0.0,161.0,18.0,05000US51073,51,073,D,Owner,2000+,80.1-120% AMI,N/A
"Gloucester County, Virginia",520.0,205.0,19.0,05000US51073,51,073,S,Owner,2000+,>120% AMI,All
"Gloucester County, Virginia",435.0,177.0,20.0,05000US51073,51,073,D,Owner,2000+,>120% AMI,No cost burden
"Gloucester County, Virginia",85.0,88.0,21.0,05000US51073,51,073,D,Owner,2000+,>120% AMI,Moderate cost burden
"Gloucester County, Virginia",0.0,161.0,22.0,05000US51073,51,073,D,Owner,2000+,>120% AMI,Severe cost burden
"Gloucester County, Virginia",0.0,161.0,23.0,05000US51073,51,073,D,Owner,2000+,>120% AMI,N/A
"Gloucester County, Virginia",6375.0,603.0,24.0,05000US51073,51,073,S,Owner,1980 to 1999,All,All
"Gloucester County, Virginia",595.0,221.0,25.0,05000US51073,51,073,S,Owner,1980 to 1999,<=50% AMI,All
"Gloucester County, Virginia",330.0,178.0,26.0,05000US51073,51,073,D,Owner,1980 to 1999,<=50% AMI,No cost burden
"Gloucester County, Virginia",85.0,78.0,27.0,05000US51073,51,073,D,Owner,1980 to 1999,<=50% AMI,Moderate cost burden
"Gloucester County, Virginia",180.0,124.0,28.0,05000US51073,51,073,D,Owner,1980 to 1999,<=50% AMI,Severe cost burden
"Gloucester County, Virginia",0.0,161.0,29.0,05000US51073,51,073,D,Owner,1980 to 1999,<=50% AMI,N/A
"Gloucester County, Virginia",1270.0,328.0,30.0,05000US51073,51,073,S,Owner,1980 to 1999,50.1-80% AMI,All
"Gloucester County, Virginia",800.0,248.0,31.0,05000US51073,51,073,D,Owner,1980 to 1999,50.1-80% AMI,No cost burden
"Gloucester County, Virginia",340.0,186.0,32.0,05000US51073,51,073,D,Owner,1980 to 1999,50.1-80% AMI,Moderate cost burden
"Gloucester County, Virginia",130.0,92.0,33.0,05000US51073,51,073,D,Owner,1980 to 1999,50.1-80% AMI,Severe cost burden
"Gloucester County, Virginia",0.0,161.0,34.0,05000US51073,51,073,D,Owner,1980 to 1999,50.1-80% AMI,N/A
"Gloucester County, Virginia",1870.0,384.0,35.0,05000US51073,51,073,S,Owner,1980 to 1999,80.1-120% AMI,All
"Gloucester County, Virginia",1235.0,294.0,36.0,05000US51073,51,073,D,Owner,1980 to 1999,80.1-120% AMI,No cost burden
"Gloucester County, Virginia",535.0,212.0,37.0,05000US51073,51,073,D,Owner,1980 to 1999,80.1-120% AMI,Moderate cost burden
"Gloucester County, Virginia",105.0,131.0,38.0,05000US51073,51,073,D,Owner,1980 to 1999,80.1-120% AMI,Severe cost burden
"Gloucester County, Virginia",0.0,161.0,39.0,05000US51073,51,073,D,Owner,1980 to 1999,80.1-120% AMI,N/A
"Gloucester County, Virginia",2645.0,441.0,40.0,05000US51073,51,073,S,Owner,1980 to 1999,>120% AMI,All
"Gloucester County, Virginia",2540.0,451.0,41.0,05000US51073,51,073,D,Owner,1980 to 1999,>120% AMI,No cost burden
"Gloucester County, Virginia",105.0,82.0,42.0,05000US51073,51,073,D,Owner,1980 to 1999,>120% AMI,Moderate cost burden
"Gloucester County, Virginia",0.0,161.0,43.0,05000US51073,51,073,D,Owner,1980 to 1999,>120% AMI,Severe cost burden
"Gloucester County, Virginia",0.0,161.0,44.0,05000US51073,51,073,D,Owner,1980 to 1999,>120% AMI,N/A
"Gloucester County, Virginia",2885.0,416.0,45.0,05000US51073,51,073,S,Owner,1960 to 1979,All,All
"Gloucester County, Virginia",585.0,200.0,46.0,05000US51073,51,073,S,Owner,1960 to 1979,<=50% AMI,All
"Gloucester County, Virginia",270.0,130.0,47.0,05000US51073,51,073,D,Owner,1960 to 1979,<=50% AMI,No cost burden
"Gloucester County, Virginia",135.0,93.0,48.0,05000US51073,51,073,D,Owner,1960 to 1979,<=50% AMI,Moderate cost burden
"Gloucester County, Virginia",150.0,99.0,49.0,05000US51073,51,073,D,Owner,1960 to 1979,<=50% AMI,Severe cost burden
"Gloucester County, Virginia",30.0,50.0,50.0,05000US51073,51,073,D,Owner,1960 to 1979,<=50% AMI,N/A
"Gloucester County, Virginia",510.0,249.0,51.0,05000US51073,51,073,S,Owner,1960 to 1979,50.1-80% AMI,All
"Gloucester County, Virginia",420.0,230.0,52.0,05000US51073,51,073,D,Owner,1960 to 1979,50.1-80% AMI,No cost burden
"Gloucester County, Virginia",90.0,75.0,53.0,05000US51073,51,073,D,Owner,1960 to 1979,50.1-80% AMI,Moderate cost burden
"Gloucester County, Virginia",0.0,161.0,54.0,05000US51073,51,073,D,Owner,1960 to 1979,50.1-80% AMI,Severe cost burden
"Gloucester County, Virginia",0.0,161.0,55.0,05000US51073,51,073,D,Owner,1960 to 1979,50.1-80% AMI,N/A
"Gloucester County, Virginia",605.0,204.0,56.0,05000US51073,51,073,S,Owner,1960 to 1979,80.1-120% AMI,All
"Gloucester County, Virginia",400.0,162.0,57.0,05000US51073,51,073,D,Owner,1960 to 1979,80.1-120% AMI,No cost burden
"Gloucester County, Virginia",185.0,122.0,58.0,05000US51073,51,073,D,Owner,1960 to 1979,80.1-120% AMI,Moderate cost burden
"Gloucester County, Virginia",20.0,41.0,59.0,05000US51073,51,073,D,Owner,1960 to 1979,80.1-120% AMI,Severe cost burden
"Gloucester County, Virginia",0.0,161.0,60.0,05000US51073,51,073,D,Owner,1960 to 1979,80.1-120% AMI,N/A
"Gloucester County, Virginia",1185.0,335.0,61.0,05000US51073,51,073,S,Owner,1960 to 1979,>120% AMI,All
"Gloucester County, Virginia",1105.0,334.0,62.0,05000US51073,51,073,D,Owner,1960 to 1979,>120% AMI,No cost burden
"Gloucester County, Virginia",80.0,67.0,63.0,05000US51073,51,073,D,Owner,1960 to 1979,>120% AMI,Moderate cost burden
"Gloucester County, Virginia",0.0,161.0,64.0,05000US51073,51,073,D,Owner,1960 to 1979,>120% AMI,Severe cost burden
