name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Year_Structure_Built,Household_Income,Cost_Burden
"Danville city, Virginia",19970.0,546.0,1.0,05000US51590,51,590,T,All,All,All,All
"Danville city, Virginia",11100.0,546.0,2.0,05000US51590,51,590,S,Owner,All,All,All
"Danville city, Virginia",170.0,95.0,3.0,05000US51590,51,590,S,Owner,2000+,All,All
"Danville city, Virginia",55.0,81.0,4.0,05000US51590,51,590,S,Owner,2000+,<=50% AMI,All
"Danville city, Virginia",15.0,25.0,5.0,05000US51590,51,590,D,Owner,2000+,<=50% AMI,No cost burden
"Danville city, Virginia",40.0,75.0,6.0,05000US51590,51,590,D,Owner,2000+,<=50% AMI,Moderate cost burden
"Danville city, Virginia",0.0,161.0,7.0,05000US51590,51,590,D,Owner,2000+,<=50% AMI,Severe cost burden
"Danville city, Virginia",0.0,161.0,8.0,05000US51590,51,590,D,Owner,2000+,<=50% AMI,N/A
"Danville city, Virginia",0.0,161.0,9.0,05000US51590,51,590,S,Owner,2000+,50.1-80% AMI,All
"Danville city, Virginia",0.0,161.0,10.0,05000US51590,51,590,D,Owner,2000+,50.1-80% AMI,No cost burden
"Danville city, Virginia",0.0,161.0,11.0,05000US51590,51,590,D,Owner,2000+,50.1-80% AMI,Moderate cost burden
"Danville city, Virginia",0.0,161.0,12.0,05000US51590,51,590,D,Owner,2000+,50.1-80% AMI,Severe cost burden
"Danville city, Virginia",0.0,161.0,13.0,05000US51590,51,590,D,Owner,2000+,50.1-80% AMI,N/A
"Danville city, Virginia",15.0,25.0,14.0,05000US51590,51,590,S,Owner,2000+,80.1-120% AMI,All
"Danville city, Virginia",15.0,25.0,15.0,05000US51590,51,590,D,Owner,2000+,80.1-120% AMI,No cost burden
"Danville city, Virginia",0.0,161.0,16.0,05000US51590,51,590,D,Owner,2000+,80.1-120% AMI,Moderate cost burden
"Danville city, Virginia",0.0,161.0,17.0,05000US51590,51,590,D,Owner,2000+,80.1-120% AMI,Severe cost burden
"Danville city, Virginia",0.0,161.0,18.0,05000US51590,51,590,D,Owner,2000+,80.1-120% AMI,N/A
"Danville city, Virginia",100.0,66.0,19.0,05000US51590,51,590,S,Owner,2000+,>120% AMI,All
"Danville city, Virginia",100.0,66.0,20.0,05000US51590,51,590,D,Owner,2000+,>120% AMI,No cost burden
"Danville city, Virginia",0.0,161.0,21.0,05000US51590,51,590,D,Owner,2000+,>120% AMI,Moderate cost burden
"Danville city, Virginia",0.0,161.0,22.0,05000US51590,51,590,D,Owner,2000+,>120% AMI,Severe cost burden
"Danville city, Virginia",0.0,161.0,23.0,05000US51590,51,590,D,Owner,2000+,>120% AMI,N/A
"Danville city, Virginia",1145.0,256.0,24.0,05000US51590,51,590,S,Owner,1980 to 1999,All,All
"Danville city, Virginia",180.0,142.0,25.0,05000US51590,51,590,S,Owner,1980 to 1999,<=50% AMI,All
"Danville city, Virginia",110.0,128.0,26.0,05000US51590,51,590,D,Owner,1980 to 1999,<=50% AMI,No cost burden
"Danville city, Virginia",45.0,46.0,27.0,05000US51590,51,590,D,Owner,1980 to 1999,<=50% AMI,Moderate cost burden
"Danville city, Virginia",20.0,36.0,28.0,05000US51590,51,590,D,Owner,1980 to 1999,<=50% AMI,Severe cost burden
"Danville city, Virginia",0.0,161.0,29.0,05000US51590,51,590,D,Owner,1980 to 1999,<=50% AMI,N/A
"Danville city, Virginia",160.0,114.0,30.0,05000US51590,51,590,S,Owner,1980 to 1999,50.1-80% AMI,All
"Danville city, Virginia",125.0,101.0,31.0,05000US51590,51,590,D,Owner,1980 to 1999,50.1-80% AMI,No cost burden
"Danville city, Virginia",35.0,42.0,32.0,05000US51590,51,590,D,Owner,1980 to 1999,50.1-80% AMI,Moderate cost burden
"Danville city, Virginia",0.0,161.0,33.0,05000US51590,51,590,D,Owner,1980 to 1999,50.1-80% AMI,Severe cost burden
"Danville city, Virginia",0.0,161.0,34.0,05000US51590,51,590,D,Owner,1980 to 1999,50.1-80% AMI,N/A
"Danville city, Virginia",110.0,83.0,35.0,05000US51590,51,590,S,Owner,1980 to 1999,80.1-120% AMI,All
"Danville city, Virginia",65.0,58.0,36.0,05000US51590,51,590,D,Owner,1980 to 1999,80.1-120% AMI,No cost burden
"Danville city, Virginia",45.0,52.0,37.0,05000US51590,51,590,D,Owner,1980 to 1999,80.1-120% AMI,Moderate cost burden
"Danville city, Virginia",0.0,161.0,38.0,05000US51590,51,590,D,Owner,1980 to 1999,80.1-120% AMI,Severe cost burden
"Danville city, Virginia",0.0,161.0,39.0,05000US51590,51,590,D,Owner,1980 to 1999,80.1-120% AMI,N/A
"Danville city, Virginia",695.0,186.0,40.0,05000US51590,51,590,S,Owner,1980 to 1999,>120% AMI,All
"Danville city, Virginia",660.0,185.0,41.0,05000US51590,51,590,D,Owner,1980 to 1999,>120% AMI,No cost burden
