name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Year_Structure_Built,Household_Income,Cost_Burden
"Dinwiddie County, Virginia",9455.0,353.0,1.0,05000US51053,51,053,T,All,All,All,All
"Dinwiddie County, Virginia",7490.0,360.0,2.0,05000US51053,51,053,S,Owner,All,All,All
"Dinwiddie County, Virginia",1085.0,232.0,3.0,05000US51053,51,053,S,Owner,2000+,All,All
"Dinwiddie County, Virginia",135.0,98.0,4.0,05000US51053,51,053,S,Owner,2000+,<=50% AMI,All
"Dinwiddie County, Virginia",20.0,30.0,5.0,05000US51053,51,053,D,Owner,2000+,<=50% AMI,No cost burden
"Dinwiddie County, Virginia",20.0,36.0,6.0,05000US51053,51,053,D,Owner,2000+,<=50% AMI,Moderate cost burden
"Dinwiddie County, Virginia",95.0,90.0,7.0,05000US51053,51,053,D,Owner,2000+,<=50% AMI,Severe cost burden
"Dinwiddie County, Virginia",0.0,161.0,8.0,05000US51053,51,053,D,Owner,2000+,<=50% AMI,N/A
"Dinwiddie County, Virginia",120.0,94.0,9.0,05000US51053,51,053,S,Owner,2000+,50.1-80% AMI,All
"Dinwiddie County, Virginia",70.0,67.0,10.0,05000US51053,51,053,D,Owner,2000+,50.1-80% AMI,No cost burden
"Dinwiddie County, Virginia",50.0,57.0,11.0,05000US51053,51,053,D,Owner,2000+,50.1-80% AMI,Moderate cost burden
"Dinwiddie County, Virginia",0.0,161.0,12.0,05000US51053,51,053,D,Owner,2000+,50.1-80% AMI,Severe cost burden
"Dinwiddie County, Virginia",0.0,161.0,13.0,05000US51053,51,053,D,Owner,2000+,50.1-80% AMI,N/A
"Dinwiddie County, Virginia",290.0,141.0,14.0,05000US51053,51,053,S,Owner,2000+,80.1-120% AMI,All
"Dinwiddie County, Virginia",230.0,126.0,15.0,05000US51053,51,053,D,Owner,2000+,80.1-120% AMI,No cost burden
"Dinwiddie County, Virginia",60.0,58.0,16.0,05000US51053,51,053,D,Owner,2000+,80.1-120% AMI,Moderate cost burden
"Dinwiddie County, Virginia",0.0,161.0,17.0,05000US51053,51,053,D,Owner,2000+,80.1-120% AMI,Severe cost burden
"Dinwiddie County, Virginia",0.0,161.0,18.0,05000US51053,51,053,D,Owner,2000+,80.1-120% AMI,N/A
"Dinwiddie County, Virginia",540.0,158.0,19.0,05000US51053,51,053,S,Owner,2000+,>120% AMI,All
"Dinwiddie County, Virginia",525.0,161.0,20.0,05000US51053,51,053,D,Owner,2000+,>120% AMI,No cost burden
"Dinwiddie County, Virginia",15.0,24.0,21.0,05000US51053,51,053,D,Owner,2000+,>120% AMI,Moderate cost burden
"Dinwiddie County, Virginia",0.0,161.0,22.0,05000US51053,51,053,D,Owner,2000+,>120% AMI,Severe cost burden
"Dinwiddie County, Virginia",0.0,161.0,23.0,05000US51053,51,053,D,Owner,2000+,>120% AMI,N/A
"Dinwiddie County, Virginia",3075.0,423.0,24.0,05000US51053,51,053,S,Owner,1980 to 1999,All,All
"Dinwiddie County, Virginia",245.0,121.0,25.0,05000US51053,51,053,S,Owner,1980 to 1999,<=50% AMI,All
"Dinwiddie County, Virginia",115.0,80.0,26.0,05000US51053,51,053,D,Owner,1980 to 1999,<=50% AMI,No cost burden
"Dinwiddie County, Virginia",45.0,54.0,27.0,05000US51053,51,053,D,Owner,1980 to 1999,<=50% AMI,Moderate cost burden
"Dinwiddie County, Virginia",85.0,76.0,28.0,05000US51053,51,053,D,Owner,1980 to 1999,<=50% AMI,Severe cost burden
"Dinwiddie County, Virginia",0.0,161.0,29.0,05000US51053,51,053,D,Owner,1980 to 1999,<=50% AMI,N/A
"Dinwiddie County, Virginia",765.0,305.0,30.0,05000US51053,51,053,S,Owner,1980 to 1999,50.1-80% AMI,All
"Dinwiddie County, Virginia",450.0,180.0,31.0,05000US51053,51,053,D,Owner,1980 to 1999,50.1-80% AMI,No cost burden
"Dinwiddie County, Virginia",225.0,196.0,32.0,05000US51053,51,053,D,Owner,1980 to 1999,50.1-80% AMI,Moderate cost burden
"Dinwiddie County, Virginia",90.0,82.0,33.0,05000US51053,51,053,D,Owner,1980 to 1999,50.1-80% AMI,Severe cost burden
"Dinwiddie County, Virginia",0.0,161.0,34.0,05000US51053,51,053,D,Owner,1980 to 1999,50.1-80% AMI,N/A
"Dinwiddie County, Virginia",810.0,217.0,35.0,05000US51053,51,053,S,Owner,1980 to 1999,80.1-120% AMI,All
"Dinwiddie County, Virginia",715.0,212.0,36.0,05000US51053,51,053,D,Owner,1980 to 1999,80.1-120% AMI,No cost burden
"Dinwiddie County, Virginia",85.0,68.0,37.0,05000US51053,51,053,D,Owner,1980 to 1999,80.1-120% AMI,Moderate cost burden
"Dinwiddie County, Virginia",10.0,17.0,38.0,05000US51053,51,053,D,Owner,1980 to 1999,80.1-120% AMI,Severe cost burden
"Dinwiddie County, Virginia",0.0,161.0,39.0,05000US51053,51,053,D,Owner,1980 to 1999,80.1-120% AMI,N/A
"Dinwiddie County, Virginia",1255.0,287.0,40.0,05000US51053,51,053,S,Owner,1980 to 1999,>120% AMI,All
"Dinwiddie County, Virginia",1220.0,278.0,41.0,05000US51053,51,053,D,Owner,1980 to 1999,>120% AMI,No cost burden
"Dinwiddie County, Virginia",35.0,46.0,42.0,05000US51053,51,053,D,Owner,1980 to 1999,>120% AMI,Moderate cost burden
"Dinwiddie County, Virginia",0.0,161.0,43.0,05000US51053,51,053,D,Owner,1980 to 1999,>120% AMI,Severe cost burden
"Dinwiddie County, Virginia",0.0,161.0,44.0,05000US51053,51,053,D,Owner,1980 to 1999,>120% AMI,N/A
"Dinwiddie County, Virginia",2170.0,320.0,45.0,05000US51053,51,053,S,Owner,1960 to 1979,All,All
"Dinwiddie County, Virginia",475.0,167.0,46.0,05000US51053,51,053,S,Owner,1960 to 1979,<=50% AMI,All
"Dinwiddie County, Virginia",150.0,100.0,47.0,05000US51053,51,053,D,Owner,1960 to 1979,<=50% AMI,No cost burden
"Dinwiddie County, Virginia",110.0,77.0,48.0,05000US51053,51,053,D,Owner,1960 to 1979,<=50% AMI,Moderate cost burden
"Dinwiddie County, Virginia",210.0,121.0,49.0,05000US51053,51,053,D,Owner,1960 to 1979,<=50% AMI,Severe cost burden
"Dinwiddie County, Virginia",0.0,161.0,50.0,05000US51053,51,053,D,Owner,1960 to 1979,<=50% AMI,N/A
"Dinwiddie County, Virginia",640.0,173.0,51.0,05000US51053,51,053,S,Owner,1960 to 1979,50.1-80% AMI,All
"Dinwiddie County, Virginia",540.0,156.0,52.0,05000US51053,51,053,D,Owner,1960 to 1979,50.1-80% AMI,No cost burden
"Dinwiddie County, Virginia",100.0,83.0,53.0,05000US51053,51,053,D,Owner,1960 to 1979,50.1-80% AMI,Moderate cost burden
"Dinwiddie County, Virginia",0.0,161.0,54.0,05000US51053,51,053,D,Owner,1960 to 1979,50.1-80% AMI,Severe cost burden
"Dinwiddie County, Virginia",0.0,161.0,55.0,05000US51053,51,053,D,Owner,1960 to 1979,50.1-80% AMI,N/A
