name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Year_Structure_Built,Household_Income,Cost_Burden
"Albemarle County, Virginia",37010.0,638.0,1.0,05000US51003,51,003,T,All,All,All,All
"Albemarle County, Virginia",23625.0,860.0,2.0,05000US51003,51,003,S,Owner,All,All,All
"Albemarle County, Virginia",3465.0,462.0,3.0,05000US51003,51,003,S,Owner,2000+,All,All
"Albemarle County, Virginia",230.0,126.0,4.0,05000US51003,51,003,S,Owner,2000+,<=50% AMI,All
"Albemarle County, Virginia",75.0,53.0,5.0,05000US51003,51,003,D,Owner,2000+,<=50% AMI,No cost burden
"Albemarle County, Virginia",4.0,15.0,6.0,05000US51003,51,003,D,Owner,2000+,<=50% AMI,Moderate cost burden
"Albemarle County, Virginia",130.0,108.0,7.0,05000US51003,51,003,D,Owner,2000+,<=50% AMI,Severe cost burden
"Albemarle County, Virginia",15.0,30.0,8.0,05000US51003,51,003,D,Owner,2000+,<=50% AMI,N/A
"Albemarle County, Virginia",335.0,139.0,9.0,05000US51003,51,003,S,Owner,2000+,50.1-80% AMI,All
"Albemarle County, Virginia",210.0,102.0,10.0,05000US51003,51,003,D,Owner,2000+,50.1-80% AMI,No cost burden
"Albemarle County, Virginia",55.0,62.0,11.0,05000US51003,51,003,D,Owner,2000+,50.1-80% AMI,Moderate cost burden
"Albemarle County, Virginia",75.0,55.0,12.0,05000US51003,51,003,D,Owner,2000+,50.1-80% AMI,Severe cost burden
"Albemarle County, Virginia",0.0,161.0,13.0,05000US51003,51,003,D,Owner,2000+,50.1-80% AMI,N/A
"Albemarle County, Virginia",585.0,229.0,14.0,05000US51003,51,003,S,Owner,2000+,80.1-120% AMI,All
"Albemarle County, Virginia",310.0,149.0,15.0,05000US51003,51,003,D,Owner,2000+,80.1-120% AMI,No cost burden
"Albemarle County, Virginia",210.0,129.0,16.0,05000US51003,51,003,D,Owner,2000+,80.1-120% AMI,Moderate cost burden
"Albemarle County, Virginia",65.0,84.0,17.0,05000US51003,51,003,D,Owner,2000+,80.1-120% AMI,Severe cost burden
"Albemarle County, Virginia",0.0,161.0,18.0,05000US51003,51,003,D,Owner,2000+,80.1-120% AMI,N/A
"Albemarle County, Virginia",2315.0,353.0,19.0,05000US51003,51,003,S,Owner,2000+,>120% AMI,All
"Albemarle County, Virginia",1945.0,323.0,20.0,05000US51003,51,003,D,Owner,2000+,>120% AMI,No cost burden
"Albemarle County, Virginia",355.0,150.0,21.0,05000US51003,51,003,D,Owner,2000+,>120% AMI,Moderate cost burden
"Albemarle County, Virginia",15.0,23.0,22.0,05000US51003,51,003,D,Owner,2000+,>120% AMI,Severe cost burden
