name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Year_Structure_Built,Household_Income,Cost_Burden
"Pulaski County, Virginia",14885.0,484.0,1.0,05000US51155,51,155,T,All,All,All,All
"Pulaski County, Virginia",10650.0,581.0,2.0,05000US51155,51,155,S,Owner,All,All,All
"Pulaski County, Virginia",670.0,217.0,3.0,05000US51155,51,155,S,Owner,2000+,All,All
"Pulaski County, Virginia",120.0,95.0,4.0,05000US51155,51,155,S,Owner,2000+,<=50% AMI,All
"Pulaski County, Virginia",45.0,43.0,5.0,05000US51155,51,155,D,Owner,2000+,<=50% AMI,No cost burden
"Pulaski County, Virginia",60.0,81.0,6.0,05000US51155,51,155,D,Owner,2000+,<=50% AMI,Moderate cost burden
"Pulaski County, Virginia",10.0,15.0,7.0,05000US51155,51,155,D,Owner,2000+,<=50% AMI,Severe cost burden
"Pulaski County, Virginia",0.0,161.0,8.0,05000US51155,51,155,D,Owner,2000+,<=50% AMI,N/A
"Pulaski County, Virginia",125.0,112.0,9.0,05000US51155,51,155,S,Owner,2000+,50.1-80% AMI,All
"Pulaski County, Virginia",125.0,112.0,10.0,05000US51155,51,155,D,Owner,2000+,50.1-80% AMI,No cost burden
"Pulaski County, Virginia",0.0,161.0,11.0,05000US51155,51,155,D,Owner,2000+,50.1-80% AMI,Moderate cost burden
"Pulaski County, Virginia",0.0,161.0,12.0,05000US51155,51,155,D,Owner,2000+,50.1-80% AMI,Severe cost burden
"Pulaski County, Virginia",0.0,161.0,13.0,05000US51155,51,155,D,Owner,2000+,50.1-80% AMI,N/A
"Pulaski County, Virginia",120.0,104.0,14.0,05000US51155,51,155,S,Owner,2000+,80.1-120% AMI,All
"Pulaski County, Virginia",105.0,104.0,15.0,05000US51155,51,155,D,Owner,2000+,80.1-120% AMI,No cost burden
"Pulaski County, Virginia",15.0,28.0,16.0,05000US51155,51,155,D,Owner,2000+,80.1-120% AMI,Moderate cost burden
"Pulaski County, Virginia",0.0,161.0,17.0,05000US51155,51,155,D,Owner,2000+,80.1-120% AMI,Severe cost burden
"Pulaski County, Virginia",0.0,161.0,18.0,05000US51155,51,155,D,Owner,2000+,80.1-120% AMI,N/A
"Pulaski County, Virginia",305.0,122.0,19.0,05000US51155,51,155,S,Owner,2000+,>120% AMI,All
"Pulaski County, Virginia",305.0,122.0,20.0,05000US51155,51,155,D,Owner,2000+,>120% AMI,No cost burden
"Pulaski County, Virginia",0.0,161.0,21.0,05000US51155,51,155,D,Owner,2000+,>120% AMI,Moderate cost burden
"Pulaski County, Virginia",0.0,161.0,22.0,05000US51155,51,155,D,Owner,2000+,>120% AMI,Severe cost burden
"Pulaski County, Virginia",0.0,161.0,23.0,05000US51155,51,155,D,Owner,2000+,>120% AMI,N/A
"Pulaski County, Virginia",2890.0,526.0,24.0,05000US51155,51,155,S,Owner,1980 to 1999,All,All
"Pulaski County, Virginia",520.0,241.0,25.0,05000US51155,51,155,S,Owner,1980 to 1999,<=50% AMI,All
"Pulaski County, Virginia",215.0,131.0,26.0,05000US51155,51,155,D,Owner,1980 to 1999,<=50% AMI,No cost burden
"Pulaski County, Virginia",120.0,117.0,27.0,05000US51155,51,155,D,Owner,1980 to 1999,<=50% AMI,Moderate cost burden
"Pulaski County, Virginia",110.0,95.0,28.0,05000US51155,51,155,D,Owner,1980 to 1999,<=50% AMI,Severe cost burden
"Pulaski County, Virginia",75.0,111.0,29.0,05000US51155,51,155,D,Owner,1980 to 1999,<=50% AMI,N/A
"Pulaski County, Virginia",655.0,257.0,30.0,05000US51155,51,155,S,Owner,1980 to 1999,50.1-80% AMI,All
"Pulaski County, Virginia",465.0,215.0,31.0,05000US51155,51,155,D,Owner,1980 to 1999,50.1-80% AMI,No cost burden
"Pulaski County, Virginia",175.0,146.0,32.0,05000US51155,51,155,D,Owner,1980 to 1999,50.1-80% AMI,Moderate cost burden
"Pulaski County, Virginia",15.0,30.0,33.0,05000US51155,51,155,D,Owner,1980 to 1999,50.1-80% AMI,Severe cost burden
"Pulaski County, Virginia",0.0,161.0,34.0,05000US51155,51,155,D,Owner,1980 to 1999,50.1-80% AMI,N/A
"Pulaski County, Virginia",530.0,204.0,35.0,05000US51155,51,155,S,Owner,1980 to 1999,80.1-120% AMI,All
"Pulaski County, Virginia",505.0,198.0,36.0,05000US51155,51,155,D,Owner,1980 to 1999,80.1-120% AMI,No cost burden
"Pulaski County, Virginia",25.0,44.0,37.0,05000US51155,51,155,D,Owner,1980 to 1999,80.1-120% AMI,Moderate cost burden
"Pulaski County, Virginia",0.0,161.0,38.0,05000US51155,51,155,D,Owner,1980 to 1999,80.1-120% AMI,Severe cost burden
"Pulaski County, Virginia",0.0,161.0,39.0,05000US51155,51,155,D,Owner,1980 to 1999,80.1-120% AMI,N/A
"Pulaski County, Virginia",1185.0,277.0,40.0,05000US51155,51,155,S,Owner,1980 to 1999,>120% AMI,All
"Pulaski County, Virginia",1155.0,274.0,41.0,05000US51155,51,155,D,Owner,1980 to 1999,>120% AMI,No cost burden
"Pulaski County, Virginia",30.0,37.0,42.0,05000US51155,51,155,D,Owner,1980 to 1999,>120% AMI,Moderate cost burden
"Pulaski County, Virginia",0.0,161.0,43.0,05000US51155,51,155,D,Owner,1980 to 1999,>120% AMI,Severe cost burden
"Pulaski County, Virginia",0.0,161.0,44.0,05000US51155,51,155,D,Owner,1980 to 1999,>120% AMI,N/A
"Pulaski County, Virginia",3705.0,453.0,45.0,05000US51155,51,155,S,Owner,1960 to 1979,All,All
"Pulaski County, Virginia",550.0,224.0,46.0,05000US51155,51,155,S,Owner,1960 to 1979,<=50% AMI,All
"Pulaski County, Virginia",315.0,135.0,47.0,05000US51155,51,155,D,Owner,1960 to 1979,<=50% AMI,No cost burden
"Pulaski County, Virginia",45.0,53.0,48.0,05000US51155,51,155,D,Owner,1960 to 1979,<=50% AMI,Moderate cost burden
"Pulaski County, Virginia",175.0,142.0,49.0,05000US51155,51,155,D,Owner,1960 to 1979,<=50% AMI,Severe cost burden
"Pulaski County, Virginia",20.0,33.0,50.0,05000US51155,51,155,D,Owner,1960 to 1979,<=50% AMI,N/A
"Pulaski County, Virginia",855.0,254.0,51.0,05000US51155,51,155,S,Owner,1960 to 1979,50.1-80% AMI,All
"Pulaski County, Virginia",755.0,230.0,52.0,05000US51155,51,155,D,Owner,1960 to 1979,50.1-80% AMI,No cost burden
"Pulaski County, Virginia",60.0,58.0,53.0,05000US51155,51,155,D,Owner,1960 to 1979,50.1-80% AMI,Moderate cost burden
"Pulaski County, Virginia",45.0,52.0,54.0,05000US51155,51,155,D,Owner,1960 to 1979,50.1-80% AMI,Severe cost burden
"Pulaski County, Virginia",0.0,161.0,55.0,05000US51155,51,155,D,Owner,1960 to 1979,50.1-80% AMI,N/A
"Pulaski County, Virginia",855.0,212.0,56.0,05000US51155,51,155,S,Owner,1960 to 1979,80.1-120% AMI,All
"Pulaski County, Virginia",785.0,206.0,57.0,05000US51155,51,155,D,Owner,1960 to 1979,80.1-120% AMI,No cost burden
"Pulaski County, Virginia",70.0,62.0,58.0,05000US51155,51,155,D,Owner,1960 to 1979,80.1-120% AMI,Moderate cost burden
"Pulaski County, Virginia",0.0,161.0,59.0,05000US51155,51,155,D,Owner,1960 to 1979,80.1-120% AMI,Severe cost burden
"Pulaski County, Virginia",0.0,161.0,60.0,05000US51155,51,155,D,Owner,1960 to 1979,80.1-120% AMI,N/A
"Pulaski County, Virginia",1440.0,281.0,61.0,05000US51155,51,155,S,Owner,1960 to 1979,>120% AMI,All
"Pulaski County, Virginia",1405.0,287.0,62.0,05000US51155,51,155,D,Owner,1960 to 1979,>120% AMI,No cost burden
"Pulaski County, Virginia",35.0,38.0,63.0,05000US51155,51,155,D,Owner,1960 to 1979,>120% AMI,Moderate cost burden
"Pulaski County, Virginia",0.0,161.0,64.0,05000US51155,51,155,D,Owner,1960 to 1979,>120% AMI,Severe cost burden
"Pulaski County, Virginia",0.0,161.0,65.0,05000US51155,51,155,D,Owner,1960 to 1979,>120% AMI,N/A
"Pulaski County, Virginia",2200.0,329.0,66.0,05000US51155,51,155,S,Owner,1940 to 1959,All,All
"Pulaski County, Virginia",820.0,262.0,67.0,05000US51155,51,155,S,Owner,1940 to 1959,<=50% AMI,All
"Pulaski County, Virginia",460.0,185.0,68.0,05000US51155,51,155,D,Owner,1940 to 1959,<=50% AMI,No cost burden
"Pulaski County, Virginia",175.0,167.0,69.0,05000US51155,51,155,D,Owner,1940 to 1959,<=50% AMI,Moderate cost burden
"Pulaski County, Virginia",140.0,82.0,70.0,05000US51155,51,155,D,Owner,1940 to 1959,<=50% AMI,Severe cost burden
"Pulaski County, Virginia",45.0,52.0,71.0,05000US51155,51,155,D,Owner,1940 to 1959,<=50% AMI,N/A
"Pulaski County, Virginia",465.0,150.0,72.0,05000US51155,51,155,S,Owner,1940 to 1959,50.1-80% AMI,All
"Pulaski County, Virginia",380.0,122.0,73.0,05000US51155,51,155,D,Owner,1940 to 1959,50.1-80% AMI,No cost burden
"Pulaski County, Virginia",85.0,81.0,74.0,05000US51155,51,155,D,Owner,1940 to 1959,50.1-80% AMI,Moderate cost burden
"Pulaski County, Virginia",0.0,161.0,75.0,05000US51155,51,155,D,Owner,1940 to 1959,50.1-80% AMI,Severe cost burden
"Pulaski County, Virginia",0.0,161.0,76.0,05000US51155,51,155,D,Owner,1940 to 1959,50.1-80% AMI,N/A
"Pulaski County, Virginia",395.0,165.0,77.0,05000US51155,51,155,S,Owner,1940 to 1959,80.1-120% AMI,All
"Pulaski County, Virginia",395.0,165.0,78.0,05000US51155,51,155,D,Owner,1940 to 1959,80.1-120% AMI,No cost burden
"Pulaski County, Virginia",0.0,161.0,79.0,05000US51155,51,155,D,Owner,1940 to 1959,80.1-120% AMI,Moderate cost burden
"Pulaski County, Virginia",0.0,161.0,80.0,05000US51155,51,155,D,Owner,1940 to 1959,80.1-120% AMI,Severe cost burden
"Pulaski County, Virginia",0.0,161.0,81.0,05000US51155,51,155,D,Owner,1940 to 1959,80.1-120% AMI,N/A
"Pulaski County, Virginia",520.0,154.0,82.0,05000US51155,51,155,S,Owner,1940 to 1959,>120% AMI,All
"Pulaski County, Virginia",520.0,154.0,83.0,05000US51155,51,155,D,Owner,1940 to 1959,>120% AMI,No cost burden
"Pulaski County, Virginia",0.0,161.0,84.0,05000US51155,51,155,D,Owner,1940 to 1959,>120% AMI,Moderate cost burden
"Pulaski County, Virginia",0.0,161.0,85.0,05000US51155,51,155,D,Owner,1940 to 1959,>120% AMI,Severe cost burden
"Pulaski County, Virginia",0.0,161.0,86.0,05000US51155,51,155,D,Owner,1940 to 1959,>120% AMI,N/A
"Pulaski County, Virginia",1185.0,265.0,87.0,05000US51155,51,155,S,Owner,1939-,All,All
"Pulaski County, Virginia",360.0,154.0,88.0,05000US51155,51,155,S,Owner,1939-,<=50% AMI,All
"Pulaski County, Virginia",255.0,146.0,89.0,05000US51155,51,155,D,Owner,1939-,<=50% AMI,No cost burden
"Pulaski County, Virginia",25.0,43.0,90.0,05000US51155,51,155,D,Owner,1939-,<=50% AMI,Moderate cost burden
"Pulaski County, Virginia",75.0,66.0,91.0,05000US51155,51,155,D,Owner,1939-,<=50% AMI,Severe cost burden
"Pulaski County, Virginia",0.0,161.0,92.0,05000US51155,51,155,D,Owner,1939-,<=50% AMI,N/A
"Pulaski County, Virginia",330.0,175.0,93.0,05000US51155,51,155,S,Owner,1939-,50.1-80% AMI,All
"Pulaski County, Virginia",140.0,101.0,94.0,05000US51155,51,155,D,Owner,1939-,50.1-80% AMI,No cost burden
"Pulaski County, Virginia",75.0,64.0,95.0,05000US51155,51,155,D,Owner,1939-,50.1-80% AMI,Moderate cost burden
"Pulaski County, Virginia",115.0,132.0,96.0,05000US51155,51,155,D,Owner,1939-,50.1-80% AMI,Severe cost burden
"Pulaski County, Virginia",0.0,161.0,97.0,05000US51155,51,155,D,Owner,1939-,50.1-80% AMI,N/A
"Pulaski County, Virginia",270.0,154.0,98.0,05000US51155,51,155,S,Owner,1939-,80.1-120% AMI,All
"Pulaski County, Virginia",175.0,107.0,99.0,05000US51155,51,155,D,Owner,1939-,80.1-120% AMI,No cost burden
"Pulaski County, Virginia",100.0,126.0,100.0,05000US51155,51,155,D,Owner,1939-,80.1-120% AMI,Moderate cost burden
"Pulaski County, Virginia",0.0,161.0,101.0,05000US51155,51,155,D,Owner,1939-,80.1-120% AMI,Severe cost burden
"Pulaski County, Virginia",0.0,161.0,102.0,05000US51155,51,155,D,Owner,1939-,80.1-120% AMI,N/A
"Pulaski County, Virginia",225.0,112.0,103.0,05000US51155,51,155,S,Owner,1939-,>120% AMI,All
"Pulaski County, Virginia",225.0,112.0,104.0,05000US51155,51,155,D,Owner,1939-,>120% AMI,No cost burden
"Pulaski County, Virginia",0.0,161.0,105.0,05000US51155,51,155,D,Owner,1939-,>120% AMI,Moderate cost burden
"Pulaski County, Virginia",0.0,161.0,106.0,05000US51155,51,155,D,Owner,1939-,>120% AMI,Severe cost burden
"Pulaski County, Virginia",0.0,161.0,107.0,05000US51155,51,155,D,Owner,1939-,>120% AMI,N/A
"Pulaski County, Virginia",4235.0,635.0,108.0,05000US51155,51,155,S,Renter,All,All,All
"Pulaski County, Virginia",195.0,123.0,109.0,05000US51155,51,155,S,Renter,2000+,All,All
"Pulaski County, Virginia",115.0,95.0,110.0,05000US51155,51,155,S,Renter,2000+,<=50% AMI,All
"Pulaski County, Virginia",20.0,35.0,111.0,05000US51155,51,155,D,Renter,2000+,<=50% AMI,No cost burden
"Pulaski County, Virginia",25.0,45.0,112.0,05000US51155,51,155,D,Renter,2000+,<=50% AMI,Moderate cost burden
"Pulaski County, Virginia",15.0,26.0,113.0,05000US51155,51,155,D,Renter,2000+,<=50% AMI,Severe cost burden
"Pulaski County, Virginia",55.0,74.0,114.0,05000US51155,51,155,D,Renter,2000+,<=50% AMI,N/A
"Pulaski County, Virginia",0.0,161.0,115.0,05000US51155,51,155,S,Renter,2000+,50.1-80% AMI,All
"Pulaski County, Virginia",0.0,161.0,116.0,05000US51155,51,155,D,Renter,2000+,50.1-80% AMI,No cost burden
"Pulaski County, Virginia",0.0,161.0,117.0,05000US51155,51,155,D,Renter,2000+,50.1-80% AMI,Moderate cost burden
"Pulaski County, Virginia",0.0,161.0,118.0,05000US51155,51,155,D,Renter,2000+,50.1-80% AMI,Severe cost burden
"Pulaski County, Virginia",0.0,161.0,119.0,05000US51155,51,155,D,Renter,2000+,50.1-80% AMI,N/A
"Pulaski County, Virginia",25.0,43.0,120.0,05000US51155,51,155,S,Renter,2000+,80.1-120% AMI,All
"Pulaski County, Virginia",25.0,43.0,121.0,05000US51155,51,155,D,Renter,2000+,80.1-120% AMI,No cost burden
"Pulaski County, Virginia",0.0,161.0,122.0,05000US51155,51,155,D,Renter,2000+,80.1-120% AMI,Moderate cost burden
"Pulaski County, Virginia",0.0,161.0,123.0,05000US51155,51,155,D,Renter,2000+,80.1-120% AMI,Severe cost burden
"Pulaski County, Virginia",0.0,161.0,124.0,05000US51155,51,155,D,Renter,2000+,80.1-120% AMI,N/A
"Pulaski County, Virginia",55.0,68.0,125.0,05000US51155,51,155,S,Renter,2000+,>120% AMI,All
"Pulaski County, Virginia",40.0,65.0,126.0,05000US51155,51,155,D,Renter,2000+,>120% AMI,No cost burden
"Pulaski County, Virginia",0.0,161.0,127.0,05000US51155,51,155,D,Renter,2000+,>120% AMI,Moderate cost burden
"Pulaski County, Virginia",0.0,161.0,128.0,05000US51155,51,155,D,Renter,2000+,>120% AMI,Severe cost burden
"Pulaski County, Virginia",15.0,25.0,129.0,05000US51155,51,155,D,Renter,2000+,>120% AMI,N/A
"Pulaski County, Virginia",1030.0,315.0,130.0,05000US51155,51,155,S,Renter,1980 to 1999,All,All
"Pulaski County, Virginia",515.0,233.0,131.0,05000US51155,51,155,S,Renter,1980 to 1999,<=50% AMI,All
"Pulaski County, Virginia",160.0,107.0,132.0,05000US51155,51,155,D,Renter,1980 to 1999,<=50% AMI,No cost burden
"Pulaski County, Virginia",85.0,99.0,133.0,05000US51155,51,155,D,Renter,1980 to 1999,<=50% AMI,Moderate cost burden
"Pulaski County, Virginia",250.0,173.0,134.0,05000US51155,51,155,D,Renter,1980 to 1999,<=50% AMI,Severe cost burden
"Pulaski County, Virginia",20.0,27.0,135.0,05000US51155,51,155,D,Renter,1980 to 1999,<=50% AMI,N/A
"Pulaski County, Virginia",295.0,169.0,136.0,05000US51155,51,155,S,Renter,1980 to 1999,50.1-80% AMI,All
"Pulaski County, Virginia",250.0,160.0,137.0,05000US51155,51,155,D,Renter,1980 to 1999,50.1-80% AMI,No cost burden
"Pulaski County, Virginia",0.0,161.0,138.0,05000US51155,51,155,D,Renter,1980 to 1999,50.1-80% AMI,Moderate cost burden
"Pulaski County, Virginia",0.0,161.0,139.0,05000US51155,51,155,D,Renter,1980 to 1999,50.1-80% AMI,Severe cost burden
"Pulaski County, Virginia",45.0,52.0,140.0,05000US51155,51,155,D,Renter,1980 to 1999,50.1-80% AMI,N/A
"Pulaski County, Virginia",145.0,100.0,141.0,05000US51155,51,155,S,Renter,1980 to 1999,80.1-120% AMI,All
"Pulaski County, Virginia",145.0,100.0,142.0,05000US51155,51,155,D,Renter,1980 to 1999,80.1-120% AMI,No cost burden
"Pulaski County, Virginia",0.0,161.0,143.0,05000US51155,51,155,D,Renter,1980 to 1999,80.1-120% AMI,Moderate cost burden
"Pulaski County, Virginia",0.0,161.0,144.0,05000US51155,51,155,D,Renter,1980 to 1999,80.1-120% AMI,Severe cost burden
"Pulaski County, Virginia",0.0,161.0,145.0,05000US51155,51,155,D,Renter,1980 to 1999,80.1-120% AMI,N/A
"Pulaski County, Virginia",75.0,71.0,146.0,05000US51155,51,155,S,Renter,1980 to 1999,>120% AMI,All
"Pulaski County, Virginia",75.0,71.0,147.0,05000US51155,51,155,D,Renter,1980 to 1999,>120% AMI,No cost burden
"Pulaski County, Virginia",0.0,161.0,148.0,05000US51155,51,155,D,Renter,1980 to 1999,>120% AMI,Moderate cost burden
"Pulaski County, Virginia",0.0,161.0,149.0,05000US51155,51,155,D,Renter,1980 to 1999,>120% AMI,Severe cost burden
"Pulaski County, Virginia",0.0,161.0,150.0,05000US51155,51,155,D,Renter,1980 to 1999,>120% AMI,N/A
"Pulaski County, Virginia",1385.0,342.0,151.0,05000US51155,51,155,S,Renter,1960 to 1979,All,All
"Pulaski County, Virginia",565.0,226.0,152.0,05000US51155,51,155,S,Renter,1960 to 1979,<=50% AMI,All
"Pulaski County, Virginia",100.0,80.0,153.0,05000US51155,51,155,D,Renter,1960 to 1979,<=50% AMI,No cost burden
"Pulaski County, Virginia",100.0,88.0,154.0,05000US51155,51,155,D,Renter,1960 to 1979,<=50% AMI,Moderate cost burden
"Pulaski County, Virginia",300.0,173.0,155.0,05000US51155,51,155,D,Renter,1960 to 1979,<=50% AMI,Severe cost burden
"Pulaski County, Virginia",65.0,94.0,156.0,05000US51155,51,155,D,Renter,1960 to 1979,<=50% AMI,N/A
"Pulaski County, Virginia",230.0,135.0,157.0,05000US51155,51,155,S,Renter,1960 to 1979,50.1-80% AMI,All
"Pulaski County, Virginia",230.0,135.0,158.0,05000US51155,51,155,D,Renter,1960 to 1979,50.1-80% AMI,No cost burden
"Pulaski County, Virginia",0.0,161.0,159.0,05000US51155,51,155,D,Renter,1960 to 1979,50.1-80% AMI,Moderate cost burden
"Pulaski County, Virginia",0.0,161.0,160.0,05000US51155,51,155,D,Renter,1960 to 1979,50.1-80% AMI,Severe cost burden
"Pulaski County, Virginia",0.0,161.0,161.0,05000US51155,51,155,D,Renter,1960 to 1979,50.1-80% AMI,N/A
"Pulaski County, Virginia",335.0,179.0,162.0,05000US51155,51,155,S,Renter,1960 to 1979,80.1-120% AMI,All
"Pulaski County, Virginia",315.0,178.0,163.0,05000US51155,51,155,D,Renter,1960 to 1979,80.1-120% AMI,No cost burden
"Pulaski County, Virginia",0.0,161.0,164.0,05000US51155,51,155,D,Renter,1960 to 1979,80.1-120% AMI,Moderate cost burden
"Pulaski County, Virginia",0.0,161.0,165.0,05000US51155,51,155,D,Renter,1960 to 1979,80.1-120% AMI,Severe cost burden
"Pulaski County, Virginia",20.0,35.0,166.0,05000US51155,51,155,D,Renter,1960 to 1979,80.1-120% AMI,N/A
"Pulaski County, Virginia",260.0,156.0,167.0,05000US51155,51,155,S,Renter,1960 to 1979,>120% AMI,All
"Pulaski County, Virginia",215.0,138.0,168.0,05000US51155,51,155,D,Renter,1960 to 1979,>120% AMI,No cost burden
"Pulaski County, Virginia",0.0,161.0,169.0,05000US51155,51,155,D,Renter,1960 to 1979,>120% AMI,Moderate cost burden
