name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Year_Structure_Built,Household_Income,Cost_Burden
"Bedford County, Virginia",27000.0,600.0,1.0,05000US51019,51,019,T,All,All,All,All
"Bedford County, Virginia",22205.0,718.0,2.0,05000US51019,51,019,S,Owner,All,All,All
"Bedford County, Virginia",2845.0,390.0,3.0,05000US51019,51,019,S,Owner,2000+,All,All
"Bedford County, Virginia",305.0,146.0,4.0,05000US51019,51,019,S,Owner,2000+,<=50% AMI,All
"Bedford County, Virginia",30.0,34.0,5.0,05000US51019,51,019,D,Owner,2000+,<=50% AMI,No cost burden
"Bedford County, Virginia",70.0,61.0,6.0,05000US51019,51,019,D,Owner,2000+,<=50% AMI,Moderate cost burden
"Bedford County, Virginia",180.0,119.0,7.0,05000US51019,51,019,D,Owner,2000+,<=50% AMI,Severe cost burden
"Bedford County, Virginia",25.0,44.0,8.0,05000US51019,51,019,D,Owner,2000+,<=50% AMI,N/A
"Bedford County, Virginia",350.0,142.0,9.0,05000US51019,51,019,S,Owner,2000+,50.1-80% AMI,All
"Bedford County, Virginia",160.0,95.0,10.0,05000US51019,51,019,D,Owner,2000+,50.1-80% AMI,No cost burden
"Bedford County, Virginia",155.0,123.0,11.0,05000US51019,51,019,D,Owner,2000+,50.1-80% AMI,Moderate cost burden
"Bedford County, Virginia",40.0,48.0,12.0,05000US51019,51,019,D,Owner,2000+,50.1-80% AMI,Severe cost burden
"Bedford County, Virginia",0.0,161.0,13.0,05000US51019,51,019,D,Owner,2000+,50.1-80% AMI,N/A
"Bedford County, Virginia",430.0,168.0,14.0,05000US51019,51,019,S,Owner,2000+,80.1-120% AMI,All
"Bedford County, Virginia",395.0,164.0,15.0,05000US51019,51,019,D,Owner,2000+,80.1-120% AMI,No cost burden
"Bedford County, Virginia",35.0,42.0,16.0,05000US51019,51,019,D,Owner,2000+,80.1-120% AMI,Moderate cost burden
"Bedford County, Virginia",0.0,161.0,17.0,05000US51019,51,019,D,Owner,2000+,80.1-120% AMI,Severe cost burden
"Bedford County, Virginia",0.0,161.0,18.0,05000US51019,51,019,D,Owner,2000+,80.1-120% AMI,N/A
"Bedford County, Virginia",1760.0,284.0,19.0,05000US51019,51,019,S,Owner,2000+,>120% AMI,All
"Bedford County, Virginia",1580.0,269.0,20.0,05000US51019,51,019,D,Owner,2000+,>120% AMI,No cost burden
"Bedford County, Virginia",180.0,99.0,21.0,05000US51019,51,019,D,Owner,2000+,>120% AMI,Moderate cost burden
"Bedford County, Virginia",0.0,161.0,22.0,05000US51019,51,019,D,Owner,2000+,>120% AMI,Severe cost burden
"Bedford County, Virginia",0.0,161.0,23.0,05000US51019,51,019,D,Owner,2000+,>120% AMI,N/A
"Bedford County, Virginia",11185.0,576.0,24.0,05000US51019,51,019,S,Owner,1980 to 1999,All,All
"Bedford County, Virginia",990.0,268.0,25.0,05000US51019,51,019,S,Owner,1980 to 1999,<=50% AMI,All
"Bedford County, Virginia",560.0,217.0,26.0,05000US51019,51,019,D,Owner,1980 to 1999,<=50% AMI,No cost burden
"Bedford County, Virginia",180.0,108.0,27.0,05000US51019,51,019,D,Owner,1980 to 1999,<=50% AMI,Moderate cost burden
"Bedford County, Virginia",245.0,141.0,28.0,05000US51019,51,019,D,Owner,1980 to 1999,<=50% AMI,Severe cost burden
"Bedford County, Virginia",0.0,161.0,29.0,05000US51019,51,019,D,Owner,1980 to 1999,<=50% AMI,N/A
"Bedford County, Virginia",1475.0,249.0,30.0,05000US51019,51,019,S,Owner,1980 to 1999,50.1-80% AMI,All
"Bedford County, Virginia",890.0,229.0,31.0,05000US51019,51,019,D,Owner,1980 to 1999,50.1-80% AMI,No cost burden
"Bedford County, Virginia",420.0,137.0,32.0,05000US51019,51,019,D,Owner,1980 to 1999,50.1-80% AMI,Moderate cost burden
"Bedford County, Virginia",165.0,80.0,33.0,05000US51019,51,019,D,Owner,1980 to 1999,50.1-80% AMI,Severe cost burden
"Bedford County, Virginia",0.0,161.0,34.0,05000US51019,51,019,D,Owner,1980 to 1999,50.1-80% AMI,N/A
"Bedford County, Virginia",1995.0,336.0,35.0,05000US51019,51,019,S,Owner,1980 to 1999,80.1-120% AMI,All
"Bedford County, Virginia",1760.0,329.0,36.0,05000US51019,51,019,D,Owner,1980 to 1999,80.1-120% AMI,No cost burden
"Bedford County, Virginia",150.0,78.0,37.0,05000US51019,51,019,D,Owner,1980 to 1999,80.1-120% AMI,Moderate cost burden
"Bedford County, Virginia",80.0,104.0,38.0,05000US51019,51,019,D,Owner,1980 to 1999,80.1-120% AMI,Severe cost burden
"Bedford County, Virginia",0.0,161.0,39.0,05000US51019,51,019,D,Owner,1980 to 1999,80.1-120% AMI,N/A
"Bedford County, Virginia",6725.0,624.0,40.0,05000US51019,51,019,S,Owner,1980 to 1999,>120% AMI,All
"Bedford County, Virginia",6350.0,621.0,41.0,05000US51019,51,019,D,Owner,1980 to 1999,>120% AMI,No cost burden
"Bedford County, Virginia",360.0,172.0,42.0,05000US51019,51,019,D,Owner,1980 to 1999,>120% AMI,Moderate cost burden
"Bedford County, Virginia",20.0,35.0,43.0,05000US51019,51,019,D,Owner,1980 to 1999,>120% AMI,Severe cost burden
"Bedford County, Virginia",0.0,161.0,44.0,05000US51019,51,019,D,Owner,1980 to 1999,>120% AMI,N/A
"Bedford County, Virginia",5485.0,485.0,45.0,05000US51019,51,019,S,Owner,1960 to 1979,All,All
"Bedford County, Virginia",810.0,249.0,46.0,05000US51019,51,019,S,Owner,1960 to 1979,<=50% AMI,All
"Bedford County, Virginia",445.0,167.0,47.0,05000US51019,51,019,D,Owner,1960 to 1979,<=50% AMI,No cost burden
"Bedford County, Virginia",40.0,47.0,48.0,05000US51019,51,019,D,Owner,1960 to 1979,<=50% AMI,Moderate cost burden
