name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Year_Structure_Built,Household_Income,Cost_Burden
"Botetourt County, Virginia",12770.0,284.0,1.0,05000US51023,51,023,T,All,All,All,All
"Botetourt County, Virginia",11400.0,361.0,2.0,05000US51023,51,023,S,Owner,All,All,All
"Botetourt County, Virginia",1015.0,269.0,3.0,05000US51023,51,023,S,Owner,2000+,All,All
"Botetourt County, Virginia",20.0,36.0,4.0,05000US51023,51,023,S,Owner,2000+,<=50% AMI,All
"Botetourt County, Virginia",0.0,161.0,5.0,05000US51023,51,023,D,Owner,2000+,<=50% AMI,No cost burden
"Botetourt County, Virginia",0.0,161.0,6.0,05000US51023,51,023,D,Owner,2000+,<=50% AMI,Moderate cost burden
"Botetourt County, Virginia",20.0,36.0,7.0,05000US51023,51,023,D,Owner,2000+,<=50% AMI,Severe cost burden
"Botetourt County, Virginia",0.0,161.0,8.0,05000US51023,51,023,D,Owner,2000+,<=50% AMI,N/A
"Botetourt County, Virginia",40.0,40.0,9.0,05000US51023,51,023,S,Owner,2000+,50.1-80% AMI,All
"Botetourt County, Virginia",25.0,33.0,10.0,05000US51023,51,023,D,Owner,2000+,50.1-80% AMI,No cost burden
"Botetourt County, Virginia",0.0,161.0,11.0,05000US51023,51,023,D,Owner,2000+,50.1-80% AMI,Moderate cost burden
"Botetourt County, Virginia",15.0,28.0,12.0,05000US51023,51,023,D,Owner,2000+,50.1-80% AMI,Severe cost burden
"Botetourt County, Virginia",0.0,161.0,13.0,05000US51023,51,023,D,Owner,2000+,50.1-80% AMI,N/A
"Botetourt County, Virginia",200.0,129.0,14.0,05000US51023,51,023,S,Owner,2000+,80.1-120% AMI,All
"Botetourt County, Virginia",140.0,105.0,15.0,05000US51023,51,023,D,Owner,2000+,80.1-120% AMI,No cost burden
"Botetourt County, Virginia",60.0,71.0,16.0,05000US51023,51,023,D,Owner,2000+,80.1-120% AMI,Moderate cost burden
"Botetourt County, Virginia",0.0,161.0,17.0,05000US51023,51,023,D,Owner,2000+,80.1-120% AMI,Severe cost burden
"Botetourt County, Virginia",0.0,161.0,18.0,05000US51023,51,023,D,Owner,2000+,80.1-120% AMI,N/A
"Botetourt County, Virginia",755.0,222.0,19.0,05000US51023,51,023,S,Owner,2000+,>120% AMI,All
"Botetourt County, Virginia",660.0,220.0,20.0,05000US51023,51,023,D,Owner,2000+,>120% AMI,No cost burden
"Botetourt County, Virginia",75.0,61.0,21.0,05000US51023,51,023,D,Owner,2000+,>120% AMI,Moderate cost burden
"Botetourt County, Virginia",20.0,42.0,22.0,05000US51023,51,023,D,Owner,2000+,>120% AMI,Severe cost burden
"Botetourt County, Virginia",0.0,161.0,23.0,05000US51023,51,023,D,Owner,2000+,>120% AMI,N/A
"Botetourt County, Virginia",4720.0,431.0,24.0,05000US51023,51,023,S,Owner,1980 to 1999,All,All
"Botetourt County, Virginia",610.0,194.0,25.0,05000US51023,51,023,S,Owner,1980 to 1999,<=50% AMI,All
"Botetourt County, Virginia",245.0,109.0,26.0,05000US51023,51,023,D,Owner,1980 to 1999,<=50% AMI,No cost burden
"Botetourt County, Virginia",130.0,88.0,27.0,05000US51023,51,023,D,Owner,1980 to 1999,<=50% AMI,Moderate cost burden
"Botetourt County, Virginia",210.0,132.0,28.0,05000US51023,51,023,D,Owner,1980 to 1999,<=50% AMI,Severe cost burden
"Botetourt County, Virginia",25.0,42.0,29.0,05000US51023,51,023,D,Owner,1980 to 1999,<=50% AMI,N/A
"Botetourt County, Virginia",520.0,176.0,30.0,05000US51023,51,023,S,Owner,1980 to 1999,50.1-80% AMI,All
"Botetourt County, Virginia",360.0,152.0,31.0,05000US51023,51,023,D,Owner,1980 to 1999,50.1-80% AMI,No cost burden
"Botetourt County, Virginia",155.0,107.0,32.0,05000US51023,51,023,D,Owner,1980 to 1999,50.1-80% AMI,Moderate cost burden
"Botetourt County, Virginia",0.0,161.0,33.0,05000US51023,51,023,D,Owner,1980 to 1999,50.1-80% AMI,Severe cost burden
"Botetourt County, Virginia",0.0,161.0,34.0,05000US51023,51,023,D,Owner,1980 to 1999,50.1-80% AMI,N/A
"Botetourt County, Virginia",700.0,201.0,35.0,05000US51023,51,023,S,Owner,1980 to 1999,80.1-120% AMI,All
"Botetourt County, Virginia",555.0,181.0,36.0,05000US51023,51,023,D,Owner,1980 to 1999,80.1-120% AMI,No cost burden
"Botetourt County, Virginia",150.0,94.0,37.0,05000US51023,51,023,D,Owner,1980 to 1999,80.1-120% AMI,Moderate cost burden
"Botetourt County, Virginia",0.0,161.0,38.0,05000US51023,51,023,D,Owner,1980 to 1999,80.1-120% AMI,Severe cost burden
"Botetourt County, Virginia",0.0,161.0,39.0,05000US51023,51,023,D,Owner,1980 to 1999,80.1-120% AMI,N/A
"Botetourt County, Virginia",2890.0,391.0,40.0,05000US51023,51,023,S,Owner,1980 to 1999,>120% AMI,All
"Botetourt County, Virginia",2755.0,391.0,41.0,05000US51023,51,023,D,Owner,1980 to 1999,>120% AMI,No cost burden
"Botetourt County, Virginia",135.0,68.0,42.0,05000US51023,51,023,D,Owner,1980 to 1999,>120% AMI,Moderate cost burden
"Botetourt County, Virginia",0.0,161.0,43.0,05000US51023,51,023,D,Owner,1980 to 1999,>120% AMI,Severe cost burden
"Botetourt County, Virginia",0.0,161.0,44.0,05000US51023,51,023,D,Owner,1980 to 1999,>120% AMI,N/A
"Botetourt County, Virginia",3685.0,423.0,45.0,05000US51023,51,023,S,Owner,1960 to 1979,All,All
"Botetourt County, Virginia",655.0,209.0,46.0,05000US51023,51,023,S,Owner,1960 to 1979,<=50% AMI,All
"Botetourt County, Virginia",410.0,163.0,47.0,05000US51023,51,023,D,Owner,1960 to 1979,<=50% AMI,No cost burden
"Botetourt County, Virginia",85.0,72.0,48.0,05000US51023,51,023,D,Owner,1960 to 1979,<=50% AMI,Moderate cost burden
"Botetourt County, Virginia",115.0,117.0,49.0,05000US51023,51,023,D,Owner,1960 to 1979,<=50% AMI,Severe cost burden
"Botetourt County, Virginia",45.0,70.0,50.0,05000US51023,51,023,D,Owner,1960 to 1979,<=50% AMI,N/A
"Botetourt County, Virginia",615.0,223.0,51.0,05000US51023,51,023,S,Owner,1960 to 1979,50.1-80% AMI,All
"Botetourt County, Virginia",385.0,182.0,52.0,05000US51023,51,023,D,Owner,1960 to 1979,50.1-80% AMI,No cost burden
"Botetourt County, Virginia",100.0,70.0,53.0,05000US51023,51,023,D,Owner,1960 to 1979,50.1-80% AMI,Moderate cost burden
"Botetourt County, Virginia",130.0,101.0,54.0,05000US51023,51,023,D,Owner,1960 to 1979,50.1-80% AMI,Severe cost burden
"Botetourt County, Virginia",0.0,161.0,55.0,05000US51023,51,023,D,Owner,1960 to 1979,50.1-80% AMI,N/A
"Botetourt County, Virginia",1005.0,270.0,56.0,05000US51023,51,023,S,Owner,1960 to 1979,80.1-120% AMI,All
"Botetourt County, Virginia",730.0,216.0,57.0,05000US51023,51,023,D,Owner,1960 to 1979,80.1-120% AMI,No cost burden
"Botetourt County, Virginia",235.0,145.0,58.0,05000US51023,51,023,D,Owner,1960 to 1979,80.1-120% AMI,Moderate cost burden
"Botetourt County, Virginia",45.0,53.0,59.0,05000US51023,51,023,D,Owner,1960 to 1979,80.1-120% AMI,Severe cost burden
"Botetourt County, Virginia",0.0,161.0,60.0,05000US51023,51,023,D,Owner,1960 to 1979,80.1-120% AMI,N/A
"Botetourt County, Virginia",1410.0,315.0,61.0,05000US51023,51,023,S,Owner,1960 to 1979,>120% AMI,All
"Botetourt County, Virginia",1360.0,314.0,62.0,05000US51023,51,023,D,Owner,1960 to 1979,>120% AMI,No cost burden
"Botetourt County, Virginia",50.0,57.0,63.0,05000US51023,51,023,D,Owner,1960 to 1979,>120% AMI,Moderate cost burden
"Botetourt County, Virginia",0.0,161.0,64.0,05000US51023,51,023,D,Owner,1960 to 1979,>120% AMI,Severe cost burden
"Botetourt County, Virginia",0.0,161.0,65.0,05000US51023,51,023,D,Owner,1960 to 1979,>120% AMI,N/A
"Botetourt County, Virginia",955.0,210.0,66.0,05000US51023,51,023,S,Owner,1940 to 1959,All,All
"Botetourt County, Virginia",175.0,103.0,67.0,05000US51023,51,023,S,Owner,1940 to 1959,<=50% AMI,All
"Botetourt County, Virginia",130.0,93.0,68.0,05000US51023,51,023,D,Owner,1940 to 1959,<=50% AMI,No cost burden
"Botetourt County, Virginia",10.0,14.0,69.0,05000US51023,51,023,D,Owner,1940 to 1959,<=50% AMI,Moderate cost burden
"Botetourt County, Virginia",30.0,39.0,70.0,05000US51023,51,023,D,Owner,1940 to 1959,<=50% AMI,Severe cost burden
"Botetourt County, Virginia",0.0,161.0,71.0,05000US51023,51,023,D,Owner,1940 to 1959,<=50% AMI,N/A
"Botetourt County, Virginia",315.0,127.0,72.0,05000US51023,51,023,S,Owner,1940 to 1959,50.1-80% AMI,All
"Botetourt County, Virginia",270.0,118.0,73.0,05000US51023,51,023,D,Owner,1940 to 1959,50.1-80% AMI,No cost burden
"Botetourt County, Virginia",35.0,47.0,74.0,05000US51023,51,023,D,Owner,1940 to 1959,50.1-80% AMI,Moderate cost burden
"Botetourt County, Virginia",15.0,24.0,75.0,05000US51023,51,023,D,Owner,1940 to 1959,50.1-80% AMI,Severe cost burden
"Botetourt County, Virginia",0.0,161.0,76.0,05000US51023,51,023,D,Owner,1940 to 1959,50.1-80% AMI,N/A
"Botetourt County, Virginia",185.0,117.0,77.0,05000US51023,51,023,S,Owner,1940 to 1959,80.1-120% AMI,All
"Botetourt County, Virginia",185.0,117.0,78.0,05000US51023,51,023,D,Owner,1940 to 1959,80.1-120% AMI,No cost burden
"Botetourt County, Virginia",0.0,161.0,79.0,05000US51023,51,023,D,Owner,1940 to 1959,80.1-120% AMI,Moderate cost burden
"Botetourt County, Virginia",0.0,161.0,80.0,05000US51023,51,023,D,Owner,1940 to 1959,80.1-120% AMI,Severe cost burden
"Botetourt County, Virginia",0.0,161.0,81.0,05000US51023,51,023,D,Owner,1940 to 1959,80.1-120% AMI,N/A
"Botetourt County, Virginia",280.0,123.0,82.0,05000US51023,51,023,S,Owner,1940 to 1959,>120% AMI,All
"Botetourt County, Virginia",280.0,123.0,83.0,05000US51023,51,023,D,Owner,1940 to 1959,>120% AMI,No cost burden
"Botetourt County, Virginia",0.0,161.0,84.0,05000US51023,51,023,D,Owner,1940 to 1959,>120% AMI,Moderate cost burden
"Botetourt County, Virginia",0.0,161.0,85.0,05000US51023,51,023,D,Owner,1940 to 1959,>120% AMI,Severe cost burden
"Botetourt County, Virginia",0.0,161.0,86.0,05000US51023,51,023,D,Owner,1940 to 1959,>120% AMI,N/A
"Botetourt County, Virginia",1020.0,202.0,87.0,05000US51023,51,023,S,Owner,1939-,All,All
"Botetourt County, Virginia",220.0,92.0,88.0,05000US51023,51,023,S,Owner,1939-,<=50% AMI,All
"Botetourt County, Virginia",85.0,51.0,89.0,05000US51023,51,023,D,Owner,1939-,<=50% AMI,No cost burden
"Botetourt County, Virginia",115.0,83.0,90.0,05000US51023,51,023,D,Owner,1939-,<=50% AMI,Moderate cost burden
