name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Year_Structure_Built,Household_Income,Cost_Burden
"Carroll County, Virginia",12745.0,543.0,1.0,05000US51035,51,035,T,All,All,All,All
"Carroll County, Virginia",9410.0,459.0,2.0,05000US51035,51,035,S,Owner,All,All,All
"Carroll County, Virginia",460.0,216.0,3.0,05000US51035,51,035,S,Owner,2000+,All,All
"Carroll County, Virginia",0.0,161.0,4.0,05000US51035,51,035,S,Owner,2000+,<=50% AMI,All
"Carroll County, Virginia",0.0,161.0,5.0,05000US51035,51,035,D,Owner,2000+,<=50% AMI,No cost burden
"Carroll County, Virginia",0.0,161.0,6.0,05000US51035,51,035,D,Owner,2000+,<=50% AMI,Moderate cost burden
"Carroll County, Virginia",0.0,161.0,7.0,05000US51035,51,035,D,Owner,2000+,<=50% AMI,Severe cost burden
"Carroll County, Virginia",0.0,161.0,8.0,05000US51035,51,035,D,Owner,2000+,<=50% AMI,N/A
"Carroll County, Virginia",35.0,50.0,9.0,05000US51035,51,035,S,Owner,2000+,50.1-80% AMI,All
"Carroll County, Virginia",35.0,50.0,10.0,05000US51035,51,035,D,Owner,2000+,50.1-80% AMI,No cost burden
"Carroll County, Virginia",0.0,161.0,11.0,05000US51035,51,035,D,Owner,2000+,50.1-80% AMI,Moderate cost burden
"Carroll County, Virginia",0.0,161.0,12.0,05000US51035,51,035,D,Owner,2000+,50.1-80% AMI,Severe cost burden
"Carroll County, Virginia",0.0,161.0,13.0,05000US51035,51,035,D,Owner,2000+,50.1-80% AMI,N/A
"Carroll County, Virginia",95.0,86.0,14.0,05000US51035,51,035,S,Owner,2000+,80.1-120% AMI,All
"Carroll County, Virginia",65.0,68.0,15.0,05000US51035,51,035,D,Owner,2000+,80.1-120% AMI,No cost burden
"Carroll County, Virginia",30.0,53.0,16.0,05000US51035,51,035,D,Owner,2000+,80.1-120% AMI,Moderate cost burden
"Carroll County, Virginia",0.0,161.0,17.0,05000US51035,51,035,D,Owner,2000+,80.1-120% AMI,Severe cost burden
"Carroll County, Virginia",0.0,161.0,18.0,05000US51035,51,035,D,Owner,2000+,80.1-120% AMI,N/A
"Carroll County, Virginia",325.0,181.0,19.0,05000US51035,51,035,S,Owner,2000+,>120% AMI,All
"Carroll County, Virginia",305.0,177.0,20.0,05000US51035,51,035,D,Owner,2000+,>120% AMI,No cost burden
"Carroll County, Virginia",20.0,35.0,21.0,05000US51035,51,035,D,Owner,2000+,>120% AMI,Moderate cost burden
"Carroll County, Virginia",0.0,161.0,22.0,05000US51035,51,035,D,Owner,2000+,>120% AMI,Severe cost burden
