name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Year_Structure_Built,Household_Income,Cost_Burden
"Hampton city, Virginia",54650.0,823.0,1.0,05000US51650,51,650,T,All,All,All,All
"Hampton city, Virginia",33030.0,1005.0,2.0,05000US51650,51,650,S,Owner,All,All,All
"Hampton city, Virginia",1520.0,318.0,3.0,05000US51650,51,650,S,Owner,2000+,All,All
"Hampton city, Virginia",130.0,87.0,4.0,05000US51650,51,650,S,Owner,2000+,<=50% AMI,All
"Hampton city, Virginia",20.0,33.0,5.0,05000US51650,51,650,D,Owner,2000+,<=50% AMI,No cost burden
"Hampton city, Virginia",80.0,78.0,6.0,05000US51650,51,650,D,Owner,2000+,<=50% AMI,Moderate cost burden
"Hampton city, Virginia",30.0,54.0,7.0,05000US51650,51,650,D,Owner,2000+,<=50% AMI,Severe cost burden
"Hampton city, Virginia",0.0,161.0,8.0,05000US51650,51,650,D,Owner,2000+,<=50% AMI,N/A
"Hampton city, Virginia",195.0,113.0,9.0,05000US51650,51,650,S,Owner,2000+,50.1-80% AMI,All
"Hampton city, Virginia",20.0,35.0,10.0,05000US51650,51,650,D,Owner,2000+,50.1-80% AMI,No cost burden
"Hampton city, Virginia",85.0,68.0,11.0,05000US51650,51,650,D,Owner,2000+,50.1-80% AMI,Moderate cost burden
"Hampton city, Virginia",95.0,82.0,12.0,05000US51650,51,650,D,Owner,2000+,50.1-80% AMI,Severe cost burden
"Hampton city, Virginia",0.0,161.0,13.0,05000US51650,51,650,D,Owner,2000+,50.1-80% AMI,N/A
"Hampton city, Virginia",310.0,163.0,14.0,05000US51650,51,650,S,Owner,2000+,80.1-120% AMI,All
"Hampton city, Virginia",125.0,87.0,15.0,05000US51650,51,650,D,Owner,2000+,80.1-120% AMI,No cost burden
"Hampton city, Virginia",100.0,76.0,16.0,05000US51650,51,650,D,Owner,2000+,80.1-120% AMI,Moderate cost burden
"Hampton city, Virginia",90.0,122.0,17.0,05000US51650,51,650,D,Owner,2000+,80.1-120% AMI,Severe cost burden
"Hampton city, Virginia",0.0,161.0,18.0,05000US51650,51,650,D,Owner,2000+,80.1-120% AMI,N/A
"Hampton city, Virginia",885.0,249.0,19.0,05000US51650,51,650,S,Owner,2000+,>120% AMI,All
"Hampton city, Virginia",690.0,243.0,20.0,05000US51650,51,650,D,Owner,2000+,>120% AMI,No cost burden
"Hampton city, Virginia",190.0,104.0,21.0,05000US51650,51,650,D,Owner,2000+,>120% AMI,Moderate cost burden
"Hampton city, Virginia",0.0,161.0,22.0,05000US51650,51,650,D,Owner,2000+,>120% AMI,Severe cost burden
"Hampton city, Virginia",0.0,161.0,23.0,05000US51650,51,650,D,Owner,2000+,>120% AMI,N/A
"Hampton city, Virginia",9275.0,695.0,24.0,05000US51650,51,650,S,Owner,1980 to 1999,All,All
"Hampton city, Virginia",690.0,222.0,25.0,05000US51650,51,650,S,Owner,1980 to 1999,<=50% AMI,All
"Hampton city, Virginia",135.0,120.0,26.0,05000US51650,51,650,D,Owner,1980 to 1999,<=50% AMI,No cost burden
"Hampton city, Virginia",225.0,135.0,27.0,05000US51650,51,650,D,Owner,1980 to 1999,<=50% AMI,Moderate cost burden
"Hampton city, Virginia",335.0,138.0,28.0,05000US51650,51,650,D,Owner,1980 to 1999,<=50% AMI,Severe cost burden
"Hampton city, Virginia",0.0,161.0,29.0,05000US51650,51,650,D,Owner,1980 to 1999,<=50% AMI,N/A
"Hampton city, Virginia",1120.0,311.0,30.0,05000US51650,51,650,S,Owner,1980 to 1999,50.1-80% AMI,All
"Hampton city, Virginia",405.0,236.0,31.0,05000US51650,51,650,D,Owner,1980 to 1999,50.1-80% AMI,No cost burden
"Hampton city, Virginia",465.0,172.0,32.0,05000US51650,51,650,D,Owner,1980 to 1999,50.1-80% AMI,Moderate cost burden
"Hampton city, Virginia",250.0,166.0,33.0,05000US51650,51,650,D,Owner,1980 to 1999,50.1-80% AMI,Severe cost burden
"Hampton city, Virginia",0.0,161.0,34.0,05000US51650,51,650,D,Owner,1980 to 1999,50.1-80% AMI,N/A
"Hampton city, Virginia",2170.0,418.0,35.0,05000US51650,51,650,S,Owner,1980 to 1999,80.1-120% AMI,All
"Hampton city, Virginia",1260.0,338.0,36.0,05000US51650,51,650,D,Owner,1980 to 1999,80.1-120% AMI,No cost burden
"Hampton city, Virginia",870.0,293.0,37.0,05000US51650,51,650,D,Owner,1980 to 1999,80.1-120% AMI,Moderate cost burden
"Hampton city, Virginia",40.0,49.0,38.0,05000US51650,51,650,D,Owner,1980 to 1999,80.1-120% AMI,Severe cost burden
"Hampton city, Virginia",0.0,161.0,39.0,05000US51650,51,650,D,Owner,1980 to 1999,80.1-120% AMI,N/A
"Hampton city, Virginia",5290.0,513.0,40.0,05000US51650,51,650,S,Owner,1980 to 1999,>120% AMI,All
"Hampton city, Virginia",4800.0,507.0,41.0,05000US51650,51,650,D,Owner,1980 to 1999,>120% AMI,No cost burden
"Hampton city, Virginia",490.0,176.0,42.0,05000US51650,51,650,D,Owner,1980 to 1999,>120% AMI,Moderate cost burden
"Hampton city, Virginia",0.0,161.0,43.0,05000US51650,51,650,D,Owner,1980 to 1999,>120% AMI,Severe cost burden
"Hampton city, Virginia",0.0,161.0,44.0,05000US51650,51,650,D,Owner,1980 to 1999,>120% AMI,N/A
"Hampton city, Virginia",11355.0,680.0,45.0,05000US51650,51,650,S,Owner,1960 to 1979,All,All
"Hampton city, Virginia",1795.0,355.0,46.0,05000US51650,51,650,S,Owner,1960 to 1979,<=50% AMI,All
"Hampton city, Virginia",505.0,236.0,47.0,05000US51650,51,650,D,Owner,1960 to 1979,<=50% AMI,No cost burden
"Hampton city, Virginia",645.0,266.0,48.0,05000US51650,51,650,D,Owner,1960 to 1979,<=50% AMI,Moderate cost burden
"Hampton city, Virginia",615.0,150.0,49.0,05000US51650,51,650,D,Owner,1960 to 1979,<=50% AMI,Severe cost burden
