name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Year_Structure_Built,Household_Income,Cost_Burden
"Page County, Virginia",9755.0,361.0,1.0,05000US51139,51,139,T,All,All,All,All
"Page County, Virginia",7060.0,470.0,2.0,05000US51139,51,139,S,Owner,All,All,All
"Page County, Virginia",500.0,238.0,3.0,05000US51139,51,139,S,Owner,2000+,All,All
"Page County, Virginia",135.0,125.0,4.0,05000US51139,51,139,S,Owner,2000+,<=50% AMI,All
"Page County, Virginia",85.0,118.0,5.0,05000US51139,51,139,D,Owner,2000+,<=50% AMI,No cost burden
"Page County, Virginia",4.0,8.0,6.0,05000US51139,51,139,D,Owner,2000+,<=50% AMI,Moderate cost burden
"Page County, Virginia",45.0,57.0,7.0,05000US51139,51,139,D,Owner,2000+,<=50% AMI,Severe cost burden
"Page County, Virginia",0.0,161.0,8.0,05000US51139,51,139,D,Owner,2000+,<=50% AMI,N/A
"Page County, Virginia",65.0,103.0,9.0,05000US51139,51,139,S,Owner,2000+,50.1-80% AMI,All
"Page County, Virginia",0.0,161.0,10.0,05000US51139,51,139,D,Owner,2000+,50.1-80% AMI,No cost burden
"Page County, Virginia",65.0,103.0,11.0,05000US51139,51,139,D,Owner,2000+,50.1-80% AMI,Moderate cost burden
"Page County, Virginia",0.0,161.0,12.0,05000US51139,51,139,D,Owner,2000+,50.1-80% AMI,Severe cost burden
"Page County, Virginia",0.0,161.0,13.0,05000US51139,51,139,D,Owner,2000+,50.1-80% AMI,N/A
"Page County, Virginia",85.0,84.0,14.0,05000US51139,51,139,S,Owner,2000+,80.1-120% AMI,All
"Page County, Virginia",70.0,79.0,15.0,05000US51139,51,139,D,Owner,2000+,80.1-120% AMI,No cost burden
"Page County, Virginia",0.0,161.0,16.0,05000US51139,51,139,D,Owner,2000+,80.1-120% AMI,Moderate cost burden
"Page County, Virginia",15.0,27.0,17.0,05000US51139,51,139,D,Owner,2000+,80.1-120% AMI,Severe cost burden
"Page County, Virginia",0.0,161.0,18.0,05000US51139,51,139,D,Owner,2000+,80.1-120% AMI,N/A
"Page County, Virginia",215.0,117.0,19.0,05000US51139,51,139,S,Owner,2000+,>120% AMI,All
"Page County, Virginia",200.0,117.0,20.0,05000US51139,51,139,D,Owner,2000+,>120% AMI,No cost burden
"Page County, Virginia",20.0,25.0,21.0,05000US51139,51,139,D,Owner,2000+,>120% AMI,Moderate cost burden
"Page County, Virginia",0.0,161.0,22.0,05000US51139,51,139,D,Owner,2000+,>120% AMI,Severe cost burden
"Page County, Virginia",0.0,161.0,23.0,05000US51139,51,139,D,Owner,2000+,>120% AMI,N/A
"Page County, Virginia",1745.0,320.0,24.0,05000US51139,51,139,S,Owner,1980 to 1999,All,All
"Page County, Virginia",145.0,85.0,25.0,05000US51139,51,139,S,Owner,1980 to 1999,<=50% AMI,All
"Page County, Virginia",0.0,161.0,26.0,05000US51139,51,139,D,Owner,1980 to 1999,<=50% AMI,No cost burden
"Page County, Virginia",30.0,31.0,27.0,05000US51139,51,139,D,Owner,1980 to 1999,<=50% AMI,Moderate cost burden
"Page County, Virginia",120.0,92.0,28.0,05000US51139,51,139,D,Owner,1980 to 1999,<=50% AMI,Severe cost burden
"Page County, Virginia",0.0,161.0,29.0,05000US51139,51,139,D,Owner,1980 to 1999,<=50% AMI,N/A
"Page County, Virginia",250.0,133.0,30.0,05000US51139,51,139,S,Owner,1980 to 1999,50.1-80% AMI,All
"Page County, Virginia",190.0,108.0,31.0,05000US51139,51,139,D,Owner,1980 to 1999,50.1-80% AMI,No cost burden
"Page County, Virginia",0.0,161.0,32.0,05000US51139,51,139,D,Owner,1980 to 1999,50.1-80% AMI,Moderate cost burden
"Page County, Virginia",65.0,66.0,33.0,05000US51139,51,139,D,Owner,1980 to 1999,50.1-80% AMI,Severe cost burden
"Page County, Virginia",0.0,161.0,34.0,05000US51139,51,139,D,Owner,1980 to 1999,50.1-80% AMI,N/A
"Page County, Virginia",295.0,141.0,35.0,05000US51139,51,139,S,Owner,1980 to 1999,80.1-120% AMI,All
"Page County, Virginia",230.0,125.0,36.0,05000US51139,51,139,D,Owner,1980 to 1999,80.1-120% AMI,No cost burden
"Page County, Virginia",0.0,161.0,37.0,05000US51139,51,139,D,Owner,1980 to 1999,80.1-120% AMI,Moderate cost burden
"Page County, Virginia",65.0,65.0,38.0,05000US51139,51,139,D,Owner,1980 to 1999,80.1-120% AMI,Severe cost burden
"Page County, Virginia",0.0,161.0,39.0,05000US51139,51,139,D,Owner,1980 to 1999,80.1-120% AMI,N/A
"Page County, Virginia",1050.0,289.0,40.0,05000US51139,51,139,S,Owner,1980 to 1999,>120% AMI,All
"Page County, Virginia",950.0,285.0,41.0,05000US51139,51,139,D,Owner,1980 to 1999,>120% AMI,No cost burden
"Page County, Virginia",80.0,70.0,42.0,05000US51139,51,139,D,Owner,1980 to 1999,>120% AMI,Moderate cost burden
"Page County, Virginia",20.0,32.0,43.0,05000US51139,51,139,D,Owner,1980 to 1999,>120% AMI,Severe cost burden
"Page County, Virginia",0.0,161.0,44.0,05000US51139,51,139,D,Owner,1980 to 1999,>120% AMI,N/A
"Page County, Virginia",2345.0,382.0,45.0,05000US51139,51,139,S,Owner,1960 to 1979,All,All
"Page County, Virginia",450.0,206.0,46.0,05000US51139,51,139,S,Owner,1960 to 1979,<=50% AMI,All
"Page County, Virginia",200.0,150.0,47.0,05000US51139,51,139,D,Owner,1960 to 1979,<=50% AMI,No cost burden
"Page County, Virginia",120.0,129.0,48.0,05000US51139,51,139,D,Owner,1960 to 1979,<=50% AMI,Moderate cost burden
"Page County, Virginia",125.0,88.0,49.0,05000US51139,51,139,D,Owner,1960 to 1979,<=50% AMI,Severe cost burden
"Page County, Virginia",0.0,161.0,50.0,05000US51139,51,139,D,Owner,1960 to 1979,<=50% AMI,N/A
"Page County, Virginia",505.0,174.0,51.0,05000US51139,51,139,S,Owner,1960 to 1979,50.1-80% AMI,All
"Page County, Virginia",435.0,172.0,52.0,05000US51139,51,139,D,Owner,1960 to 1979,50.1-80% AMI,No cost burden
"Page County, Virginia",30.0,26.0,53.0,05000US51139,51,139,D,Owner,1960 to 1979,50.1-80% AMI,Moderate cost burden
"Page County, Virginia",45.0,53.0,54.0,05000US51139,51,139,D,Owner,1960 to 1979,50.1-80% AMI,Severe cost burden
"Page County, Virginia",0.0,161.0,55.0,05000US51139,51,139,D,Owner,1960 to 1979,50.1-80% AMI,N/A
"Page County, Virginia",490.0,182.0,56.0,05000US51139,51,139,S,Owner,1960 to 1979,80.1-120% AMI,All
"Page County, Virginia",430.0,165.0,57.0,05000US51139,51,139,D,Owner,1960 to 1979,80.1-120% AMI,No cost burden
"Page County, Virginia",60.0,50.0,58.0,05000US51139,51,139,D,Owner,1960 to 1979,80.1-120% AMI,Moderate cost burden
"Page County, Virginia",0.0,161.0,59.0,05000US51139,51,139,D,Owner,1960 to 1979,80.1-120% AMI,Severe cost burden
"Page County, Virginia",0.0,161.0,60.0,05000US51139,51,139,D,Owner,1960 to 1979,80.1-120% AMI,N/A
"Page County, Virginia",900.0,264.0,61.0,05000US51139,51,139,S,Owner,1960 to 1979,>120% AMI,All
"Page County, Virginia",865.0,260.0,62.0,05000US51139,51,139,D,Owner,1960 to 1979,>120% AMI,No cost burden
"Page County, Virginia",35.0,33.0,63.0,05000US51139,51,139,D,Owner,1960 to 1979,>120% AMI,Moderate cost burden
"Page County, Virginia",0.0,161.0,64.0,05000US51139,51,139,D,Owner,1960 to 1979,>120% AMI,Severe cost burden
"Page County, Virginia",0.0,161.0,65.0,05000US51139,51,139,D,Owner,1960 to 1979,>120% AMI,N/A
"Page County, Virginia",930.0,209.0,66.0,05000US51139,51,139,S,Owner,1940 to 1959,All,All
"Page County, Virginia",345.0,140.0,67.0,05000US51139,51,139,S,Owner,1940 to 1959,<=50% AMI,All
"Page County, Virginia",215.0,113.0,68.0,05000US51139,51,139,D,Owner,1940 to 1959,<=50% AMI,No cost burden
"Page County, Virginia",65.0,56.0,69.0,05000US51139,51,139,D,Owner,1940 to 1959,<=50% AMI,Moderate cost burden
"Page County, Virginia",65.0,47.0,70.0,05000US51139,51,139,D,Owner,1940 to 1959,<=50% AMI,Severe cost burden
"Page County, Virginia",0.0,161.0,71.0,05000US51139,51,139,D,Owner,1940 to 1959,<=50% AMI,N/A
"Page County, Virginia",260.0,132.0,72.0,05000US51139,51,139,S,Owner,1940 to 1959,50.1-80% AMI,All
"Page County, Virginia",130.0,77.0,73.0,05000US51139,51,139,D,Owner,1940 to 1959,50.1-80% AMI,No cost burden
"Page County, Virginia",125.0,116.0,74.0,05000US51139,51,139,D,Owner,1940 to 1959,50.1-80% AMI,Moderate cost burden
"Page County, Virginia",4.0,15.0,75.0,05000US51139,51,139,D,Owner,1940 to 1959,50.1-80% AMI,Severe cost burden
"Page County, Virginia",0.0,161.0,76.0,05000US51139,51,139,D,Owner,1940 to 1959,50.1-80% AMI,N/A
"Page County, Virginia",120.0,74.0,77.0,05000US51139,51,139,S,Owner,1940 to 1959,80.1-120% AMI,All
"Page County, Virginia",100.0,62.0,78.0,05000US51139,51,139,D,Owner,1940 to 1959,80.1-120% AMI,No cost burden
"Page County, Virginia",20.0,37.0,79.0,05000US51139,51,139,D,Owner,1940 to 1959,80.1-120% AMI,Moderate cost burden
"Page County, Virginia",0.0,161.0,80.0,05000US51139,51,139,D,Owner,1940 to 1959,80.1-120% AMI,Severe cost burden
"Page County, Virginia",0.0,161.0,81.0,05000US51139,51,139,D,Owner,1940 to 1959,80.1-120% AMI,N/A
"Page County, Virginia",205.0,93.0,82.0,05000US51139,51,139,S,Owner,1940 to 1959,>120% AMI,All
"Page County, Virginia",200.0,93.0,83.0,05000US51139,51,139,D,Owner,1940 to 1959,>120% AMI,No cost burden
"Page County, Virginia",4.0,11.0,84.0,05000US51139,51,139,D,Owner,1940 to 1959,>120% AMI,Moderate cost burden
"Page County, Virginia",0.0,161.0,85.0,05000US51139,51,139,D,Owner,1940 to 1959,>120% AMI,Severe cost burden
"Page County, Virginia",0.0,161.0,86.0,05000US51139,51,139,D,Owner,1940 to 1959,>120% AMI,N/A
"Page County, Virginia",1545.0,282.0,87.0,05000US51139,51,139,S,Owner,1939-,All,All
"Page County, Virginia",285.0,123.0,88.0,05000US51139,51,139,S,Owner,1939-,<=50% AMI,All
"Page County, Virginia",115.0,81.0,89.0,05000US51139,51,139,D,Owner,1939-,<=50% AMI,No cost burden
"Page County, Virginia",10.0,19.0,90.0,05000US51139,51,139,D,Owner,1939-,<=50% AMI,Moderate cost burden
"Page County, Virginia",160.0,99.0,91.0,05000US51139,51,139,D,Owner,1939-,<=50% AMI,Severe cost burden
"Page County, Virginia",0.0,161.0,92.0,05000US51139,51,139,D,Owner,1939-,<=50% AMI,N/A
"Page County, Virginia",140.0,86.0,93.0,05000US51139,51,139,S,Owner,1939-,50.1-80% AMI,All
"Page County, Virginia",135.0,86.0,94.0,05000US51139,51,139,D,Owner,1939-,50.1-80% AMI,No cost burden
"Page County, Virginia",4.0,5.0,95.0,05000US51139,51,139,D,Owner,1939-,50.1-80% AMI,Moderate cost burden
"Page County, Virginia",0.0,161.0,96.0,05000US51139,51,139,D,Owner,1939-,50.1-80% AMI,Severe cost burden
"Page County, Virginia",0.0,161.0,97.0,05000US51139,51,139,D,Owner,1939-,50.1-80% AMI,N/A
"Page County, Virginia",345.0,145.0,98.0,05000US51139,51,139,S,Owner,1939-,80.1-120% AMI,All
"Page County, Virginia",325.0,135.0,99.0,05000US51139,51,139,D,Owner,1939-,80.1-120% AMI,No cost burden
"Page County, Virginia",20.0,24.0,100.0,05000US51139,51,139,D,Owner,1939-,80.1-120% AMI,Moderate cost burden
"Page County, Virginia",0.0,161.0,101.0,05000US51139,51,139,D,Owner,1939-,80.1-120% AMI,Severe cost burden
"Page County, Virginia",0.0,161.0,102.0,05000US51139,51,139,D,Owner,1939-,80.1-120% AMI,N/A
"Page County, Virginia",775.0,254.0,103.0,05000US51139,51,139,S,Owner,1939-,>120% AMI,All
"Page County, Virginia",775.0,254.0,104.0,05000US51139,51,139,D,Owner,1939-,>120% AMI,No cost burden
"Page County, Virginia",0.0,161.0,105.0,05000US51139,51,139,D,Owner,1939-,>120% AMI,Moderate cost burden
"Page County, Virginia",0.0,161.0,106.0,05000US51139,51,139,D,Owner,1939-,>120% AMI,Severe cost burden
"Page County, Virginia",0.0,161.0,107.0,05000US51139,51,139,D,Owner,1939-,>120% AMI,N/A
"Page County, Virginia",2695.0,435.0,108.0,05000US51139,51,139,S,Renter,All,All,All
"Page County, Virginia",60.0,93.0,109.0,05000US51139,51,139,S,Renter,2000+,All,All
"Page County, Virginia",60.0,93.0,110.0,05000US51139,51,139,S,Renter,2000+,<=50% AMI,All
"Page County, Virginia",60.0,93.0,111.0,05000US51139,51,139,D,Renter,2000+,<=50% AMI,No cost burden
"Page County, Virginia",0.0,161.0,112.0,05000US51139,51,139,D,Renter,2000+,<=50% AMI,Moderate cost burden
"Page County, Virginia",0.0,161.0,113.0,05000US51139,51,139,D,Renter,2000+,<=50% AMI,Severe cost burden
"Page County, Virginia",0.0,161.0,114.0,05000US51139,51,139,D,Renter,2000+,<=50% AMI,N/A
"Page County, Virginia",0.0,161.0,115.0,05000US51139,51,139,S,Renter,2000+,50.1-80% AMI,All
"Page County, Virginia",0.0,161.0,116.0,05000US51139,51,139,D,Renter,2000+,50.1-80% AMI,No cost burden
"Page County, Virginia",0.0,161.0,117.0,05000US51139,51,139,D,Renter,2000+,50.1-80% AMI,Moderate cost burden
"Page County, Virginia",0.0,161.0,118.0,05000US51139,51,139,D,Renter,2000+,50.1-80% AMI,Severe cost burden
"Page County, Virginia",0.0,161.0,119.0,05000US51139,51,139,D,Renter,2000+,50.1-80% AMI,N/A
"Page County, Virginia",0.0,161.0,120.0,05000US51139,51,139,S,Renter,2000+,80.1-120% AMI,All
"Page County, Virginia",0.0,161.0,121.0,05000US51139,51,139,D,Renter,2000+,80.1-120% AMI,No cost burden
"Page County, Virginia",0.0,161.0,122.0,05000US51139,51,139,D,Renter,2000+,80.1-120% AMI,Moderate cost burden
"Page County, Virginia",0.0,161.0,123.0,05000US51139,51,139,D,Renter,2000+,80.1-120% AMI,Severe cost burden
"Page County, Virginia",0.0,161.0,124.0,05000US51139,51,139,D,Renter,2000+,80.1-120% AMI,N/A
"Page County, Virginia",0.0,161.0,125.0,05000US51139,51,139,S,Renter,2000+,>120% AMI,All
"Page County, Virginia",0.0,161.0,126.0,05000US51139,51,139,D,Renter,2000+,>120% AMI,No cost burden
"Page County, Virginia",0.0,161.0,127.0,05000US51139,51,139,D,Renter,2000+,>120% AMI,Moderate cost burden
"Page County, Virginia",0.0,161.0,128.0,05000US51139,51,139,D,Renter,2000+,>120% AMI,Severe cost burden
"Page County, Virginia",0.0,161.0,129.0,05000US51139,51,139,D,Renter,2000+,>120% AMI,N/A
"Page County, Virginia",840.0,294.0,130.0,05000US51139,51,139,S,Renter,1980 to 1999,All,All
"Page County, Virginia",295.0,149.0,131.0,05000US51139,51,139,S,Renter,1980 to 1999,<=50% AMI,All
"Page County, Virginia",55.0,53.0,132.0,05000US51139,51,139,D,Renter,1980 to 1999,<=50% AMI,No cost burden
"Page County, Virginia",60.0,47.0,133.0,05000US51139,51,139,D,Renter,1980 to 1999,<=50% AMI,Moderate cost burden
"Page County, Virginia",170.0,135.0,134.0,05000US51139,51,139,D,Renter,1980 to 1999,<=50% AMI,Severe cost burden
"Page County, Virginia",15.0,26.0,135.0,05000US51139,51,139,D,Renter,1980 to 1999,<=50% AMI,N/A
"Page County, Virginia",230.0,157.0,136.0,05000US51139,51,139,S,Renter,1980 to 1999,50.1-80% AMI,All
"Page County, Virginia",65.0,62.0,137.0,05000US51139,51,139,D,Renter,1980 to 1999,50.1-80% AMI,No cost burden
"Page County, Virginia",65.0,67.0,138.0,05000US51139,51,139,D,Renter,1980 to 1999,50.1-80% AMI,Moderate cost burden
"Page County, Virginia",25.0,40.0,139.0,05000US51139,51,139,D,Renter,1980 to 1999,50.1-80% AMI,Severe cost burden
"Page County, Virginia",80.0,118.0,140.0,05000US51139,51,139,D,Renter,1980 to 1999,50.1-80% AMI,N/A
"Page County, Virginia",65.0,75.0,141.0,05000US51139,51,139,S,Renter,1980 to 1999,80.1-120% AMI,All
"Page County, Virginia",65.0,75.0,142.0,05000US51139,51,139,D,Renter,1980 to 1999,80.1-120% AMI,No cost burden
"Page County, Virginia",0.0,161.0,143.0,05000US51139,51,139,D,Renter,1980 to 1999,80.1-120% AMI,Moderate cost burden
"Page County, Virginia",0.0,161.0,144.0,05000US51139,51,139,D,Renter,1980 to 1999,80.1-120% AMI,Severe cost burden
"Page County, Virginia",0.0,161.0,145.0,05000US51139,51,139,D,Renter,1980 to 1999,80.1-120% AMI,N/A
"Page County, Virginia",245.0,179.0,146.0,05000US51139,51,139,S,Renter,1980 to 1999,>120% AMI,All
"Page County, Virginia",120.0,91.0,147.0,05000US51139,51,139,D,Renter,1980 to 1999,>120% AMI,No cost burden
"Page County, Virginia",0.0,161.0,148.0,05000US51139,51,139,D,Renter,1980 to 1999,>120% AMI,Moderate cost burden
"Page County, Virginia",0.0,161.0,149.0,05000US51139,51,139,D,Renter,1980 to 1999,>120% AMI,Severe cost burden
"Page County, Virginia",125.0,151.0,150.0,05000US51139,51,139,D,Renter,1980 to 1999,>120% AMI,N/A
"Page County, Virginia",890.0,293.0,151.0,05000US51139,51,139,S,Renter,1960 to 1979,All,All
"Page County, Virginia",300.0,138.0,152.0,05000US51139,51,139,S,Renter,1960 to 1979,<=50% AMI,All
"Page County, Virginia",105.0,75.0,153.0,05000US51139,51,139,D,Renter,1960 to 1979,<=50% AMI,No cost burden
"Page County, Virginia",20.0,36.0,154.0,05000US51139,51,139,D,Renter,1960 to 1979,<=50% AMI,Moderate cost burden
"Page County, Virginia",145.0,95.0,155.0,05000US51139,51,139,D,Renter,1960 to 1979,<=50% AMI,Severe cost burden
"Page County, Virginia",30.0,34.0,156.0,05000US51139,51,139,D,Renter,1960 to 1979,<=50% AMI,N/A
"Page County, Virginia",300.0,190.0,157.0,05000US51139,51,139,S,Renter,1960 to 1979,50.1-80% AMI,All
"Page County, Virginia",150.0,133.0,158.0,05000US51139,51,139,D,Renter,1960 to 1979,50.1-80% AMI,No cost burden
"Page County, Virginia",95.0,97.0,159.0,05000US51139,51,139,D,Renter,1960 to 1979,50.1-80% AMI,Moderate cost burden
"Page County, Virginia",0.0,161.0,160.0,05000US51139,51,139,D,Renter,1960 to 1979,50.1-80% AMI,Severe cost burden
"Page County, Virginia",55.0,65.0,161.0,05000US51139,51,139,D,Renter,1960 to 1979,50.1-80% AMI,N/A
"Page County, Virginia",180.0,120.0,162.0,05000US51139,51,139,S,Renter,1960 to 1979,80.1-120% AMI,All
"Page County, Virginia",60.0,59.0,163.0,05000US51139,51,139,D,Renter,1960 to 1979,80.1-120% AMI,No cost burden
"Page County, Virginia",0.0,161.0,164.0,05000US51139,51,139,D,Renter,1960 to 1979,80.1-120% AMI,Moderate cost burden
"Page County, Virginia",0.0,161.0,165.0,05000US51139,51,139,D,Renter,1960 to 1979,80.1-120% AMI,Severe cost burden
"Page County, Virginia",120.0,112.0,166.0,05000US51139,51,139,D,Renter,1960 to 1979,80.1-120% AMI,N/A
"Page County, Virginia",110.0,87.0,167.0,05000US51139,51,139,S,Renter,1960 to 1979,>120% AMI,All
"Page County, Virginia",70.0,68.0,168.0,05000US51139,51,139,D,Renter,1960 to 1979,>120% AMI,No cost burden
"Page County, Virginia",0.0,161.0,169.0,05000US51139,51,139,D,Renter,1960 to 1979,>120% AMI,Moderate cost burden
"Page County, Virginia",0.0,161.0,170.0,05000US51139,51,139,D,Renter,1960 to 1979,>120% AMI,Severe cost burden
"Page County, Virginia",40.0,52.0,171.0,05000US51139,51,139,D,Renter,1960 to 1979,>120% AMI,N/A
"Page County, Virginia",445.0,169.0,172.0,05000US51139,51,139,S,Renter,1940 to 1959,All,All
"Page County, Virginia",125.0,98.0,173.0,05000US51139,51,139,S,Renter,1940 to 1959,<=50% AMI,All
"Page County, Virginia",0.0,161.0,174.0,05000US51139,51,139,D,Renter,1940 to 1959,<=50% AMI,No cost burden
"Page County, Virginia",60.0,90.0,175.0,05000US51139,51,139,D,Renter,1940 to 1959,<=50% AMI,Moderate cost burden
"Page County, Virginia",60.0,56.0,176.0,05000US51139,51,139,D,Renter,1940 to 1959,<=50% AMI,Severe cost burden
"Page County, Virginia",0.0,161.0,177.0,05000US51139,51,139,D,Renter,1940 to 1959,<=50% AMI,N/A
"Page County, Virginia",20.0,28.0,178.0,05000US51139,51,139,S,Renter,1940 to 1959,50.1-80% AMI,All
"Page County, Virginia",0.0,161.0,179.0,05000US51139,51,139,D,Renter,1940 to 1959,50.1-80% AMI,No cost burden
"Page County, Virginia",15.0,24.0,180.0,05000US51139,51,139,D,Renter,1940 to 1959,50.1-80% AMI,Moderate cost burden
"Page County, Virginia",0.0,161.0,181.0,05000US51139,51,139,D,Renter,1940 to 1959,50.1-80% AMI,Severe cost burden
"Page County, Virginia",4.0,17.0,182.0,05000US51139,51,139,D,Renter,1940 to 1959,50.1-80% AMI,N/A
"Page County, Virginia",135.0,105.0,183.0,05000US51139,51,139,S,Renter,1940 to 1959,80.1-120% AMI,All
"Page County, Virginia",125.0,104.0,184.0,05000US51139,51,139,D,Renter,1940 to 1959,80.1-120% AMI,No cost burden
"Page County, Virginia",0.0,161.0,185.0,05000US51139,51,139,D,Renter,1940 to 1959,80.1-120% AMI,Moderate cost burden
"Page County, Virginia",0.0,161.0,186.0,05000US51139,51,139,D,Renter,1940 to 1959,80.1-120% AMI,Severe cost burden
"Page County, Virginia",4.0,16.0,187.0,05000US51139,51,139,D,Renter,1940 to 1959,80.1-120% AMI,N/A
"Page County, Virginia",165.0,113.0,188.0,05000US51139,51,139,S,Renter,1940 to 1959,>120% AMI,All
"Page County, Virginia",145.0,102.0,189.0,05000US51139,51,139,D,Renter,1940 to 1959,>120% AMI,No cost burden
"Page County, Virginia",0.0,161.0,190.0,05000US51139,51,139,D,Renter,1940 to 1959,>120% AMI,Moderate cost burden
"Page County, Virginia",0.0,161.0,191.0,05000US51139,51,139,D,Renter,1940 to 1959,>120% AMI,Severe cost burden
"Page County, Virginia",20.0,39.0,192.0,05000US51139,51,139,D,Renter,1940 to 1959,>120% AMI,N/A
"Page County, Virginia",460.0,185.0,193.0,05000US51139,51,139,S,Renter,1939-,All,All
"Page County, Virginia",120.0,85.0,194.0,05000US51139,51,139,S,Renter,1939-,<=50% AMI,All
"Page County, Virginia",0.0,161.0,195.0,05000US51139,51,139,D,Renter,1939-,<=50% AMI,No cost burden
"Page County, Virginia",15.0,26.0,196.0,05000US51139,51,139,D,Renter,1939-,<=50% AMI,Moderate cost burden
"Page County, Virginia",100.0,83.0,197.0,05000US51139,51,139,D,Renter,1939-,<=50% AMI,Severe cost burden
"Page County, Virginia",10.0,13.0,198.0,05000US51139,51,139,D,Renter,1939-,<=50% AMI,N/A
"Page County, Virginia",90.0,72.0,199.0,05000US51139,51,139,S,Renter,1939-,50.1-80% AMI,All
"Page County, Virginia",85.0,69.0,200.0,05000US51139,51,139,D,Renter,1939-,50.1-80% AMI,No cost burden
"Page County, Virginia",0.0,161.0,201.0,05000US51139,51,139,D,Renter,1939-,50.1-80% AMI,Moderate cost burden
"Page County, Virginia",0.0,161.0,202.0,05000US51139,51,139,D,Renter,1939-,50.1-80% AMI,Severe cost burden
"Page County, Virginia",4.0,2.0,203.0,05000US51139,51,139,D,Renter,1939-,50.1-80% AMI,N/A
"Page County, Virginia",140.0,118.0,204.0,05000US51139,51,139,S,Renter,1939-,80.1-120% AMI,All
"Page County, Virginia",110.0,107.0,205.0,05000US51139,51,139,D,Renter,1939-,80.1-120% AMI,No cost burden
"Page County, Virginia",0.0,161.0,206.0,05000US51139,51,139,D,Renter,1939-,80.1-120% AMI,Moderate cost burden
"Page County, Virginia",0.0,161.0,207.0,05000US51139,51,139,D,Renter,1939-,80.1-120% AMI,Severe cost burden
"Page County, Virginia",25.0,38.0,208.0,05000US51139,51,139,D,Renter,1939-,80.1-120% AMI,N/A
"Page County, Virginia",110.0,99.0,209.0,05000US51139,51,139,S,Renter,1939-,>120% AMI,All
"Page County, Virginia",110.0,99.0,210.0,05000US51139,51,139,D,Renter,1939-,>120% AMI,No cost burden
"Page County, Virginia",0.0,161.0,211.0,05000US51139,51,139,D,Renter,1939-,>120% AMI,Moderate cost burden
"Page County, Virginia",0.0,161.0,212.0,05000US51139,51,139,D,Renter,1939-,>120% AMI,Severe cost burden
"Page County, Virginia",0.0,161.0,213.0,05000US51139,51,139,D,Renter,1939-,>120% AMI,N/A
