name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Year_Structure_Built,Household_Income,Cost_Burden
"Petersburg city, Virginia",12445.0,526.0,1.0,05000US51730,51,730,T,All,All,All,All
"Petersburg city, Virginia",6355.0,473.0,2.0,05000US51730,51,730,S,Owner,All,All,All
"Petersburg city, Virginia",50.0,50.0,3.0,05000US51730,51,730,S,Owner,2000+,All,All
"Petersburg city, Virginia",20.0,39.0,4.0,05000US51730,51,730,S,Owner,2000+,<=50% AMI,All
"Petersburg city, Virginia",0.0,161.0,5.0,05000US51730,51,730,D,Owner,2000+,<=50% AMI,No cost burden
"Petersburg city, Virginia",20.0,39.0,6.0,05000US51730,51,730,D,Owner,2000+,<=50% AMI,Moderate cost burden
"Petersburg city, Virginia",0.0,161.0,7.0,05000US51730,51,730,D,Owner,2000+,<=50% AMI,Severe cost burden
"Petersburg city, Virginia",0.0,161.0,8.0,05000US51730,51,730,D,Owner,2000+,<=50% AMI,N/A
"Petersburg city, Virginia",0.0,161.0,9.0,05000US51730,51,730,S,Owner,2000+,50.1-80% AMI,All
"Petersburg city, Virginia",0.0,161.0,10.0,05000US51730,51,730,D,Owner,2000+,50.1-80% AMI,No cost burden
"Petersburg city, Virginia",0.0,161.0,11.0,05000US51730,51,730,D,Owner,2000+,50.1-80% AMI,Moderate cost burden
"Petersburg city, Virginia",0.0,161.0,12.0,05000US51730,51,730,D,Owner,2000+,50.1-80% AMI,Severe cost burden
"Petersburg city, Virginia",0.0,161.0,13.0,05000US51730,51,730,D,Owner,2000+,50.1-80% AMI,N/A
"Petersburg city, Virginia",15.0,28.0,14.0,05000US51730,51,730,S,Owner,2000+,80.1-120% AMI,All
"Petersburg city, Virginia",15.0,28.0,15.0,05000US51730,51,730,D,Owner,2000+,80.1-120% AMI,No cost burden
"Petersburg city, Virginia",0.0,161.0,16.0,05000US51730,51,730,D,Owner,2000+,80.1-120% AMI,Moderate cost burden
"Petersburg city, Virginia",0.0,161.0,17.0,05000US51730,51,730,D,Owner,2000+,80.1-120% AMI,Severe cost burden
"Petersburg city, Virginia",0.0,161.0,18.0,05000US51730,51,730,D,Owner,2000+,80.1-120% AMI,N/A
"Petersburg city, Virginia",15.0,22.0,19.0,05000US51730,51,730,S,Owner,2000+,>120% AMI,All
"Petersburg city, Virginia",15.0,22.0,20.0,05000US51730,51,730,D,Owner,2000+,>120% AMI,No cost burden
"Petersburg city, Virginia",0.0,161.0,21.0,05000US51730,51,730,D,Owner,2000+,>120% AMI,Moderate cost burden
"Petersburg city, Virginia",0.0,161.0,22.0,05000US51730,51,730,D,Owner,2000+,>120% AMI,Severe cost burden
"Petersburg city, Virginia",0.0,161.0,23.0,05000US51730,51,730,D,Owner,2000+,>120% AMI,N/A
"Petersburg city, Virginia",475.0,158.0,24.0,05000US51730,51,730,S,Owner,1980 to 1999,All,All
"Petersburg city, Virginia",125.0,98.0,25.0,05000US51730,51,730,S,Owner,1980 to 1999,<=50% AMI,All
"Petersburg city, Virginia",90.0,90.0,26.0,05000US51730,51,730,D,Owner,1980 to 1999,<=50% AMI,No cost burden
"Petersburg city, Virginia",35.0,47.0,27.0,05000US51730,51,730,D,Owner,1980 to 1999,<=50% AMI,Moderate cost burden
"Petersburg city, Virginia",0.0,161.0,28.0,05000US51730,51,730,D,Owner,1980 to 1999,<=50% AMI,Severe cost burden
"Petersburg city, Virginia",0.0,161.0,29.0,05000US51730,51,730,D,Owner,1980 to 1999,<=50% AMI,N/A
"Petersburg city, Virginia",165.0,122.0,30.0,05000US51730,51,730,S,Owner,1980 to 1999,50.1-80% AMI,All
"Petersburg city, Virginia",45.0,45.0,31.0,05000US51730,51,730,D,Owner,1980 to 1999,50.1-80% AMI,No cost burden
"Petersburg city, Virginia",85.0,96.0,32.0,05000US51730,51,730,D,Owner,1980 to 1999,50.1-80% AMI,Moderate cost burden
"Petersburg city, Virginia",40.0,46.0,33.0,05000US51730,51,730,D,Owner,1980 to 1999,50.1-80% AMI,Severe cost burden
"Petersburg city, Virginia",0.0,161.0,34.0,05000US51730,51,730,D,Owner,1980 to 1999,50.1-80% AMI,N/A
"Petersburg city, Virginia",80.0,58.0,35.0,05000US51730,51,730,S,Owner,1980 to 1999,80.1-120% AMI,All
"Petersburg city, Virginia",80.0,58.0,36.0,05000US51730,51,730,D,Owner,1980 to 1999,80.1-120% AMI,No cost burden
"Petersburg city, Virginia",0.0,161.0,37.0,05000US51730,51,730,D,Owner,1980 to 1999,80.1-120% AMI,Moderate cost burden
"Petersburg city, Virginia",0.0,161.0,38.0,05000US51730,51,730,D,Owner,1980 to 1999,80.1-120% AMI,Severe cost burden
"Petersburg city, Virginia",0.0,161.0,39.0,05000US51730,51,730,D,Owner,1980 to 1999,80.1-120% AMI,N/A
"Petersburg city, Virginia",105.0,67.0,40.0,05000US51730,51,730,S,Owner,1980 to 1999,>120% AMI,All
"Petersburg city, Virginia",105.0,67.0,41.0,05000US51730,51,730,D,Owner,1980 to 1999,>120% AMI,No cost burden
"Petersburg city, Virginia",0.0,161.0,42.0,05000US51730,51,730,D,Owner,1980 to 1999,>120% AMI,Moderate cost burden
"Petersburg city, Virginia",0.0,161.0,43.0,05000US51730,51,730,D,Owner,1980 to 1999,>120% AMI,Severe cost burden
"Petersburg city, Virginia",0.0,161.0,44.0,05000US51730,51,730,D,Owner,1980 to 1999,>120% AMI,N/A
"Petersburg city, Virginia",2785.0,380.0,45.0,05000US51730,51,730,S,Owner,1960 to 1979,All,All
"Petersburg city, Virginia",525.0,177.0,46.0,05000US51730,51,730,S,Owner,1960 to 1979,<=50% AMI,All
"Petersburg city, Virginia",270.0,142.0,47.0,05000US51730,51,730,D,Owner,1960 to 1979,<=50% AMI,No cost burden
"Petersburg city, Virginia",30.0,36.0,48.0,05000US51730,51,730,D,Owner,1960 to 1979,<=50% AMI,Moderate cost burden
"Petersburg city, Virginia",205.0,97.0,49.0,05000US51730,51,730,D,Owner,1960 to 1979,<=50% AMI,Severe cost burden
"Petersburg city, Virginia",20.0,36.0,50.0,05000US51730,51,730,D,Owner,1960 to 1979,<=50% AMI,N/A
"Petersburg city, Virginia",520.0,178.0,51.0,05000US51730,51,730,S,Owner,1960 to 1979,50.1-80% AMI,All
"Petersburg city, Virginia",395.0,163.0,52.0,05000US51730,51,730,D,Owner,1960 to 1979,50.1-80% AMI,No cost burden
"Petersburg city, Virginia",80.0,60.0,53.0,05000US51730,51,730,D,Owner,1960 to 1979,50.1-80% AMI,Moderate cost burden
"Petersburg city, Virginia",45.0,52.0,54.0,05000US51730,51,730,D,Owner,1960 to 1979,50.1-80% AMI,Severe cost burden
"Petersburg city, Virginia",0.0,161.0,55.0,05000US51730,51,730,D,Owner,1960 to 1979,50.1-80% AMI,N/A
"Petersburg city, Virginia",795.0,204.0,56.0,05000US51730,51,730,S,Owner,1960 to 1979,80.1-120% AMI,All
"Petersburg city, Virginia",715.0,196.0,57.0,05000US51730,51,730,D,Owner,1960 to 1979,80.1-120% AMI,No cost burden
"Petersburg city, Virginia",35.0,42.0,58.0,05000US51730,51,730,D,Owner,1960 to 1979,80.1-120% AMI,Moderate cost burden
"Petersburg city, Virginia",40.0,53.0,59.0,05000US51730,51,730,D,Owner,1960 to 1979,80.1-120% AMI,Severe cost burden
