name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Year_Structure_Built,Household_Income,Cost_Burden
"Portsmouth city, Virginia",38850.0,754.0,1.0,05000US51740,51,740,T,All,All,All,All
"Portsmouth city, Virginia",24145.0,837.0,2.0,05000US51740,51,740,S,Owner,All,All,All
"Portsmouth city, Virginia",1230.0,300.0,3.0,05000US51740,51,740,S,Owner,2000+,All,All
"Portsmouth city, Virginia",40.0,45.0,4.0,05000US51740,51,740,S,Owner,2000+,<=50% AMI,All
"Portsmouth city, Virginia",0.0,161.0,5.0,05000US51740,51,740,D,Owner,2000+,<=50% AMI,No cost burden
"Portsmouth city, Virginia",0.0,161.0,6.0,05000US51740,51,740,D,Owner,2000+,<=50% AMI,Moderate cost burden
"Portsmouth city, Virginia",40.0,45.0,7.0,05000US51740,51,740,D,Owner,2000+,<=50% AMI,Severe cost burden
"Portsmouth city, Virginia",0.0,161.0,8.0,05000US51740,51,740,D,Owner,2000+,<=50% AMI,N/A
"Portsmouth city, Virginia",170.0,122.0,9.0,05000US51740,51,740,S,Owner,2000+,50.1-80% AMI,All
"Portsmouth city, Virginia",20.0,33.0,10.0,05000US51740,51,740,D,Owner,2000+,50.1-80% AMI,No cost burden
"Portsmouth city, Virginia",15.0,23.0,11.0,05000US51740,51,740,D,Owner,2000+,50.1-80% AMI,Moderate cost burden
"Portsmouth city, Virginia",135.0,119.0,12.0,05000US51740,51,740,D,Owner,2000+,50.1-80% AMI,Severe cost burden
"Portsmouth city, Virginia",0.0,161.0,13.0,05000US51740,51,740,D,Owner,2000+,50.1-80% AMI,N/A
"Portsmouth city, Virginia",325.0,169.0,14.0,05000US51740,51,740,S,Owner,2000+,80.1-120% AMI,All
"Portsmouth city, Virginia",85.0,80.0,15.0,05000US51740,51,740,D,Owner,2000+,80.1-120% AMI,No cost burden
"Portsmouth city, Virginia",240.0,162.0,16.0,05000US51740,51,740,D,Owner,2000+,80.1-120% AMI,Moderate cost burden
"Portsmouth city, Virginia",0.0,161.0,17.0,05000US51740,51,740,D,Owner,2000+,80.1-120% AMI,Severe cost burden
"Portsmouth city, Virginia",0.0,161.0,18.0,05000US51740,51,740,D,Owner,2000+,80.1-120% AMI,N/A
"Portsmouth city, Virginia",700.0,269.0,19.0,05000US51740,51,740,S,Owner,2000+,>120% AMI,All
"Portsmouth city, Virginia",445.0,184.0,20.0,05000US51740,51,740,D,Owner,2000+,>120% AMI,No cost burden
"Portsmouth city, Virginia",240.0,180.0,21.0,05000US51740,51,740,D,Owner,2000+,>120% AMI,Moderate cost burden
"Portsmouth city, Virginia",20.0,33.0,22.0,05000US51740,51,740,D,Owner,2000+,>120% AMI,Severe cost burden
"Portsmouth city, Virginia",0.0,161.0,23.0,05000US51740,51,740,D,Owner,2000+,>120% AMI,N/A
"Portsmouth city, Virginia",3615.0,529.0,24.0,05000US51740,51,740,S,Owner,1980 to 1999,All,All
"Portsmouth city, Virginia",475.0,172.0,25.0,05000US51740,51,740,S,Owner,1980 to 1999,<=50% AMI,All
"Portsmouth city, Virginia",40.0,53.0,26.0,05000US51740,51,740,D,Owner,1980 to 1999,<=50% AMI,No cost burden
"Portsmouth city, Virginia",125.0,94.0,27.0,05000US51740,51,740,D,Owner,1980 to 1999,<=50% AMI,Moderate cost burden
