name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Year_Structure_Built,Household_Income,Cost_Burden
"Richmond city, Virginia",81610.0,1156.0,1.0,05000US51760,51,760,T,All,All,All,All
"Richmond city, Virginia",38915.0,1326.0,2.0,05000US51760,51,760,S,Owner,All,All,All
"Richmond city, Virginia",935.0,254.0,3.0,05000US51760,51,760,S,Owner,2000+,All,All
"Richmond city, Virginia",125.0,91.0,4.0,05000US51760,51,760,S,Owner,2000+,<=50% AMI,All
"Richmond city, Virginia",0.0,161.0,5.0,05000US51760,51,760,D,Owner,2000+,<=50% AMI,No cost burden
"Richmond city, Virginia",25.0,42.0,6.0,05000US51760,51,760,D,Owner,2000+,<=50% AMI,Moderate cost burden
"Richmond city, Virginia",105.0,82.0,7.0,05000US51760,51,760,D,Owner,2000+,<=50% AMI,Severe cost burden
"Richmond city, Virginia",0.0,161.0,8.0,05000US51760,51,760,D,Owner,2000+,<=50% AMI,N/A
"Richmond city, Virginia",150.0,101.0,9.0,05000US51760,51,760,S,Owner,2000+,50.1-80% AMI,All
"Richmond city, Virginia",55.0,83.0,10.0,05000US51760,51,760,D,Owner,2000+,50.1-80% AMI,No cost burden
"Richmond city, Virginia",90.0,74.0,11.0,05000US51760,51,760,D,Owner,2000+,50.1-80% AMI,Moderate cost burden
"Richmond city, Virginia",0.0,161.0,12.0,05000US51760,51,760,D,Owner,2000+,50.1-80% AMI,Severe cost burden
"Richmond city, Virginia",0.0,161.0,13.0,05000US51760,51,760,D,Owner,2000+,50.1-80% AMI,N/A
"Richmond city, Virginia",210.0,127.0,14.0,05000US51760,51,760,S,Owner,2000+,80.1-120% AMI,All
"Richmond city, Virginia",155.0,119.0,15.0,05000US51760,51,760,D,Owner,2000+,80.1-120% AMI,No cost burden
"Richmond city, Virginia",45.0,52.0,16.0,05000US51760,51,760,D,Owner,2000+,80.1-120% AMI,Moderate cost burden
"Richmond city, Virginia",10.0,18.0,17.0,05000US51760,51,760,D,Owner,2000+,80.1-120% AMI,Severe cost burden
"Richmond city, Virginia",0.0,161.0,18.0,05000US51760,51,760,D,Owner,2000+,80.1-120% AMI,N/A
"Richmond city, Virginia",450.0,201.0,19.0,05000US51760,51,760,S,Owner,2000+,>120% AMI,All
"Richmond city, Virginia",430.0,197.0,20.0,05000US51760,51,760,D,Owner,2000+,>120% AMI,No cost burden
"Richmond city, Virginia",20.0,35.0,21.0,05000US51760,51,760,D,Owner,2000+,>120% AMI,Moderate cost burden
"Richmond city, Virginia",0.0,161.0,22.0,05000US51760,51,760,D,Owner,2000+,>120% AMI,Severe cost burden
"Richmond city, Virginia",0.0,161.0,23.0,05000US51760,51,760,D,Owner,2000+,>120% AMI,N/A
"Richmond city, Virginia",3295.0,470.0,24.0,05000US51760,51,760,S,Owner,1980 to 1999,All,All
"Richmond city, Virginia",525.0,223.0,25.0,05000US51760,51,760,S,Owner,1980 to 1999,<=50% AMI,All
"Richmond city, Virginia",225.0,114.0,26.0,05000US51760,51,760,D,Owner,1980 to 1999,<=50% AMI,No cost burden
"Richmond city, Virginia",15.0,25.0,27.0,05000US51760,51,760,D,Owner,1980 to 1999,<=50% AMI,Moderate cost burden
"Richmond city, Virginia",285.0,184.0,28.0,05000US51760,51,760,D,Owner,1980 to 1999,<=50% AMI,Severe cost burden
"Richmond city, Virginia",0.0,161.0,29.0,05000US51760,51,760,D,Owner,1980 to 1999,<=50% AMI,N/A
"Richmond city, Virginia",430.0,188.0,30.0,05000US51760,51,760,S,Owner,1980 to 1999,50.1-80% AMI,All
"Richmond city, Virginia",210.0,119.0,31.0,05000US51760,51,760,D,Owner,1980 to 1999,50.1-80% AMI,No cost burden
"Richmond city, Virginia",165.0,105.0,32.0,05000US51760,51,760,D,Owner,1980 to 1999,50.1-80% AMI,Moderate cost burden
"Richmond city, Virginia",55.0,54.0,33.0,05000US51760,51,760,D,Owner,1980 to 1999,50.1-80% AMI,Severe cost burden
"Richmond city, Virginia",0.0,161.0,34.0,05000US51760,51,760,D,Owner,1980 to 1999,50.1-80% AMI,N/A
"Richmond city, Virginia",775.0,241.0,35.0,05000US51760,51,760,S,Owner,1980 to 1999,80.1-120% AMI,All
"Richmond city, Virginia",540.0,202.0,36.0,05000US51760,51,760,D,Owner,1980 to 1999,80.1-120% AMI,No cost burden
"Richmond city, Virginia",215.0,105.0,37.0,05000US51760,51,760,D,Owner,1980 to 1999,80.1-120% AMI,Moderate cost burden
"Richmond city, Virginia",20.0,37.0,38.0,05000US51760,51,760,D,Owner,1980 to 1999,80.1-120% AMI,Severe cost burden
"Richmond city, Virginia",0.0,161.0,39.0,05000US51760,51,760,D,Owner,1980 to 1999,80.1-120% AMI,N/A
"Richmond city, Virginia",1570.0,357.0,40.0,05000US51760,51,760,S,Owner,1980 to 1999,>120% AMI,All
"Richmond city, Virginia",1485.0,343.0,41.0,05000US51760,51,760,D,Owner,1980 to 1999,>120% AMI,No cost burden
"Richmond city, Virginia",85.0,74.0,42.0,05000US51760,51,760,D,Owner,1980 to 1999,>120% AMI,Moderate cost burden
"Richmond city, Virginia",0.0,161.0,43.0,05000US51760,51,760,D,Owner,1980 to 1999,>120% AMI,Severe cost burden
"Richmond city, Virginia",0.0,161.0,44.0,05000US51760,51,760,D,Owner,1980 to 1999,>120% AMI,N/A
"Richmond city, Virginia",6925.0,649.0,45.0,05000US51760,51,760,S,Owner,1960 to 1979,All,All
"Richmond city, Virginia",1690.0,376.0,46.0,05000US51760,51,760,S,Owner,1960 to 1979,<=50% AMI,All
"Richmond city, Virginia",450.0,179.0,47.0,05000US51760,51,760,D,Owner,1960 to 1979,<=50% AMI,No cost burden
"Richmond city, Virginia",415.0,225.0,48.0,05000US51760,51,760,D,Owner,1960 to 1979,<=50% AMI,Moderate cost burden
"Richmond city, Virginia",780.0,276.0,49.0,05000US51760,51,760,D,Owner,1960 to 1979,<=50% AMI,Severe cost burden
"Richmond city, Virginia",45.0,37.0,50.0,05000US51760,51,760,D,Owner,1960 to 1979,<=50% AMI,N/A
"Richmond city, Virginia",1340.0,351.0,51.0,05000US51760,51,760,S,Owner,1960 to 1979,50.1-80% AMI,All
"Richmond city, Virginia",800.0,281.0,52.0,05000US51760,51,760,D,Owner,1960 to 1979,50.1-80% AMI,No cost burden
"Richmond city, Virginia",450.0,172.0,53.0,05000US51760,51,760,D,Owner,1960 to 1979,50.1-80% AMI,Moderate cost burden
"Richmond city, Virginia",90.0,60.0,54.0,05000US51760,51,760,D,Owner,1960 to 1979,50.1-80% AMI,Severe cost burden
"Richmond city, Virginia",0.0,161.0,55.0,05000US51760,51,760,D,Owner,1960 to 1979,50.1-80% AMI,N/A
"Richmond city, Virginia",1745.0,361.0,56.0,05000US51760,51,760,S,Owner,1960 to 1979,80.1-120% AMI,All
"Richmond city, Virginia",1420.0,327.0,57.0,05000US51760,51,760,D,Owner,1960 to 1979,80.1-120% AMI,No cost burden
"Richmond city, Virginia",310.0,159.0,58.0,05000US51760,51,760,D,Owner,1960 to 1979,80.1-120% AMI,Moderate cost burden
"Richmond city, Virginia",15.0,27.0,59.0,05000US51760,51,760,D,Owner,1960 to 1979,80.1-120% AMI,Severe cost burden
"Richmond city, Virginia",0.0,161.0,60.0,05000US51760,51,760,D,Owner,1960 to 1979,80.1-120% AMI,N/A
"Richmond city, Virginia",2150.0,345.0,61.0,05000US51760,51,760,S,Owner,1960 to 1979,>120% AMI,All
"Richmond city, Virginia",2065.0,322.0,62.0,05000US51760,51,760,D,Owner,1960 to 1979,>120% AMI,No cost burden
"Richmond city, Virginia",85.0,71.0,63.0,05000US51760,51,760,D,Owner,1960 to 1979,>120% AMI,Moderate cost burden
"Richmond city, Virginia",0.0,161.0,64.0,05000US51760,51,760,D,Owner,1960 to 1979,>120% AMI,Severe cost burden
"Richmond city, Virginia",0.0,161.0,65.0,05000US51760,51,760,D,Owner,1960 to 1979,>120% AMI,N/A
"Richmond city, Virginia",13805.0,1030.0,66.0,05000US51760,51,760,S,Owner,1940 to 1959,All,All
"Richmond city, Virginia",2830.0,455.0,67.0,05000US51760,51,760,S,Owner,1940 to 1959,<=50% AMI,All
"Richmond city, Virginia",605.0,188.0,68.0,05000US51760,51,760,D,Owner,1940 to 1959,<=50% AMI,No cost burden
"Richmond city, Virginia",550.0,140.0,69.0,05000US51760,51,760,D,Owner,1940 to 1959,<=50% AMI,Moderate cost burden
"Richmond city, Virginia",1590.0,407.0,70.0,05000US51760,51,760,D,Owner,1940 to 1959,<=50% AMI,Severe cost burden
"Richmond city, Virginia",90.0,73.0,71.0,05000US51760,51,760,D,Owner,1940 to 1959,<=50% AMI,N/A
"Richmond city, Virginia",2665.0,392.0,72.0,05000US51760,51,760,S,Owner,1940 to 1959,50.1-80% AMI,All
"Richmond city, Virginia",1515.0,343.0,73.0,05000US51760,51,760,D,Owner,1940 to 1959,50.1-80% AMI,No cost burden
"Richmond city, Virginia",810.0,249.0,74.0,05000US51760,51,760,D,Owner,1940 to 1959,50.1-80% AMI,Moderate cost burden
"Richmond city, Virginia",345.0,143.0,75.0,05000US51760,51,760,D,Owner,1940 to 1959,50.1-80% AMI,Severe cost burden
"Richmond city, Virginia",0.0,161.0,76.0,05000US51760,51,760,D,Owner,1940 to 1959,50.1-80% AMI,N/A
"Richmond city, Virginia",3400.0,500.0,77.0,05000US51760,51,760,S,Owner,1940 to 1959,80.1-120% AMI,All
