name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Year_Structure_Built,Household_Income,Cost_Burden
"Warren County, Virginia",13470.0,396.0,1.0,05000US51187,51,187,T,All,All,All,All
"Warren County, Virginia",10370.0,453.0,2.0,05000US51187,51,187,S,Owner,All,All,All
"Warren County, Virginia",1565.0,283.0,3.0,05000US51187,51,187,S,Owner,2000+,All,All
"Warren County, Virginia",40.0,47.0,4.0,05000US51187,51,187,S,Owner,2000+,<=50% AMI,All
"Warren County, Virginia",20.0,32.0,5.0,05000US51187,51,187,D,Owner,2000+,<=50% AMI,No cost burden
"Warren County, Virginia",0.0,161.0,6.0,05000US51187,51,187,D,Owner,2000+,<=50% AMI,Moderate cost burden
"Warren County, Virginia",25.0,40.0,7.0,05000US51187,51,187,D,Owner,2000+,<=50% AMI,Severe cost burden
"Warren County, Virginia",0.0,161.0,8.0,05000US51187,51,187,D,Owner,2000+,<=50% AMI,N/A
"Warren County, Virginia",120.0,107.0,9.0,05000US51187,51,187,S,Owner,2000+,50.1-80% AMI,All
"Warren County, Virginia",85.0,90.0,10.0,05000US51187,51,187,D,Owner,2000+,50.1-80% AMI,No cost burden
"Warren County, Virginia",35.0,57.0,11.0,05000US51187,51,187,D,Owner,2000+,50.1-80% AMI,Moderate cost burden
"Warren County, Virginia",0.0,161.0,12.0,05000US51187,51,187,D,Owner,2000+,50.1-80% AMI,Severe cost burden
"Warren County, Virginia",0.0,161.0,13.0,05000US51187,51,187,D,Owner,2000+,50.1-80% AMI,N/A
"Warren County, Virginia",335.0,161.0,14.0,05000US51187,51,187,S,Owner,2000+,80.1-120% AMI,All
"Warren County, Virginia",170.0,129.0,15.0,05000US51187,51,187,D,Owner,2000+,80.1-120% AMI,No cost burden
"Warren County, Virginia",85.0,86.0,16.0,05000US51187,51,187,D,Owner,2000+,80.1-120% AMI,Moderate cost burden
"Warren County, Virginia",85.0,71.0,17.0,05000US51187,51,187,D,Owner,2000+,80.1-120% AMI,Severe cost burden
"Warren County, Virginia",0.0,161.0,18.0,05000US51187,51,187,D,Owner,2000+,80.1-120% AMI,N/A
"Warren County, Virginia",1065.0,248.0,19.0,05000US51187,51,187,S,Owner,2000+,>120% AMI,All
"Warren County, Virginia",960.0,248.0,20.0,05000US51187,51,187,D,Owner,2000+,>120% AMI,No cost burden
"Warren County, Virginia",105.0,71.0,21.0,05000US51187,51,187,D,Owner,2000+,>120% AMI,Moderate cost burden
"Warren County, Virginia",0.0,161.0,22.0,05000US51187,51,187,D,Owner,2000+,>120% AMI,Severe cost burden
"Warren County, Virginia",0.0,161.0,23.0,05000US51187,51,187,D,Owner,2000+,>120% AMI,N/A
"Warren County, Virginia",4250.0,369.0,24.0,05000US51187,51,187,S,Owner,1980 to 1999,All,All
"Warren County, Virginia",590.0,212.0,25.0,05000US51187,51,187,S,Owner,1980 to 1999,<=50% AMI,All
